macro_frame,sim_time,t1_utc,t4_utc,t_step_utc,seq_ok
30,0.600000,1781246599.152904749,1781246599.287773132,1781246599.287791252,1
31,0.620000,1781246599.291293144,1781246599.418893576,1781246599.418913364,1
32,0.640000,1781246599.422563553,1781246599.573340416,1781246599.573358059,1
33,0.660000,1781246599.576847792,1781246599.700663090,1781246599.700685024,1
34,0.680000,1781246599.703344107,1781246599.840370417,1781246599.840388298,1
35,0.700000,1781246599.842543840,1781246599.970366955,1781246599.970386028,1
36,0.720000,1781246599.973915577,1781246600.103247404,1781246600.103259325,1
37,0.740000,1781246600.105191708,1781246600.235952854,1781246600.235973120,1
38,0.760000,1781246600.239563227,1781246600.372454405,1781246600.372466087,1
39,0.780000,1781246600.374488354,1781246600.501243830,1781246600.501265764,1
40,0.800000,1781246600.503676414,1781246600.638135195,1781246600.638153076,1
41,0.820000,1781246600.641566038,1781246600.766676664,1781246600.766695023,1
42,0.840000,1781246600.768663645,1781246600.919862032,1781246600.919882536,1
43,0.860000,1781246600.922888041,1781246601.054453611,1781246601.054464579,1
44,0.880000,1781246601.056387186,1781246601.188421488,1781246601.188433409,1
45,0.900000,1781246601.190363884,1781246601.317817688,1781246601.317837000,1
46,0.920000,1781246601.320330381,1781246601.452068806,1781246601.452084541,1
47,0.940000,1781246601.454146862,1781246601.585876942,1781246601.585890532,1
48,0.960000,1781246601.588536739,1781246601.717871428,1781246601.717884302,1
49,0.980000,1781246601.719968796,1781246601.851618528,1781246601.851631641,1
50,1.000000,1781246601.853561878,1781246601.986086845,1781246601.986104012,1
51,1.020000,1781246601.989611864,1781246602.138759851,1781246602.138783455,1
52,1.040000,1781246602.142304659,1781246602.287466526,1781246602.287484884,1
53,1.060000,1781246602.290111780,1781246602.419346571,1781246602.419364691,1
54,1.080000,1781246602.422681570,1781246602.558542967,1781246602.558555365,1
55,1.100000,1781246602.560727358,1781246602.686079264,1781246602.686097622,1
56,1.120000,1781246602.688475370,1781246602.820699453,1781246602.820719957,1
57,1.140000,1781246602.824299574,1781246602.956307650,1781246602.956325769,1
58,1.160000,1781246602.959561825,1781246603.087938547,1781246603.087949991,1
59,1.180000,1781246603.089946985,1781246603.226273298,1781246603.226290226,1
60,1.200000,1781246603.229078531,1781246603.405651808,1781246603.405670404,1
61,1.220000,1781246603.408180475,1781246603.537268400,1781246603.537281275,1
62,1.240000,1781246603.539268255,1781246603.672777891,1781246603.672797680,1
63,1.260000,1781246603.675312281,1781246603.804189444,1781246603.804208040,1
64,1.280000,1781246603.806989193,1781246603.939143658,1781246603.939163446,1
65,1.300000,1781246603.942677021,1781246604.069407463,1781246604.069425821,1
66,1.320000,1781246604.072194815,1781246604.206614494,1781246604.206633568,1
67,1.340000,1781246604.210205793,1781246604.344039440,1781246604.344062567,1
68,1.360000,1781246604.346472025,1781246604.471339941,1781246604.471358538,1
69,1.380000,1781246604.474555254,1781246604.603545666,1781246604.603565454,1
70,1.400000,1781246604.607213259,1781246604.743440390,1781246604.743461370,1
71,1.420000,1781246604.746298075,1781246604.880550861,1781246604.880568504,1
72,1.440000,1781246604.884202003,1781246605.004905939,1781246605.004925966,1
73,1.460000,1781246605.007347345,1781246605.137856960,1781246605.137869120,1
74,1.480000,1781246605.139898062,1781246605.272848129,1781246605.272867680,1
75,1.500000,1781246605.274905205,1781246605.407048225,1781246605.407068253,1
76,1.520000,1781246605.409010887,1781246605.542519331,1781246605.542530537,1
77,1.540000,1781246605.544432402,1781246605.675110102,1781246605.675129175,1
78,1.560000,1781246605.678657055,1781246605.805538893,1781246605.805557251,1
79,1.580000,1781246605.809080362,1781246605.939841032,1781246605.939853907,1
80,1.600000,1781246605.941816330,1781246606.073112011,1781246606.073132515,1
81,1.620000,1781246606.075585127,1781246606.209534407,1781246606.209553480,1
82,1.640000,1781246606.212120295,1781246606.339822292,1781246606.339849949,1
83,1.660000,1781246606.341866016,1781246606.484566689,1781246606.484578609,1
84,1.680000,1781246606.486654997,1781246606.607521296,1781246606.607539415,1
85,1.700000,1781246606.609696627,1781246606.742048502,1781246606.742068291,1
86,1.720000,1781246606.744867086,1781246606.872044086,1781246606.872063637,1
87,1.740000,1781246606.874668837,1781246607.009398699,1781246607.009417295,1
88,1.760000,1781246607.012928009,1781246607.141965389,1781246607.141977787,1
89,1.780000,1781246607.143924236,1781246607.273149967,1781246607.273170233,1
90,1.800000,1781246607.275491953,1781246607.408263683,1781246607.408282042,1
91,1.820000,1781246607.411752701,1781246607.592510223,1781246607.592530727,1
92,1.840000,1781246607.594755411,1781246607.724399090,1781246607.724419594,1
93,1.860000,1781246607.727959871,1781246607.856249332,1781246607.856261492,1
94,1.880000,1781246607.858223438,1781246607.988350868,1781246607.988363028,1
95,1.900000,1781246607.990282774,1781246608.123396635,1781246608.123415232,1
96,1.920000,1781246608.126970768,1781246608.257150173,1781246608.257168055,1
97,1.940000,1781246608.259702206,1781246608.390824795,1781246608.390842676,1
98,1.960000,1781246608.393305302,1781246608.524960279,1781246608.524973392,1
99,1.980000,1781246608.527033091,1781246608.658712149,1781246608.658727646,1
100,2.000000,1781246608.660781384,1781246608.791948557,1781246608.791966915,1
101,2.020000,1781246608.794498920,1781246608.923765898,1781246608.923781872,1
102,2.040000,1781246608.925844908,1781246609.057732821,1781246609.057750225,1
103,2.060000,1781246609.060273647,1781246609.192070723,1781246609.192084312,1
104,2.080000,1781246609.194266796,1781246609.325457811,1781246609.325470924,1
105,2.100000,1781246609.327539206,1781246609.448020935,1781246609.448033571,1
106,2.120000,1781246609.449946642,1781246609.574728012,1781246609.574746609,1
107,2.140000,1781246609.578234911,1781246609.712758064,1781246609.712775946,1
108,2.160000,1781246609.714704037,1781246609.843807220,1781246609.843821764,1
109,2.180000,1781246609.846010208,1781246609.977213383,1781246609.977226973,1
110,2.200000,1781246609.979168653,1781246610.109195948,1781246610.109214544,1
111,2.220000,1781246610.112087965,1781246610.243742704,1781246610.243763924,1
112,2.240000,1781246610.246338367,1781246610.376293659,1781246610.376314640,1
113,2.260000,1781246610.378970146,1781246610.509610415,1781246610.509629488,1
114,2.280000,1781246610.512409925,1781246610.642471075,1781246610.642490387,1
115,2.300000,1781246610.645855188,1781246610.779065132,1781246610.779077530,1
116,2.320000,1781246610.780948400,1781246610.911728859,1781246610.911748886,1
117,2.340000,1781246610.913758993,1781246611.048124313,1781246611.048144341,1
118,2.360000,1781246611.050914049,1781246611.183223724,1781246611.183235884,1
119,2.380000,1781246611.185394764,1781246611.310392380,1781246611.310410976,1
120,2.400000,1781246611.313224077,1781246611.444952250,1781246611.444965601,1
121,2.420000,1781246611.447039843,1781246611.576234818,1781246611.576253414,1
122,2.440000,1781246611.578995228,1781246611.715232372,1781246611.715252161,1
123,2.460000,1781246611.718118668,1781246611.844654083,1781246611.844673634,1
124,2.480000,1781246611.847159624,1781246611.978661537,1781246611.978679180,1
125,2.500000,1781246611.982166290,1781246612.111037016,1781246612.111058235,1
126,2.520000,1781246612.113374472,1781246612.244169474,1781246612.244180918,1
127,2.540000,1781246612.247779608,1781246612.383668900,1781246612.383688450,1
128,2.560000,1781246612.387308598,1781246612.513975859,1781246612.513994455,1
129,2.580000,1781246612.516994476,1781246612.646352053,1781246612.646363974,1
130,2.600000,1781246612.648341656,1781246612.778948545,1781246612.778961897,1
131,2.620000,1781246612.781057119,1781246612.913208723,1781246612.913227797,1
132,2.640000,1781246612.916110277,1781246613.046256781,1781246613.046276569,1
133,2.660000,1781246613.048476934,1781246613.180896997,1781246613.180910349,1
134,2.680000,1781246613.182823420,1781246613.312633753,1781246613.312646151,1
135,2.700000,1781246613.314628124,1781246613.451626301,1781246613.451637745,1
136,2.720000,1781246613.453515291,1781246613.580050468,1781246613.580071926,1
137,2.740000,1781246613.582911968,1781246613.719601393,1781246613.719612598,1
138,2.760000,1781246613.721512556,1781246613.846662998,1781246613.846675158,1
139,2.780000,1781246613.848640919,1781246613.981534958,1781246613.981546640,1
140,2.800000,1781246613.983493090,1781246614.114351511,1781246614.114370346,1
141,2.820000,1781246614.116573334,1781246614.252433777,1781246614.252451181,1
142,2.840000,1781246614.254574060,1781246614.381238699,1781246614.381250381,1
143,2.860000,1781246614.383130074,1781246614.514955759,1781246614.514973640,1
144,2.880000,1781246614.517331123,1781246614.650490761,1781246614.650510788,1
145,2.900000,1781246614.654002905,1781246614.782474041,1781246614.782492161,1
146,2.920000,1781246614.786030531,1781246614.917011499,1781246614.917030811,1
147,2.940000,1781246614.919637680,1781246615.049468517,1781246615.049487829,1
148,2.960000,1781246615.051591396,1781246615.183197021,1781246615.183214426,1
149,2.980000,1781246615.186700821,1781246615.316669941,1781246615.316688538,1
150,3.000000,1781246615.320225477,1781246615.449449778,1781246615.449461460,1
151,3.020000,1781246615.451412916,1781246615.584118128,1781246615.584136963,1
152,3.040000,1781246615.587702990,1781246615.714911461,1781246615.714922905,1
153,3.060000,1781246615.716851234,1781246615.848556042,1781246615.848567486,1
154,3.080000,1781246615.850466490,1781246615.984758854,1781246615.984782934,1
155,3.100000,1781246615.988338947,1781246616.117090225,1781246616.117111444,1
156,3.120000,1781246616.120808601,1781246616.254677534,1781246616.254695415,1
157,3.140000,1781246616.258206367,1781246616.383893013,1781246616.383911133,1
158,3.160000,1781246616.387388945,1781246616.517550230,1781246616.517569780,1
159,3.180000,1781246616.521132708,1781246616.649817944,1781246616.649836540,1
160,3.200000,1781246616.653301477,1781246616.785461187,1781246616.785478830,1
161,3.220000,1781246616.787579298,1781246616.916070461,1781246616.916090012,1
162,3.240000,1781246616.919622183,1781246617.052605629,1781246617.052617073,1
163,3.260000,1781246617.054515123,1781246617.185452461,1781246617.185472488,1
164,3.280000,1781246617.188621044,1781246617.317855120,1781246617.317876577,1
165,3.300000,1781246617.319751740,1781246617.457895279,1781246617.457914352,1
166,3.320000,1781246617.461509943,1781246617.584964514,1781246617.584983587,1
167,3.340000,1781246617.587373972,1781246617.716489077,1781246617.716506720,1
168,3.360000,1781246617.719999313,1781246617.850567579,1781246617.850586891,1
169,3.380000,1781246617.853679895,1781246617.985464334,1781246617.985477686,1
170,3.400000,1781246617.987417698,1781246618.120326996,1781246618.120345354,1
171,3.420000,1781246618.122553349,1781246618.252056360,1781246618.252075195,1
172,3.440000,1781246618.254464149,1781246618.386822224,1781246618.386845350,1
173,3.460000,1781246618.388818026,1781246618.518109322,1781246618.518120527,1
174,3.480000,1781246618.519994259,1781246618.651629925,1781246618.651641846,1
175,3.500000,1781246618.653555870,1781246618.785824299,1781246618.785837412,1
176,3.520000,1781246618.787738800,1781246618.920687437,1781246618.920708418,1
177,3.540000,1781246618.924306393,1781246619.062101603,1781246619.062120199,1
178,3.560000,1781246619.064497471,1781246619.188270807,1781246619.188281536,1
179,3.580000,1781246619.190145493,1781246619.319435358,1781246619.319453955,1
180,3.600000,1781246619.322950125,1781246619.454416990,1781246619.454428911,1
181,3.620000,1781246619.456434727,1781246619.587407589,1781246619.587419510,1
182,3.640000,1781246619.589324713,1781246619.720506430,1781246619.720524311,1
183,3.660000,1781246619.724118948,1781246619.855799913,1781246619.855817556,1
184,3.680000,1781246619.858282089,1781246619.987022877,1781246619.987034082,1
185,3.700000,1781246619.988957167,1781246620.118910789,1781246620.118922949,1
186,3.720000,1781246620.121073008,1781246620.254947186,1781246620.254965782,1
187,3.740000,1781246620.258462191,1781246620.388319016,1781246620.388339281,1
188,3.760000,1781246620.391944885,1781246620.520007849,1781246620.520026207,1
189,3.780000,1781246620.523397684,1781246620.656499863,1781246620.656519890,1
190,3.800000,1781246620.660015821,1781246620.787501097,1781246620.787512779,1
191,3.820000,1781246620.789438009,1781246620.921262503,1781246620.921274900,1
192,3.840000,1781246620.923218250,1781246621.055461168,1781246621.055473328,1
193,3.860000,1781246621.057345390,1781246621.186588526,1781246621.186608076,1
194,3.880000,1781246621.189206123,1781246621.322224379,1781246621.322242260,1
195,3.900000,1781246621.324430227,1781246621.454376698,1781246621.454388618,1
196,3.920000,1781246621.456346989,1781246621.587684870,1781246621.587696075,1
197,3.940000,1781246621.589539051,1781246621.727352858,1781246621.727370501,1
198,3.960000,1781246621.729606152,1781246621.862766504,1781246621.862791061,1
199,3.980000,1781246621.866431713,1781246621.990893602,1781246621.990914345,1
200,4.000000,1781246621.993305206,1781246622.132133961,1781246622.132148027,1
201,4.020000,1781246622.134129047,1781246622.259232998,1781246622.259244442,1
202,4.040000,1781246622.261089325,1781246622.390305758,1781246622.390323877,1
203,4.060000,1781246622.392564774,1781246622.521383286,1781246622.521404266,1
204,4.080000,1781246622.523964643,1781246622.656346560,1781246622.656366348,1
205,4.100000,1781246622.658796787,1781246622.790459394,1781246622.790478230,1
206,4.120000,1781246622.792679310,1781246622.928409815,1781246622.928427458,1
207,4.140000,1781246622.932053566,1781246623.056996584,1781246623.057014704,1
208,4.160000,1781246623.059302807,1781246623.192564487,1781246623.192575693,1
209,4.180000,1781246623.194540024,1781246623.323583841,1781246623.323602915,1
210,4.200000,1781246623.327126265,1781246623.457366705,1781246623.457385302,1
211,4.220000,1781246623.459564686,1781246623.590514421,1781246623.590533495,1
212,4.240000,1781246623.592654228,1781246623.725068331,1781246623.725086927,1
213,4.260000,1781246623.727906704,1781246623.856703520,1781246623.856722355,1
214,4.280000,1781246623.860274792,1781246623.989931583,1781246623.989943266,1
215,4.300000,1781246623.991935968,1781246624.125458241,1781246624.125471592,1
216,4.320000,1781246624.127392292,1781246624.258141041,1781246624.258162022,1
217,4.340000,1781246624.260518074,1781246624.413471222,1781246624.413482189,1
218,4.360000,1781246624.415410280,1781246624.542555094,1781246624.542573214,1
219,4.380000,1781246624.546089172,1781246624.674741983,1781246624.674761057,1
220,4.400000,1781246624.678273439,1781246624.807848930,1781246624.807867765,1
221,4.420000,1781246624.811365604,1781246624.944204569,1781246624.944221973,1
222,4.440000,1781246624.947777033,1781246625.078383923,1781246625.078394413,1
223,4.460000,1781246625.080205679,1781246625.209345579,1781246625.209364891,1
224,4.480000,1781246625.212041140,1781246625.341794491,1781246625.341813087,1
225,4.500000,1781246625.344337463,1781246625.477091074,1781246625.477110624,1
226,4.520000,1781246625.479596376,1781246625.610025406,1781246625.610045910,1
227,4.540000,1781246625.613556623,1781246625.747258902,1781246625.747277260,1
228,4.560000,1781246625.750765562,1781246625.876631498,1781246625.876646996,1
229,4.580000,1781246625.878692627,1781246626.008363962,1781246626.008383512,1
230,4.600000,1781246626.011904001,1781246626.148029804,1781246626.148048401,1
231,4.620000,1781246626.151061058,1781246626.277961731,1781246626.277980566,1
232,4.640000,1781246626.280368805,1781246626.410580158,1781246626.410598755,1
233,4.660000,1781246626.412648439,1781246626.542454243,1781246626.542473555,1
234,4.680000,1781246626.545155287,1781246626.678910255,1781246626.678924561,1
235,4.700000,1781246626.680869341,1781246626.811548471,1781246626.811566830,1
236,4.720000,1781246626.814214468,1781246626.947309256,1781246626.947320223,1
237,4.740000,1781246626.949441195,1781246627.081235886,1781246627.081247330,1
238,4.760000,1781246627.083122015,1781246627.211312532,1781246627.211331129,1
239,4.780000,1781246627.214817286,1781246627.345222712,1781246627.345241070,1
240,4.800000,1781246627.348060369,1781246627.476538420,1781246627.476556778,1
241,4.820000,1781246627.480063200,1781246627.610172272,1781246627.610194445,1
242,4.840000,1781246627.613976002,1781246627.748885393,1781246627.748896837,1
243,4.860000,1781246627.750864744,1781246627.876475811,1781246627.876495838,1
244,4.880000,1781246627.879128695,1781246628.014449120,1781246628.014466524,1
245,4.900000,1781246628.018087626,1781246628.146121264,1781246628.146140099,1
246,4.920000,1781246628.149644613,1781246628.276743412,1781246628.276762962,1
247,4.940000,1781246628.280050993,1781246628.412438631,1781246628.412457943,1
248,4.960000,1781246628.414675951,1781246628.549050331,1781246628.549062252,1
249,4.980000,1781246628.551000118,1781246628.680223703,1781246628.680242062,1
250,5.000000,1781246628.682556629,1781246628.814268351,1781246628.814287186,1
251,5.020000,1781246628.817944527,1781246628.946476460,1781246628.946496248,1
252,5.040000,1781246628.948710442,1781246629.081290722,1781246629.081303835,1
253,5.060000,1781246629.083174229,1781246629.213522434,1781246629.213540792,1
254,5.080000,1781246629.215576887,1781246629.347383261,1781246629.347395897,1
255,5.100000,1781246629.349712133,1781246629.482149839,1781246629.482161522,1
256,5.120000,1781246629.484120846,1781246629.612666607,1781246629.612684965,1
257,5.140000,1781246629.615791559,1781246629.746998549,1781246629.747011185,1
258,5.160000,1781246629.748981953,1781246629.883436918,1781246629.883454800,1
259,5.180000,1781246629.887035847,1781246630.014316320,1781246630.014335394,1
260,5.200000,1781246630.017871618,1781246630.148918390,1781246630.148935318,1
261,5.220000,1781246630.152504206,1781246630.281381607,1781246630.281399965,1
262,5.240000,1781246630.284881353,1781246630.412728548,1781246630.412745953,1
263,5.260000,1781246630.416222095,1781246630.548306227,1781246630.548325539,1
264,5.280000,1781246630.551864386,1781246630.683783531,1781246630.683801889,1
265,5.300000,1781246630.686339378,1781246630.815347910,1781246630.815366745,1
266,5.320000,1781246630.817545414,1781246630.947744846,1781246630.947758436,1
267,5.340000,1781246630.949697971,1781246631.081533670,1781246631.081551552,1
268,5.360000,1781246631.084157944,1781246631.215278387,1781246631.215296268,1
269,5.380000,1781246631.217980862,1781246631.347301960,1781246631.347322226,1
270,5.400000,1781246631.350092173,1781246631.482620716,1781246631.482632875,1
271,5.420000,1781246631.484495401,1781246631.614852667,1781246631.614864826,1
272,5.440000,1781246631.616739988,1781246631.750897408,1781246631.750918150,1
273,5.460000,1781246631.752907038,1781246631.882859945,1781246631.882879496,1
274,5.480000,1781246631.886087656,1781246632.014975786,1781246632.014993906,1
275,5.500000,1781246632.018435955,1781246632.150906801,1781246632.150918961,1
276,5.520000,1781246632.153315067,1781246632.283878088,1781246632.283891439,1
277,5.540000,1781246632.285834312,1781246632.418324709,1781246632.418336153,1
278,5.560000,1781246632.420269489,1781246632.549652338,1781246632.549663782,1
279,5.580000,1781246632.551651239,1781246632.682993174,1781246632.683012962,1
280,5.600000,1781246632.685283422,1781246632.815475702,1781246632.815496683,1
281,5.620000,1781246632.817651033,1781246632.951149225,1781246632.951170444,1
282,5.640000,1781246632.953397751,1781246633.083396912,1781246633.083408356,1
283,5.660000,1781246633.085313082,1781246633.216454506,1781246633.216466665,1
284,5.680000,1781246633.218318701,1781246633.352166414,1781246633.352183580,1
285,5.700000,1781246633.355803490,1781246633.483530760,1781246633.483549595,1
286,5.720000,1781246633.485781431,1781246633.617250204,1781246633.617262363,1
287,5.740000,1781246633.619199991,1781246633.750807047,1781246633.750825405,1
288,5.760000,1781246633.753277779,1781246633.884563446,1781246633.884590864,1
289,5.780000,1781246633.886617661,1781246634.019718409,1781246634.019736528,1
290,5.800000,1781246634.021698236,1781246634.152708054,1781246634.152725697,1
291,5.820000,1781246634.155275106,1781246634.291401386,1781246634.291411877,1
292,5.840000,1781246634.293357849,1781246634.418095589,1781246634.418113947,1
293,5.860000,1781246634.420529127,1781246634.553208828,1781246634.553227663,1
294,5.880000,1781246634.556900263,1781246634.685448170,1781246634.685466766,1
295,5.900000,1781246634.687662840,1781246634.819454908,1781246634.819473505,1
296,5.920000,1781246634.823175192,1781246634.952169657,1781246634.952181339,1
297,5.940000,1781246634.954122066,1781246635.085633516,1781246635.085645199,1
298,5.960000,1781246635.087554932,1781246635.218227625,1781246635.218246460,1
299,5.980000,1781246635.220241547,1781246635.356228113,1781246635.356249571,1
300,6.000000,1781246635.359820366,1781246635.486279964,1781246635.486298800,1
301,6.020000,1781246635.488580465,1781246635.619117260,1781246635.619135857,1
302,6.040000,1781246635.621996403,1781246635.756231308,1781246635.756249905,1
303,6.060000,1781246635.758806944,1781246635.887790918,1781246635.887812853,1
304,6.080000,1781246635.891491652,1781246636.019032001,1781246636.019050837,1
305,6.100000,1781246636.022673368,1781246636.159410954,1781246636.159430981,1
306,6.120000,1781246636.163091183,1781246636.310296059,1781246636.310317278,1
307,6.140000,1781246636.314450502,1781246636.474329948,1781246636.474350929,1
308,6.160000,1781246636.477059126,1781246636.611409903,1781246636.611422777,1
309,6.180000,1781246636.613392115,1781246636.753881931,1781246636.753901243,1
310,6.200000,1781246636.756333113,1781246636.888690233,1781246636.888701200,1
311,6.220000,1781246636.890630722,1781246637.023554564,1781246637.023573399,1
312,6.240000,1781246637.027375698,1781246637.154196501,1781246637.154217958,1
313,6.260000,1781246637.157302618,1781246637.289383888,1781246637.289403439,1
314,6.280000,1781246637.292224407,1781246637.424243212,1781246637.424261093,1
315,6.300000,1781246637.426610947,1781246637.566710711,1781246637.566729784,1
316,6.320000,1781246637.570518017,1781246637.716358662,1781246637.716369629,1
317,6.340000,1781246637.718458176,1781246637.854485750,1781246637.854505539,1
318,6.360000,1781246637.856686115,1781246637.987988472,1781246637.987998962,1
319,6.380000,1781246637.990033150,1781246638.120239019,1781246638.120251179,1
320,6.400000,1781246638.122330904,1781246638.256075382,1781246638.256087542,1
321,6.420000,1781246638.258061409,1781246638.388858795,1781246638.388877869,1
322,6.440000,1781246638.391871452,1781246638.526776791,1781246638.526796103,1
323,6.460000,1781246638.529962301,1781246638.658514738,1781246638.658533096,1
324,6.480000,1781246638.662273169,1781246638.789415598,1781246638.789433718,1
325,6.500000,1781246638.793130398,1781246638.922895432,1781246638.922913790,1
326,6.520000,1781246638.925142765,1781246639.057887554,1781246639.057905674,1
327,6.540000,1781246639.060878277,1781246639.195225954,1781246639.195239067,1
328,6.560000,1781246639.197299480,1781246639.323884487,1781246639.323901892,1
329,6.580000,1781246639.327578545,1781246639.457579613,1781246639.457597971,1
330,6.600000,1781246639.460606575,1781246639.593370676,1781246639.593391180,1
331,6.620000,1781246639.597172022,1781246639.729097843,1781246639.729115725,1
332,6.640000,1781246639.731531382,1781246639.857990742,1781246639.858008623,1
333,6.660000,1781246639.861002922,1781246639.990787506,1781246639.990805149,1
334,6.680000,1781246639.994412184,1781246640.127320051,1781246640.127339125,1
335,6.700000,1781246640.130158424,1781246640.258861303,1781246640.258872747,1
336,6.720000,1781246640.260910988,1781246640.390721321,1781246640.390739202,1
337,6.740000,1781246640.394437551,1781246640.526099205,1781246640.526117802,1
338,6.760000,1781246640.530013084,1781246640.658669472,1781246640.658687592,1
339,6.780000,1781246640.660858631,1781246640.791986942,1781246640.792005301,1
340,6.800000,1781246640.794590950,1781246640.926090479,1781246640.926101685,1
341,6.820000,1781246640.928247452,1781246641.058211803,1781246641.058230162,1
342,6.840000,1781246641.061839342,1781246641.191439867,1781246641.191459179,1
343,6.860000,1781246641.194701195,1781246641.326257706,1781246641.326276779,1
344,6.880000,1781246641.329997540,1781246641.458170414,1781246641.458188534,1
345,6.900000,1781246641.460730314,1781246641.604133129,1781246641.604154110,1
346,6.920000,1781246641.607146978,1781246641.746368170,1781246641.746381998,1
347,6.940000,1781246641.748410940,1781246641.878001928,1781246641.878017187,1
348,6.960000,1781246641.880103588,1781246642.007812023,1781246642.007823467,1
349,6.980000,1781246642.009748220,1781246642.143987656,1781246642.144005775,1
350,7.000000,1781246642.146546602,1781246642.280863047,1781246642.280874491,1
351,7.020000,1781246642.282999039,1781246642.408707380,1781246642.408726215,1
352,7.040000,1781246642.411371708,1781246642.541947842,1781246642.541965008,1
353,7.060000,1781246642.545571327,1781246642.676000834,1781246642.676012039,1
354,7.080000,1781246642.678029776,1781246642.813301086,1781246642.813318968,1
355,7.100000,1781246642.816976309,1781246642.942150593,1781246642.942162275,1
356,7.120000,1781246642.944168091,1781246643.076362848,1781246643.076380968,1
357,7.140000,1781246643.079086065,1781246643.209877729,1781246643.209896088,1
358,7.160000,1781246643.213489294,1781246643.385010958,1781246643.385032415,1
359,7.180000,1781246643.388504028,1781246643.537644148,1781246643.537662268,1
360,7.200000,1781246643.541305065,1781246643.688464642,1781246643.688483477,1
361,7.220000,1781246643.692136049,1781246643.832299709,1781246643.832319021,1
362,7.240000,1781246643.834693909,1781246643.961616755,1781246643.961634159,1
363,7.260000,1781246643.963746071,1781246644.093602896,1781246644.093620300,1
364,7.280000,1781246644.096218348,1781246644.227071047,1781246644.227083921,1
365,7.300000,1781246644.229266882,1781246644.360996008,1781246644.361015320,1
366,7.320000,1781246644.364262104,1781246644.497238159,1781246644.497257471,1
367,7.340000,1781246644.500020504,1781246644.627896786,1781246644.627915382,1
368,7.360000,1781246644.631761312,1781246644.760152102,1781246644.760169744,1
369,7.380000,1781246644.763844967,1781246644.894584179,1781246644.894604206,1
370,7.400000,1781246644.897374868,1781246645.027883530,1781246645.027901411,1
371,7.420000,1781246645.031603575,1781246645.162415981,1781246645.162433863,1
372,7.440000,1781246645.166114330,1781246645.293979645,1781246645.293997288,1
373,7.460000,1781246645.297637939,1781246645.433271408,1781246645.433290720,1
374,7.480000,1781246645.435610533,1781246645.561876535,1781246645.561893940,1
375,7.500000,1781246645.564886808,1781246645.695299864,1781246645.695311785,1
376,7.520000,1781246645.697330475,1781246645.828583717,1781246645.828596592,1
377,7.540000,1781246645.830517292,1781246645.963258028,1781246645.963276863,1
378,7.560000,1781246645.966625214,1781246646.097732544,1781246646.097750425,1
379,7.580000,1781246646.101397038,1781246646.230746269,1781246646.230760098,1
380,7.600000,1781246646.233527184,1781246646.367300749,1781246646.367321253,1
381,7.620000,1781246646.370947123,1781246646.513678789,1781246646.513697863,1
382,7.640000,1781246646.517323256,1781246646.647634029,1781246646.647651911,1
383,7.660000,1781246646.651388884,1781246646.779833317,1781246646.779852390,1
384,7.680000,1781246646.783089876,1781246646.916779280,1781246646.916800261,1
385,7.700000,1781246646.919776678,1781246647.048477650,1781246647.048491478,1
