macro_frame,sim_time_mjc,sim_time_xpbd,t1_utc,t1w_utc,t2_utc,t3_utc,t_force_utc,t4_utc,t_step_utc,t1_next_utc,dt_t1_t1w,dt_t1w_t2,dt_t2_t3,dt_t3_tforce,dt_tforce_t4,dt_t4_tstep,dt_tstep_t1next,dt_t1_t1next,cycle_order_ok,paired,note
16,0.320000,0.320000,1781246597.283048391,1781246597.297207832,1781246597.298032999,1781246597.411642313,1781246597.411649466,1781246597.413659334,1781246597.413677931,1781246597.416246414,0.014159,0.000825,0.113609,0.000007,0.002010,0.000019,0.002568,0.133198,1,1,
17,0.340000,0.340000,1781246597.416246414,1781246597.432118177,1781246597.433197737,1781246597.546868563,1781246597.546876669,1781246597.548038244,1781246597.548056841,1781246597.551598310,0.015872,0.001080,0.113671,0.000008,0.001162,0.000019,0.003541,0.135352,1,1,
18,0.360000,0.360000,1781246597.551598310,1781246597.565548182,1781246597.566335201,1781246597.681244612,1781246597.681252718,1781246597.683880806,1781246597.683894157,1781246597.685804129,0.013950,0.000787,0.114909,0.000008,0.002628,0.000013,0.001910,0.134206,1,1,
19,0.380000,0.380000,1781246597.685804129,1781246597.699091673,1781246597.700268030,1781246597.814452648,1781246597.814461231,1781246597.815603971,1781246597.815624952,1781246597.818159342,0.013288,0.001176,0.114185,0.000009,0.001143,0.000021,0.002534,0.132355,1,1,
20,0.400000,0.400000,1781246597.818159342,1781246597.832406759,1781246597.833628654,1781246597.950369596,1781246597.950377464,1781246597.952520609,1781246597.952538967,1781246597.956072092,0.014247,0.001222,0.116741,0.000008,0.002143,0.000018,0.003533,0.137913,1,1,
21,0.420000,0.420000,1781246597.956072092,1781246597.965953350,1781246597.966795206,1781246598.083761215,1781246598.083768606,1781246598.084386826,1781246598.084406853,1781246598.086612940,0.009881,0.000842,0.116966,0.000007,0.000618,0.000020,0.002206,0.130541,1,1,
22,0.440000,0.440000,1781246598.086612940,1781246598.097911119,1781246598.098789692,1781246598.215471268,1781246598.215478897,1781246598.217020988,1781246598.217038870,1781246598.220521212,0.011298,0.000879,0.116682,0.000008,0.001542,0.000018,0.003482,0.133908,1,1,
23,0.460000,0.460000,1781246598.220521212,1781246598.231274843,1781246598.232193708,1781246598.349004269,1781246598.349011660,1781246598.351515293,1781246598.351533651,1781246598.355037451,0.010754,0.000919,0.116811,0.000007,0.002504,0.000018,0.003504,0.134516,1,1,
24,0.480000,0.480000,1781246598.355037451,1781246598.364867687,1781246598.365786076,1781246598.479990482,1781246598.479997158,1781246598.482326746,1781246598.482344866,1781246598.485911131,0.009830,0.000918,0.114204,0.000007,0.002330,0.000018,0.003566,0.130874,1,1,
25,0.500000,0.500000,1781246598.485911131,1781246598.499884605,1781246598.500826836,1781246598.615197182,1781246598.615204334,1781246598.616286516,1781246598.616305113,1781246598.619948387,0.013973,0.000942,0.114370,0.000007,0.001082,0.000019,0.003643,0.134037,1,1,
26,0.520000,0.520000,1781246598.619948387,1781246598.633057594,1781246598.634035826,1781246598.748124123,1781246598.748131752,1781246598.748468637,1781246598.748488188,1781246598.752016783,0.013109,0.000978,0.114088,0.000008,0.000337,0.000020,0.003529,0.132068,1,1,
27,0.540000,0.540000,1781246598.752016783,1781246598.766532183,1781246598.767528296,1781246598.881110430,1781246598.881118298,1781246598.882059097,1781246598.882078648,1781246598.885109663,0.014515,0.000996,0.113582,0.000008,0.000941,0.000020,0.003031,0.133093,1,1,
28,0.560000,0.560000,1781246598.885109663,1781246598.898511410,1781246598.899546385,1781246599.013455868,1781246599.013463974,1781246599.013989687,1781246599.014008045,1781246599.017703533,0.013402,0.001035,0.113909,0.000008,0.000526,0.000018,0.003695,0.132594,1,1,
29,0.580000,0.580000,1781246599.017703533,1781246599.033201694,1781246599.034279108,1781246599.148020029,1781246599.148027420,1781246599.150099993,1781246599.150118828,1781246599.152904749,0.015498,0.001077,0.113741,0.000007,0.002073,0.000019,0.002786,0.135201,1,1,
30,0.600000,0.600000,1781246599.152904749,1781246599.167082548,1781246599.168362141,1781246599.285309553,1781246599.285316944,1781246599.287773132,1781246599.287791252,1781246599.291293144,0.014178,0.001280,0.116947,0.000007,0.002456,0.000018,0.003502,0.138388,1,1,
31,0.620000,0.620000,1781246599.291293144,1781246599.300459623,1781246599.301631212,1781246599.417801142,1781246599.417809248,1781246599.418893576,1781246599.418913364,1781246599.422563553,0.009166,0.001172,0.116170,0.000008,0.001084,0.000020,0.003650,0.131270,1,1,
32,0.640000,0.640000,1781246599.422563553,1781246599.434026957,1781246599.435253143,1781246599.572451830,1781246599.572458982,1781246599.573340416,1781246599.573358059,1781246599.576847792,0.011463,0.001226,0.137199,0.000007,0.000881,0.000018,0.003490,0.154284,1,1,
33,0.660000,0.660000,1781246599.576847792,1781246599.583960056,1781246599.585282564,1781246599.699936867,1781246599.699945450,1781246599.700663090,1781246599.700685024,1781246599.703344107,0.007112,0.001323,0.114654,0.000009,0.000718,0.000022,0.002659,0.126496,1,1,
34,0.680000,0.680000,1781246599.703344107,1781246599.717450142,1781246599.718709230,1781246599.837870121,1781246599.837877512,1781246599.840370417,1781246599.840388298,1781246599.842543840,0.014106,0.001259,0.119161,0.000007,0.002493,0.000018,0.002156,0.139200,1,1,
35,0.700000,0.700000,1781246599.842543840,1781246599.850768566,1781246599.852070093,1781246599.969553709,1781246599.969560385,1781246599.970366955,1781246599.970386028,1781246599.973915577,0.008225,0.001302,0.117484,0.000007,0.000807,0.000019,0.003530,0.131372,1,1,
36,0.720000,0.720000,1781246599.973915577,1781246599.984387636,1781246599.985690832,1781246600.101216793,1781246600.101223946,1781246600.103247404,1781246600.103259325,1781246600.105191708,0.010472,0.001303,0.115526,0.000007,0.002023,0.000012,0.001932,0.131276,1,1,
37,0.740000,0.740000,1781246600.105191708,1781246600.116370201,1781246600.117681265,1781246600.235504866,1781246600.235514402,1781246600.235952854,1781246600.235973120,1781246600.239563227,0.011178,0.001311,0.117824,0.000010,0.000438,0.000020,0.003590,0.134372,1,1,
38,0.760000,0.760000,1781246600.239563227,1781246600.251106024,1781246600.253024101,1781246600.370337009,1781246600.370344400,1781246600.372454405,1781246600.372466087,1781246600.374488354,0.011543,0.001918,0.117313,0.000007,0.002110,0.000012,0.002022,0.134925,1,1,
39,0.780000,0.780000,1781246600.374488354,1781246600.383157730,1781246600.384505033,1781246600.498924732,1781246600.498932838,1781246600.501243830,1781246600.501265764,1781246600.503676414,0.008669,0.001347,0.114420,0.000008,0.002311,0.000022,0.002411,0.129188,1,1,
40,0.800000,0.800000,1781246600.503676414,1781246600.518283367,1781246600.520321131,1781246600.635527372,1781246600.635534286,1781246600.638135195,1781246600.638153076,1781246600.641566038,0.014607,0.002038,0.115206,0.000007,0.002601,0.000018,0.003413,0.137890,1,1,
41,0.820000,0.820000,1781246600.641566038,1781246600.649953127,1781246600.651335239,1781246600.765085459,1781246600.765093327,1781246600.766676664,1781246600.766695023,1781246600.768663645,0.008387,0.001382,0.113750,0.000008,0.001583,0.000018,0.001969,0.127098,1,1,
42,0.840000,0.840000,1781246600.768663645,1781246600.784687519,1781246600.786763430,1781246600.918316364,1781246600.918323755,1781246600.919862032,1781246600.919882536,1781246600.922888041,0.016024,0.002076,0.131553,0.000007,0.001538,0.000021,0.003006,0.154224,1,1,
43,0.860000,0.860000,1781246600.922888041,1781246600.935215473,1781246600.936769009,1781246601.052272081,1781246601.052279711,1781246601.054453611,1781246601.054464579,1781246601.056387186,0.012327,0.001554,0.115503,0.000008,0.002174,0.000011,0.001923,0.133499,1,1,
44,0.880000,0.880000,1781246601.056387186,1781246601.068517685,1781246601.070451975,1781246601.187536716,1781246601.187543869,1781246601.188421488,1781246601.188433409,1781246601.190363884,0.012130,0.001934,0.117085,0.000007,0.000878,0.000012,0.001930,0.133977,1,1,
45,0.900000,0.900000,1781246601.190363884,1781246601.201643229,1781246601.203106165,1781246601.316687346,1781246601.316694498,1781246601.317817688,1781246601.317837000,1781246601.320330381,0.011279,0.001463,0.113581,0.000007,0.001123,0.000019,0.002493,0.129966,1,1,
46,0.920000,0.920000,1781246601.320330381,1781246601.335378647,1781246601.336963415,1781246601.451581717,1781246601.451588869,1781246601.452068806,1781246601.452084541,1781246601.454146862,0.015048,0.001585,0.114618,0.000007,0.000480,0.000016,0.002062,0.133816,1,1,
47,0.940000,0.940000,1781246601.454146862,1781246601.468987703,1781246601.470616579,1781246601.585444212,1781246601.585451603,1781246601.585876942,1781246601.585890532,1781246601.588536739,0.014841,0.001629,0.114828,0.000007,0.000425,0.000014,0.002646,0.134390,1,1,
48,0.960000,0.960000,1781246601.588536739,1781246601.600731134,1781246601.602296114,1781246601.716293573,1781246601.716300726,1781246601.717871428,1781246601.717884302,1781246601.719968796,0.012194,0.001565,0.113997,0.000007,0.001571,0.000013,0.002084,0.131432,1,1,
49,0.980000,0.980000,1781246601.719968796,1781246601.734210014,1781246601.735795975,1781246601.849503756,1781246601.849511147,1781246601.851618528,1781246601.851631641,1781246601.853561878,0.014241,0.001586,0.113708,0.000007,0.002107,0.000013,0.001930,0.133593,1,1,
50,1.000000,1.000000,1781246601.853561878,1781246601.869135618,1781246601.870826960,1781246601.984094620,1781246601.984102488,1781246601.986086845,1781246601.986104012,1781246601.989611864,0.015574,0.001691,0.113268,0.000008,0.001984,0.000017,0.003508,0.136050,1,1,
51,1.020000,1.019999,1781246601.989611864,1781246602.018160343,1781246602.023128748,1781246602.136381626,1781246602.136388779,1781246602.138759851,1781246602.138783455,1781246602.142304659,0.028548,0.004968,0.113253,0.000007,0.002371,0.000024,0.003521,0.152693,1,1,
52,1.040000,1.039999,1781246602.142304659,1781246602.169286728,1781246602.171322346,1781246602.286764622,1781246602.286773682,1781246602.287466526,1781246602.287484884,1781246602.290111780,0.026982,0.002036,0.115442,0.000009,0.000693,0.000018,0.002627,0.147807,1,1,
53,1.060000,1.059999,1781246602.290111780,1781246602.302703381,1781246602.304470301,1781246602.418262959,1781246602.418270826,1781246602.419346571,1781246602.419364691,1781246602.422681570,0.012592,0.001767,0.113793,0.000008,0.001076,0.000018,0.003317,0.132570,1,1,
54,1.080000,1.079999,1781246602.422681570,1781246602.436445236,1781246602.439043999,1781246602.556353092,1781246602.556360722,1781246602.558542967,1781246602.558555365,1781246602.560727358,0.013764,0.002599,0.117309,0.000008,0.002182,0.000012,0.002172,0.138046,1,1,
55,1.100000,1.099999,1781246602.560727358,1781246602.569989920,1781246602.571759701,1781246602.685760498,1781246602.685768604,1781246602.686079264,1781246602.686097622,1781246602.688475370,0.009263,0.001770,0.114001,0.000008,0.000311,0.000018,0.002378,0.127748,1,1,
56,1.120000,1.119999,1781246602.688475370,1781246602.703080416,1781246602.704831839,1781246602.819010496,1781246602.819019079,1781246602.820699453,1781246602.820719957,1781246602.824299574,0.014605,0.001751,0.114179,0.000009,0.001680,0.000021,0.003580,0.135824,1,1,
57,1.140000,1.139999,1781246602.824299574,1781246602.836735725,1781246602.838508844,1781246602.954159021,1781246602.954166412,1781246602.956307650,1781246602.956325769,1781246602.959561825,0.012436,0.001773,0.115650,0.000007,0.002141,0.000018,0.003236,0.135262,1,1,
58,1.160000,1.159999,1781246602.959561825,1781246602.970118761,1781246602.971974373,1781246603.085929155,1781246603.085936308,1781246603.087938547,1781246603.087949991,1781246603.089946985,0.010557,0.001856,0.113955,0.000007,0.002002,0.000011,0.001997,0.130385,1,1,
59,1.180000,1.179999,1781246603.089946985,1781246603.103623867,1781246603.106331587,1781246603.224946260,1781246603.224953890,1781246603.226273298,1781246603.226290226,1781246603.229078531,0.013677,0.002708,0.118615,0.000008,0.001319,0.000017,0.002788,0.139132,1,1,
60,1.200000,1.199999,1781246603.229078531,1781246603.285823345,1781246603.288427591,1781246603.404590130,1781246603.404597759,1781246603.405651808,1781246603.405670404,1781246603.408180475,0.056745,0.002604,0.116163,0.000008,0.001054,0.000019,0.002510,0.179102,1,1,
61,1.220000,1.219999,1781246603.408180475,1781246603.420491695,1781246603.422366142,1781246603.535904408,1781246603.535913467,1781246603.537268400,1781246603.537281275,1781246603.539268255,0.012311,0.001874,0.113538,0.000009,0.001355,0.000013,0.001987,0.131088,1,1,
62,1.240000,1.239999,1781246603.539268255,1781246603.554114342,1781246603.556082487,1781246603.670203686,1781246603.670210838,1781246603.672777891,1781246603.672797680,1781246603.675312281,0.014846,0.001968,0.114121,0.000007,0.002567,0.000020,0.002515,0.136044,1,1,
63,1.260000,1.259999,1781246603.675312281,1781246603.687535286,1781246603.689482212,1781246603.803515911,1781246603.803523302,1781246603.804189444,1781246603.804208040,1781246603.806989193,0.012223,0.001947,0.114034,0.000007,0.000666,0.000019,0.002781,0.131677,1,1,
64,1.280000,1.279999,1781246603.806989193,1781246603.820559263,1781246603.822619915,1781246603.936877966,1781246603.936886549,1781246603.939143658,1781246603.939163446,1781246603.942677021,0.013570,0.002061,0.114258,0.000009,0.002257,0.000020,0.003514,0.135688,1,1,
65,1.300000,1.299999,1781246603.942677021,1781246603.952716827,1781246603.954755783,1781246604.068983078,1781246604.068989754,1781246604.069407463,1781246604.069425821,1781246604.072194815,0.010040,0.002039,0.114227,0.000007,0.000418,0.000018,0.002769,0.129518,1,1,
66,1.320000,1.319999,1781246604.072194815,1781246604.087955475,1781246604.090001345,1781246604.204302549,1781246604.204309940,1781246604.206614494,1781246604.206633568,1781246604.210205793,0.015761,0.002046,0.114301,0.000007,0.002305,0.000019,0.003572,0.138011,1,1,
67,1.340000,1.339999,1781246604.210205793,1781246604.219647884,1781246604.222759247,1781246604.341934443,1781246604.341941595,1781246604.344039440,1781246604.344062567,1781246604.346472025,0.009442,0.003111,0.119175,0.000007,0.002098,0.000023,0.002409,0.136266,1,1,
68,1.360000,1.359999,1781246604.346472025,1781246604.353099823,1781246604.355846167,1781246604.469789028,1781246604.469796419,1781246604.471339941,1781246604.471358538,1781246604.474555254,0.006628,0.002746,0.113943,0.000007,0.001544,0.000019,0.003197,0.128083,1,1,
69,1.380000,1.379999,1781246604.474555254,1781246604.486626148,1781246604.488728762,1781246604.602243185,1781246604.602250099,1781246604.603545666,1781246604.603565454,1781246604.607213259,0.012071,0.002103,0.113514,0.000007,0.001296,0.000020,0.003648,0.132658,1,1,
70,1.400000,1.399999,1781246604.607213259,1781246604.621345758,1781246604.623611212,1781246604.741817951,1781246604.741825819,1781246604.743440390,1781246604.743461370,1781246604.746298075,0.014132,0.002265,0.118207,0.000008,0.001615,0.000021,0.002837,0.139085,1,1,
71,1.420000,1.419999,1781246604.746298075,1781246604.753883839,1781246604.756899595,1781246604.878889561,1781246604.878896713,1781246604.880550861,1781246604.880568504,1781246604.884202003,0.007586,0.003016,0.121990,0.000007,0.001654,0.000018,0.003633,0.137904,1,1,
72,1.440000,1.439999,1781246604.884202003,1781246604.888429165,1781246604.890625238,1781246605.004162312,1781246605.004170895,1781246605.004905939,1781246605.004925966,1781246605.007347345,0.004227,0.002196,0.113537,0.000009,0.000735,0.000020,0.002421,0.123145,1,1,
73,1.460000,1.459999,1781246605.007347345,1781246605.021556854,1781246605.023778915,1781246605.137301683,1781246605.137311459,1781246605.137856960,1781246605.137869120,1781246605.139898062,0.014210,0.002222,0.113523,0.000010,0.000546,0.000012,0.002029,0.132551,1,1,
74,1.480000,1.479999,1781246605.139898062,1781246605.155017614,1781246605.157264948,1781246605.271300316,1781246605.271308661,1781246605.272848129,1781246605.272867680,1781246605.274905205,0.015120,0.002247,0.114035,0.000008,0.001539,0.000020,0.002038,0.135007,1,1,
75,1.500000,1.499999,1781246605.274905205,1781246605.288857698,1781246605.291097403,1781246605.404821396,1781246605.404829979,1781246605.407048225,1781246605.407068253,1781246605.409010887,0.013952,0.002240,0.113724,0.000009,0.002218,0.000020,0.001943,0.134106,1,1,
76,1.520000,1.519999,1781246605.409010887,1781246605.422293901,1781246605.424767733,1781246605.540859222,1781246605.540866613,1781246605.542519331,1781246605.542530537,1781246605.544432402,0.013283,0.002474,0.116091,0.000007,0.001653,0.000011,0.001902,0.135422,1,1,
77,1.540000,1.539999,1781246605.544432402,1781246605.555626869,1781246605.557956457,1781246605.673424959,1781246605.673432589,1781246605.675110102,1781246605.675129175,1781246605.678657055,0.011194,0.002330,0.115469,0.000008,0.001678,0.000019,0.003528,0.134225,1,1,
78,1.560000,1.559999,1781246605.678657055,1781246605.689145088,1781246605.691530943,1781246605.804469109,1781246605.804476738,1781246605.805538893,1781246605.805557251,1781246605.809080362,0.010488,0.002386,0.112938,0.000008,0.001062,0.000018,0.003523,0.130423,1,1,
79,1.580000,1.579999,1781246605.809080362,1781246605.822604656,1781246605.824973345,1781246605.937997103,1781246605.938004732,1781246605.939841032,1781246605.939853907,1781246605.941816330,0.013524,0.002369,0.113024,0.000008,0.001836,0.000013,0.001962,0.132736,1,1,
80,1.600000,1.599999,1781246605.941816330,1781246605.954916239,1781246605.957284212,1781246606.072393656,1781246606.072403431,1781246606.073112011,1781246606.073132515,1781246606.075585127,0.013100,0.002368,0.115109,0.000010,0.000709,0.000021,0.002453,0.133769,1,1,
81,1.620000,1.619999,1781246606.075585127,1781246606.089975595,1781246606.092669010,1781246606.207124710,1781246606.207131863,1781246606.209534407,1781246606.209553480,1781246606.212120295,0.014390,0.002693,0.114456,0.000007,0.002403,0.000019,0.002567,0.136535,1,1,
82,1.640000,1.639999,1781246606.212120295,1781246606.221262693,1781246606.223679543,1781246606.337224245,1781246606.337232590,1781246606.339822292,1781246606.339849949,1781246606.341866016,0.009142,0.002417,0.113545,0.000008,0.002590,0.000028,0.002016,0.129746,1,1,
83,1.660000,1.659999,1781246606.341866016,1781246606.356034279,1781246606.359774113,1781246606.482710600,1781246606.482719898,1781246606.484566689,1781246606.484578609,1781246606.486654997,0.014168,0.003740,0.122936,0.000009,0.001847,0.000012,0.002076,0.144789,1,1,
84,1.680000,1.679999,1781246606.486654997,1781246606.488208532,1781246606.491935253,1781246606.605602741,1781246606.605610609,1781246606.607521296,1781246606.607539415,1781246606.609696627,0.001554,0.003727,0.113667,0.000008,0.001911,0.000018,0.002157,0.123042,1,1,
85,1.700000,1.699999,1781246606.609696627,1781246606.622810602,1781246606.625384808,1781246606.739598036,1781246606.739605904,1781246606.742048502,1781246606.742068291,1781246606.744867086,0.013114,0.002574,0.114213,0.000008,0.002443,0.000020,0.002799,0.135170,1,1,
86,1.720000,1.719999,1781246606.744867086,1781246606.755145550,1781246606.757714748,1781246606.871638775,1781246606.871648550,1781246606.872044086,1781246606.872063637,1781246606.874668837,0.010278,0.002569,0.113924,0.000010,0.000396,0.000020,0.002605,0.129802,1,1,
87,1.740000,1.739999,1781246606.874668837,1781246606.888528109,1781246606.891818523,1781246607.007360220,1781246607.007367134,1781246607.009398699,1781246607.009417295,1781246607.012928009,0.013859,0.003290,0.115542,0.000007,0.002032,0.000019,0.003511,0.138259,1,1,
88,1.760000,1.759999,1781246607.012928009,1781246607.021918774,1781246607.025272608,1781246607.140155315,1781246607.140163422,1781246607.141965389,1781246607.141977787,1781246607.143924236,0.008991,0.003354,0.114883,0.000008,0.001802,0.000012,0.001946,0.130996,1,1,
89,1.780000,1.779999,1781246607.143924236,1781246607.155413866,1781246607.158062935,1781246607.271904945,1781246607.271913528,1781246607.273149967,1781246607.273170233,1781246607.275491953,0.011490,0.002649,0.113842,0.000009,0.001236,0.000020,0.002322,0.131568,1,1,
90,1.800000,1.799999,1781246607.275491953,1781246607.288962126,1781246607.291637897,1781246607.407440424,1781246607.407448053,1781246607.408263683,1781246607.408282042,1781246607.411752701,0.013470,0.002676,0.115803,0.000008,0.000816,0.000018,0.003471,0.136261,1,1,
91,1.820000,1.819999,1781246607.411752701,1781246607.455827475,1781246607.458550692,1781246607.591881037,1781246607.591888428,1781246607.592510223,1781246607.592530727,1781246607.594755411,0.044075,0.002723,0.133330,0.000007,0.000622,0.000021,0.002225,0.183003,1,1,
92,1.840000,1.839999,1781246607.594755411,1781246607.605725527,1781246607.608433247,1781246607.722523689,1781246607.722530842,1781246607.724399090,1781246607.724419594,1781246607.727959871,0.010970,0.002708,0.114090,0.000007,0.001868,0.000021,0.003540,0.133204,1,1,
93,1.860000,1.859999,1781246607.727959871,1781246607.739263058,1781246607.743410349,1781246607.856011629,1781246607.856019258,1781246607.856249332,1781246607.856261492,1781246607.858223438,0.011303,0.004147,0.112601,0.000008,0.000230,0.000012,0.001962,0.130264,1,1,
94,1.880000,1.879999,1781246607.858223438,1781246607.872726679,1781246607.875418425,1781246607.988044500,1781246607.988051891,1781246607.988350868,1781246607.988363028,1781246607.990282774,0.014503,0.002692,0.112626,0.000007,0.000299,0.000012,0.001920,0.132059,1,1,
95,1.900000,1.899999,1781246607.990282774,1781246608.006126165,1781246608.008892059,1781246608.121099949,1781246608.121108770,1781246608.123396635,1781246608.123415232,1781246608.126970768,0.015843,0.002766,0.112208,0.000009,0.002288,0.000019,0.003556,0.136688,1,1,
96,1.920000,1.919999,1781246608.126970768,1781246608.139529228,1781246608.142347336,1781246608.255208492,1781246608.255215645,1781246608.257150173,1781246608.257168055,1781246608.259702206,0.012558,0.002818,0.112861,0.000007,0.001935,0.000018,0.002534,0.132731,1,1,
97,1.940000,1.939999,1781246608.259702206,1781246608.273086309,1781246608.275905848,1781246608.389340162,1781246608.389348269,1781246608.390824795,1781246608.390842676,1781246608.393305302,0.013384,0.002820,0.113434,0.000008,0.001477,0.000018,0.002463,0.133603,1,1,
98,1.960000,1.959999,1781246608.393305302,1781246608.406432867,1781246608.409303188,1781246608.523051262,1781246608.523058891,1781246608.524960279,1781246608.524973392,1781246608.527033091,0.013128,0.002870,0.113748,0.000008,0.001901,0.000013,0.002060,0.133728,1,1,
99,1.980000,1.979999,1781246608.527033091,1781246608.539968491,1781246608.543026924,1781246608.657418251,1781246608.657426357,1781246608.658712149,1781246608.658727646,1781246608.660781384,0.012935,0.003058,0.114391,0.000008,0.001286,0.000015,0.002054,0.133748,1,1,
100,2.000000,1.999999,1781246608.660781384,1781246608.673296928,1781246608.676186085,1781246608.790347815,1781246608.790356159,1781246608.791948557,1781246608.791966915,1781246608.794498920,0.012516,0.002889,0.114162,0.000008,0.001592,0.000018,0.002532,0.133718,1,1,
101,2.020000,2.019999,1781246608.794498920,1781246608.806728601,1781246608.809607506,1781246608.923186779,1781246608.923195362,1781246608.923765898,1781246608.923781872,1781246608.925844908,0.012230,0.002879,0.113579,0.000009,0.000571,0.000016,0.002063,0.131346,1,1,
102,2.040000,2.039999,1781246608.925844908,1781246608.940104008,1781246608.943045378,1781246609.056460381,1781246609.056468248,1781246609.057732821,1781246609.057750225,1781246609.060273647,0.014259,0.002941,0.113415,0.000008,0.001265,0.000017,0.002523,0.134429,1,1,
103,2.060000,2.059999,1781246609.060273647,1781246609.073570728,1781246609.076543331,1781246609.190773487,1781246609.190782309,1781246609.192070723,1781246609.192084312,1781246609.194266796,0.013297,0.002973,0.114230,0.000009,0.001288,0.000014,0.002182,0.133993,1,1,
104,2.080000,2.079999,1781246609.194266796,1781246609.207090139,1781246609.210258961,1781246609.325143099,1781246609.325150728,1781246609.325457811,1781246609.325470924,1781246609.327539206,0.012823,0.003169,0.114884,0.000008,0.000307,0.000013,0.002068,0.133272,1,1,
