macro_frame,sim_time,logical_name,object_id,data_type,coord_system,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
0,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.364463,-0.260634,-0.520025,0.727193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,yup_recv,0.460000,0.710000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.073421,-0.442027,0.146488,0.881908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,yup_recv,0.460000,0.690000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.881917,-0.146490,-0.442011,0.073419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,yup_recv,0.460000,0.690000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
0,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000
1,0.020000,gripper_l_palm,gripper_l_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.372186,0.220086,-0.512271,0.742037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_palm,gripper_l_palm_body_p,POSITION,yup_recv,-0.468438,0.724453,-0.018804,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.265249,3.397803,-1.535973,0.000000,0.000000,-0.000000
1,0.020000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-3.441732,5.081779,3.326269
1,0.020000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.107552,0.418805,0.162469,0.886927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,yup_recv,-0.469211,0.707579,-0.024309,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.265455,3.397786,-1.536044,0.000000,0.000000,-0.000000
1,0.020000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-3.441774,5.082501,3.325973
1,0.020000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.886921,-0.162467,0.418817,-0.107555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,yup_recv,-0.473011,0.700265,-0.020199,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.265867,3.397724,-1.536255,0.000000,0.000000,-0.000000
1,0.020000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-3.441868,5.084074,3.325329
1,0.020000,gripper_r_palm,gripper_r_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.369433,-0.221090,-0.496754,0.753574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_palm,gripper_r_palm_body_p,POSITION,yup_recv,0.466494,0.712666,-0.020789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.483675,3.062242,-0.650221,0.000000,0.000000,-0.000000
1,0.020000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.628265,-4.703116,-0.903714
1,0.020000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.104901,-0.417594,0.181595,0.884101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,yup_recv,0.470586,0.684407,-0.019248,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.483491,3.062272,-0.650139,0.000000,0.000000,-0.000000
1,0.020000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.628241,-4.702458,-0.904009
1,0.020000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.884117,-0.181599,-0.417560,0.104894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,yup_recv,0.468065,0.691742,-0.026685,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.020000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-1.484967,3.062056,-0.650742,0.000000,0.000000,-0.000000
1,0.020000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.628436,-4.707715,-0.901653
2,0.040000,gripper_l_palm,gripper_l_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.372439,0.148370,-0.531785,0.745976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_palm,gripper_l_palm_body_p,POSITION,yup_recv,-0.490567,0.770223,-0.062679,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.464496,3.892752,-4.137967,0.000000,0.000000,-0.000000
2,0.040000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.373609,7.279078,4.659733
2,0.040000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.158437,0.368246,0.151460,0.903522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,yup_recv,-0.494967,0.761863,-0.082602,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.465890,3.892859,-4.138345,0.000000,0.000000,-0.000000
2,0.040000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.372726,7.283641,4.657762
2,0.040000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.903504,-0.151452,0.368290,-0.158445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,yup_recv,-0.506282,0.746957,-0.069497,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.465134,3.892790,-4.138165,0.000000,0.000000,-0.000000
2,0.040000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.373200,7.281193,4.658820
2,0.040000,gripper_r_palm,gripper_r_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.353491,-0.153665,-0.478172,0.789166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_palm,gripper_r_palm_body_p,POSITION,yup_recv,0.484565,0.729093,-0.070824,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-2.030532,3.170644,-2.965020,0.000000,0.000000,-0.000000
2,0.040000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-4.175311,-7.212023,-0.240452
2,0.040000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.141305,-0.358641,0.219901,0.896132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,yup_recv,0.500055,0.690715,-0.069376,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-2.030915,3.170588,-2.965191,0.000000,0.000000,-0.000000
2,0.040000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-4.175466,-7.213417,-0.239652
2,0.040000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.896156,-0.219910,-0.358582,0.141291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,yup_recv,0.491158,0.704685,-0.090570,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.040000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-2.030858,3.170586,-2.965184,0.000000,0.000000,-0.000000
2,0.040000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-4.175437,-7.213161,-0.239798
3,0.060000,gripper_l_palm,gripper_l_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.370116,0.074328,-0.567078,0.732060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_palm,gripper_l_palm_body_p,POSITION,yup_recv,-0.521614,0.848538,-0.110623,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.762002,5.158934,-4.455500,0.000000,0.000000,-0.000000
3,0.060000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.658687,6.514650,5.339458
3,0.060000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.209149,0.314229,0.116669,0.918643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,yup_recv,-0.532939,0.851889,-0.146073,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.765336,5.159951,-4.455894,0.000000,0.000000,-0.000000
3,0.060000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.655241,6.524464,5.335624
3,0.060000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.918615,-0.116650,0.314312,-0.209159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,yup_recv,-0.550425,0.830566,-0.123109,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.760062,5.158351,-4.455247,0.000000,0.000000,-0.000000
3,0.060000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.660681,6.508973,5.341675
3,0.060000,gripper_r_palm,gripper_r_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.329514,-0.078588,-0.477030,0.810979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_palm,gripper_r_palm_body_p,POSITION,yup_recv,0.510169,0.768250,-0.131294,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-3.165306,4.031419,-3.938694,0.000000,0.000000,-0.000000
3,0.060000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.077090,-7.790919,-1.919028
3,0.060000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.177439,-0.288600,0.236132,0.910751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,yup_recv,0.539226,0.723736,-0.131149,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-3.167084,4.031404,-3.939341,0.000000,0.000000,-0.000000
3,0.060000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.078426,-7.796820,-1.915221
3,0.060000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.910770,-0.236143,-0.288539,0.177424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,yup_recv,0.525097,0.741960,-0.167141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.060000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-3.166227,4.031428,-3.939004,0.000000,0.000000,-0.000000
3,0.060000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.077771,-7.793931,-1.917085
4,0.080000,gripper_l_palm,gripper_l_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.374297,0.012103,-0.603224,0.704185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_palm,gripper_l_palm_body_p,POSITION,yup_recv,-0.556724,0.952682,-0.143270,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.979960,5.564603,-4.029576,0.000000,0.000000,-0.000000
4,0.080000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,3.289362,4.848565,5.984303
4,0.080000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.256103,0.273136,0.071415,0.924504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,yup_recv,-0.576390,0.969486,-0.189940,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.979240,5.564006,-4.030311,0.000000,0.000000,-0.000000
4,0.080000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,3.290165,4.846980,5.984806
4,0.080000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.924453,-0.071367,0.273310,-0.256117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,yup_recv,-0.596564,0.942094,-0.159523,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.979683,5.564435,-4.029662,0.000000,0.000000,-0.000000
4,0.080000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,3.289971,4.847363,5.984684
4,0.080000,gripper_r_palm,gripper_r_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.327387,-0.002996,-0.495321,0.804652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_palm,gripper_r_palm_body_p,POSITION,yup_recv,0.535397,0.829044,-0.178217,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-4.315268,4.314516,-3.624028,0.000000,0.000000,-0.000000
4,0.080000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.988651,-5.805531,-5.585550
4,0.080000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.229385,-0.233640,0.218724,0.919214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,yup_recv,0.573160,0.785250,-0.180945,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-4.313927,4.314149,-3.623762,0.000000,0.000000,-0.000000
4,0.080000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.990053,-5.802023,-5.587785
4,0.080000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.919229,-0.218739,-0.233581,0.229371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,yup_recv,0.559886,0.809555,-0.227992,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.080000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-4.315317,4.314562,-3.623986,0.000000,0.000000,-0.000000
4,0.080000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.988607,-5.805640,-5.585480
5,0.100000,gripper_l_palm,gripper_l_palm_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,-0.395970,0.046083,0.660673,-0.636078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.100000,gripper_l_palm,gripper_l_palm_body_p,POSITION,yup_recv,-0.587582,1.061067,-0.145673,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.100000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6.561335,3.934203,-5.922210,0.000000,0.000000,-0.000000
5,0.100000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,yup_recv,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,7.909065,4.611043,8.657768
5,0.100000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,yup_recv,0.000000,0.000000,-0.000000,0.312580,0.247314,-0.017360,0.916967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.100000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,yup_recv,-0.619164,1.101505,-0.198089,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
