macro_frame,sim_time,packet,object_id,tag,v0,v1,v2,v3,v4,v5,v6,v7
0,0.000000,A,gripper_r_palm_body_p,pos,0.460000038,0,0.709999979,1,0,0,0,0
0,0.000000,A,gripper_r_palm_body_q,pos,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,0
0,0.000000,A,gripper_r_palm_body_v,vel,0,0,0,0,0,0,0,0
0,0.000000,A,gripper_r_palm_body_w,vel,0,0,0,0,0,0,0,0
1,0.020000,A,gripper_l_finger1_body_p,pos,-0.469211102,0.0243091583,0.707578897,1,0,0,0,0
1,0.020000,A,gripper_l_finger1_body_q,pos,0,0,0,0.107552215,0.418804705,0.88692677,-0.162468508,0
1,0.020000,A,gripper_l_finger1_body_v,vel,2.26545548,1.53604376,3.39778638,0,0,0,0,0
1,0.020000,A,gripper_l_finger1_body_w,vel,0,0,0,-3.44177437,-3.3259728,5.08250093,0,0
1,0.020000,A,gripper_l_finger2_body_p,pos,-0.47301054,0.020198822,0.700265288,1,0,0,0,0
1,0.020000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.886921167,0.162466809,0.107554518,0.418816656,0
1,0.020000,A,gripper_l_finger2_body_v,vel,2.26586699,1.53625524,3.39772415,0,0,0,0,0
1,0.020000,A,gripper_l_finger2_body_w,vel,0,0,0,-3.44186759,-3.32532883,5.08407402,0,0
1,0.020000,A,gripper_l_palm_body_p,pos,-0.468437672,0.0188040733,0.724452615,1,0,0,0,0
1,0.020000,A,gripper_l_palm_body_q,pos,0,0,0,0.372186273,0.22008574,0.742036581,0.512270749,0
1,0.020000,A,gripper_l_palm_body_v,vel,2.26524925,1.53597283,3.39780307,0,0,0,0,0
1,0.020000,A,gripper_l_palm_body_w,vel,0,0,0,-3.44173169,-3.32626867,5.08177853,0,0
1,0.020000,A,gripper_r_finger1_body_p,pos,0.470585823,0.0192475319,0.684406579,1,0,0,0,0
1,0.020000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.104900502,-0.417594343,0.884100735,-0.181594983,0
1,0.020000,A,gripper_r_finger1_body_v,vel,-1.48349071,0.650138736,3.0622716,0,0,0,0,0
1,0.020000,A,gripper_r_finger1_body_w,vel,0,0,0,-6.62824059,0.904008925,-4.7024579,0,0
1,0.020000,A,gripper_r_finger2_body_p,pos,0.468065262,0.0266852379,0.691742241,1,0,0,0,0
1,0.020000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.884117067,0.181598857,-0.10489352,-0.417559773,0
1,0.020000,A,gripper_r_finger2_body_v,vel,-1.48496747,0.650741756,3.0620563,0,0,0,0,0
1,0.020000,A,gripper_r_finger2_body_w,vel,0,0,0,-6.62843561,0.901653111,-4.70771503,0,0
1,0.020000,A,gripper_r_palm_body_p,pos,0.466494083,0.0207886696,0.712665975,1,0,0,0,0
1,0.020000,A,gripper_r_palm_body_q,pos,0,0,0,-0.369433314,-0.221090496,0.753573537,0.496754408,0
1,0.020000,A,gripper_r_palm_body_v,vel,-1.48367548,0.650220513,3.06224179,0,0,0,0,0
1,0.020000,A,gripper_r_palm_body_w,vel,0,0,0,-6.6282649,0.90371412,-4.70311594,0,0
2,0.040000,A,gripper_l_finger1_body_p,pos,-0.494966984,0.0826015472,0.761862516,1,0,0,0,0
2,0.040000,A,gripper_l_finger1_body_q,pos,0,0,0,0.158437058,0.368246078,0.903522193,-0.151460007,0
2,0.040000,A,gripper_l_finger1_body_v,vel,3.46588969,4.13834476,3.89285851,0,0,0,0,0
2,0.040000,A,gripper_l_finger1_body_w,vel,0,0,0,0.372726291,-4.65776205,7.28364134,0,0
2,0.040000,A,gripper_l_finger2_body_p,pos,-0.506281853,0.0694966316,0.746956944,1,0,0,0,0
2,0.040000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.903504372,0.151452079,0.158444509,0.368289888,0
2,0.040000,A,gripper_l_finger2_body_v,vel,3.46513367,4.13816547,3.89278984,0,0,0,0,0
2,0.040000,A,gripper_l_finger2_body_w,vel,0,0,0,0.373199582,-4.65881968,7.28119326,0,0
2,0.040000,A,gripper_l_palm_body_p,pos,-0.49056673,0.0626792908,0.770223022,1,0,0,0,0
2,0.040000,A,gripper_l_palm_body_q,pos,0,0,0,0.372438699,0.148369774,0.745976329,0.531784892,0
2,0.040000,A,gripper_l_palm_body_v,vel,3.4644959,4.13796663,3.89275241,0,0,0,0,0
2,0.040000,A,gripper_l_palm_body_w,vel,0,0,0,0.373608589,-4.6597333,7.27907753,0,0
2,0.040000,A,gripper_r_finger1_body_p,pos,0.500055313,0.069375515,0.690714657,1,0,0,0,0
2,0.040000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.141304955,-0.358640552,0.89613235,-0.219901487,0
2,0.040000,A,gripper_r_finger1_body_v,vel,-2.0309155,2.96519089,3.17058849,0,0,0,0,0
2,0.040000,A,gripper_r_finger1_body_w,vel,0,0,0,-4.17546558,0.239651918,-7.21341658,0,0
2,0.040000,A,gripper_r_finger2_body_p,pos,0.491158485,0.0905704498,0.704684675,1,0,0,0,0
2,0.040000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.896155655,0.219910413,-0.141290784,-0.358582377,0
2,0.040000,A,gripper_r_finger2_body_v,vel,-2.03085756,2.96518421,3.17058587,0,0,0,0,0
2,0.040000,A,gripper_r_finger2_body_w,vel,0,0,0,-4.17543697,0.239798158,-7.21316147,0,0
2,0.040000,A,gripper_r_palm_body_p,pos,0.484565258,0.0708241463,0.729093254,1,0,0,0,0
2,0.040000,A,gripper_r_palm_body_q,pos,0,0,0,-0.353491306,-0.15366514,0.789165616,0.478172123,0
2,0.040000,A,gripper_r_palm_body_v,vel,-2.03053236,2.96501994,3.17064428,0,0,0,0,0
2,0.040000,A,gripper_r_palm_body_w,vel,0,0,0,-4.17531109,0.240451828,-7.21202278,0,0
3,0.060000,A,gripper_l_finger1_body_p,pos,-0.532938957,0.146073341,0.851888776,1,0,0,0,0
3,0.060000,A,gripper_l_finger1_body_q,pos,0,0,0,0.209148616,0.31422925,0.918643117,-0.116669104,0
3,0.060000,A,gripper_l_finger1_body_v,vel,3.76533556,4.45589447,5.15995073,0,0,0,0,0
3,0.060000,A,gripper_l_finger1_body_w,vel,0,0,0,1.65524065,-5.33562422,6.52446365,0,0
3,0.060000,A,gripper_l_finger2_body_p,pos,-0.550425053,0.123109341,0.830566049,1,0,0,0,0
3,0.060000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.918614924,0.11665009,0.209159166,0.314311624,0
3,0.060000,A,gripper_l_finger2_body_v,vel,3.76006246,4.4552474,5.15835142,0,0,0,0,0
3,0.060000,A,gripper_l_finger2_body_w,vel,0,0,0,1.66068149,-5.3416748,6.50897312,0,0
3,0.060000,A,gripper_l_palm_body_p,pos,-0.521613598,0.110622883,0.848538399,1,0,0,0,0
3,0.060000,A,gripper_l_palm_body_q,pos,0,0,0,0.370116353,0.074328199,0.732059896,0.567078054,0
3,0.060000,A,gripper_l_palm_body_v,vel,3.76200151,4.45550013,5.15893364,0,0,0,0,0
3,0.060000,A,gripper_l_palm_body_w,vel,0,0,0,1.65868735,-5.33945751,6.51465034,0,0
3,0.060000,A,gripper_r_finger1_body_p,pos,0.539225578,0.131148815,0.723736346,1,0,0,0,0
3,0.060000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.177439168,-0.288599581,0.910750985,-0.236131772,0
3,0.060000,A,gripper_r_finger1_body_v,vel,-3.16708374,3.93934059,4.0314045,0,0,0,0,0
3,0.060000,A,gripper_r_finger1_body_w,vel,0,0,0,-2.07842565,1.91522121,-7.79681969,0,0
3,0.060000,A,gripper_r_finger2_body_p,pos,0.525096893,0.167141438,0.741960466,1,0,0,0,0
3,0.060000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.910770178,0.236143276,-0.177423596,-0.288539231,0
3,0.060000,A,gripper_r_finger2_body_v,vel,-3.16622663,3.93900371,4.03142786,0,0,0,0,0
3,0.060000,A,gripper_r_finger2_body_w,vel,0,0,0,-2.07777143,1.91708457,-7.79393101,0,0
3,0.060000,A,gripper_r_palm_body_p,pos,0.510169029,0.131293774,0.76824981,1,0,0,0,0
3,0.060000,A,gripper_r_palm_body_q,pos,0,0,0,-0.329514295,-0.0785876215,0.810978651,0.477030367,0
3,0.060000,A,gripper_r_palm_body_v,vel,-3.16530633,3.938694,4.03141928,0,0,0,0,0
3,0.060000,A,gripper_r_palm_body_w,vel,0,0,0,-2.07708955,1.91902757,-7.7909193,0,0
4,0.080000,A,gripper_l_finger1_body_p,pos,-0.57638979,0.189939976,0.969485879,1,0,0,0,0
4,0.080000,A,gripper_l_finger1_body_q,pos,0,0,0,0.256103039,0.273135513,0.92450422,-0.0714153573,0
4,0.080000,A,gripper_l_finger1_body_v,vel,3.97924042,4.03031063,5.56400585,0,0,0,0,0
4,0.080000,A,gripper_l_finger1_body_w,vel,0,0,0,3.29016471,-5.98480558,4.84697962,0,0
4,0.080000,A,gripper_l_finger2_body_p,pos,-0.596564293,0.159522533,0.942094088,1,0,0,0,0
4,0.080000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.924452603,0.0713666975,0.256116599,0.273310184,0
4,0.080000,A,gripper_l_finger2_body_v,vel,3.97968292,4.02966166,5.56443548,0,0,0,0,0
4,0.080000,A,gripper_l_finger2_body_w,vel,0,0,0,3.28997064,-5.98468399,4.847363,0,0
4,0.080000,A,gripper_l_palm_body_p,pos,-0.556723595,0.143270016,0.952681899,1,0,0,0,0
4,0.080000,A,gripper_l_palm_body_q,pos,0,0,0,0.374297023,0.0121026877,0.70418483,0.60322386,0
4,0.080000,A,gripper_l_palm_body_v,vel,3.9799602,4.0295763,5.56460285,0,0,0,0,0
4,0.080000,A,gripper_l_palm_body_w,vel,0,0,0,3.28936243,-5.98430347,4.8485651,0,0
4,0.080000,A,gripper_r_finger1_body_p,pos,0.573159695,0.18094492,0.785249531,1,0,0,0,0
4,0.080000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.229384989,-0.233639896,0.919214129,-0.218724206,0
4,0.080000,A,gripper_r_finger1_body_v,vel,-4.31392717,3.62376189,4.31414938,0,0,0,0,0
4,0.080000,A,gripper_r_finger1_body_w,vel,0,0,0,0.990052938,5.58778524,-5.80202293,0,0
4,0.080000,A,gripper_r_finger2_body_p,pos,0.559886456,0.227991581,0.809555352,1,0,0,0,0
4,0.080000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.919229209,0.218738675,-0.229371011,-0.233580858,0
4,0.080000,A,gripper_r_finger2_body_v,vel,-4.31531715,3.62398648,4.31456184,0,0,0,0,0
4,0.080000,A,gripper_r_finger2_body_w,vel,0,0,0,0.988606691,5.58548021,-5.80564022,0,0
4,0.080000,A,gripper_r_palm_body_p,pos,0.535397053,0.178216934,0.829043806,1,0,0,0,0
4,0.080000,A,gripper_r_palm_body_q,pos,0,0,0,-0.327386886,-0.00299560349,0.804652452,0.495321393,0
4,0.080000,A,gripper_r_palm_body_v,vel,-4.31526804,3.62402844,4.31451559,0,0,0,0,0
4,0.080000,A,gripper_r_palm_body_w,vel,0,0,0,0.988650501,5.58554983,-5.80553055,0,0
5,0.100000,A,gripper_l_finger1_body_p,pos,-0.619164467,0.198089123,1.1015054,1,0,0,0,0
5,0.100000,A,gripper_l_finger1_body_q,pos,0,0,0,0.312580496,0.247314379,0.916966558,0.0173598137,0
5,0.100000,A,gripper_l_finger1_body_v,vel,6.56141806,5.92234182,3.93424344,0,0,0,0,0
5,0.100000,A,gripper_l_finger1_body_w,vel,0,0,0,7.90886259,-8.65772533,4.61132336,0,0
5,0.100000,A,gripper_l_finger2_body_p,pos,-0.638198853,0.16455555,1.06782711,1,0,0,0,0
5,0.100000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.916923702,-0.0174141899,0.312577546,0.247473091,0
5,0.100000,A,gripper_l_finger2_body_v,vel,6.56374168,5.9214015,3.93606877,0,0,0,0,0
5,0.100000,A,gripper_l_finger2_body_w,vel,0,0,0,7.90577459,-8.65707397,4.61559057,0,0
5,0.100000,A,gripper_l_palm_body_p,pos,-0.587582111,0.145672798,1.06106663,1,0,0,0,0
5,0.100000,A,gripper_l_palm_body_q,pos,0,0,0,0.395969689,-0.0460834727,0.63607794,0.660673261,0
5,0.100000,A,gripper_l_palm_body_v,vel,6.56133461,5.92221022,3.93420315,0,0,0,0,0
5,0.100000,A,gripper_l_palm_body_w,vel,0,0,0,7.90906525,-8.65776825,4.61104345,0,0
5,0.100000,A,gripper_r_finger1_body_p,pos,0.599743843,0.214272022,0.859533966,1,0,0,0,0
5,0.100000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.293380976,-0.196431175,0.922226667,-0.157608241,0
5,0.100000,A,gripper_r_finger1_body_v,vel,-5.87778664,4.94426584,2.31342411,0,0,0,0,0
5,0.100000,A,gripper_r_finger1_body_w,vel,0,0,0,4.68729496,6.89625502,-6.31822443,0,0
5,0.100000,A,gripper_r_finger2_body_p,pos,0.592912197,0.265496254,0.891519845,1,0,0,0,0
5,0.100000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.92224741,0.157638937,-0.293364406,-0.196333826,0
5,0.100000,A,gripper_r_finger2_body_v,vel,-5.87959146,4.9439168,2.31471729,0,0,0,0,0
5,0.100000,A,gripper_r_finger2_body_w,vel,0,0,0,4.68468285,6.89404249,-6.3224659,0,0
5,0.100000,A,gripper_r_palm_body_p,pos,0.556583405,0.204683781,0.893465817,1,0,0,0,0
5,0.100000,A,gripper_r_palm_body_q,pos,0,0,0,-0.346306413,0.0685844049,0.763578057,0.540663123,0
5,0.100000,A,gripper_r_palm_body_v,vel,-5.87884378,4.94424057,2.31408787,0,0,0,0,0
5,0.100000,A,gripper_r_palm_body_w,vel,0,0,0,4.68582058,6.89500618,-6.32061911,0,0
6,0.120000,A,gripper_l_finger1_body_p,pos,-0.65853548,0.175014019,1.21977293,1,0,0,0,0
6,0.120000,A,gripper_l_finger1_body_q,pos,0,0,0,0.366453022,0.231779352,0.893520355,0.116669893,0
6,0.120000,A,gripper_l_finger1_body_v,vel,5.87371826,4.55375051,3.32350731,0,0,0,0,0
6,0.120000,A,gripper_l_finger1_body_w,vel,0,0,0,6.90221071,-7.59958601,2.81556225,0,0
6,0.120000,A,gripper_l_finger2_body_p,pos,-0.673940659,0.142147064,1.18061495,1,0,0,0,0
6,0.120000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.893492341,-0.116714343,0.366439015,0.231887057,0
6,0.120000,A,gripper_l_finger2_body_v,vel,5.87583733,4.55216217,3.32555342,0,0,0,0,0
6,0.120000,A,gripper_l_finger2_body_w,vel,0,0,0,6.89890528,-7.59976625,2.81884575,0,0
6,0.120000,A,gripper_l_palm_body_p,pos,-0.612053871,0.124275684,1.15457606,1,0,0,0,0
6,0.120000,A,gripper_l_palm_body_q,pos,0,0,0,0.423063666,-0.0951643363,0.549278021,0.714321017,0
6,0.120000,A,gripper_l_palm_body_v,vel,5.87453747,4.55297613,3.32428956,0,0,0,0,0
6,0.120000,A,gripper_l_palm_body_w,vel,0,0,0,6.90083265,-7.59966087,2.81693125,0,0
6,0.120000,A,gripper_r_finger1_body_p,pos,0.624433041,0.233129978,0.928882897,1,0,0,0,0
6,0.120000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.351064175,-0.165965348,0.917402625,-0.0870737433,0
6,0.120000,A,gripper_r_finger1_body_v,vel,-5.18785954,4.0428791,2.02106118,0,0,0,0,0
6,0.120000,A,gripper_r_finger1_body_w,vel,0,0,0,4.26395273,6.05419827,-4.91818905,0,0
6,0.120000,A,gripper_r_finger2_body_p,pos,0.6253829,0.284706593,0.967276633,1,0,0,0,0
6,0.120000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.917429268,0.087129809,-0.351050258,-0.165818095,0
6,0.120000,A,gripper_r_finger2_body_v,vel,-5.18910408,4.04237843,2.02228594,0,0,0,0,0
6,0.120000,A,gripper_r_finger2_body_w,vel,0,0,0,4.2619586,6.05330229,-4.92058277,0,0
6,0.120000,A,gripper_r_palm_body_p,pos,0.574933052,0.217224121,0.95085758,1,0,0,0,0
6,0.120000,A,gripper_r_palm_body_q,pos,0,0,0,-0.365532815,0.130936146,0.710304022,0.587119818,0
6,0.120000,A,gripper_r_palm_body_v,vel,-5.18888283,4.04262209,2.02201009,0,0,0,0,0
6,0.120000,A,gripper_r_palm_body_w,vel,0,0,0,4.2622714,6.05344296,-4.92020702,0,0
7,0.140000,A,gripper_l_finger1_body_p,pos,-0.691376209,0.134673595,1.31042826,1,0,0,0,0
7,0.140000,A,gripper_l_finger1_body_q,pos,0,0,0,0.409611255,0.226335466,0.861923099,0.195139617,0
7,0.140000,A,gripper_l_finger1_body_v,vel,4.85240793,3.29063129,2.75879383,0,0,0,0,0
7,0.140000,A,gripper_l_finger1_body_w,vel,0,0,0,5.76986742,-6.29714394,1.42516804,0,0
7,0.140000,A,gripper_l_finger2_body_p,pos,-0.702019215,0.104890823,1.26744378,1,0,0,0,0
7,0.140000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.861904621,-0.195173189,0.40959543,0.226405516,0
7,0.140000,A,gripper_l_finger2_body_v,vel,4.85347652,3.28951716,2.75995088,0,0,0,0,0
7,0.140000,A,gripper_l_finger2_body_w,vel,0,0,0,5.76812077,-6.29747581,1.42646158,0,0
7,0.140000,A,gripper_l_palm_body_p,pos,-0.631221771,0.0905175209,1.22686243,1,0,0,0,0
7,0.140000,A,gripper_l_palm_body_q,pos,0,0,0,0.449714363,-0.129544646,0.471456349,0.747465134,0
7,0.140000,A,gripper_l_palm_body_v,vel,4.85319376,3.28966975,2.75960803,0,0,0,0,0
7,0.140000,A,gripper_l_palm_body_w,vel,0,0,0,5.76842928,-6.29741716,1.42623305,0,0
7,0.140000,A,gripper_r_finger1_body_p,pos,0.646197319,0.23917675,0.989363372,1,0,0,0,0
7,0.140000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.398656994,-0.144475281,0.905267119,-0.0262852013,0
7,0.140000,A,gripper_r_finger1_body_v,vel,-4.43392849,3.2353518,1.78638303,0,0,0,0,0
7,0.140000,A,gripper_r_finger1_body_w,vel,0,0,0,3.77212095,5.28239584,-3.70389128,0,0
7,0.140000,A,gripper_r_finger2_body_p,pos,0.654844284,0.288980961,1.03245664,1,0,0,0,0
7,0.140000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.905291975,0.0263535772,-0.398652494,-0.144319355,0
7,0.140000,A,gripper_r_finger2_body_v,vel,-4.43431187,3.23512483,1.78683972,0,0,0,0,0
7,0.140000,A,gripper_r_finger2_body_w,vel,0,0,0,3.77161503,5.28228045,-3.70437384,0,0
7,0.140000,A,gripper_r_palm_body_p,pos,0.591010094,0.219274044,1.00097585,1,0,0,0,0
7,0.140000,A,gripper_r_palm_body_q,pos,0,0,0,-0.383987129,0.179795325,0.658744991,0.621516347,0
7,0.140000,A,gripper_r_palm_body_v,vel,-4.43414116,3.23534417,1.78660822,0,0,0,0,0
7,0.140000,A,gripper_r_palm_body_w,vel,0,0,0,3.77187538,5.28234005,-3.7041254,0,0
8,0.160000,A,gripper_l_finger1_body_p,pos,-0.718669891,0.0879893303,1.37791073,1,0,0,0,0
8,0.160000,A,gripper_l_finger1_body_q,pos,0,0,0,0.443563104,0.228272244,0.827780247,0.256755561,0
8,0.160000,A,gripper_l_finger1_body_v,vel,3.91626453,2.47866654,2.19789863,0,0,0,0,0
8,0.160000,A,gripper_l_finger1_body_w,vel,0,0,0,4.90219593,-5.15406752,0.531282902,0,0
8,0.160000,A,gripper_l_finger2_body_p,pos,-0.724270821,0.0625739098,1.33293736,1,0,0,0,0
8,0.160000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.827765703,-0.256783903,0.443546861,0.228324607,0
8,0.160000,A,gripper_l_finger2_body_v,vel,3.91669917,2.47811055,2.1984179,0,0,0,0,0
8,0.160000,A,gripper_l_finger2_body_w,vel,0,0,0,4.90150547,-5.15424776,0.531667709,0,0
8,0.160000,A,gripper_l_palm_body_p,pos,-0.646795273,0.0526070595,1.28121579,1,0,0,0,0
8,0.160000,A,gripper_l_palm_body_q,pos,0,0,0,0.475079834,-0.152194664,0.403751165,0.766890407,0
8,0.160000,A,gripper_l_palm_body_v,vel,3.91688347,2.47773027,2.19857025,0,0,0,0,0
8,0.160000,A,gripper_l_palm_body_w,vel,0,0,0,4.90097332,-5.154387,0.531964481,0,0
8,0.160000,A,gripper_r_finger1_body_p,pos,0.665261269,0.237015247,1.04146671,1,0,0,0,0
8,0.160000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.437965393,-0.131006762,0.889020383,0.0258134585,0
8,0.160000,A,gripper_r_finger1_body_v,vel,-3.72217631,2.63680148,1.52069604,0,0,0,0,0
8,0.160000,A,gripper_r_finger1_body_w,vel,0,0,0,3.40297699,4.59953928,-2.73072052,0,0
8,0.160000,A,gripper_r_finger2_body_p,pos,0.681139946,0.283598423,1.08771086,1,0,0,0,0
8,0.160000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.889043748,-0.0257355031,-0.437970042,-0.130847931,0
8,0.160000,A,gripper_r_finger2_body_v,vel,-3.72276092,2.63626337,1.52150297,0,0,0,0,0
8,0.160000,A,gripper_r_finger2_body_w,vel,0,0,0,3.40188503,4.59944391,-2.73157525,0,0
8,0.160000,A,gripper_r_palm_body_p,pos,0.605407238,0.214646339,1.04398179,1,0,0,0,0
8,0.160000,A,gripper_r_palm_body_q,pos,0,0,0,-0.40226236,0.217117965,0.610420048,0.646863341,0
8,0.160000,A,gripper_r_palm_body_v,vel,-3.72216201,2.63690281,1.5206666,0,0,0,0,0
8,0.160000,A,gripper_r_palm_body_w,vel,0,0,0,3.40313077,4.59955311,-2.73059988,0,0
9,0.180000,A,gripper_l_finger1_body_p,pos,-0.742017269,0.0419812202,1.42690575,1,0,0,0,0
9,0.180000,A,gripper_l_finger1_body_q,pos,0,0,0,0.470253348,0.23338522,0.794606626,0.30494827,0
9,0.180000,A,gripper_l_finger1_body_v,vel,3.16678715,1.89869952,1.75005019,0,0,0,0,0
9,0.180000,A,gripper_l_finger1_body_w,vel,0,0,0,4.08477402,-4.21906519,0.0834910497,0,0
9,0.180000,A,gripper_l_finger2_body_p,pos,-0.742862225,0.0210871696,1.38130486,1,0,0,0,0
9,0.180000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.794596553,-0.304968536,0.470240414,0.233419001,0
9,0.180000,A,gripper_l_finger2_body_v,vel,3.16813231,1.8964411,1.75165915,0,0,0,0,0
9,0.180000,A,gripper_l_finger2_body_w,vel,0,0,0,4.08198738,-4.21989536,0.0846553296,0,0
9,0.180000,A,gripper_l_palm_body_p,pos,-0.66018486,0.0156111717,1.32111549,1,0,0,0,0
9,0.180000,A,gripper_l_palm_body_q,pos,0,0,0,0.497559994,-0.167463288,0.346222818,0.777508736,0
9,0.180000,A,gripper_l_palm_body_v,vel,3.16742897,1.8975507,1.75076723,0,0,0,0,0
9,0.180000,A,gripper_l_palm_body_w,vel,0,0,0,4.08340693,-4.21947241,0.0840622932,0,0
9,0.180000,A,gripper_r_finger1_body_p,pos,0.682407856,0.229877472,1.08578324,1,0,0,0,0
9,0.180000,A,gripper_r_finger1_body_q,pos,0,0,0,-0.470334888,-0.122712992,0.871095061,0.0701430738,0
9,0.180000,A,gripper_r_finger1_body_v,vel,-3.11417174,2.17466664,1.28731132,0,0,0,0,0
9,0.180000,A,gripper_r_finger1_body_w,vel,0,0,0,3.03067493,3.96637058,-2.06116772,0,0
9,0.180000,A,gripper_r_finger2_body_p,pos,0.704771519,0.272624969,1.13389182,1,0,0,0,0
9,0.180000,A,gripper_r_finger2_body_q,pos,0,0,0,-0.871118605,-0.0700528249,-0.470348418,-0.122545294,0
9,0.180000,A,gripper_r_finger2_body_v,vel,-3.11472416,2.17404938,1.28814757,0,0,0,0,0
9,0.180000,A,gripper_r_finger2_body_w,vel,0,0,0,3.02953911,3.96637988,-2.06191134,0,0
9,0.180000,A,gripper_r_palm_body_p,pos,0.618625641,0.206084251,1.08040047,1,0,0,0,0
9,0.180000,A,gripper_r_palm_body_q,pos,0,0,0,-0.41928941,0.245874882,0.566401958,0.665530443,0
9,0.180000,A,gripper_r_palm_body_v,vel,-3.11415339,2.17476201,1.28728426,0,0,0,0,0
9,0.180000,A,gripper_r_palm_body_w,vel,0,0,0,3.03081179,3.96636963,-2.06107831,0,0
10,0.200000,A,gripper_l_finger1_body_p,pos,-0.762796879,0.000241756439,1.46168053,1,0,0,0,0
10,0.200000,A,gripper_l_finger1_body_q,pos,0,0,0,0.492204994,0.239534289,0.763589263,0.342474878,0
10,0.200000,A,gripper_l_finger1_body_v,vel,2.60731006,1.45225465,1.42224538,0,0,0,0,0
10,0.200000,A,gripper_l_finger1_body_w,vel,0,0,0,3.35945773,-3.55349398,-0.19377853,0,0
10,0.200000,A,gripper_l_finger2_body_p,pos,-0.759222031,-0.0164484978,1.41620243,1,0,0,0,0
10,0.200000,A,gripper_l_finger2_body_q,pos,0,0,0,-0.763586402,-0.342480659,0.492201149,0.239542842,0
10,0.200000,A,gripper_l_finger2_body_v,vel,2.60839939,1.45009959,1.42359269,0,0,0,0,0
10,0.200000,A,gripper_l_finger2_body_w,vel,0,0,0,3.35700083,-3.55426455,-0.193024889,0,0
10,0.200000,A,gripper_l_palm_body_p,pos,-0.672394753,-0.0177845955,1.34967828,1,0,0,0,0
10,0.200000,A,gripper_l_palm_body_q,pos,0,0,0,0.517425001,-0.178646222,0.297760159,0.782109797,0
10,0.200000,A,gripper_l_palm_body_v,vel,2.60775709,1.45132554,1.42275226,0,0,0,0,0
10,0.200000,A,gripper_l_palm_body_w,vel,0,0,0,3.3584373,-3.55381393,-0.193465546,0,0
