macro_frame,sim_time,body_index,logical_name,mjc_body_name,vertex_id,px,py,pz,vx,vy,vz
0,0.000000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,3,0.446004,0.698808,-0.005151,0.000000,0.000000,0.000000
0,0.000000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,4,0.473996,0.681192,0.005151,0.000000,0.000000,-0.000000
0,0.000000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,5,0.457973,0.685062,0.016477,0.000000,0.000000,0.000000
0,0.000000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,6,0.473996,0.700118,-0.001315,0.000000,0.000000,0.000000
0,0.000000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,7,0.457973,0.703988,0.010012,0.000000,0.000000,0.000000
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,0,-0.453852,0.732406,-0.023702,2.213904,3.429463,-1.637469
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,1,-0.454945,0.713924,-0.016136,2.313825,3.451863,-1.568302
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,2,-0.469408,0.728444,-0.035631,2.166466,3.336662,-1.544776
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,3,-0.470502,0.709962,-0.028065,2.266387,3.359062,-1.475609
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,4,-0.466373,0.738943,-0.009543,2.264111,3.436544,-1.596337
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,5,-0.467467,0.720462,-0.001978,2.364033,3.458944,-1.527170
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,6,-0.481930,0.734981,-0.021472,2.216673,3.343743,-1.503644
1,0.020000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,7,-0.483024,0.716499,-0.013906,2.316595,3.366143,-1.434476
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,0,-0.470182,0.711570,-0.041136,2.166661,3.336645,-1.544846
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,1,-0.454625,0.715532,-0.029207,2.214108,3.429441,-1.637551
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,2,-0.471276,0.693088,-0.033570,2.266582,3.359046,-1.475677
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,3,-0.455719,0.697051,-0.021642,2.314030,3.451842,-1.568382
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,4,-0.482703,0.718107,-0.026977,2.216881,3.343731,-1.503706
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,5,-0.467146,0.722069,-0.015048,2.264329,3.436527,-1.596411
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,6,-0.483797,0.699626,-0.019411,2.316803,3.366132,-1.434537
1,0.020000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,7,-0.468240,0.703588,-0.007483,2.364250,3.458928,-1.527242
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,0,-0.487597,0.692312,-0.015300,2.317218,3.366081,-1.434725
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,1,-0.472039,0.696274,-0.003372,2.364685,3.458868,-1.527456
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,2,-0.486503,0.710794,-0.022866,2.217297,3.343679,-1.503898
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,3,-0.470945,0.714756,-0.010938,2.264764,3.436466,-1.596629
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,4,-0.475076,0.685775,-0.029460,2.266970,3.358983,-1.475882
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,5,-0.459518,0.689737,-0.017532,2.314437,3.451770,-1.568613
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,6,-0.473982,0.704256,-0.037025,2.167049,3.336580,-1.545054
1,0.020000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,7,-0.458424,0.708218,-0.025097,2.214516,3.429368,-1.637785
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,0,0.464684,0.727493,-0.012020,-1.511516,3.121999,-0.757009
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,1,0.465361,0.709252,-0.003846,-1.566445,3.175568,-0.632923
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,2,0.480213,0.722823,-0.023726,-1.460680,3.030371,-0.653019
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,3,0.480889,0.704582,-0.015552,-1.515608,3.083940,-0.528934
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,4,0.452099,0.720750,-0.026025,-1.451743,3.040543,-0.771507
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,5,0.452775,0.702509,-0.017851,-1.506671,3.094113,-0.647422
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,6,0.467628,0.716080,-0.037732,-1.400906,2.948916,-0.667518
1,0.020000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,7,0.468304,0.697839,-0.029557,-1.455835,3.002485,-0.543432
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,0,0.484305,0.694564,-0.022184,-1.460498,3.030403,-0.652949
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,1,0.468775,0.699233,-0.010479,-1.511321,3.122029,-0.756930
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,2,0.484981,0.676323,-0.014010,-1.515426,3.083972,-0.528865
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,3,0.469451,0.680993,-0.002305,-1.566250,3.175598,-0.632845
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,4,0.471720,0.687821,-0.036190,-1.400732,2.948945,-0.667433
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,5,0.456191,0.692490,-0.024485,-1.451555,3.040571,-0.771413
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,6,0.472397,0.669580,-0.028016,-1.455660,3.002514,-0.543348
1,0.020000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,7,0.456867,0.674250,-0.016311,-1.506484,3.094140,-0.647328
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,0,0.469875,0.676915,-0.035454,-1.457056,3.002302,-0.543943
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,1,0.454346,0.681586,-0.023747,-1.507956,3.093900,-0.648005
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,2,0.469199,0.695156,-0.043628,-1.402127,2.948730,-0.668035
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,3,0.453670,0.699826,-0.031921,-1.453028,3.040328,-0.772097
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,4,0.482461,0.683658,-0.021449,-1.516907,3.083785,-0.529387
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,5,0.466932,0.688328,-0.009742,-1.567808,3.175383,-0.633448
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,6,0.481784,0.701899,-0.029623,-1.461979,3.030213,-0.653479
1,0.020000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,7,0.466255,0.706569,-0.017917,-1.512879,3.121811,-0.757540
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,0,-0.474899,0.776853,-0.065929,3.409944,3.966974,-4.249536
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,1,-0.478394,0.758775,-0.058121,3.551017,3.947771,-4.230849
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,2,-0.489168,0.773714,-0.079587,3.325160,3.905585,-4.146842
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,3,-0.492663,0.755635,-0.071779,3.466233,3.886382,-4.128155
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,4,-0.488470,0.784811,-0.053580,3.462759,3.899122,-4.147778
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,5,-0.491965,0.766732,-0.045772,3.603832,3.879919,-4.129091
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,6,-0.502739,0.781671,-0.067237,3.377975,3.837734,-4.045084
2,0.040000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,7,-0.506234,0.763593,-0.059430,3.519047,3.818531,-4.026398
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,0,-0.493568,0.765353,-0.099509,3.326484,3.905677,-4.147234
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,1,-0.479299,0.768493,-0.085851,3.411340,3.967046,-4.249991
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,2,-0.497063,0.747275,-0.091701,3.467557,3.886488,-4.128516
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,3,-0.482794,0.750415,-0.078043,3.552412,3.947857,-4.231273
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,4,-0.507140,0.773310,-0.087160,3.379367,3.837860,-4.045417
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,5,-0.492871,0.776450,-0.073502,3.464222,3.899229,-4.148174
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,6,-0.510635,0.755232,-0.079352,3.520440,3.818671,-4.026698
2,0.040000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,7,-0.496366,0.758372,-0.065694,3.605295,3.880040,-4.129455
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,0,-0.521950,0.740327,-0.066246,3.519689,3.818584,-4.026561
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,1,-0.507680,0.743466,-0.052589,3.604503,3.879968,-4.129291
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,2,-0.518454,0.758405,-0.074054,3.378617,3.837781,-4.045262
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,3,-0.504185,0.761544,-0.060397,3.463430,3.899165,-4.147993
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,4,-0.508379,0.732369,-0.078596,3.466837,3.886415,-4.128338
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,5,-0.494109,0.735509,-0.064939,3.551651,3.947799,-4.231069
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,6,-0.504884,0.750448,-0.086404,3.325765,3.905611,-4.147040
2,0.040000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,7,-0.490614,0.753587,-0.072747,3.410578,3.966996,-4.249770
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,0,0.483590,0.744764,-0.063512,-2.079498,3.201408,-3.037487
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,1,0.485500,0.727497,-0.053603,-2.155118,3.242324,-2.951613
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,2,0.497687,0.738909,-0.076434,-1.987716,3.144067,-2.911364
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,3,0.499598,0.721642,-0.066524,-2.063336,3.184983,-2.825490
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,4,0.469533,0.736545,-0.075124,-1.997729,3.156305,-3.104549
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,5,0.471443,0.719278,-0.065215,-2.073349,3.197221,-3.018676
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,6,0.483630,0.730689,-0.088046,-1.905947,3.098964,-2.978427
2,0.040000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,7,0.485541,0.713422,-0.078136,-1.981567,3.139880,-2.892553
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,0,0.513178,0.700530,-0.074984,-1.988104,3.144024,-2.911520
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,1,0.499079,0.706386,-0.062064,-2.079904,3.201353,-3.037667
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,2,0.515088,0.683263,-0.065075,-2.063724,3.184943,-2.825641
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,3,0.500990,0.689119,-0.052154,-2.155524,3.242272,-2.951788
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,4,0.499121,0.692311,-0.086597,-1.906307,3.098905,-2.978594
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,5,0.485023,0.698166,-0.073676,-1.998107,3.156234,-3.104741
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,6,0.501032,0.675044,-0.076687,-1.981927,3.139824,-2.892714
2,0.040000,4,gripper_r_finger1,openloong_gripper_2f85_fix_base_usda_r_left_follower,7,0.486933,0.680899,-0.063767,-2.073727,3.197153,-3.018862
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,0,0.492133,0.689013,-0.097882,-1.981874,3.139822,-2.892721
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,1,0.478036,0.694870,-0.084960,-2.073680,3.197159,-3.018856
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,2,0.490222,0.706281,-0.107792,-1.906254,3.098903,-2.978599
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,3,0.476126,0.712137,-0.094870,-1.998060,3.156240,-3.104734
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,4,0.506191,0.697232,-0.086271,-2.063655,3.184932,-2.825635
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,5,0.492095,0.703089,-0.073349,-2.155461,3.242268,-2.951769
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,6,0.504281,0.714500,-0.096181,-1.988035,3.144013,-2.911513
2,0.040000,5,gripper_r_finger2,openloong_gripper_2f85_fix_base_usda_r_right_follower,7,0.490184,0.720356,-0.083259,-2.079841,3.201350,-3.037647
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,0,-0.505092,0.853644,-0.111614,3.728281,5.248792,-4.554661
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,1,-0.511311,0.835938,-0.104698,3.867875,5.204115,-4.543516
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,2,-0.517616,0.851987,-0.127119,3.636122,5.207639,-4.475821
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,3,-0.523835,0.834281,-0.120203,3.775716,5.162963,-4.464676
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,4,-0.519392,0.862796,-0.101042,3.748287,5.154905,-4.446324
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,5,-0.525611,0.845090,-0.094126,3.887882,5.110228,-4.435179
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,6,-0.531916,0.861139,-0.116547,3.656128,5.113752,-4.367485
3,0.060000,0,gripper_l_palm,openloong_gripper_2f85_fix_base_usda_zbll_base_link,7,-0.538135,0.843433,-0.109631,3.795722,5.069075,-4.356339
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,0,-0.528940,0.855337,-0.162570,3.639310,5.208590,-4.476275
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,1,-0.516418,0.856995,-0.147064,3.731630,5.249740,-4.555234
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,2,-0.535159,0.837631,-0.155654,3.778904,5.163961,-4.465008
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,3,-0.522637,0.839289,-0.140148,3.871224,5.205111,-4.543966
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,4,-0.543241,0.864488,-0.151999,3.659447,5.114790,-4.367823
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,5,-0.530719,0.866147,-0.136493,3.751767,5.155940,-4.446781
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,6,-0.549460,0.846783,-0.145083,3.799041,5.070161,-4.356555
3,0.060000,1,gripper_l_finger1,openloong_gripper_2f85_fix_base_usda_l_left_follower,7,-0.536937,0.848441,-0.129577,3.891361,5.111311,-4.435514
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,0,-0.566946,0.825461,-0.122117,3.793793,5.068452,-4.356189
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,1,-0.554421,0.827117,-0.106613,3.885860,5.109610,-4.434964
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,2,-0.560727,0.843167,-0.129033,3.654199,5.113156,-4.367264
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,3,-0.548202,0.844823,-0.113529,3.746266,5.154315,-4.446039
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,4,-0.552648,0.816309,-0.132690,3.773859,5.162388,-4.464456
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,5,-0.540123,0.817965,-0.117186,3.865926,5.203547,-4.543231
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,6,-0.546429,0.834015,-0.139606,3.634265,5.207093,-4.475531
3,0.060000,2,gripper_l_finger2,openloong_gripper_2f85_fix_base_usda_l_right_follower,7,-0.533904,0.835671,-0.124102,3.726331,5.248251,-4.554306
3,0.060000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,0,0.509910,0.784377,-0.124981,-3.183537,4.045027,-3.974206
3,0.060000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,1,0.513649,0.767867,-0.114331,-3.298199,4.059976,-3.910789
3,0.060000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,2,0.522099,0.777823,-0.139420,-3.083625,3.991646,-3.865631
3,0.060000,3,gripper_r_palm,openloong_gripper_2f85_fix_base_usda_zbr_base_link,3,0.525837,0.761312,-0.128769,-3.198287,4.006595,-3.802213
