macro_frame,sim_time,body_index,logical_name,mjc_body_name,vertex_id,px,py,pz,vx,vy,vz
3,0.060000,1,gripper_l_palm,gripper_l_palm,5,-0.536758,0.846218,-0.072344,4.023765,5.014579,-4.360689
3,0.060000,1,gripper_l_palm,gripper_l_palm,6,-0.549368,0.878315,-0.117186,3.560257,5.021627,-4.225301
3,0.060000,1,gripper_l_palm,gripper_l_palm,7,-0.561806,0.842903,-0.103354,3.839445,4.932273,-4.203010
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,0,-0.523504,0.865602,-0.160319,3.599223,5.233870,-4.494751
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,1,-0.518495,0.866266,-0.154116,3.636151,5.250330,-4.526335
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,2,-0.535942,0.830191,-0.146487,3.878411,5.144612,-4.472216
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,3,-0.530933,0.830854,-0.140284,3.915339,5.161072,-4.503800
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,4,-0.534945,0.872924,-0.151862,3.615332,5.158830,-4.407989
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,5,-0.529936,0.873587,-0.145660,3.652260,5.175290,-4.439573
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,6,-0.547383,0.837512,-0.138030,3.894520,5.069572,-4.385454
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,7,-0.542374,0.838175,-0.131828,3.931448,5.086032,-4.417038
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,0,-0.564868,0.816190,-0.115065,3.889217,5.067841,-4.385111
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,1,-0.559858,0.816852,-0.108863,3.926043,5.084304,-4.416621
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,2,-0.552431,0.851601,-0.128897,3.610029,5.157250,-4.407261
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,3,-0.547420,0.852264,-0.122695,3.646855,5.173713,-4.438771
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,4,-0.553430,0.808868,-0.123524,3.873270,5.142990,-4.471724
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,5,-0.548420,0.809531,-0.117322,3.910096,5.159453,-4.503234
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,6,-0.540992,0.844280,-0.137355,3.594081,5.232399,-4.493874
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,7,-0.535982,0.844942,-0.131154,3.630908,5.248862,-4.525384
3,0.060000,4,gripper_r_palm,gripper_r_palm,0,0.517357,0.805099,-0.114251,-3.227374,4.053026,-3.959234
3,0.060000,4,gripper_r_palm,gripper_r_palm,1,0.524833,0.772078,-0.092949,-3.456698,4.082923,-3.832399
3,0.060000,4,gripper_r_palm,gripper_r_palm,2,0.541734,0.791990,-0.143128,-3.027550,3.946265,-3.742083
3,0.060000,4,gripper_r_palm,gripper_r_palm,3,0.549211,0.758969,-0.121826,-3.256874,3.976162,-3.615248
3,0.060000,4,gripper_r_palm,gripper_r_palm,4,0.471127,0.777530,-0.140761,-3.073738,4.086677,-4.262140
3,0.060000,4,gripper_r_palm,gripper_r_palm,5,0.478604,0.744510,-0.119460,-3.303062,4.116574,-4.135305
3,0.060000,4,gripper_r_palm,gripper_r_palm,6,0.495505,0.764421,-0.169638,-2.873914,3.979915,-4.044989
3,0.060000,4,gripper_r_palm,gripper_r_palm,7,0.502981,0.731401,-0.148337,-3.103238,4.009812,-3.918154
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,0,0.544089,0.742612,-0.141152,-3.052940,4.001299,-3.940653
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,1,0.539213,0.745233,-0.135377,-3.092948,4.022641,-3.984118
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,2,0.551565,0.709591,-0.119851,-3.282264,4.031253,-3.813730
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,3,0.546689,0.712213,-0.114075,-3.322272,4.052595,-3.857195
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,4,0.531762,0.735260,-0.148222,-3.011896,4.010214,-4.021486
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,5,0.526886,0.737881,-0.142447,-3.051903,4.031556,-4.064951
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,6,0.539238,0.702239,-0.126921,-3.241220,4.040168,-3.894563
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,7,0.534362,0.704861,-0.121146,-3.281227,4.061510,-3.938028
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,0,0.525108,0.720463,-0.162913,-3.240394,4.040192,-3.894248
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,1,0.520233,0.723086,-0.157137,-3.280383,4.061538,-3.937692
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,2,0.517632,0.753484,-0.184214,-3.011071,4.010265,-4.021128
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,3,0.512757,0.756106,-0.178439,-3.051059,4.031612,-4.064572
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,4,0.537437,0.727815,-0.155844,-3.281394,4.031244,-3.813435
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,5,0.532562,0.730437,-0.150069,-3.321383,4.052590,-3.856879
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,6,0.529960,0.760835,-0.177146,-3.052070,4.001318,-3.940315
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,7,0.525085,0.763457,-0.171370,-3.092059,4.022664,-3.983759
4,0.080000,0,base,base,0,-1.200000,0.000000,-0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,1,-1.200000,0.000000,0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,2,-1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,3,-1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
