macro_frame,sim_time,t1_utc,t4_utc,t_step_utc,seq_ok
108,2.160000,1781608405.000380754,1781608405.059848547,1781608405.059865952,1
109,2.180000,1781608405.067905903,1781608405.129982948,1781608405.129998446,1
110,2.200000,1781608405.135819674,1781608405.194664001,1781608405.194674730,1
111,2.220000,1781608405.200107098,1781608405.259860516,1781608405.259877920,1
112,2.240000,1781608405.267015696,1781608405.328526735,1781608405.328544617,1
113,2.260000,1781608405.334335566,1781608405.393683910,1781608405.393701315,1
114,2.280000,1781608405.399530649,1781608405.462943077,1781608405.462963343,1
115,2.300000,1781608405.467968225,1781608405.533466101,1781608405.533485174,1
116,2.320000,1781608405.542041063,1781608405.594109774,1781608405.594126701,1
117,2.340000,1781608405.600115061,1781608405.659319401,1781608405.659335852,1
118,2.360000,1781608405.664612770,1781608405.730354786,1781608405.730365515,1
119,2.380000,1781608405.735199213,1781608405.791717052,1781608405.791727304,1
120,2.400000,1781608405.796422720,1781608405.860442400,1781608405.860458136,1
121,2.420000,1781608405.865268707,1781608405.925293922,1781608405.925310612,1
122,2.440000,1781608405.933582067,1781608405.995231390,1781608405.995248079,1
123,2.460000,1781608406.000957012,1781608406.060603857,1781608406.060614109,1
124,2.480000,1781608406.065297604,1781608406.127724886,1781608406.127735138,1
125,2.500000,1781608406.132374525,1781608406.194105148,1781608406.194122314,1
126,2.520000,1781608406.200536489,1781608406.260133266,1781608406.260143757,1
127,2.540000,1781608406.264919758,1781608406.326722860,1781608406.326740742,1
128,2.560000,1781608406.333294153,1781608406.395436764,1781608406.395454168,1
129,2.580000,1781608406.402567863,1781608406.460081100,1781608406.460098743,1
130,2.600000,1781608406.468248844,1781608406.526965141,1781608406.526982546,1
131,2.620000,1781608406.535603285,1781608406.592729092,1781608406.592746019,1
132,2.640000,1781608406.600961447,1781608406.662646532,1781608406.662663460,1
133,2.660000,1781608406.670875311,1781608406.725429773,1781608406.725447416,1
134,2.680000,1781608406.733725548,1781608406.791003227,1781608406.791021109,1
135,2.700000,1781608406.799040079,1781608406.860776663,1781608406.860794306,1
136,2.720000,1781608406.869158983,1781608406.925861835,1781608406.925878286,1
137,2.740000,1781608406.933999777,1781608406.993633747,1781608406.993647814,1
138,2.760000,1781608406.998736620,1781608407.058467388,1781608407.058484316,1
139,2.780000,1781608407.066609144,1781608407.126034021,1781608407.126051903,1
140,2.800000,1781608407.134151697,1781608407.258061171,1781608407.258071661,1
141,2.820000,1781608407.264232635,1781608407.328189611,1781608407.328206301,1
142,2.840000,1781608407.335290909,1781608407.397457838,1781608407.397468328,1
143,2.860000,1781608407.403143167,1781608407.462390900,1781608407.462408304,1
144,2.880000,1781608407.467947960,1781608407.528153181,1781608407.528167248,1
145,2.900000,1781608407.533718586,1781608407.593728781,1781608407.593742132,1
146,2.920000,1781608407.599248648,1781608407.670177460,1781608407.670204639,1
147,2.940000,1781608407.679563284,1781608407.732748985,1781608407.732772112,1
148,2.960000,1781608407.740391493,1781608407.799345493,1781608407.799362898,1
149,2.980000,1781608407.806152821,1781608407.864914417,1781608407.864932537,1
150,3.000000,1781608407.872769356,1781608407.931164503,1781608407.931183815,1
151,3.020000,1781608407.939450741,1781608407.997121811,1781608407.997139454,1
152,3.040000,1781608408.005805492,1781608408.062512159,1781608408.062529087,1
153,3.060000,1781608408.068857193,1781608408.141336679,1781608408.141357899,1
154,3.080000,1781608408.149038315,1781608408.215423584,1781608408.215441465,1
155,3.100000,1781608408.222742558,1781608408.282096148,1781608408.282113314,1
156,3.120000,1781608408.288409710,1781608408.348074436,1781608408.348093033,1
157,3.140000,1781608408.354380846,1781608408.417304993,1781608408.417315722,1
158,3.160000,1781608408.422110558,1781608408.482035160,1781608408.482052803,1
159,3.180000,1781608408.489302635,1781608408.548899889,1781608408.548918247,1
160,3.200000,1781608408.557179213,1781608408.613616705,1781608408.613634109,1
161,3.220000,1781608408.619765043,1781608408.683914423,1781608408.683933020,1
162,3.240000,1781608408.689449072,1781608408.746732950,1781608408.746752024,1
163,3.260000,1781608408.753833294,1781608408.812795401,1781608408.812808752,1
164,3.280000,1781608408.819469213,1781608408.913496256,1781608408.913506985,1
165,3.300000,1781608408.918389320,1781608408.986200333,1781608408.986217022,1
166,3.320000,1781608408.994306326,1781608409.058000326,1781608409.058019876,1
167,3.340000,1781608409.065316200,1781608409.117393732,1781608409.117410898,1
168,3.360000,1781608409.123625517,1781608409.182354450,1781608409.182372808,1
169,3.380000,1781608409.188729048,1781608409.285782099,1781608409.285800457,1
170,3.400000,1781608409.293915987,1781608409.401006937,1781608409.401016951,1
171,3.420000,1781608409.407380819,1781608409.484221935,1781608409.484239340,1
172,3.440000,1781608409.492258072,1781608409.555807829,1781608409.555829525,1
173,3.460000,1781608409.564238548,1781608409.620375395,1781608409.620395184,1
174,3.480000,1781608409.628839016,1781608409.730777502,1781608409.730794668,1
175,3.500000,1781608409.737161160,1781608409.798822403,1781608409.798839808,1
176,3.520000,1781608409.806018353,1781608409.867659092,1781608409.867681742,1
177,3.540000,1781608409.876447916,1781608409.936749935,1781608409.936762810,1
178,3.560000,1781608409.942218781,1781608409.999420643,1781608409.999433279,1
179,3.580000,1781608410.005823374,1781608410.067611933,1781608410.067633152,1
180,3.600000,1781608410.074850321,1781608410.133724451,1781608410.133736610,1
181,3.620000,1781608410.139524698,1781608410.201163292,1781608410.201182127,1
182,3.640000,1781608410.208901882,1781608410.267510176,1781608410.267529964,1
183,3.660000,1781608410.276415348,1781608410.333278418,1781608410.333299637,1
184,3.680000,1781608410.338882446,1781608410.401180744,1781608410.401191711,1
185,3.700000,1781608410.406490326,1781608410.468124866,1781608410.468136549,1
186,3.720000,1781608410.473268270,1781608410.533778667,1781608410.533795357,1
187,3.740000,1781608410.542494535,1781608410.683616161,1781608410.683626890,1
188,3.760000,1781608410.688703299,1781608410.750824928,1781608410.750837564,1
189,3.780000,1781608410.756498575,1781608410.819799185,1781608410.819817305,1
190,3.800000,1781608410.828116417,1781608410.884900093,1781608410.884910822,1
191,3.820000,1781608410.889721632,1781608410.949361086,1781608410.949373007,1
192,3.840000,1781608410.954284430,1781608411.018255949,1781608411.018276215,1
193,3.860000,1781608411.023136139,1781608411.084495783,1781608411.084512711,1
194,3.880000,1781608411.091084003,1781608411.150166273,1781608411.150177002,1
195,3.900000,1781608411.155084610,1781608411.216854334,1781608411.216872454,1
196,3.920000,1781608411.222245693,1781608411.283146381,1781608411.283163309,1
197,3.940000,1781608411.291019917,1781608411.350239992,1781608411.350257158,1
198,3.960000,1781608411.356048584,1781608411.416626453,1781608411.416647434,1
199,3.980000,1781608411.422114134,1781608411.483547211,1781608411.483567953,1
200,4.000000,1781608411.489825249,1781608411.550462008,1781608411.550479889,1
201,4.020000,1781608411.557672501,1781608411.636232615,1781608411.636243820,1
202,4.040000,1781608411.641145945,1781608411.701146364,1781608411.701164961,1
203,4.060000,1781608411.709428072,1781608411.770939589,1781608411.770956278,1
204,4.080000,1781608411.777796745,1781608411.832303047,1781608411.832314730,1
205,4.100000,1781608411.837325335,1781608411.901717901,1781608411.901735306,1
206,4.120000,1781608411.909986496,1781608411.974732399,1781608411.974749327,1
207,4.140000,1781608411.982186794,1781608412.033781767,1781608412.033802032,1
208,4.160000,1781608412.042155981,1781608412.101646185,1781608412.101664066,1
209,4.180000,1781608412.107823133,1781608412.166856050,1781608412.166873455,1
210,4.200000,1781608412.172500134,1781608412.237493753,1781608412.237504482,1
211,4.220000,1781608412.242720604,1781608412.301743507,1781608412.301761866,1
212,4.240000,1781608412.309022903,1781608412.404568434,1781608412.404588461,1
213,4.260000,1781608412.411745548,1781608412.475290298,1781608412.475301743,1
214,4.280000,1781608412.480469942,1781608412.536240578,1781608412.536258459,1
215,4.300000,1781608412.544482470,1781608412.605279922,1781608412.605298281,1
216,4.320000,1781608412.610509396,1781608412.670473576,1781608412.670490265,1
217,4.340000,1781608412.678867102,1781608412.738290787,1781608412.738309145,1
218,4.360000,1781608412.746533632,1781608412.803945780,1781608412.803963423,1
219,4.380000,1781608412.812318802,1781608412.871778488,1781608412.871797800,1
220,4.400000,1781608412.877896309,1781608412.937654018,1781608412.937672615,1
221,4.420000,1781608412.945042849,1781608413.005815506,1781608413.005828381,1
222,4.440000,1781608413.010753870,1781608413.071994305,1781608413.072013855,1
223,4.460000,1781608413.080246210,1781608413.139731884,1781608413.139743090,1
224,4.480000,1781608413.144502640,1781608413.207152605,1781608413.207163334,1
225,4.500000,1781608413.212175846,1781608413.271035433,1781608413.271052837,1
226,4.520000,1781608413.278490305,1781608413.337471724,1781608413.337489605,1
227,4.540000,1781608413.344416857,1781608413.406266689,1781608413.406285524,1
228,4.560000,1781608413.413038015,1781608413.474821806,1781608413.474839211,1
229,4.580000,1781608413.482283831,1781608413.543190718,1781608413.543200970,1
230,4.600000,1781608413.548151493,1781608413.609764099,1781608413.609774351,1
231,4.620000,1781608413.614823341,1781608413.676226377,1781608413.676243305,1
232,4.640000,1781608413.682949066,1781608413.743097782,1781608413.743116617,1
233,4.660000,1781608413.749501228,1781608413.813251019,1781608413.813268185,1
234,4.680000,1781608413.819763899,1781608413.892448664,1781608413.892465591,1
235,4.700000,1781608413.900295019,1781608413.960638046,1781608413.960648775,1
236,4.720000,1781608413.966286421,1781608414.028026104,1781608414.028045416,1
237,4.740000,1781608414.035870552,1781608414.114043474,1781608414.114053488,1
238,4.760000,1781608414.118915081,1781608414.197722912,1781608414.197741270,1
239,4.780000,1781608414.205393553,1781608414.280520439,1781608414.280537605,1
240,4.800000,1781608414.288779259,1781608414.362201452,1781608414.362218857,1
241,4.820000,1781608414.368615866,1781608414.428053141,1781608414.428072214,1
242,4.840000,1781608414.437110901,1781608414.513168573,1781608414.513185740,1
243,4.860000,1781608414.518100023,1781608414.581654072,1781608414.581672192,1
244,4.880000,1781608414.589984179,1781608414.669131994,1781608414.669144869,1
245,4.900000,1781608414.674131632,1781608414.748766422,1781608414.748783827,1
246,4.920000,1781608414.755741358,1781608414.831357479,1781608414.831377745,1
247,4.940000,1781608414.839685917,1781608414.915169239,1781608414.915187120,1
248,4.960000,1781608414.923296928,1781608414.998609066,1781608414.998628139,1
249,4.980000,1781608415.006372213,1781608415.081351280,1781608415.081361055,1
250,5.000000,1781608415.086828709,1781608415.164203405,1781608415.164213657,1
251,5.020000,1781608415.170782804,1781608415.246762037,1781608415.246779442,1
252,5.040000,1781608415.253796339,1781608415.333693027,1781608415.333713055,1
253,5.060000,1781608415.342147589,1781608415.413098574,1781608415.413115740,1
254,5.080000,1781608415.419512749,1781608415.504105568,1781608415.504127026,1
255,5.100000,1781608415.512014389,1781608415.582162380,1781608415.582181215,1
256,5.120000,1781608415.587196827,1781608415.664920330,1781608415.664937735,1
257,5.140000,1781608415.673096418,1781608415.748285294,1781608415.748301983,1
258,5.160000,1781608415.756692410,1781608415.831918001,1781608415.831928492,1
259,5.180000,1781608415.839684725,1781608415.915836096,1781608415.915848017,1
260,5.200000,1781608415.920708895,1781608416.002774477,1781608416.002794981,1
261,5.220000,1781608416.009088039,1781608416.087098360,1781608416.087116718,1
262,5.240000,1781608416.094517946,1781608416.184055090,1781608416.184075832,1
263,5.260000,1781608416.193499327,1781608416.276081324,1781608416.276100636,1
264,5.280000,1781608416.281832218,1781608416.352245569,1781608416.352263451,1
265,5.300000,1781608416.360344410,1781608416.433838606,1781608416.433855534,1
266,5.320000,1781608416.441304684,1781608416.519968987,1781608416.519986391,1
267,5.340000,1781608416.525736809,1781608416.600725174,1781608416.600742579,1
268,5.360000,1781608416.608447075,1781608416.684531689,1781608416.684541941,1
269,5.380000,1781608416.689405203,1781608416.771425962,1781608416.771445274,1
270,5.400000,1781608416.779279947,1781608416.856796503,1781608416.856806755,1
271,5.420000,1781608416.861852407,1781608416.934792519,1781608416.934809923,1
272,5.440000,1781608416.944175720,1781608417.018110752,1781608417.018121243,1
273,5.460000,1781608417.023813009,1781608417.105700254,1781608417.105720043,1
274,5.480000,1781608417.113996029,1781608417.218812227,1781608417.218826771,1
275,5.500000,1781608417.225081682,1781608417.301175117,1781608417.301195621,1
276,5.520000,1781608417.306914330,1781608417.388246775,1781608417.388264418,1
277,5.540000,1781608417.396139622,1781608417.502904415,1781608417.502920866,1
278,5.560000,1781608417.511052608,1781608417.586363077,1781608417.586380720,1
279,5.580000,1781608417.591968775,1781608417.668758869,1781608417.668775082,1
280,5.600000,1781608417.677129269,1781608417.752819300,1781608417.752829552,1
281,5.620000,1781608417.758301258,1781608417.833399296,1781608417.833410501,1
282,5.640000,1781608417.838316202,1781608418.004958868,1781608418.004970074,1
283,5.660000,1781608418.010058403,1781608418.085116863,1781608418.085133553,1
284,5.680000,1781608418.093060970,1781608418.168037653,1781608418.168048620,1
285,5.700000,1781608418.173423529,1781608418.251531601,1781608418.251541853,1
286,5.720000,1781608418.256468773,1781608418.335338593,1781608418.335350037,1
287,5.740000,1781608418.340348482,1781608418.418584108,1781608418.418604612,1
288,5.760000,1781608418.424466133,1781608418.500758171,1781608418.500776052,1
289,5.780000,1781608418.507523775,1781608418.586930990,1781608418.586947441,1
290,5.800000,1781608418.595425844,1781608418.667975664,1781608418.667993784,1
291,5.820000,1781608418.676533461,1781608418.751758337,1781608418.751775742,1
292,5.840000,1781608418.760816574,1781608418.836649179,1781608418.836662531,1
293,5.860000,1781608418.841887236,1781608418.918756723,1781608418.918773651,1
294,5.880000,1781608418.924905300,1781608419.005964041,1781608419.005984783,1
295,5.900000,1781608419.015864849,1781608419.092356443,1781608419.092375755,1
296,5.920000,1781608419.098327637,1781608419.167951822,1781608419.167968750,1
297,5.940000,1781608419.174942493,1781608419.252307415,1781608419.252327681,1
298,5.960000,1781608419.258818865,1781608419.337779284,1781608419.337796450,1
299,5.980000,1781608419.343378067,1781608419.423505306,1781608419.423521757,1
300,6.000000,1781608419.429527521,1781608419.501228333,1781608419.501238346,1
301,6.020000,1781608419.506762266,1781608419.587430716,1781608419.587447882,1
302,6.040000,1781608419.593875408,1781608419.670257807,1781608419.670275211,1
303,6.060000,1781608419.675984383,1781608419.754855156,1781608419.754864931,1
304,6.080000,1781608419.760267496,1781608419.837073326,1781608419.837082863,1
305,6.100000,1781608419.842600107,1781608419.920892239,1781608419.920902491,1
306,6.120000,1781608419.926901579,1781608420.003600597,1781608420.003612041,1
307,6.140000,1781608420.009343863,1781608420.087319374,1781608420.087335825,1
308,6.160000,1781608420.095459700,1781608420.174288750,1781608420.174305201,1
309,6.180000,1781608420.180067778,1781608420.255109072,1781608420.255126715,1
310,6.200000,1781608420.262045622,1781608420.425142765,1781608420.425160885,1
311,6.220000,1781608420.431086779,1781608420.505084753,1781608420.505102396,1
312,6.240000,1781608420.511788368,1781608420.629014254,1781608420.629035473,1
313,6.260000,1781608420.635874748,1781608420.704866409,1781608420.704884291,1
314,6.280000,1781608420.710975409,1781608420.787476778,1781608420.787493944,1
315,6.300000,1781608420.794162273,1781608420.871450424,1781608420.871468544,1
316,6.320000,1781608420.880125761,1781608420.989944220,1781608420.989963055,1
317,6.340000,1781608420.997519732,1781608421.072205305,1781608421.072216511,1
318,6.360000,1781608421.078967810,1781608421.154864073,1781608421.154875040,1
319,6.380000,1781608421.160585165,1781608421.237915039,1781608421.237926006,1
320,6.400000,1781608421.243705750,1781608421.323408604,1781608421.323426723,1
321,6.420000,1781608421.330119610,1781608421.406317234,1781608421.406334400,1
322,6.440000,1781608421.412944794,1781608421.489397287,1781608421.489414215,1
323,6.460000,1781608421.495795727,1781608421.571038246,1781608421.571047783,1
324,6.480000,1781608421.576657295,1781608421.655966520,1781608421.655976772,1
325,6.500000,1781608421.661924362,1781608421.739406824,1781608421.739416838,1
326,6.520000,1781608421.745517492,1781608421.824570656,1781608421.824581385,1
327,6.540000,1781608421.830549479,1781608421.907275915,1781608421.907285929,1
328,6.560000,1781608421.913491488,1781608421.998983145,1781608421.999002934,1
329,6.580000,1781608422.006470442,1781608422.072634697,1781608422.072644234,1
330,6.600000,1781608422.078321934,1781608422.155436277,1781608422.155446768,1
331,6.620000,1781608422.161639929,1781608422.288970709,1781608422.288983822,1
332,6.640000,1781608422.294619322,1781608422.373992205,1781608422.374010563,1
333,6.660000,1781608422.383285046,1781608422.457873344,1781608422.457891703,1
334,6.680000,1781608422.467361450,1781608422.545943737,1781608422.545954466,1
335,6.700000,1781608422.552952290,1781608422.623164654,1781608422.623181820,1
336,6.720000,1781608422.632725239,1781608422.705078125,1781608422.705089092,1
337,6.740000,1781608422.710922480,1781608422.790124655,1781608422.790142298,1
338,6.760000,1781608422.796763659,1781608422.873140335,1781608422.873149872,1
339,6.780000,1781608422.879022121,1781608422.956200600,1781608422.956211567,1
340,6.800000,1781608422.961821795,1781608423.040721893,1781608423.040734053,1
341,6.820000,1781608423.046306372,1781608423.122880220,1781608423.122890711,1
342,6.840000,1781608423.128667593,1781608423.207332850,1781608423.207350254,1
343,6.860000,1781608423.213119745,1781608423.289211988,1781608423.289229155,1
344,6.880000,1781608423.295820713,1781608423.376844645,1781608423.376853943,1
345,6.900000,1781608423.382661104,1781608423.457109213,1781608423.457119226,1
346,6.920000,1781608423.462788820,1781608423.540596724,1781608423.540614367,1
347,6.940000,1781608423.546783686,1781608423.623238325,1781608423.623249054,1
348,6.960000,1781608423.629312515,1781608423.705965042,1781608423.705983400,1
349,6.980000,1781608423.711868525,1781608423.789607763,1781608423.789625883,1
350,7.000000,1781608423.795900583,1781608423.874566793,1781608423.874577045,1
351,7.020000,1781608423.880547047,1781608423.958168745,1781608423.958185911,1
352,7.040000,1781608423.964159250,1781608424.040529013,1781608424.040545940,1
353,7.060000,1781608424.046373606,1781608424.124615431,1781608424.124634981,1
354,7.080000,1781608424.131357431,1781608424.205929756,1781608424.205940008,1
355,7.100000,1781608424.212304831,1781608424.292257547,1781608424.292274714,1
356,7.120000,1781608424.298839569,1781608424.372955084,1781608424.372972250,1
357,7.140000,1781608424.378906250,1781608424.457762957,1781608424.457780838,1
358,7.160000,1781608424.463674545,1781608424.541472673,1781608424.541489601,1
359,7.180000,1781608424.547204494,1781608424.624308586,1781608424.624326468,1
360,7.200000,1781608424.630460262,1781608424.706002951,1781608424.706020117,1
361,7.220000,1781608424.712415934,1781608424.795316219,1781608424.795335054,1
362,7.240000,1781608424.802560329,1781608424.873265505,1781608424.873275757,1
363,7.260000,1781608424.878852844,1781608424.959056854,1781608424.959073305,1
364,7.280000,1781608424.965064287,1781608425.048377514,1781608425.048396111,1
365,7.300000,1781608425.054546595,1781608425.125648022,1781608425.125657320,1
366,7.320000,1781608425.131315947,1781608425.213049173,1781608425.213065624,1
367,7.340000,1781608425.219680071,1781608425.291769505,1781608425.291786671,1
368,7.360000,1781608425.299232960,1781608425.376015425,1781608425.376025200,1
369,7.380000,1781608425.381854296,1781608425.458643913,1781608425.458661795,1
370,7.400000,1781608425.466845274,1781608425.541571617,1781608425.541589737,1
371,7.420000,1781608425.550899267,1781608425.626239061,1781608425.626256227,1
372,7.440000,1781608425.635534286,1781608425.709180593,1781608425.709196329,1
373,7.460000,1781608425.716293097,1781608425.792404175,1781608425.792413950,1
374,7.480000,1781608425.798781872,1781608425.875359297,1781608425.875370026,1
375,7.500000,1781608425.881028414,1781608425.959785938,1781608425.959798813,1
376,7.520000,1781608425.965472221,1781608426.042292118,1781608426.042303562,1
377,7.540000,1781608426.048098803,1781608426.128919601,1781608426.128936291,1
378,7.560000,1781608426.135080099,1781608426.210183620,1781608426.210193396,1
379,7.580000,1781608426.216308832,1781608426.291159391,1781608426.291169882,1
380,7.600000,1781608426.298265457,1781608426.375779390,1781608426.375797749,1
381,7.620000,1781608426.382563829,1781608426.461282969,1781608426.461301088,1
382,7.640000,1781608426.467353106,1781608426.543841362,1781608426.543858290,1
383,7.660000,1781608426.549895763,1781608426.625766516,1781608426.625783443,1
384,7.680000,1781608426.632506371,1781608426.709157467,1781608426.709175110,1
385,7.700000,1781608426.716459036,1781608426.793213367,1781608426.793223143,1
