macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
0,4.540000,1781607758.466792107,1781607758.466792107,1781607758.466792107,1781607758.466792107,1
0,4.560000,1781607758.536654949,1781607758.536654949,1781607758.536654949,1781607758.536654949,1
0,4.580000,1781607758.619400263,1781607758.619400263,1781607758.619400263,1781607758.619400263,1
0,4.600000,1781607758.688188314,1781607758.688188314,1781607758.688188314,1781607758.688188314,1
0,4.620000,1781607758.759372711,1781607758.759372711,1781607758.759372711,1781607758.759372711,1
0,4.640000,1781607758.838131666,1781607758.838131666,1781607758.838131666,1781607758.838131666,1
0,4.660000,1781607758.904092073,1781607758.904092073,1781607758.904092073,1781607758.904092073,1
0,4.680000,1781607758.972304344,1781607758.972304344,1781607758.972304344,1781607758.972304344,1
0,4.700000,1781607759.038988352,1781607759.038988352,1781607759.038988352,1781607759.038988352,1
0,4.720000,1781607759.126860142,1781607759.126860142,1781607759.126860142,1781607759.126860142,1
0,4.740000,1781607759.255076647,1781607759.255076647,1781607759.255076647,1781607759.255076647,1
0,4.760000,1781607759.320867777,1781607759.320867777,1781607759.320867777,1781607759.320867777,1
0,4.780000,1781607759.388186693,1781607759.388186693,1781607759.388186693,1781607759.388186693,1
0,4.800000,1781607759.454664707,1781607759.454664707,1781607759.454664707,1781607759.454664707,1
0,4.820000,1781607759.522625446,1781607759.522625446,1781607759.522625446,1781607759.522625446,1
0,4.840000,1781607759.606466293,1781607759.606466293,1781607759.606466293,1781607759.606466293,1
0,4.860000,1781607759.673545837,1781607759.673545837,1781607759.673545837,1781607759.673545837,1
0,4.880000,1781607759.756373405,1781607759.756373405,1781607759.756373405,1781607759.756373405,1
0,4.900000,1781607759.840137720,1781607759.840137720,1781607759.840137720,1781607759.840137720,1
0,4.920000,1781607759.906610250,1781607759.906610250,1781607759.906610250,1781607759.906610250,1
0,4.940000,1781607759.975564241,1781607759.975564241,1781607759.975564241,1781607759.975564241,1
0,4.960000,1781607760.056790113,1781607760.056790113,1781607760.056790113,1781607760.056790113,1
0,4.980000,1781607760.142152548,1781607760.142152548,1781607760.142152548,1781607760.142152548,1
0,5.000000,1781607760.223819733,1781607760.223819733,1781607760.223819733,1781607760.223819733,1
0,5.020000,1781607760.290729523,1781607760.290729523,1781607760.290729523,1781607760.290729523,1
0,5.040000,1781607760.373638868,1781607760.373638868,1781607760.373638868,1781607760.373638868,1
0,5.060000,1781607760.442417383,1781607760.442417383,1781607760.442417383,1781607760.442417383,1
0,5.080000,1781607760.524449587,1781607760.524449587,1781607760.524449587,1781607760.524449587,1
0,5.100000,1781607760.608777523,1781607760.608777523,1781607760.608777523,1781607760.608777523,1
0,5.120000,1781607760.692633867,1781607760.692633867,1781607760.692633867,1781607760.692633867,1
0,5.140000,1781607760.775006294,1781607760.775006294,1781607760.775006294,1781607760.775006294,1
0,5.160000,1781607760.857719183,1781607760.857719183,1781607760.857719183,1781607760.857719183,1
0,5.180000,1781607760.942236662,1781607760.942236662,1781607760.942236662,1781607760.942236662,1
0,5.200000,1781607761.025087595,1781607761.025087595,1781607761.025087595,1781607761.025087595,1
0,5.220000,1781607761.108285904,1781607761.108285904,1781607761.108285904,1781607761.108285904,1
0,5.240000,1781607761.192540884,1781607761.192540884,1781607761.192540884,1781607761.192540884,1
0,5.260000,1781607761.275688648,1781607761.275688648,1781607761.275688648,1781607761.275688648,1
0,5.280000,1781607761.342749357,1781607761.342749357,1781607761.342749357,1781607761.342749357,1
0,5.300000,1781607761.426280499,1781607761.426280499,1781607761.426280499,1781607761.426280499,1
0,5.320000,1781607761.509176731,1781607761.509176731,1781607761.509176731,1781607761.509176731,1
0,5.340000,1781607761.578593969,1781607761.578593969,1781607761.578593969,1781607761.578593969,1
0,5.360000,1781607761.659412146,1781607761.659412146,1781607761.659412146,1781607761.659412146,1
0,5.380000,1781607761.744915247,1781607761.744915247,1781607761.744915247,1781607761.744915247,1
0,5.400000,1781607761.828659296,1781607761.828659296,1781607761.828659296,1781607761.828659296,1
0,5.420000,1781607761.912544727,1781607761.912544727,1781607761.912544727,1781607761.912544727,1
0,5.440000,1781607761.995011568,1781607761.995011568,1781607761.995011568,1781607761.995011568,1
0,5.460000,1781607762.077891350,1781607762.077891350,1781607762.077891350,1781607762.077891350,1
0,5.480000,1781607762.162467957,1781607762.162467957,1781607762.162467957,1781607762.162467957,1
0,5.500000,1781607762.252087831,1781607762.252087831,1781607762.252087831,1781607762.252087831,1
0,5.520000,1781607762.329863787,1781607762.329863787,1781607762.329863787,1781607762.329863787,1
0,5.540000,1781607762.414629459,1781607762.414629459,1781607762.414629459,1781607762.414629459,1
0,5.560000,1781607762.496473312,1781607762.496473312,1781607762.496473312,1781607762.496473312,1
0,5.580000,1781607762.578803062,1781607762.578803062,1781607762.578803062,1781607762.578803062,1
0,5.600000,1781607762.661865234,1781607762.661865234,1781607762.661865234,1781607762.661865234,1
0,5.620000,1781607762.744757175,1781607762.744757175,1781607762.744757175,1781607762.744757175,1
0,5.640000,1781607762.831315756,1781607762.831315756,1781607762.831315756,1781607762.831315756,1
0,5.660000,1781607762.911704779,1781607762.911704779,1781607762.911704779,1781607762.911704779,1
0,5.680000,1781607762.995850801,1781607762.995850801,1781607762.995850801,1781607762.995850801,1
