macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
93,1.859999,1781659848.077219725,1781659848.077270031,1781659848.226187944,1781659848.226197958,1
94,1.879999,1781659848.243893862,1781659848.243959188,1781659848.391391754,1781659848.391399622,1
95,1.899999,1781659848.410816669,1781659848.410870552,1781659848.557625532,1781659848.557634830,1
96,1.919999,1781659848.577518940,1781659848.577569008,1781659848.724127054,1781659848.724136114,1
97,1.939999,1781659848.744295359,1781659848.744343758,1781659848.890151501,1781659848.890160799,1
98,1.959999,1781659848.911135674,1781659848.911206007,1781659849.056679249,1781659849.056686878,1
99,1.979999,1781659849.078104019,1781659849.078172207,1781659849.234671116,1781659849.234684229,1
100,1.999999,1781659849.245055914,1781659849.245132685,1781659849.398398161,1781659849.398407936,1
101,2.019999,1781659849.411441088,1781659849.411484957,1781659849.560258150,1781659849.560268402,1
102,2.039999,1781659849.578485966,1781659849.578537703,1781659849.723113298,1781659849.723121405,1
103,2.059999,1781659849.745240211,1781659849.745297670,1781659849.892832279,1781659849.892841578,1
104,2.079999,1781659849.911960125,1781659849.912009954,1781659850.055988550,1781659850.055997372,1
105,2.099999,1781659850.078867197,1781659850.078915834,1781659850.223678827,1781659850.223689318,1
106,2.119999,1781659850.245630741,1781659850.245681763,1781659850.390656233,1781659850.390663862,1
107,2.139999,1781659850.412584305,1781659850.412666798,1781659850.563085794,1781659850.563095570,1
108,2.159999,1781659850.579358578,1781659850.579424858,1781659850.724590302,1781659850.724597216,1
109,2.179999,1781659850.746071339,1781659850.746132851,1781659850.892222881,1781659850.892232418,1
110,2.199999,1781659850.912875175,1781659850.912924767,1781659851.059303522,1781659851.059310913,1
111,2.219999,1781659851.079517365,1781659851.079567194,1781659851.224556684,1781659851.224566221,1
112,2.239999,1781659851.246388674,1781659851.246436596,1781659851.391962528,1781659851.391970873,1
113,2.259999,1781659851.413138628,1781659851.413200140,1781659851.559875011,1781659851.559884548,1
114,2.279999,1781659851.580136299,1781659851.580206633,1781659851.726775885,1781659851.726783514,1
115,2.299999,1781659851.746901512,1781659851.746950865,1781659851.894421101,1781659851.894429922,1
116,2.319999,1781659851.913613081,1781659851.913683414,1781659852.061190128,1781659852.061197996,1
117,2.339999,1781659852.080512285,1781659852.080562592,1781659852.227683306,1781659852.227693319,1
118,2.359999,1781659852.247180223,1781659852.247228384,1781659852.395605326,1781659852.395612955,1
119,2.379999,1781659852.414027214,1781659852.414077044,1781659852.561885595,1781659852.561895132,1
120,2.399999,1781659852.580822229,1781659852.580895424,1781659852.730525494,1781659852.730532885,1
121,2.419999,1781659852.747842073,1781659852.747908592,1781659852.900130272,1781659852.900140285,1
122,2.439999,1781659852.914536715,1781659852.914583445,1781659853.064530134,1781659853.064538002,1
123,2.459999,1781659853.081233501,1781659853.081280947,1781659853.234908819,1781659853.234920740,1
124,2.479999,1781659853.248049259,1781659853.248094559,1781659853.399448395,1781659853.399456739,1
125,2.499999,1781659853.414751530,1781659853.414799213,1781659853.566738129,1781659853.566748381,1
126,2.519999,1781659853.581571579,1781659853.581619501,1781659853.735088587,1781659853.735097885,1
127,2.539999,1781659853.748610735,1781659853.748678684,1781659853.902361631,1781659853.902373314,1
128,2.559999,1781659853.915415287,1781659853.915463448,1781659854.068923950,1781659854.068931580,1
129,2.579999,1781659854.082123518,1781659854.082169056,1781659854.235755205,1781659854.235768080,1
130,2.599999,1781659854.248736143,1781659854.248780489,1781659854.401288271,1781659854.401296377,1
131,2.619999,1781659854.415603161,1781659854.415647030,1781659854.567279339,1781659854.567288637,1
132,2.639999,1781659854.582398891,1781659854.582443476,1781659854.734551668,1781659854.734559774,1
133,2.659999,1781659854.749196291,1781659854.749242067,1781659854.900050640,1781659854.900060177,1
134,2.679999,1781659854.916158438,1781659854.916206360,1781659855.068930387,1781659855.068937540,1
135,2.699999,1781659855.082942724,1781659855.082987309,1781659855.236966848,1781659855.236976862,1
136,2.719999,1781659855.249611616,1781659855.249656439,1781659855.404783964,1781659855.404791117,1
137,2.739999,1781659855.416539907,1781659855.416582108,1781659855.571377516,1781659855.571387529,1
138,2.759999,1781659855.583309174,1781659855.583351374,1781659855.737220764,1781659855.737231016,1
139,2.779999,1781659855.750179768,1781659855.750245094,1781659855.905811548,1781659855.905821800,1
140,2.799999,1781659855.916993141,1781659855.917035818,1781659856.068352222,1781659856.068362236,1
141,2.819999,1781659856.083783388,1781659856.083829403,1781659856.233006477,1781659856.233016014,1
142,2.839999,1781659856.250584602,1781659856.250633717,1781659856.399713993,1781659856.399724245,1
143,2.859999,1781659856.417310715,1781659856.417384386,1781659856.570237160,1781659856.570246458,1
144,2.879999,1781659856.584000587,1781659856.584048033,1781659856.730290174,1781659856.730300188,1
145,2.899999,1781659856.750921249,1781659856.750989676,1781659856.897837162,1781659856.897846699,1
146,2.919999,1781659856.917814732,1781659856.917887449,1781659857.064952135,1781659857.064962387,1
147,2.939999,1781659857.084467649,1781659857.084522009,1781659857.227926493,1781659857.227936029,1
148,2.959999,1781659857.251486778,1781659857.251555443,1781659857.397992611,1781659857.398002386,1
149,2.979999,1781659857.418145895,1781659857.418196440,1781659857.561489344,1781659857.561498880,1
150,2.999999,1781659857.584851742,1781659857.584900618,1781659857.728047132,1781659857.728057146,1
151,3.019999,1781659857.751731873,1781659857.751801491,1781659857.896071672,1781659857.896081209,1
152,3.039999,1781659857.901908875,1781659857.901952267,1781659858.045475721,1781659858.045485735,1
153,3.059999,1781659858.068641424,1781659858.068708658,1781659858.213350773,1781659858.213360071,1
154,3.079999,1781659858.235481501,1781659858.235538244,1781659858.378534317,1781659858.378542423,1
155,3.099999,1781659858.402258158,1781659858.402331114,1781659858.546150446,1781659858.546160460,1
156,3.119999,1781659858.552276373,1781659858.552327394,1781659858.695286512,1781659858.695293665,1
157,3.139999,1781659858.702589989,1781659858.702634335,1781659858.845669985,1781659858.845678568,1
158,3.159999,1781659858.869492292,1781659858.869541645,1781659859.012504816,1781659859.012512684,1
159,3.179999,1781659859.036040545,1781659859.036088228,1781659859.178594828,1781659859.178604126,1
160,3.199999,1781659859.202889204,1781659859.202936411,1781659859.345792770,1781659859.345800161,1
161,3.219999,1781659859.352979898,1781659859.353023052,1781659859.495549917,1781659859.495559216,1
162,3.239999,1781659859.503110170,1781659859.503152132,1781659859.645647764,1781659859.645655632,1
163,3.259999,1781659859.669985056,1781659859.670035601,1781659859.812969208,1781659859.812978506,1
164,3.279999,1781659859.820141792,1781659859.820186377,1781659859.963701248,1781659859.963708639,1
165,3.299999,1781659859.986944437,1781659859.986998081,1781659860.129298210,1781659860.129307747,1
166,3.319999,1781659860.153665781,1781659860.153718948,1781659860.296599388,1781659860.296607018,1
167,3.339999,1781659860.320497990,1781659860.320550680,1781659860.463094234,1781659860.463104486,1
168,3.359999,1781659860.487278700,1781659860.487333536,1781659860.630365610,1781659860.630381584,1
169,3.379999,1781659860.654103994,1781659860.654169083,1781659860.797381401,1781659860.797391176,1
170,3.399999,1781659860.820899248,1781659860.820947170,1781659860.964467287,1781659860.964474916,1
171,3.419999,1781659860.971031666,1781659860.971074820,1781659861.113983393,1781659861.113992214,1
172,3.439999,1781659861.121135712,1781659861.121183634,1781659861.265779734,1781659861.265786886,1
173,3.459999,1781659861.287919521,1781659861.287969351,1781659861.430348873,1781659861.430357218,1
174,3.479999,1781659861.454662800,1781659861.454708338,1781659861.597442389,1781659861.597449780,1
175,3.499999,1781659861.621612310,1781659861.621684313,1781659861.765523911,1781659861.765534639,1
176,3.519999,1781659861.788324356,1781659861.788388252,1781659861.931826115,1781659861.931834221,1
177,3.539999,1781659861.938568354,1781659861.938622952,1781659862.081209660,1781659862.081221342,1
178,3.559999,1781659862.088672161,1781659862.088726521,1781659862.231760979,1781659862.231768608,1
179,3.579999,1781659862.255442381,1781659862.255513668,1781659862.402556419,1781659862.402565479,1
180,3.599999,1781659862.422416925,1781659862.422466993,1781659862.566125870,1781659862.566133022,1
181,3.619999,1781659862.589039326,1781659862.589087248,1781659862.731790781,1781659862.731800556,1
182,3.639999,1781659862.739270449,1781659862.739315987,1781659862.883286476,1781659862.883293867,1
183,3.659999,1781659862.905916214,1781659862.905965567,1781659863.048418999,1781659863.048428774,1
184,3.679999,1781659863.072799921,1781659863.072870970,1781659863.215751171,1781659863.215758324,1
185,3.699999,1781659863.223007679,1781659863.223070860,1781659863.365810394,1781659863.365819454,1
186,3.719999,1781659863.389878273,1781659863.389949322,1781659863.542755365,1781659863.542762995,1
187,3.739999,1781659863.556533337,1781659863.556578398,1781659863.699254990,1781659863.699264526,1
188,3.759999,1781659863.723469973,1781659863.723520041,1781659863.867140055,1781659863.867147207,1
189,3.779999,1781659863.890289545,1781659863.890360355,1781659864.033460379,1781659864.033470154,1
190,3.799999,1781659864.056842804,1781659864.056892633,1781659864.200222015,1781659864.200229883,1
191,3.819999,1781659864.207096100,1781659864.207149744,1781659864.351478100,1781659864.351487398,1
192,3.839999,1781659864.374050379,1781659864.374122143,1781659864.517658472,1781659864.517665863,1
193,3.859999,1781659864.540808916,1781659864.540878773,1781659864.684706450,1781659864.684715986,1
194,3.879999,1781659864.707620859,1781659864.707693577,1781659864.852245092,1781659864.852253199,1
195,3.899999,1781659864.874419928,1781659864.874472141,1781659865.017243624,1781659865.017253399,1
196,3.919999,1781659865.024265528,1781659865.024308443,1781659865.167836189,1781659865.167843580,1
197,3.939999,1781659865.191165447,1781659865.191233635,1781659865.340836763,1781659865.340845823,1
198,3.959999,1781659865.358025789,1781659865.358074903,1781659865.501769304,1781659865.501777411,1
199,3.979999,1781659865.524954796,1781659865.525005341,1781659865.668537378,1781659865.668546915,1
200,3.999999,1781659865.691711187,1781659865.691760302,1781659865.835290432,1781659865.835298300,1
201,4.019999,1781659865.858383417,1781659865.858434200,1781659866.001240492,1781659866.001250267,1
202,4.039999,1781659866.025316954,1781659866.025364399,1781659866.168106794,1781659866.168114185,1
203,4.059999,1781659866.192106724,1781659866.192170143,1781659866.335644960,1781659866.335654736,1
204,4.079999,1781659866.342283010,1781659866.342348576,1781659866.489923954,1781659866.489930868,1
205,4.099999,1781659866.509083986,1781659866.509145260,1781659866.652179241,1781659866.652189255,1
206,4.119999,1781659866.675725937,1781659866.675776005,1781659866.819181681,1781659866.819189548,1
207,4.139999,1781659866.842671156,1781659866.842733145,1781659866.986245632,1781659866.986255646,1
208,4.159999,1781659867.009454489,1781659867.009502172,1781659867.152263880,1781659867.152272463,1
209,4.179999,1781659867.159523487,1781659867.159566164,1781659867.302813292,1781659867.302823782,1
210,4.199999,1781659867.326192856,1781659867.326240778,1781659867.469713926,1781659867.469721794,1
211,4.219999,1781659867.493084669,1781659867.493133545,1781659867.636513710,1781659867.636523485,1
212,4.239999,1781659867.659877300,1781659867.659924984,1781659867.803062677,1781659867.803071737,1
213,4.259999,1781659867.826692581,1781659867.826744795,1781659867.969318867,1781659867.969328880,1
214,4.279999,1781659867.993580818,1781659867.993646145,1781659868.131722450,1781659868.131729841,1
215,4.299999,1781659868.143611670,1781659868.143656254,1781659868.280680180,1781659868.280689001,1
216,4.319999,1781659868.294936180,1781659868.294993401,1781659868.438210249,1781659868.438217878,1
217,4.339999,1781659868.460597515,1781659868.460667133,1781659868.606236935,1781659868.606246233,1
218,4.359999,1781659868.627506495,1781659868.627576590,1781659868.774251223,1781659868.774258375,1
219,4.379999,1781659868.794236660,1781659868.794285059,1781659868.938078642,1781659868.938088417,1
220,4.399999,1781659868.961053133,1781659868.961111784,1781659869.135835171,1781659869.135843039,1
221,4.419999,1781659869.161074162,1781659869.161119938,1781659869.304312229,1781659869.304322481,1
222,4.439999,1781659869.311293602,1781659869.311346769,1781659869.455632210,1781659869.455640316,1
223,4.459999,1781659869.461452484,1781659869.461503983,1781659869.606012821,1781659869.606022358,1
224,4.479999,1781659869.628177643,1781659869.628226042,1781659869.772376776,1781659869.772386312,1
225,4.499999,1781659869.794973135,1781659869.795021534,1781659869.940314054,1781659869.940323830,1
226,4.519999,1781659869.961808443,1781659869.961883545,1781659870.109983683,1781659870.109992027,1
227,4.539999,1781659870.128620863,1781659870.128692627,1781659870.277931213,1781659870.277940750,1
228,4.559999,1781659870.295414448,1781659870.295461655,1781659870.440274000,1781659870.440282583,1
229,4.579999,1781659870.462127924,1781659870.462176800,1781659870.607023001,1781659870.607032299,1
230,4.599999,1781659870.629204035,1781659870.629273176,1781659870.775011301,1781659870.775018692,1
231,4.619999,1781659870.795790911,1781659870.795859814,1781659870.940887213,1781659870.940896273,1
232,4.639999,1781659870.962773085,1781659870.962842941,1781659871.108814240,1781659871.108821869,1
233,4.659999,1781659871.129472256,1781659871.129521370,1781659871.274655581,1781659871.274665833,1
234,4.679999,1781659871.296339750,1781659871.296416759,1781659871.448278427,1781659871.448286057,1
235,4.699999,1781659871.463144779,1781659871.463240623,1781659871.610462189,1781659871.610471249,1
236,4.719999,1781659871.629881382,1781659871.629952908,1781659871.781055450,1781659871.781063080,1
237,4.739999,1781659871.796608686,1781659871.796655893,1781659871.944795132,1781659871.944804907,1
238,4.759999,1781659871.963554382,1781659871.963606596,1781659872.110879660,1781659872.110888243,1
239,4.779999,1781659872.130134821,1781659872.130186081,1781659872.276768208,1781659872.276778221,1
240,4.799999,1781659872.297188759,1781659872.297243595,1781659872.443962336,1781659872.443969965,1
241,4.819999,1781659872.463770390,1781659872.463818073,1781659872.610775471,1781659872.610784531,1
242,4.839999,1781659872.630839825,1781659872.630909681,1781659872.778105021,1781659872.778112411,1
243,4.859999,1781659872.797622681,1781659872.797682762,1781659872.944922209,1781659872.944931507,1
244,4.879999,1781659872.964213610,1781659872.964262962,1781659873.110716581,1781659873.110724211,1
245,4.899999,1781659873.131182671,1781659873.131242990,1781659873.278745890,1781659873.278754711,1
246,4.919999,1781659873.297810316,1781659873.297858000,1781659873.444547653,1781659873.444555044,1
247,4.939999,1781659873.464766979,1781659873.464831114,1781659873.612625837,1781659873.612636089,1
248,4.959999,1781659873.631483078,1781659873.631552458,1781659873.779929161,1781659873.779936790,1
249,4.979999,1781659873.798333883,1781659873.798387289,1781659873.945963383,1781659873.945974112,1
250,5.000000,1781659873.965265512,1781659873.965317726,1781659874.117790222,1781659874.117798090,1
251,5.020000,1781659874.131785393,1781659874.131828785,1781659874.279896021,1781659874.279906034,1
252,5.040000,1781659874.298880816,1781659874.298942566,1781659874.448612452,1781659874.448620796,1
253,5.060000,1781659874.465448380,1781659874.465496302,1781659874.613360405,1781659874.613372564,1
254,5.080000,1781659874.632323265,1781659874.632375956,1781659874.781169653,1781659874.781177521,1
255,5.100000,1781659874.799196482,1781659874.799243927,1781659874.948085070,1781659874.948094368,1
256,5.120000,1781659874.965996027,1781659874.966048479,1781659875.114134789,1781659875.114142656,1
257,5.140000,1781659875.132723570,1781659875.132773161,1781659875.279624701,1781659875.279634237,1
258,5.160000,1781659875.299535990,1781659875.299604177,1781659875.447678089,1781659875.447685719,1
259,5.180000,1781659875.466410160,1781659875.466459751,1781659875.613852739,1781659875.613861799,1
260,5.200000,1781659875.633072138,1781659875.633124352,1781659875.780781746,1781659875.780791283,1
261,5.220000,1781659875.799898624,1781659875.799965620,1781659875.945910692,1781659875.945920229,1
262,5.240000,1781659875.966852903,1781659875.966902733,1781659876.113245487,1781659876.113255978,1
263,5.260000,1781659876.133507013,1781659876.133556366,1781659876.278851032,1781659876.278861284,1
264,5.280000,1781659876.300490856,1781659876.300559759,1781659876.447676897,1781659876.447685957,1
265,5.300000,1781659876.467175007,1781659876.467225552,1781659876.613376856,1781659876.613387108,1
266,5.320000,1781659876.634014130,1781659876.634067535,1781659876.782606840,1781659876.782616854,1
267,5.340000,1781659876.800686121,1781659876.800732613,1781659876.945649862,1781659876.945659876,1
268,5.360000,1781659876.967696428,1781659876.967766047,1781659877.125534773,1781659877.125545025,1
269,5.380000,1781659877.134280682,1781659877.134338856,1781659877.279278517,1781659877.279288530,1
270,5.400000,1781659877.301070452,1781659877.301118135,1781659877.445145607,1781659877.445155859,1
271,5.420000,1781659877.451187611,1781659877.451246023,1781659877.596163988,1781659877.596173525,1
272,5.440000,1781659877.618026733,1781659877.618077278,1781659877.762122393,1781659877.762132883,1
273,5.460000,1781659877.784894943,1781659877.784964561,1781659877.931810617,1781659877.931820631,1
274,5.480000,1781659877.951709270,1781659877.951782227,1781659878.097855568,1781659878.097864866,1
275,5.500000,1781659878.118420362,1781659878.118469715,1781659878.261789799,1781659878.261799335,1
276,5.520000,1781659878.268712759,1781659878.268755913,1781659878.412653685,1781659878.412664175,1
277,5.540000,1781659878.435462713,1781659878.435532331,1781659878.578993082,1781659878.579002619,1
278,5.560000,1781659878.585591078,1781659878.585635900,1781659878.729039192,1781659878.729047060,1
279,5.580000,1781659878.735781908,1781659878.735834122,1781659878.878679514,1781659878.878688574,1
280,5.600000,1781659878.902671337,1781659878.902737856,1781659879.050032377,1781659879.050039768,1
281,5.620000,1781659879.069202662,1781659879.069251299,1781659879.243556976,1781659879.243567705,1
282,5.640000,1781659879.252657890,1781659879.252700567,1781659879.397930384,1781659879.397937775,1
283,5.660000,1781659879.419686556,1781659879.419758797,1781659879.567098379,1781659879.567108154,1
284,5.680000,1781659879.586450100,1781659879.586500168,1781659879.730834961,1781659879.730842113,1
285,5.700000,1781659879.753246546,1781659879.753296375,1781659879.896832228,1781659879.896841288,1
286,5.720000,1781659879.920135736,1781659879.920184612,1781659880.064968348,1781659880.064976215,1
287,5.740000,1781659880.086812258,1781659880.086882591,1781659880.233070612,1781659880.233079433,1
288,5.760000,1781659880.253649473,1781659880.253699064,1781659880.396876335,1781659880.396883726,1
289,5.780000,1781659880.403756857,1781659880.403799772,1781659880.547133923,1781659880.547142982,1
290,5.800000,1781659880.570604086,1781659880.570654392,1781659880.714354992,1781659880.714362383,1
291,5.820000,1781659880.737287760,1781659880.737357140,1781659880.881255388,1781659880.881264448,1
292,5.840000,1781659880.904013395,1781659880.904059410,1781659881.048527718,1781659881.048535585,1
293,5.860000,1781659881.070900440,1781659881.070948362,1781659881.214574814,1781659881.214584589,1
294,5.880000,1781659881.237813234,1781659881.237862110,1781659881.382701635,1781659881.382708788,1
295,5.900000,1781659881.404672146,1781659881.404733896,1781659881.548886776,1781659881.548896313,1
296,5.920000,1781659881.571434021,1781659881.571485996,1781659881.715435028,1781659881.715441942,1
297,5.940000,1781659881.721291304,1781659881.721331120,1781659881.865419149,1781659881.865428448,1
298,5.960000,1781659881.888346195,1781659881.888404131,1781659882.032500029,1781659882.032510042,1
299,5.980000,1781659882.055024385,1781659882.055075169,1781659882.200401068,1781659882.200410843,1
300,6.000000,1781659882.222020388,1781659882.222073317,1781659882.366766453,1781659882.366773367,1
301,6.020000,1781659882.388826132,1781659882.388881922,1781659882.533268213,1781659882.533277273,1
302,6.040000,1781659882.555438042,1781659882.555487394,1781659882.700915813,1781659882.700923204,1
303,6.060000,1781659882.722201586,1781659882.722250462,1781659882.866211891,1781659882.866221905,1
304,6.080000,1781659882.889173985,1781659882.889224052,1781659883.032674313,1781659883.032681465,1
305,6.100000,1781659883.055967093,1781659883.056017160,1781659883.199664593,1781659883.199673891,1
306,6.120000,1781659883.222751141,1781659883.222801924,1781659883.366979837,1781659883.366986990,1
307,6.140000,1781659883.389489889,1781659883.389561415,1781659883.534754753,1781659883.534764290,1
308,6.160000,1781659883.556310892,1781659883.556384563,1781659883.702260017,1781659883.702267408,1
