macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
30,0.600000,1781661135.890352726,1781661135.890422344,1781661136.081978321,1781661136.081985712,1
31,0.620000,1781661136.090270996,1781661136.090316057,1781661136.280853987,1781661136.280863523,1
32,0.640000,1781661136.290486813,1781661136.290536165,1781661136.480790377,1781661136.480798960,1
33,0.660000,1781661136.490752459,1781661136.490802526,1781661136.680819988,1781661136.680830002,1
34,0.680000,1781661136.690904617,1781661136.690951586,1781661136.882047176,1781661136.882055521,1
35,0.700000,1781661136.891123533,1781661136.891175270,1781661137.083575964,1781661137.083585262,1
36,0.720000,1781661137.091286421,1781661137.091333151,1781661137.286003113,1781661137.286010981,1
37,0.740000,1781661137.308114767,1781661137.308165550,1781661137.509284496,1781661137.509294271,1
38,0.760000,1781661137.524974585,1781661137.525025368,1781661137.734947681,1781661137.734955311,1
39,0.780000,1781661137.758542061,1781661137.758594513,1781661137.966740847,1781661137.966750622,1
40,0.800000,1781661137.975313663,1781661137.975382328,1781661138.183757544,1781661138.183766127,1
41,0.820000,1781661138.192171574,1781661138.192220926,1781661138.399370670,1781661138.399381161,1
42,0.840000,1781661138.409076214,1781661138.409121752,1781661138.618021488,1781661138.618029833,1
43,0.860000,1781661138.625904083,1781661138.625951290,1781661138.831711531,1781661138.831722975,1
44,0.880000,1781661138.863626957,1781661138.863688946,1781661139.070974350,1781661139.070982933,1
45,0.900000,1781661139.093052387,1781661139.093107462,1781661139.297319174,1781661139.297330141,1
46,0.920000,1781661139.309770823,1781661139.309818506,1781661139.514616728,1781661139.514624596,1
47,0.940000,1781661139.526597023,1781661139.526665926,1781661139.729237795,1781661139.729247808,1
48,0.960000,1781661139.743440866,1781661139.743510723,1781661139.951259613,1781661139.951267481,1
49,0.980000,1781661139.960555077,1781661139.960601330,1781661140.160696983,1781661140.160706520,1
50,1.000000,1781661140.177304745,1781661140.177447796,1781661140.376326799,1781661140.376335144,1
51,1.019999,1781661140.393943787,1781661140.393994808,1781661140.590505123,1781661140.590515375,1
52,1.039999,1781661140.610860348,1781661140.610918760,1781661140.811209440,1781661140.811218262,1
53,1.059999,1781661140.827737570,1781661140.827789545,1781661141.021400690,1781661141.021409273,1
54,1.079999,1781661141.044552803,1781661141.044626951,1781661141.241490364,1781661141.241499186,1
55,1.099999,1781661141.261571646,1781661141.261624098,1781661141.455103636,1781661141.455112934,1
56,1.119999,1781661141.478409052,1781661141.478462219,1781661141.672127724,1781661141.672136545,1
57,1.139999,1781661141.695221186,1781661141.695275545,1781661141.888908386,1781661141.888919115,1
58,1.159999,1781661141.911890984,1781661141.911948681,1781661142.105740309,1781661142.105748177,1
59,1.179999,1781661142.128705502,1781661142.128757000,1781661142.322666168,1781661142.322676659,1
60,1.199999,1781661142.345638037,1781661142.345689535,1781661142.540375948,1781661142.540385485,1
61,1.219999,1781661142.562555075,1781661142.562608480,1781661142.758171558,1781661142.758181810,1
62,1.239999,1781661142.779441357,1781661142.779495478,1781661142.976801395,1781661142.976810217,1
63,1.259999,1781661142.996240854,1781661142.996291876,1781661143.194475412,1781661143.194485426,1
64,1.279999,1781661143.213007450,1781661143.213086367,1781661143.412744999,1781661143.412752628,1
65,1.299999,1781661143.430002928,1781661143.430054903,1781661143.629208326,1781661143.629218340,1
66,1.319999,1781661143.646703959,1781661143.646757126,1781661143.846536398,1781661143.846545219,1
67,1.339999,1781661143.863529682,1781661143.863580465,1781661144.063130617,1781661144.063141346,1
68,1.359999,1781661144.080394268,1781661144.080447674,1781661144.280420780,1781661144.280428648,1
69,1.379999,1781661144.297237873,1781661144.297287703,1781661144.496626139,1781661144.496637344,1
70,1.399999,1781661144.514103889,1781661144.514157534,1781661144.714320660,1781661144.714328527,1
71,1.419999,1781661144.731150150,1781661144.731206656,1781661144.929944277,1781661144.929955006,1
72,1.439999,1781661144.947768211,1781661144.947819233,1781661145.147497177,1781661145.147505522,1
73,1.459999,1781661145.164563179,1781661145.164617777,1781661145.363587141,1781661145.363597870,1
74,1.479999,1781661145.381431580,1781661145.381485224,1781661145.580604553,1781661145.580612898,1
75,1.499999,1781661145.598386765,1781661145.598440647,1781661145.796440363,1781661145.796450853,1
76,1.519999,1781661145.815204620,1781661145.815258026,1781661146.014283419,1781661146.014292002,1
77,1.539999,1781661146.031995535,1781661146.032048464,1781661146.230199575,1781661146.230210781,1
78,1.559999,1781661146.248784304,1781661146.248839617,1781661146.447752476,1781661146.447760820,1
79,1.579999,1781661146.465701818,1781661146.465753555,1781661146.666269541,1781661146.666279793,1
80,1.599999,1781661146.682620049,1781661146.682670355,1781661146.881998777,1781661146.882006645,1
81,1.619999,1781661146.899380922,1781661146.899436235,1781661147.099506378,1781661147.099515915,1
82,1.639999,1781661147.116263151,1781661147.116314173,1781661147.315648079,1781661147.315656424,1
83,1.659999,1781661147.333059072,1781661147.333113670,1781661147.532010078,1781661147.532020330,1
84,1.679999,1781661147.549853325,1781661147.549908161,1781661147.750140905,1781661147.750148535,1
85,1.699999,1781661147.766797304,1781661147.766846180,1781661147.967452765,1781661147.967463255,1
86,1.719999,1781661147.983623505,1781661147.983673811,1781661148.184258461,1781661148.184267044,1
87,1.739999,1781661148.200493813,1781661148.200546503,1781661148.400882959,1781661148.400893927,1
88,1.759999,1781661148.417241812,1781661148.417293549,1781661148.617659569,1781661148.617668152,1
89,1.779999,1781661148.634148359,1781661148.634201050,1781661148.834651709,1781661148.834662437,1
90,1.799999,1781661148.850942373,1781661148.850996494,1781661149.053220272,1781661149.053228855,1
91,1.819999,1781661149.067811251,1781661149.067863464,1781661149.269392967,1781661149.269403696,1
92,1.839999,1781661149.284651756,1781661149.284698963,1781661149.486757994,1781661149.486766100,1
93,1.859999,1781661149.501587629,1781661149.501634836,1781661149.705395937,1781661149.705406189,1
94,1.879999,1781661149.718284845,1781661149.718336344,1781661149.921068430,1781661149.921077251,1
95,1.899999,1781661149.972322702,1781661149.972392797,1781661150.188408613,1781661150.188418627,1
96,1.919999,1781661150.202132702,1781661150.202185631,1781661150.406242609,1781661150.406250715,1
97,1.939999,1781661150.418897152,1781661150.418950081,1781661150.622373819,1781661150.622383356,1
98,1.959999,1781661150.635832548,1781661150.635879993,1781661150.840089083,1781661150.840097189,1
99,1.979999,1781661150.852721214,1781661150.852769136,1781661151.056372881,1781661151.056382656,1
100,1.999999,1781661151.069462299,1781661151.069508553,1781661151.276278496,1781661151.276286602,1
101,2.019999,1781661151.286637306,1781661151.286729097,1781661151.494405031,1781661151.494415045,1
102,2.039999,1781661151.503200769,1781661151.503245831,1781661151.709287167,1781661151.709295511,1
103,2.059999,1781661151.720094919,1781661151.720143795,1781661151.925306320,1781661151.925316334,1
104,2.079999,1781661151.936835051,1781661151.936884880,1781661152.141185284,1781661152.141194582,1
105,2.099999,1781661152.153699636,1781661152.153752565,1781661152.358258247,1781661152.358268738,1
106,2.119999,1781661152.370475292,1781661152.370527506,1781661152.573662281,1781661152.573670149,1
107,2.139999,1781661152.587315559,1781661152.587373734,1781661152.789201498,1781661152.789212465,1
108,2.159999,1781661152.804203510,1781661152.804260254,1781661153.007656097,1781661153.007664442,1
109,2.179999,1781661153.021037102,1781661153.021082640,1781661153.222929001,1781661153.222938776,1
110,2.199999,1781661153.237980127,1781661153.238030672,1781661153.439996004,1781661153.440003872,1
111,2.219999,1781661153.471717119,1781661153.471771955,1781661153.672926426,1781661153.672936440,1
