macro_frame,sim_time_mjc,sim_time_xpbd,t1_utc,t1w_utc,t2_utc,t3_utc,t_force_utc,t4_utc,t_step_utc,t1_next_utc,dt_t1_t1w,dt_t1w_t2,dt_t2_t3,dt_t3_tforce,dt_tforce_t4,dt_t4_tstep,dt_tstep_t1next,dt_t1_t1next,cycle_order_ok,paired,note
15,0.300000,0.300000,1781247004.850472450,1781247004.864837170,1781247004.865548611,1781247004.979298353,1781247004.979305983,1781247004.980935574,1781247004.980947256,1781247004.982877493,0.014365,0.000711,0.113750,0.000008,0.001630,0.000012,0.001930,0.132405,1,1,
16,0.320000,0.320000,1781247004.982877493,1781247004.998278856,1781247004.999023199,1781247005.112050772,1781247005.112058163,1781247005.113341331,1781247005.113359213,1781247005.115548611,0.015401,0.000744,0.113028,0.000007,0.001283,0.000018,0.002189,0.132671,1,1,
17,0.340000,0.340000,1781247005.115548611,1781247005.131859303,1781247005.132616997,1781247005.248763800,1781247005.248773575,1781247005.249141216,1781247005.249159098,1781247005.252006292,0.016311,0.000758,0.116147,0.000010,0.000368,0.000018,0.002847,0.136458,1,1,
18,0.360000,0.360000,1781247005.252006292,1781247005.265128136,1781247005.265937328,1781247005.378714800,1781247005.378721476,1781247005.380360126,1781247005.380378962,1781247005.382575035,0.013122,0.000809,0.112777,0.000007,0.001639,0.000019,0.002196,0.130569,1,1,
19,0.380000,0.380000,1781247005.382575035,1781247005.398636580,1781247005.399464846,1781247005.512663603,1781247005.512670994,1781247005.513009310,1781247005.513020277,1781247005.514886141,0.016062,0.000828,0.113199,0.000007,0.000338,0.000011,0.001866,0.132311,1,1,
20,0.400000,0.400000,1781247005.514886141,1781247005.515237570,1781247005.516064882,1781247005.628988504,1781247005.628995180,1781247005.629564762,1781247005.629583836,1781247005.631812811,0.000351,0.000827,0.112924,0.000007,0.000570,0.000019,0.002229,0.116927,1,1,
21,0.420000,0.420000,1781247005.631812811,1781247005.632107973,1781247005.633025885,1781247005.746133566,1781247005.746140718,1781247005.746533632,1781247005.746551752,1781247005.749067783,0.000295,0.000918,0.113108,0.000007,0.000393,0.000018,0.002516,0.117255,1,1,
22,0.440000,0.440000,1781247005.749067783,1781247005.765782833,1781247005.766738415,1781247005.885701656,1781247005.885708570,1781247005.887674332,1781247005.887686729,1781247005.889618397,0.016715,0.000956,0.118963,0.000007,0.001966,0.000012,0.001932,0.140551,1,1,
23,0.460000,0.460000,1781247005.889618397,1781247005.899227619,1781247005.900562525,1781247006.014313936,1781247006.014320850,1781247006.014711380,1781247006.014729977,1781247006.017266035,0.009609,0.001335,0.113751,0.000007,0.000391,0.000019,0.002536,0.127648,1,1,
24,0.480000,0.480000,1781247006.017266035,1781247006.032518625,1781247006.033882618,1781247006.152325630,1781247006.152333736,1781247006.153887033,1781247006.153907776,1781247006.157480001,0.015253,0.001364,0.118443,0.000008,0.001553,0.000021,0.003572,0.140214,1,1,
25,0.500000,0.500000,1781247006.157480001,1781247006.166069269,1781247006.167095900,1781247006.280162096,1781247006.280169010,1781247006.282499313,1781247006.282518625,1781247006.285624266,0.008589,0.001027,0.113066,0.000007,0.002330,0.000019,0.003106,0.128144,1,1,
26,0.520000,0.520000,1781247006.285624266,1781247006.299361229,1781247006.300424099,1781247006.413197279,1781247006.413205147,1781247006.414453268,1781247006.414466143,1781247006.416319847,0.013737,0.001063,0.112773,0.000008,0.001248,0.000013,0.001854,0.130696,1,1,
27,0.540000,0.540000,1781247006.416319847,1781247006.432745457,1781247006.433845520,1781247006.546689034,1781247006.546695948,1781247006.548531771,1781247006.548549652,1781247006.552167892,0.016426,0.001100,0.112844,0.000007,0.001836,0.000018,0.003618,0.135848,1,1,
28,0.560000,0.560000,1781247006.552167892,1781247006.566191435,1781247006.567291737,1781247006.680345535,1781247006.680353880,1781247006.681556463,1781247006.681567669,1781247006.683367729,0.014024,0.001100,0.113054,0.000008,0.001203,0.000011,0.001800,0.131200,1,1,
29,0.580000,0.580000,1781247006.683367729,1781247006.699858427,1781247006.701093197,1781247006.813496351,1781247006.813503265,1781247006.815635443,1781247006.815647602,1781247006.817537546,0.016491,0.001235,0.112403,0.000007,0.002132,0.000012,0.001890,0.134170,1,1,
30,0.600000,0.600000,1781247006.817537546,1781247006.833308220,1781247006.834487200,1781247006.948796749,1781247006.948803663,1781247006.950962543,1781247006.950975180,1781247006.952831745,0.015771,0.001179,0.114310,0.000007,0.002159,0.000013,0.001857,0.135294,1,1,
31,0.620000,0.620000,1781247006.952831745,1781247006.966533899,1781247006.967687368,1781247007.079939127,1781247007.079946995,1781247007.080353022,1781247007.080370188,1781247007.083146334,0.013702,0.001153,0.112252,0.000008,0.000406,0.000017,0.002776,0.130315,1,1,
32,0.640000,0.640000,1781247007.083146334,1781247007.083206892,1781247007.084877253,1781247007.198633194,1781247007.198641062,1781247007.200570345,1781247007.200589418,1781247007.204129219,0.000061,0.001670,0.113756,0.000008,0.001929,0.000019,0.003540,0.120983,1,1,
33,0.660000,0.660000,1781247007.204129219,1781247007.217083216,1781247007.218776464,1781247007.334587812,1781247007.334595442,1781247007.335244894,1781247007.335266829,1781247007.338015318,0.012954,0.001693,0.115811,0.000008,0.000649,0.000022,0.002748,0.133886,1,1,
34,0.680000,0.680000,1781247007.338015318,1781247007.350273371,1781247007.351548195,1781247007.464379072,1781247007.464386702,1781247007.466155052,1781247007.466166258,1781247007.468111038,0.012258,0.001275,0.112831,0.000008,0.001768,0.000011,0.001945,0.130096,1,1,
35,0.700000,0.700000,1781247007.468111038,1781247007.483821869,1781247007.485191345,1781247007.598039865,1781247007.598047018,1781247007.599501848,1781247007.599520922,1781247007.601570129,0.015711,0.001369,0.112849,0.000007,0.001455,0.000019,0.002049,0.133459,1,1,
36,0.720000,0.720000,1781247007.601570129,1781247007.617157698,1781247007.618792295,1781247007.732505083,1781247007.732512474,1781247007.733248234,1781247007.733265877,1781247007.736809731,0.015588,0.001635,0.113713,0.000007,0.000736,0.000018,0.003544,0.135240,1,1,
37,0.740000,0.740000,1781247007.736809731,1781247007.750773907,1781247007.752200127,1781247007.865743160,1781247007.865750551,1781247007.866357088,1781247007.866375446,1781247007.868492842,0.013964,0.001426,0.113543,0.000007,0.000607,0.000018,0.002117,0.131683,1,1,
38,0.760000,0.760000,1781247007.868492842,1781247007.884186268,1781247007.885938644,1781247008.008986950,1781247008.008993864,1781247008.010177374,1781247008.010190487,1781247008.042798519,0.015693,0.001752,0.123048,0.000007,0.001184,0.000013,0.032608,0.174306,1,1,
39,0.780000,0.780000,1781247008.042798519,1781247008.050777435,1781247008.052226305,1781247008.165688038,1781247008.165694952,1781247008.167879343,1781247008.167890549,1781247008.169765472,0.007979,0.001449,0.113462,0.000007,0.002184,0.000011,0.001875,0.126967,1,1,
40,0.800000,0.800000,1781247008.169765472,1781247008.184370756,1781247008.185826778,1781247008.303791046,1781247008.303798199,1781247008.304420710,1781247008.304432869,1781247008.306318283,0.014605,0.001456,0.117964,0.000007,0.000623,0.000012,0.001885,0.136553,1,1,
41,0.820000,0.820000,1781247008.306318283,1781247008.317585230,1781247008.319021940,1781247008.432239294,1781247008.432246685,1781247008.433478117,1781247008.433496475,1781247008.435633183,0.011267,0.001437,0.113217,0.000007,0.001231,0.000018,0.002137,0.129315,1,1,
42,0.840000,0.840000,1781247008.435633183,1781247008.451150656,1781247008.452635288,1781247008.572365522,1781247008.572372675,1781247008.574740410,1781247008.574752092,1781247008.576569319,0.015517,0.001485,0.119730,0.000007,0.002368,0.000012,0.001817,0.140936,1,1,
43,0.860000,0.860000,1781247008.576569319,1781247008.584371567,1781247008.585910320,1781247008.698395967,1781247008.698403120,1781247008.699440241,1781247008.699459076,1781247008.702267408,0.007802,0.001539,0.112486,0.000007,0.001037,0.000019,0.002808,0.125698,1,1,
44,0.880000,0.880000,1781247008.702267408,1781247008.718039036,1781247008.719844341,1781247008.833236694,1781247008.833244085,1781247008.834887028,1781247008.834905386,1781247008.837236643,0.015772,0.001805,0.113392,0.000007,0.001643,0.000018,0.002331,0.134969,1,1,
45,0.900000,0.900000,1781247008.837236643,1781247008.851353645,1781247008.852926970,1781247008.967388630,1781247008.967396021,1781247008.969244480,1781247008.969259024,1781247008.971263409,0.014117,0.001573,0.114462,0.000007,0.001848,0.000015,0.002004,0.134027,1,1,
46,0.920000,0.920000,1781247008.971263409,1781247008.985172987,1781247008.987274647,1781247009.101067781,1781247009.101074696,1781247009.102803230,1781247009.102826834,1781247009.104758978,0.013910,0.002102,0.113793,0.000007,0.001729,0.000024,0.001932,0.133496,1,1,
47,0.940000,0.940000,1781247009.104758978,1781247009.118293047,1781247009.119934559,1781247009.234421492,1781247009.234428883,1781247009.236408949,1781247009.236420631,1781247009.238379240,0.013534,0.001642,0.114487,0.000007,0.001980,0.000012,0.001959,0.133620,1,1,
48,0.960000,0.960000,1781247009.238379240,1781247009.251760483,1781247009.253475904,1781247009.367575884,1781247009.367583275,1781247009.369706392,1781247009.369724751,1781247009.372323513,0.013381,0.001715,0.114100,0.000007,0.002123,0.000018,0.002599,0.133944,1,1,
49,0.980000,0.980000,1781247009.372323513,1781247009.385371923,1781247009.387059212,1781247009.500315666,1781247009.500322819,1781247009.502148628,1781247009.502166271,1781247009.504660845,0.013048,0.001687,0.113256,0.000007,0.001826,0.000018,0.002495,0.132337,1,1,
50,1.000000,1.000000,1781247009.504660845,1781247009.518596888,1781247009.520352840,1781247009.634400606,1781247009.634408474,1781247009.634957314,1781247009.634977579,1781247009.637513638,0.013936,0.001756,0.114048,0.000008,0.000549,0.000020,0.002536,0.132853,1,1,
51,1.020000,1.019999,1781247009.637513638,1781247009.652123451,1781247009.653879881,1781247009.767474890,1781247009.767482519,1781247009.768611431,1781247009.768623352,1781247009.770697832,0.014610,0.001756,0.113595,0.000008,0.001129,0.000012,0.002074,0.133184,1,1,
52,1.040000,1.039999,1781247009.770697832,1781247009.785567045,1781247009.787363768,1781247009.902392149,1781247009.902399778,1781247009.903640747,1781247009.903659821,1781247009.905779600,0.014869,0.001797,0.115028,0.000008,0.001241,0.000019,0.002120,0.135082,1,1,
53,1.060000,1.059999,1781247009.905779600,1781247009.919012785,1781247009.920812845,1781247010.034461021,1781247010.034467936,1781247010.035475731,1781247010.035493851,1781247010.038681507,0.013233,0.001800,0.113648,0.000007,0.001008,0.000018,0.003188,0.132902,1,1,
54,1.080000,1.079999,1781247010.038681507,1781247010.052429676,1781247010.054327965,1781247010.169573784,1781247010.169581175,1781247010.170478106,1781247010.170496941,1781247010.173042536,0.013748,0.001898,0.115246,0.000007,0.000897,0.000019,0.002546,0.134361,1,1,
55,1.100000,1.099999,1781247010.173042536,1781247010.185835600,1781247010.187707663,1781247010.301620960,1781247010.301628590,1781247010.302406549,1781247010.302425146,1781247010.305107355,0.012793,0.001872,0.113913,0.000008,0.000778,0.000019,0.002682,0.132065,1,1,
56,1.120000,1.119999,1781247010.305107355,1781247010.319471598,1781247010.321446419,1781247010.436507940,1781247010.436515093,1781247010.438349962,1781247010.438362360,1781247010.440442801,0.014364,0.001975,0.115062,0.000007,0.001835,0.000012,0.002080,0.135335,1,1,
57,1.140000,1.139999,1781247010.440442801,1781247010.452755690,1781247010.454705954,1781247010.567713022,1781247010.567720413,1781247010.568715096,1781247010.568726778,1781247010.570657015,0.012313,0.001950,0.113007,0.000007,0.000995,0.000012,0.001930,0.130214,1,1,
58,1.160000,1.159999,1781247010.570657015,1781247010.586138487,1781247010.588098288,1781247010.701079607,1781247010.701086998,1781247010.701624632,1781247010.701635599,1781247010.703528404,0.015481,0.001960,0.112981,0.000007,0.000538,0.000011,0.001893,0.132871,1,1,
59,1.180000,1.179999,1781247010.703528404,1781247010.719712019,1781247010.721670151,1781247010.834757090,1781247010.834764004,1781247010.836205482,1781247010.836217165,1781247010.838229656,0.016184,0.001958,0.113087,0.000007,0.001441,0.000012,0.002012,0.134701,1,1,
60,1.200000,1.199999,1781247010.838229656,1781247010.853029490,1781247010.855006933,1781247010.968303442,1781247010.968310595,1781247010.969913483,1781247010.969941616,1781247010.972835064,0.014800,0.001977,0.113297,0.000007,0.001603,0.000028,0.002893,0.134605,1,1,
61,1.220000,1.219999,1781247010.972835064,1781247010.986481190,1781247010.988482237,1781247011.101889849,1781247011.101897240,1781247011.102601528,1781247011.102619886,1781247011.105758905,0.013646,0.002001,0.113408,0.000007,0.000704,0.000018,0.003139,0.132924,1,1,
62,1.240000,1.239999,1781247011.105758905,1781247011.119983196,1781247011.122025967,1781247011.235879421,1781247011.235887527,1781247011.238374233,1781247011.238395691,1781247011.242074013,0.014224,0.002043,0.113853,0.000008,0.002487,0.000021,0.003678,0.136315,1,1,
63,1.260000,1.259999,1781247011.242074013,1781247011.253476858,1781247011.255522490,1781247011.368221283,1781247011.368229151,1781247011.368473291,1781247011.368485451,1781247011.370475054,0.011403,0.002046,0.112699,0.000008,0.000244,0.000012,0.001990,0.128401,1,1,
64,1.280000,1.279999,1781247011.370475054,1781247011.386842251,1781247011.388915300,1781247011.501761436,1781247011.501769066,1781247011.504273415,1781247011.504291773,1781247011.507087469,0.016367,0.002073,0.112846,0.000008,0.002504,0.000018,0.002796,0.136612,1,1,
65,1.300000,1.299999,1781247011.507087469,1781247011.520409822,1781247011.522561073,1781247011.637636185,1781247011.637642384,1781247011.639820099,1781247011.639839172,1781247011.643371105,0.013322,0.002151,0.115075,0.000006,0.002178,0.000019,0.003532,0.136284,1,1,
66,1.320000,1.319999,1781247011.643371105,1781247011.653760910,1781247011.655922651,1781247011.769334555,1781247011.769342184,1781247011.770793438,1781247011.770807505,1781247011.773187160,0.010390,0.002162,0.113412,0.000008,0.001451,0.000014,0.002380,0.129816,1,1,
67,1.340000,1.339999,1781247011.773187160,1781247011.787353516,1781247011.789543152,1781247011.902352810,1781247011.902360916,1781247011.904197693,1781247011.904210329,1781247011.906336308,0.014166,0.002190,0.112810,0.000008,0.001837,0.000013,0.002126,0.133149,1,1,
68,1.360000,1.359999,1781247011.906336308,1781247011.920861483,1781247011.923169136,1781247012.036473513,1781247012.036481380,1781247012.037593842,1781247012.037613153,1781247012.041199684,0.014525,0.002308,0.113304,0.000008,0.001112,0.000019,0.003587,0.134863,1,1,
69,1.380000,1.379999,1781247012.041199684,1781247012.054022074,1781247012.056236982,1781247012.169826031,1781247012.169833660,1781247012.171496391,1781247012.171509266,1781247012.173562050,0.012822,0.002215,0.113589,0.000008,0.001663,0.000013,0.002053,0.132362,1,1,
70,1.400000,1.399999,1781247012.173562050,1781247012.187526464,1781247012.189794064,1781247012.303642035,1781247012.303649426,1781247012.305966377,1781247012.305984735,1781247012.308578014,0.013964,0.002268,0.113848,0.000007,0.002317,0.000018,0.002593,0.135016,1,1,
71,1.420000,1.419999,1781247012.308578014,1781247012.321207285,1781247012.323482990,1781247012.437122345,1781247012.437130451,1781247012.439254761,1781247012.439268112,1781247012.441299200,0.012629,0.002276,0.113639,0.000008,0.002124,0.000013,0.002031,0.132721,1,1,
72,1.440000,1.439999,1781247012.441299200,1781247012.454618692,1781247012.456996202,1781247012.570722342,1781247012.570729971,1781247012.571352243,1781247012.571369886,1781247012.574559450,0.013319,0.002378,0.113726,0.000008,0.000622,0.000018,0.003190,0.133260,1,1,
73,1.460000,1.459999,1781247012.574559450,1781247012.587891340,1781247012.590246201,1781247012.703506708,1781247012.703514576,1781247012.705743313,1781247012.705755234,1781247012.707643509,0.013332,0.002355,0.113261,0.000008,0.002229,0.000012,0.001888,0.133084,1,1,
74,1.480000,1.479999,1781247012.707643509,1781247012.721248150,1781247012.723646879,1781247012.836613417,1781247012.836622000,1781247012.837089539,1781247012.837100744,1781247012.839228630,0.013605,0.002399,0.112967,0.000009,0.000468,0.000011,0.002128,0.131585,1,1,
75,1.500000,1.499999,1781247012.839228630,1781247012.854717255,1781247012.857159376,1781247012.970875740,1781247012.970883608,1781247012.972716570,1781247012.972736359,1781247012.974813461,0.015489,0.002442,0.113716,0.000008,0.001833,0.000020,0.002077,0.135585,1,1,
76,1.520000,1.519999,1781247012.974813461,1781247012.988181829,1781247012.990618706,1781247013.104466200,1781247013.104473829,1781247013.105381012,1781247013.105399370,1781247013.108669758,0.013368,0.002437,0.113847,0.000008,0.000907,0.000018,0.003270,0.133856,1,1,
77,1.540000,1.539999,1781247013.108669758,1781247013.121546030,1781247013.124032974,1781247013.238174200,1781247013.238181829,1781247013.239282608,1781247013.239301205,1781247013.242880106,0.012876,0.002487,0.114141,0.000008,0.001101,0.000019,0.003579,0.134210,1,1,
78,1.560000,1.559999,1781247013.242880106,1781247013.255101681,1781247013.257583618,1781247013.371245146,1781247013.371251822,1781247013.372041464,1781247013.372061968,1781247013.374511242,0.012222,0.002482,0.113662,0.000007,0.000790,0.000021,0.002449,0.131631,1,1,
79,1.580000,1.579999,1781247013.374511242,1781247013.388776541,1781247013.392312765,1781247013.508053303,1781247013.508061409,1781247013.510350227,1781247013.510370493,1781247013.513955832,0.014265,0.003536,0.115741,0.000008,0.002289,0.000020,0.003585,0.139445,1,1,
80,1.600000,1.599999,1781247013.513955832,1781247013.522060871,1781247013.524588585,1781247013.636826038,1781247013.636834383,1781247013.637475014,1781247013.637495279,1781247013.640918016,0.008105,0.002528,0.112237,0.000008,0.000641,0.000020,0.003423,0.126962,1,1,
81,1.620000,1.619999,1781247013.640918016,1781247013.655563354,1781247013.659133196,1781247013.772509336,1781247013.772516251,1781247013.774481058,1781247013.774498701,1781247013.776689053,0.014645,0.003570,0.113376,0.000007,0.001965,0.000018,0.002190,0.135771,1,1,
82,1.640000,1.639999,1781247013.776689053,1781247013.788778305,1781247013.791399956,1781247013.904596806,1781247013.904604435,1781247013.906243801,1781247013.906256676,1781247013.908191919,0.012089,0.002622,0.113197,0.000008,0.001639,0.000013,0.001935,0.131503,1,1,
83,1.660000,1.659999,1781247013.908191919,1781247013.922470331,1781247013.925199032,1781247014.038539410,1781247014.038547039,1781247014.038948059,1781247014.038966179,1781247014.041389465,0.014278,0.002729,0.113340,0.000008,0.000401,0.000018,0.002423,0.133198,1,1,
84,1.680000,1.679999,1781247014.041389465,1781247014.055690765,1781247014.059431791,1781247014.175451040,1781247014.175458193,1781247014.176498175,1781247014.176517010,1781247014.178629160,0.014301,0.003741,0.116019,0.000007,0.001040,0.000019,0.002112,0.137240,1,1,
85,1.700000,1.699999,1781247014.178629160,1781247014.189287186,1781247014.192032337,1781247014.305684566,1781247014.305691957,1781247014.307889700,1781247014.307902098,1781247014.309896946,0.010658,0.002745,0.113652,0.000007,0.002198,0.000012,0.001995,0.131268,1,1,
86,1.720000,1.719999,1781247014.309896946,1781247014.322540998,1781247014.325271368,1781247014.439038515,1781247014.439045906,1781247014.441316605,1781247014.441336870,1781247014.443562031,0.012644,0.002730,0.113767,0.000007,0.002271,0.000020,0.002225,0.133665,1,1,
87,1.740000,1.739999,1781247014.443562031,1781247014.456024408,1781247014.458775759,1781247014.571965933,1781247014.571973324,1781247014.573888063,1781247014.573904991,1781247014.575795412,0.012462,0.002751,0.113190,0.000007,0.001915,0.000017,0.001890,0.132233,1,1,
88,1.760000,1.759999,1781247014.575795412,1781247014.589499474,1781247014.592248678,1781247014.705089569,1781247014.705097198,1781247014.705447435,1781247014.705465317,1781247014.708189249,0.013704,0.002749,0.112841,0.000008,0.000350,0.000018,0.002724,0.132394,1,1,
89,1.780000,1.779999,1781247014.708189249,1781247014.722954750,1781247014.725761652,1781247014.838357925,1781247014.838366032,1781247014.839569092,1781247014.839587212,1781247014.842225313,0.014766,0.002807,0.112596,0.000008,0.001203,0.000018,0.002638,0.134036,1,1,
90,1.800000,1.799999,1781247014.842225313,1781247014.856542349,1781247014.859371424,1781247014.974653721,1781247014.974660873,1781247014.977540255,1781247014.977556229,1781247014.979666471,0.014317,0.002829,0.115282,0.000007,0.002879,0.000016,0.002110,0.137441,1,1,
91,1.820000,1.819999,1781247014.979666471,1781247014.989892721,1781247014.992765665,1781247015.106502056,1781247015.106509924,1781247015.107672215,1781247015.107684135,1781247015.109655142,0.010226,0.002873,0.113736,0.000008,0.001162,0.000012,0.001971,0.129989,1,1,
92,1.840000,1.839999,1781247015.109655142,1781247015.123246193,1781247015.126177073,1781247015.239243031,1781247015.239250660,1781247015.240206957,1781247015.240225315,1781247015.243093729,0.013591,0.002931,0.113066,0.000008,0.000956,0.000018,0.002868,0.133439,1,1,
93,1.860000,1.859999,1781247015.243093729,1781247015.256759405,1781247015.260004759,1781247015.374138355,1781247015.374145508,1781247015.374796391,1781247015.374814987,1781247015.376956463,0.013666,0.003245,0.114134,0.000007,0.000651,0.000019,0.002141,0.133863,1,1,
94,1.880000,1.879999,1781247015.376956463,1781247015.390156031,1781247015.393135548,1781247015.507508278,1781247015.507515430,1781247015.508275747,1781247015.508293629,1781247015.510420322,0.013200,0.002980,0.114373,0.000007,0.000760,0.000018,0.002127,0.133464,1,1,
95,1.900000,1.899999,1781247015.510420322,1781247015.523575783,1781247015.526532412,1781247015.639134169,1781247015.639141083,1781247015.639590979,1781247015.639609098,1781247015.642165184,0.013155,0.002957,0.112602,0.000007,0.000450,0.000018,0.002556,0.131745,1,1,
96,1.920000,1.919999,1781247015.642165184,1781247015.657088518,1781247015.661342621,1781247015.777458191,1781247015.777465105,1781247015.779081821,1781247015.779096365,1781247015.780940056,0.014923,0.004254,0.116116,0.000007,0.001617,0.000015,0.001844,0.138775,1,1,
97,1.940000,1.939999,1781247015.780940056,1781247015.790415287,1781247015.793466806,1781247015.909044981,1781247015.909052372,1781247015.910517454,1781247015.910536528,1781247015.914031267,0.009475,0.003052,0.115578,0.000007,0.001465,0.000019,0.003495,0.133091,1,1,
98,1.960000,1.959999,1781247015.914031267,1781247015.923972130,1781247015.927054167,1781247016.043227434,1781247016.043234587,1781247016.045602322,1781247016.045614481,1781247016.047628880,0.009941,0.003082,0.116173,0.000007,0.002368,0.000012,0.002014,0.133598,1,1,
99,1.980000,1.979999,1781247016.047628880,1781247016.057258844,1781247016.060372114,1781247016.177577972,1781247016.177585840,1781247016.180001259,1781247016.180012465,1781247016.182036161,0.009630,0.003113,0.117206,0.000008,0.002415,0.000011,0.002024,0.134407,1,1,
100,2.000000,1.999999,1781247016.182036161,1781247016.190754414,1781247016.193896532,1781247016.311555386,1781247016.311562300,1781247016.312275171,1781247016.312294245,1781247016.315031528,0.008718,0.003142,0.117659,0.000007,0.000713,0.000019,0.002737,0.132995,1,1,
101,2.020000,2.019999,1781247016.315031528,1781247016.324342489,1781247016.327515602,1781247016.442652702,1781247016.442658186,1781247016.443223000,1781247016.443241835,1781247016.446025610,0.009311,0.003173,0.115137,0.000005,0.000565,0.000019,0.002784,0.130994,1,1,
102,2.040000,2.039999,1781247016.446025610,1781247016.457627058,1781247016.460826159,1781247016.574676037,1781247016.574684143,1781247016.575066090,1781247016.575083733,1781247016.578655005,0.011601,0.003199,0.113850,0.000008,0.000382,0.000018,0.003571,0.132629,1,1,
103,2.060000,2.059999,1781247016.578655005,1781247016.591119289,1781247016.594302177,1781247016.708242178,1781247016.708249092,1781247016.708891869,1781247016.708918333,1781247016.710960865,0.012464,0.003183,0.113940,0.000007,0.000643,0.000026,0.002043,0.132306,1,1,
104,2.080000,2.079999,1781247016.710960865,1781247016.724641323,1781247016.727888346,1781247016.841481209,1781247016.841488838,1781247016.842055798,1781247016.842072487,1781247016.845625401,0.013680,0.003247,0.113593,0.000008,0.000567,0.000017,0.003553,0.134665,1,1,
