macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
53,1.059999,1781247009.919012785,1781247009.920812845,1781247010.034461021,1781247010.034467936,1
54,1.079999,1781247010.052429676,1781247010.054327965,1781247010.169573784,1781247010.169581175,1
55,1.099999,1781247010.185835600,1781247010.187707663,1781247010.301620960,1781247010.301628590,1
56,1.119999,1781247010.319471598,1781247010.321446419,1781247010.436507940,1781247010.436515093,1
57,1.139999,1781247010.452755690,1781247010.454705954,1781247010.567713022,1781247010.567720413,1
58,1.159999,1781247010.586138487,1781247010.588098288,1781247010.701079607,1781247010.701086998,1
59,1.179999,1781247010.719712019,1781247010.721670151,1781247010.834757090,1781247010.834764004,1
60,1.199999,1781247010.853029490,1781247010.855006933,1781247010.968303442,1781247010.968310595,1
61,1.219999,1781247010.986481190,1781247010.988482237,1781247011.101889849,1781247011.101897240,1
62,1.239999,1781247011.119983196,1781247011.122025967,1781247011.235879421,1781247011.235887527,1
63,1.259999,1781247011.253476858,1781247011.255522490,1781247011.368221283,1781247011.368229151,1
64,1.279999,1781247011.386842251,1781247011.388915300,1781247011.501761436,1781247011.501769066,1
65,1.299999,1781247011.520409822,1781247011.522561073,1781247011.637636185,1781247011.637642384,1
66,1.319999,1781247011.653760910,1781247011.655922651,1781247011.769334555,1781247011.769342184,1
67,1.339999,1781247011.787353516,1781247011.789543152,1781247011.902352810,1781247011.902360916,1
68,1.359999,1781247011.920861483,1781247011.923169136,1781247012.036473513,1781247012.036481380,1
69,1.379999,1781247012.054022074,1781247012.056236982,1781247012.169826031,1781247012.169833660,1
70,1.399999,1781247012.187526464,1781247012.189794064,1781247012.303642035,1781247012.303649426,1
71,1.419999,1781247012.321207285,1781247012.323482990,1781247012.437122345,1781247012.437130451,1
72,1.439999,1781247012.454618692,1781247012.456996202,1781247012.570722342,1781247012.570729971,1
73,1.459999,1781247012.587891340,1781247012.590246201,1781247012.703506708,1781247012.703514576,1
74,1.479999,1781247012.721248150,1781247012.723646879,1781247012.836613417,1781247012.836622000,1
75,1.499999,1781247012.854717255,1781247012.857159376,1781247012.970875740,1781247012.970883608,1
76,1.519999,1781247012.988181829,1781247012.990618706,1781247013.104466200,1781247013.104473829,1
77,1.539999,1781247013.121546030,1781247013.124032974,1781247013.238174200,1781247013.238181829,1
78,1.559999,1781247013.255101681,1781247013.257583618,1781247013.371245146,1781247013.371251822,1
79,1.579999,1781247013.388776541,1781247013.392312765,1781247013.508053303,1781247013.508061409,1
80,1.599999,1781247013.522060871,1781247013.524588585,1781247013.636826038,1781247013.636834383,1
81,1.619999,1781247013.655563354,1781247013.659133196,1781247013.772509336,1781247013.772516251,1
82,1.639999,1781247013.788778305,1781247013.791399956,1781247013.904596806,1781247013.904604435,1
83,1.659999,1781247013.922470331,1781247013.925199032,1781247014.038539410,1781247014.038547039,1
84,1.679999,1781247014.055690765,1781247014.059431791,1781247014.175451040,1781247014.175458193,1
85,1.699999,1781247014.189287186,1781247014.192032337,1781247014.305684566,1781247014.305691957,1
86,1.719999,1781247014.322540998,1781247014.325271368,1781247014.439038515,1781247014.439045906,1
87,1.739999,1781247014.456024408,1781247014.458775759,1781247014.571965933,1781247014.571973324,1
88,1.759999,1781247014.589499474,1781247014.592248678,1781247014.705089569,1781247014.705097198,1
89,1.779999,1781247014.722954750,1781247014.725761652,1781247014.838357925,1781247014.838366032,1
90,1.799999,1781247014.856542349,1781247014.859371424,1781247014.974653721,1781247014.974660873,1
91,1.819999,1781247014.989892721,1781247014.992765665,1781247015.106502056,1781247015.106509924,1
92,1.839999,1781247015.123246193,1781247015.126177073,1781247015.239243031,1781247015.239250660,1
93,1.859999,1781247015.256759405,1781247015.260004759,1781247015.374138355,1781247015.374145508,1
94,1.879999,1781247015.390156031,1781247015.393135548,1781247015.507508278,1781247015.507515430,1
95,1.899999,1781247015.523575783,1781247015.526532412,1781247015.639134169,1781247015.639141083,1
96,1.919999,1781247015.657088518,1781247015.661342621,1781247015.777458191,1781247015.777465105,1
97,1.939999,1781247015.790415287,1781247015.793466806,1781247015.909044981,1781247015.909052372,1
98,1.959999,1781247015.923972130,1781247015.927054167,1781247016.043227434,1781247016.043234587,1
99,1.979999,1781247016.057258844,1781247016.060372114,1781247016.177577972,1781247016.177585840,1
100,1.999999,1781247016.190754414,1781247016.193896532,1781247016.311555386,1781247016.311562300,1
101,2.019999,1781247016.324342489,1781247016.327515602,1781247016.442652702,1781247016.442658186,1
102,2.039999,1781247016.457627058,1781247016.460826159,1781247016.574676037,1781247016.574684143,1
103,2.059999,1781247016.591119289,1781247016.594302177,1781247016.708242178,1781247016.708249092,1
104,2.079999,1781247016.724641323,1781247016.727888346,1781247016.841481209,1781247016.841488838,1
105,2.099999,1781247016.858266115,1781247016.861552954,1781247016.976014614,1781247016.976021528,1
106,2.119999,1781247016.991616011,1781247016.994952202,1781247017.112146616,1781247017.112153530,1
107,2.139999,1781247017.124837875,1781247017.128148556,1781247017.242831707,1781247017.242838860,1
108,2.159999,1781247017.258462429,1781247017.261781216,1781247017.375130892,1781247017.375138521,1
109,2.179999,1781247017.391889572,1781247017.395732880,1781247017.513325930,1781247017.513333082,1
110,2.199999,1781247017.525129557,1781247017.529171228,1781247017.643293619,1781247017.643302441,1
111,2.219999,1781247017.658684254,1781247017.663497686,1781247017.779923916,1781247017.779931545,1
112,2.239999,1781247017.792009830,1781247017.795474291,1781247017.909726620,1781247017.909733772,1
113,2.259999,1781247017.925584555,1781247017.929104805,1781247018.042960882,1781247018.042968512,1
114,2.279999,1781247018.059226513,1781247018.062728882,1781247018.177583694,1781247018.177591324,1
115,2.299999,1781247018.192622185,1781247018.197110891,1781247018.311743259,1781247018.311750412,1
116,2.319999,1781247018.325899363,1781247018.329509258,1781247018.442982197,1781247018.442989349,1
117,2.339999,1781247018.459392309,1781247018.462986708,1781247018.577111721,1781247018.577119350,1
118,2.359999,1781247018.592790127,1781247018.597969294,1781247018.711947203,1781247018.711955309,1
119,2.379999,1781247018.726360083,1781247018.729984760,1781247018.843230724,1781247018.843238831,1
120,2.399999,1781247018.859823704,1781247018.863507748,1781247018.977210045,1781247018.977218628,1
121,2.419999,1781247018.993136883,1781247018.996782780,1781247019.110408306,1781247019.110416174,1
122,2.439999,1781247019.126507998,1781247019.130230188,1781247019.243649960,1781247019.243658066,1
123,2.459999,1781247019.260240555,1781247019.264013767,1781247019.377581835,1781247019.377589703,1
124,2.479999,1781247019.393450022,1781247019.397275686,1781247019.511043549,1781247019.511050940,1
125,2.499999,1781247019.526830912,1781247019.530652046,1781247019.645316601,1781247019.645324230,1
126,2.519999,1781247019.660376787,1781247019.664452553,1781247019.778042316,1781247019.778049707,1
127,2.539999,1781247019.793745756,1781247019.798030615,1781247019.914287806,1781247019.914294720,1
128,2.559999,1781247019.927200794,1781247019.931114197,1781247020.048950434,1781247020.048957586,1
129,2.579999,1781247020.060617924,1781247020.066051722,1781247020.180623770,1781247020.180630922,1
130,2.599999,1781247020.194162130,1781247020.198164701,1781247020.312111855,1781247020.312119246,1
131,2.619999,1781247020.327485800,1781247020.331455231,1781247020.445495129,1781247020.445502520,1
132,2.639999,1781247020.461104631,1781247020.465075970,1781247020.578530550,1781247020.578537941,1
133,2.659999,1781247020.594408751,1781247020.598878860,1781247020.714470625,1781247020.714478016,1
134,2.679999,1781247020.727930784,1781247020.732022762,1781247020.847005367,1781247020.847012520,1
135,2.699999,1781247020.861192226,1781247020.865376711,1781247020.980865240,1781247020.980872393,1
136,2.719999,1781247020.994720459,1781247020.998883486,1781247021.113325119,1781247021.113332510,1
137,2.739999,1781247021.128124952,1781247021.132293463,1781247021.247595310,1781247021.247602701,1
138,2.759999,1781247021.261654615,1781247021.266299963,1781247021.380473137,1781247021.380480766,1
139,2.779999,1781247021.395205736,1781247021.399384260,1781247021.513868809,1781247021.513876677,1
140,2.799999,1781247021.528440475,1781247021.532706499,1781247021.647703648,1781247021.647711515,1
141,2.819999,1781247021.662185431,1781247021.666510820,1781247021.781733990,1781247021.781742334,1
142,2.839999,1781247021.795503616,1781247021.799847126,1781247021.914239645,1781247021.914247990,1
143,2.859999,1781247021.928818226,1781247021.934844732,1781247022.051421165,1781247022.051428318,1
144,2.879999,1781247022.062351704,1781247022.066895962,1781247022.182470322,1781247022.182478189,1
145,2.899999,1781247022.195665836,1781247022.200062752,1781247022.314442635,1781247022.314450026,1
146,2.919999,1781247022.329325914,1781247022.333723307,1781247022.447850943,1781247022.447859287,1
147,2.939999,1781247022.462766886,1781247022.467162132,1781247022.581025124,1781247022.581032276,1
148,2.959999,1781247022.596287012,1781247022.600747347,1781247022.715354443,1781247022.715362549,1
149,2.979999,1781247022.729579210,1781247022.734124660,1781247022.848893642,1781247022.848901272,1
150,2.999999,1781247022.862981558,1781247022.867478132,1781247022.981300831,1781247022.981308937,1
151,3.019999,1781247022.996270418,1781247023.000826359,1781247023.114643097,1781247023.114650726,1
152,3.039999,1781247023.130056143,1781247023.134630680,1781247023.248502493,1781247023.248510361,1
153,3.059999,1781247023.263483286,1781247023.268063784,1781247023.382626057,1781247023.382634401,1
154,3.079999,1781247023.397038221,1781247023.401670694,1781247023.515773773,1781247023.515781879,1
155,3.099999,1781247023.530332565,1781247023.535100460,1781247023.651243210,1781247023.651250839,1
156,3.119999,1781247023.663511038,1781247023.669640541,1781247023.785590172,1781247023.785598040,1
157,3.139999,1781247023.796898365,1781247023.801672459,1781247023.916080713,1781247023.916089296,1
158,3.159999,1781247023.930495024,1781247023.935271978,1781247024.050128698,1781247024.050136328,1
159,3.179999,1781247024.064002991,1781247024.069728613,1781247024.184204340,1781247024.184211731,1
160,3.199999,1781247024.197347641,1781247024.202191353,1781247024.316758156,1781247024.316766500,1
161,3.219999,1781247024.330745697,1781247024.335604191,1781247024.449877977,1781247024.449886322,1
162,3.239999,1781247024.464310646,1781247024.469169617,1781247024.584070921,1781247024.584078312,1
163,3.259999,1781247024.597693920,1781247024.602602005,1781247024.717642546,1781247024.717649460,1
164,3.279999,1781247024.731371403,1781247024.736510992,1781247024.852119446,1781247024.852126360,1
165,3.299999,1781247024.931409597,1781247024.936315298,1781247025.052077055,1781247025.052084208,1
166,3.319999,1781247025.064788580,1781247025.069707632,1781247025.188544750,1781247025.188552618,1
167,3.339999,1781247025.198274612,1781247025.205191374,1781247025.320832729,1781247025.320840359,1
168,3.359999,1781247025.331521749,1781247025.336546898,1781247025.450912476,1781247025.450920343,1
169,3.379999,1781247025.465070248,1781247025.470126867,1781247025.584187031,1781247025.584195375,1
170,3.399999,1781247025.598524094,1781247025.603698492,1781247025.718107700,1781247025.718114853,1
171,3.419999,1781247025.731938124,1781247025.737045527,1781247025.854513168,1781247025.854520798,1
172,3.439999,1781247025.865470648,1781247025.871180534,1781247025.987013102,1781247025.987020731,1
173,3.459999,1781247025.998758554,1781247026.005113602,1781247026.122683048,1781247026.122690201,1
174,3.479999,1781247026.132228613,1781247026.138542175,1781247026.255036354,1781247026.255044460,1
175,3.499999,1781247026.265612602,1781247026.270925283,1781247026.385860205,1781247026.385868073,1
176,3.519999,1781247026.399206161,1781247026.404531717,1781247026.519130707,1781247026.519138098,1
177,3.539999,1781247026.532476425,1781247026.537765265,1781247026.651811123,1781247026.651818275,1
178,3.559999,1781247026.666275501,1781247026.671626329,1781247026.785763741,1781247026.785775661,1
179,3.579999,1781247026.799494028,1781247026.804876566,1781247026.918935537,1781247026.918943644,1
180,3.599999,1781247026.932947159,1781247026.938333273,1781247027.053073406,1781247027.053081274,1
181,3.619999,1781247027.066283703,1781247027.071668625,1781247027.186147690,1781247027.186155319,1
182,3.639999,1781247027.200048447,1781247027.205452919,1781247027.319491863,1781247027.319499493,1
183,3.659999,1781247027.333158493,1781247027.338583708,1781247027.452316523,1781247027.452324152,1
184,3.679999,1781247027.466674805,1781247027.472153902,1781247027.586056232,1781247027.586064339,1
185,3.699999,1781247027.600119352,1781247027.605755329,1781247027.719509840,1781247027.719517231,1
186,3.719999,1781247027.733546972,1781247027.740652800,1781247027.857465744,1781247027.857472658,1
187,3.739999,1781247027.866999388,1781247027.872559547,1781247027.987123489,1781247027.987131596,1
188,3.759999,1781247028.000448227,1781247028.008327723,1781247028.129528046,1781247028.129535437,1
189,3.779999,1781247028.150566578,1781247028.156933784,1781247028.275166273,1781247028.275173664,1
190,3.799999,1781247028.284056902,1781247028.290350437,1781247028.404722452,1781247028.404730797,1
191,3.819999,1781247028.417396069,1781247028.423106670,1781247028.537033558,1781247028.537040949,1
192,3.839999,1781247028.550910234,1781247028.556611776,1781247028.670464516,1781247028.670471668,1
193,3.859999,1781247028.684474468,1781247028.690182686,1781247028.829045773,1781247028.829053879,1
194,3.879999,1781247028.834424257,1781247028.842481375,1781247028.960504532,1781247028.960511446,1
195,3.899999,1781247028.967991352,1781247028.973815918,1781247029.088921785,1781247029.088930130,1
196,3.919999,1781247029.101340771,1781247029.107938290,1781247029.222898245,1781247029.222905636,1
197,3.939999,1781247029.234722853,1781247029.240563631,1781247029.354901075,1781247029.354908228,1
198,3.959999,1781247029.368216276,1781247029.374134302,1781247029.489150763,1781247029.489159107,1
199,3.979999,1781247029.501700878,1781247029.507610559,1781247029.621424913,1781247029.621432781,1
200,3.999999,1781247029.635060549,1781247029.641156912,1781247029.755838156,1781247029.755845785,1
201,4.019999,1781247029.768498421,1781247029.774491310,1781247029.889339209,1781247029.889346838,1
202,4.039999,1781247029.902056694,1781247029.908069849,1781247030.023421288,1781247030.023426056,1
203,4.059999,1781247030.035377741,1781247030.041439056,1781247030.156527519,1781247030.156535387,1
204,4.079999,1781247030.168942928,1781247030.175007820,1781247030.288991928,1781247030.288999319,1
205,4.099999,1781247030.302278042,1781247030.308395624,1781247030.422002792,1781247030.422010183,1
206,4.119999,1781247030.519422531,1781247030.525684118,1781247030.640894890,1781247030.640902281,1
207,4.139999,1781247030.652739525,1781247030.658976793,1781247030.774265528,1781247030.774272680,1
208,4.159999,1781247030.786092520,1781247030.792217255,1781247030.906530142,1781247030.906538010,1
209,4.179999,1781247030.919574022,1781247030.925802708,1781247031.039981127,1781247031.039989710,1
210,4.199999,1781247031.053156137,1781247031.059362411,1781247031.174181223,1781247031.174189568,1
211,4.219999,1781247031.186514378,1781247031.192928791,1781247031.307734251,1781247031.307741404,1
212,4.239999,1781247031.320039988,1781247031.326259375,1781247031.441768885,1781247031.441779375,1
213,4.259999,1781247031.453325748,1781247031.459722281,1781247031.579417706,1781247031.579424143,1
214,4.279999,1781247031.586683989,1781247031.593290567,1781247031.711905956,1781247031.711913586,1
215,4.299999,1781247031.720052004,1781247031.726506948,1781247031.849552631,1781247031.849559546,1
216,4.319999,1781247031.870322466,1781247031.876832008,1781247031.992142439,1781247031.992149591,1
217,4.339999,1781247032.003753901,1781247032.010144711,1781247032.124434233,1781247032.124441385,1
218,4.359999,1781247032.137099266,1781247032.143598318,1781247032.259099960,1781247032.259108067,1
219,4.379999,1781247032.270615339,1781247032.277074337,1781247032.392677546,1781247032.392686129,1
220,4.399999,1781247032.404050350,1781247032.410570860,1781247032.525644779,1781247032.525652409,1
221,4.419999,1781247032.537517786,1781247032.544194698,1781247032.658844948,1781247032.658852816,1
222,4.439999,1781247032.671090126,1781247032.677646160,1781247032.792227268,1781247032.792235851,1
223,4.459999,1781247032.804490328,1781247032.811102152,1781247032.926252842,1781247032.926260233,1
224,4.479999,1781247032.937979460,1781247032.944711208,1781247033.059681654,1781247033.059690237,1
225,4.499999,1781247033.071341991,1781247033.078463793,1781247033.196580410,1781247033.196588278,1
226,4.519999,1781247033.204622030,1781247033.211344481,1781247033.327168941,1781247033.327176094,1
227,4.539999,1781247033.338219404,1781247033.344934940,1781247033.459897757,1781247033.459906340,1
228,4.559999,1781247033.471500874,1781247033.478209496,1781247033.592823505,1781247033.592830896,1
229,4.579999,1781247033.605027676,1781247033.611761570,1781247033.725906134,1781247033.725913763,1
230,4.599999,1781247033.738375425,1781247033.745214701,1781247033.859269857,1781247033.859277725,1
231,4.619999,1781247033.871917486,1781247033.878744364,1781247033.993838549,1781247033.993845940,1
232,4.639999,1781247034.005281210,1781247034.012122154,1781247034.126392365,1781247034.126400471,1
233,4.659999,1781247034.138730764,1781247034.145606518,1781247034.260218620,1781247034.260226965,1
234,4.679999,1781247034.272173405,1781247034.279133081,1781247034.394647360,1781247034.394655704,1
235,4.699999,1781247034.405671835,1781247034.412692785,1781247034.528074265,1781247034.528082132,1
236,4.719999,1781247034.539327145,1781247034.546308756,1781247034.660968781,1781247034.660976648,1
237,4.739999,1781247034.672522545,1781247034.679529905,1781247034.794719219,1781247034.794726610,1
238,4.759999,1781247034.806186199,1781247034.813269615,1781247034.927982092,1781247034.927989960,1
239,4.779999,1781247034.939398050,1781247034.946448565,1781247035.061963558,1781247035.061971188,1
240,4.799999,1781247035.072937727,1781247035.080075502,1781247035.196062565,1781247035.196070671,1
241,4.819999,1781247035.206461191,1781247035.213651657,1781247035.329039097,1781247035.329046488,1
242,4.839999,1781247035.340029716,1781247035.347826481,1781247035.463283062,1781247035.463291168,1
243,4.859999,1781247035.473383427,1781247035.481104136,1781247035.596649885,1781247035.596657991,1
244,4.879999,1781247035.606738806,1781247035.613937378,1781247035.728703499,1781247035.728711605,1
245,4.899999,1781247035.740286112,1781247035.747457981,1781247035.861954927,1781247035.861962795,1
246,4.919999,1781247035.873719454,1781247035.881127596,1781247035.996711016,1781247035.996718884,1
247,4.939999,1781247036.007022142,1781247036.014467239,1781247036.129753828,1781247036.129763126,1
248,4.959999,1781247036.140628576,1781247036.148039103,1781247036.266185760,1781247036.266193151,1
249,4.979999,1781247036.273840904,1781247036.281182289,1781247036.396455765,1781247036.396465063,1
250,5.000000,1781247036.407410145,1781247036.415104151,1781247036.532492399,1781247036.532500029,1
251,5.020000,1781247036.540767670,1781247036.548219919,1781247036.663340330,1781247036.663348198,1
252,5.040000,1781247036.674456835,1781247036.681880474,1781247036.796690464,1781247036.796698093,1
253,5.060000,1781247036.807643414,1781247036.815052271,1781247036.930258751,1781247036.930266142,1
254,5.080000,1781247036.941060066,1781247036.948844910,1781247037.063550711,1781247037.063558102,1
255,5.100000,1781247037.074501276,1781247037.081997156,1781247037.196557760,1781247037.196565866,1
256,5.120000,1781247037.208146334,1781247037.215683937,1781247037.330224991,1781247037.330233335,1
257,5.140000,1781247037.341418743,1781247037.349008560,1781247037.463822126,1781247037.463829994,1
258,5.160000,1781247037.474936247,1781247037.482585192,1781247037.597810984,1781247037.597819090,1
259,5.180000,1781247037.608376503,1781247037.615975857,1781247037.730248928,1781247037.730257750,1
260,5.200000,1781247037.741913795,1781247037.749947786,1781247037.864719152,1781247037.864727020,1
261,5.220000,1781247037.875305653,1781247037.883055449,1781247037.997935057,1781247037.997943401,1
262,5.240000,1781247038.008627653,1781247038.016379595,1781247038.131590605,1781247038.131598234,1
263,5.260000,1781247038.142237902,1781247038.150044680,1781247038.265086174,1781247038.265093803,1
264,5.280000,1781247038.275486469,1781247038.286644459,1781247038.404026270,1781247038.404033422,1
265,5.300000,1781247038.408992767,1781247038.416834831,1781247038.533968210,1781247038.533978701,1
266,5.320000,1781247038.542415380,1781247038.550893545,1781247038.667217493,1781247038.667224884,1
267,5.340000,1781247038.675796509,1781247038.683642626,1781247038.798476696,1781247038.798483610,1
268,5.360000,1781247038.809306383,1781247038.817221403,1781247038.931764126,1781247038.931773663,1
269,5.380000,1781247038.942774534,1781247038.950624704,1781247039.064640999,1781247039.064648390,1
270,5.400000,1781247039.076254606,1781247039.084304094,1781247039.198759794,1781247039.198767424,1
271,5.420000,1781247039.209779024,1781247039.218639135,1781247039.333339214,1781247039.333346367,1
272,5.440000,1781247039.343036652,1781247039.351556301,1781247039.466397285,1781247039.466404438,1
273,5.460000,1781247039.476605654,1781247039.484797001,1781247039.600321531,1781247039.600328684,1
274,5.480000,1781247039.610153675,1781247039.618570089,1781247039.733662605,1781247039.733669996,1
275,5.500000,1781247039.743420601,1781247039.751545191,1781247039.867051363,1781247039.867058992,1
276,5.520000,1781247039.876987696,1781247039.885114431,1781247040.001198292,1781247040.001206636,1
277,5.540000,1781247040.010347843,1781247040.018537760,1781247040.133088589,1781247040.133095980,1
278,5.560000,1781247040.143693209,1781247040.152242899,1781247040.267318726,1781247040.267326832,1
279,5.580000,1781247040.277329445,1781247040.288772583,1781247040.404005051,1781247040.404012918,1
280,5.600000,1781247040.410550833,1781247040.418768644,1781247040.533273458,1781247040.533281565,1
281,5.620000,1781247040.544039249,1781247040.552665710,1781247040.667299032,1781247040.667307854,1
282,5.640000,1781247040.677423477,1781247040.685837030,1781247040.800932169,1781247040.800939798,1
283,5.660000,1781247040.811112881,1781247040.819793940,1781247040.935007572,1781247040.935014725,1
284,5.680000,1781247040.944314957,1781247040.952939749,1781247041.067193270,1781247041.067200422,1
285,5.700000,1781247041.077764034,1781247041.086147070,1781247041.200965405,1781247041.200972795,1
286,5.720000,1781247041.211201429,1781247041.221504211,1781247041.334939480,1781247041.334947348,1
287,5.740000,1781247041.344614744,1781247041.352975368,1781247041.467267275,1781247041.467275381,1
288,5.760000,1781247041.478041649,1781247041.486437798,1781247041.599732637,1781247041.599740505,1
289,5.780000,1781247041.611613035,1781247041.620092392,1781247041.734233618,1781247041.734240770,1
290,5.800000,1781247041.745171785,1781247041.753703117,1781247041.867267132,1781247041.867275238,1
291,5.820000,1781247041.879477739,1781247041.888038635,1781247042.002011299,1781247042.002019882,1
292,5.840000,1781247042.012088299,1781247042.020536661,1781247042.134187222,1781247042.134195566,1
293,5.860000,1781247042.145497084,1781247042.155816078,1781247042.271126986,1781247042.271134138,1
294,5.880000,1781247042.278803110,1781247042.287834883,1781247042.402445316,1781247042.402453184,1
295,5.900000,1781247042.412158251,1781247042.421160460,1781247042.535102129,1781247042.535109043,1
296,5.920000,1781247042.545772791,1781247042.554573536,1781247042.672472000,1781247042.672478914,1
297,5.940000,1781247042.679249763,1781247042.687955379,1781247042.803188324,1781247042.803195953,1
298,5.960000,1781247042.812545300,1781247042.821313143,1781247042.936096907,1781247042.936104298,1
299,5.980000,1781247042.946164370,1781247042.954897881,1781247043.100463867,1781247043.100475311,1
300,6.000000,1781247043.112729073,1781247043.121966362,1781247043.236337423,1781247043.236345053,1
301,6.020000,1781247043.246309042,1781247043.255274534,1781247043.370114803,1781247043.370122433,1
302,6.040000,1781247043.379745483,1781247043.388653755,1781247043.503349304,1781247043.503357410,1
303,6.060000,1781247043.513378859,1781247043.522336721,1781247043.638082027,1781247043.638087273,1
304,6.080000,1781247043.646553993,1781247043.655482531,1781247043.770496368,1781247043.770503759,1
305,6.100000,1781247043.780142307,1781247043.789174557,1781247043.904553652,1781247043.904561758,1
306,6.120000,1781247043.913483381,1781247043.922473907,1781247044.036890507,1781247044.036898613,1
307,6.140000,1781247044.047111988,1781247044.056062937,1781247044.170692682,1781247044.170700550,1
308,6.160000,1781247044.180295229,1781247044.189405203,1781247044.304449320,1781247044.304456949,1
