macro_frame,sim_time,body_index,logical_name,mjc_body_name,vertex_id,px,py,pz,vx,vy,vz
0,0.000000,5,gripper_r_finger1,gripper_r_finger1,6,0.468000,0.710000,-0.004000,0.000000,0.000000,0.000000
0,0.000000,5,gripper_r_finger1,gripper_r_finger1,7,0.468000,0.710000,0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,0,0.452000,0.670000,-0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,1,0.452000,0.670000,0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,2,0.452000,0.710000,-0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,3,0.452000,0.710000,0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,4,0.468000,0.670000,-0.004000,0.000000,0.000000,-0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,5,0.468000,0.670000,0.004000,0.000000,0.000000,-0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,6,0.468000,0.710000,-0.004000,0.000000,0.000000,0.000000
0,0.000000,6,gripper_r_finger2,gripper_r_finger2,7,0.468000,0.710000,0.004000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,0,-1.200000,0.000000,-0.600000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,1,-1.200000,0.000000,0.600000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,2,-1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,3,-1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,4,1.200000,0.000000,-0.600000,0.000000,0.000000,-0.000000
1,0.020000,0,base,base,5,1.200000,0.000000,0.600000,0.000000,0.000000,-0.000000
1,0.020000,0,base,base,6,1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
1,0.020000,0,base,base,7,1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,0,-0.490000,0.685601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,1,-0.490000,0.685601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,2,-0.490000,0.725601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,3,-0.490000,0.725601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,4,-0.430000,0.685601,-0.020000,0.000000,-0.247355,-0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,5,-0.430000,0.685601,0.020000,0.000000,-0.247355,-0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,6,-0.430000,0.725601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,1,gripper_l_palm,gripper_l_palm,7,-0.430000,0.725601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,0,-0.468000,0.682724,0.020192,0.000000,1.738909,0.154676
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,1,-0.468000,0.690712,0.019745,0.000000,1.694951,-0.631038
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,2,-0.468000,0.680490,-0.019745,0.000000,-2.189662,0.374466
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,3,-0.468000,0.688478,-0.020192,0.000000,-2.233620,-0.411248
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,4,-0.452000,0.682724,0.020192,0.000000,1.738909,0.154676
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,5,-0.452000,0.690712,0.019745,0.000000,1.694951,-0.631038
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,6,-0.452000,0.680490,-0.019745,0.000000,-2.189662,0.374466
1,0.020000,2,gripper_l_finger1,gripper_l_finger1,7,-0.452000,0.688478,-0.020192,0.000000,-2.233620,-0.411248
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,0,-0.468000,0.690712,-0.019745,0.000000,1.694951,0.631038
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,1,-0.468000,0.682724,-0.020192,0.000000,1.738909,-0.154676
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,2,-0.468000,0.688478,0.020192,0.000000,-2.233620,0.411248
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,3,-0.468000,0.680490,0.019745,0.000000,-2.189662,-0.374466
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,4,-0.452000,0.690712,-0.019745,0.000000,1.694951,0.631038
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,5,-0.452000,0.682724,-0.020192,0.000000,1.738909,-0.154676
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,6,-0.452000,0.688478,0.020192,0.000000,-2.233620,0.411248
1,0.020000,3,gripper_l_finger2,gripper_l_finger2,7,-0.452000,0.680490,0.019745,0.000000,-2.189662,-0.374466
1,0.020000,4,gripper_r_palm,gripper_r_palm,0,0.430000,0.685601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,1,0.430000,0.685601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,2,0.430000,0.725601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,3,0.430000,0.725601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,4,0.490000,0.685601,-0.020000,0.000000,-0.247355,-0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,5,0.490000,0.685601,0.020000,0.000000,-0.247355,-0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,6,0.490000,0.725601,-0.020000,0.000000,-0.247355,0.000000
1,0.020000,4,gripper_r_palm,gripper_r_palm,7,0.490000,0.725601,0.020000,0.000000,-0.247355,0.000000
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,0,0.452000,0.682724,0.020192,0.000000,1.738909,0.154676
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,1,0.452000,0.690712,0.019745,0.000000,1.694951,-0.631038
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,2,0.452000,0.680490,-0.019745,0.000000,-2.189662,0.374466
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,3,0.452000,0.688478,-0.020192,0.000000,-2.233620,-0.411248
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,4,0.468000,0.682724,0.020192,0.000000,1.738909,0.154676
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,5,0.468000,0.690712,0.019745,0.000000,1.694951,-0.631038
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,6,0.468000,0.680490,-0.019745,0.000000,-2.189662,0.374466
1,0.020000,5,gripper_r_finger1,gripper_r_finger1,7,0.468000,0.688478,-0.020192,0.000000,-2.233620,-0.411248
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,0,0.452000,0.690712,-0.019745,0.000000,1.694951,0.631038
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,1,0.452000,0.682724,-0.020192,0.000000,1.738909,-0.154676
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,2,0.452000,0.688478,0.020192,0.000000,-2.233620,0.411248
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,3,0.452000,0.680490,0.019745,0.000000,-2.189662,-0.374466
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,4,0.468000,0.690712,-0.019745,0.000000,1.694951,0.631038
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,5,0.468000,0.682724,-0.020192,0.000000,1.738909,-0.154676
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,6,0.468000,0.688478,0.020192,0.000000,-2.233620,0.411248
1,0.020000,6,gripper_r_finger2,gripper_r_finger2,7,0.468000,0.680490,0.019745,0.000000,-2.189662,-0.374466
2,0.040000,0,base,base,0,-1.200000,0.000000,-0.600000,0.000000,0.000000,0.000000
2,0.040000,0,base,base,1,-1.200000,0.000000,0.600000,0.000000,0.000000,0.000000
2,0.040000,0,base,base,2,-1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
2,0.040000,0,base,base,3,-1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
2,0.040000,0,base,base,4,1.200000,0.000000,-0.600000,0.000000,0.000000,-0.000000
2,0.040000,0,base,base,5,1.200000,0.000000,0.600000,0.000000,0.000000,-0.000000
2,0.040000,0,base,base,6,1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
2,0.040000,0,base,base,7,1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,0,-0.490000,0.686266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,1,-0.490000,0.686266,0.020000,0.000000,0.135813,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,2,-0.490000,0.726266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,3,-0.490000,0.726266,0.020000,0.000000,0.135813,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,4,-0.430000,0.686266,-0.020000,0.000000,0.135813,-0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,5,-0.430000,0.686266,0.020000,0.000000,0.135813,-0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,6,-0.430000,0.726266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,1,gripper_l_palm,gripper_l_palm,7,-0.430000,0.726266,0.020000,0.000000,0.135813,0.000000
2,0.040000,2,gripper_l_finger1,gripper_l_finger1,0,-0.468000,0.703273,0.011260,0.000000,0.375077,-0.755186
