macro_frame,sim_time_mjc,sim_time_xpbd,t1_utc,t1w_utc,t2_utc,t3_utc,t_force_utc,t4_utc,t_step_utc,t1_next_utc,dt_t1_t1w,dt_t1w_t2,dt_t2_t3,dt_t3_tforce,dt_tforce_t4,dt_t4_tstep,dt_tstep_t1next,dt_t1_t1next,cycle_order_ok,paired,note
36,0.720000,0.720000,1781659068.345407963,1781659068.356750250,1781659068.356804609,1781659068.504540205,1781659068.504548073,1781659068.505845308,1781659068.505862713,1781659068.513804197,0.011342,0.000054,0.147736,0.000008,0.001297,0.000017,0.007941,0.168396,1,1,
37,0.740000,0.740000,1781659068.513804197,1781659068.523356438,1781659068.523411036,1781659068.670116663,1781659068.670126677,1781659068.671124935,1781659068.671142578,1781659068.677636147,0.009552,0.000055,0.146706,0.000010,0.000998,0.000018,0.006494,0.163832,1,1,
38,0.760000,0.760000,1781659068.677636147,1781659068.690405130,1781659068.690481663,1781659068.841254473,1781659068.841262817,1781659068.842116117,1781659068.842134953,1781659068.850033522,0.012769,0.000077,0.150773,0.000008,0.000853,0.000019,0.007899,0.172397,1,1,
39,0.780000,0.780000,1781659068.850033522,1781659068.857096434,1781659068.857146025,1781659069.003963947,1781659069.003973722,1781659069.005792618,1781659069.005809546,1781659069.014063597,0.007063,0.000050,0.146818,0.000010,0.001819,0.000017,0.008254,0.164030,1,1,
40,0.800000,0.800000,1781659069.014063597,1781659069.024003744,1781659069.024078608,1781659069.170875311,1781659069.170883179,1781659069.173202038,1781659069.173218727,1781659069.180687428,0.009940,0.000075,0.146797,0.000008,0.002319,0.000017,0.007469,0.166624,1,1,
41,0.820000,0.820000,1781659069.180687428,1781659069.190630436,1781659069.190682173,1781659069.336586952,1781659069.336596966,1781659069.336971760,1781659069.336988449,1781659069.343525171,0.009943,0.000052,0.145905,0.000010,0.000375,0.000017,0.006537,0.162838,1,1,
42,0.840000,0.840000,1781659069.343525171,1781659069.357455730,1781659069.357531071,1781659069.505061388,1781659069.505069017,1781659069.507063866,1781659069.507080555,1781659069.512571812,0.013931,0.000075,0.147530,0.000008,0.001995,0.000017,0.005491,0.169047,1,1,
43,0.860000,0.860000,1781659069.512571812,1781659069.524360657,1781659069.524416924,1781659069.670791388,1781659069.670800686,1781659069.672931910,1781659069.672949314,1781659069.678265333,0.011789,0.000056,0.146374,0.000009,0.002131,0.000017,0.005316,0.165694,1,1,
44,0.880000,0.880000,1781659069.678265333,1781659069.691215515,1781659069.691276789,1781659069.837450266,1781659069.837460995,1781659069.839534760,1781659069.839552402,1781659069.846287251,0.012950,0.000061,0.146173,0.000011,0.002074,0.000018,0.006735,0.168022,1,1,
45,0.900000,0.900000,1781659069.846287251,1781659069.857959986,1781659069.858033657,1781659070.005381107,1781659070.005391121,1781659070.006242037,1781659070.006252527,1781659070.010913610,0.011673,0.000074,0.147347,0.000010,0.000851,0.000010,0.004661,0.164626,1,1,
46,0.920000,0.920000,1781659070.010913610,1781659070.024843216,1781659070.024899006,1781659070.171003580,1781659070.171011209,1781659070.173390865,1781659070.173408508,1781659070.180420637,0.013930,0.000056,0.146105,0.000008,0.002380,0.000018,0.007012,0.169507,1,1,
47,0.940000,0.940000,1781659070.180420637,1781659070.191405296,1781659070.191471338,1781659070.337882519,1781659070.337892056,1781659070.338309050,1781659070.338326216,1781659070.343705893,0.010985,0.000066,0.146411,0.000010,0.000417,0.000017,0.005380,0.163285,1,1,
48,0.960000,0.960000,1781659070.343705893,1781659070.358257294,1781659070.358331680,1781659070.507841349,1781659070.507849455,1781659070.509631157,1781659070.509643316,1781659070.515076637,0.014551,0.000074,0.149510,0.000008,0.001782,0.000012,0.005433,0.171371,1,1,
49,0.980000,0.980000,1781659070.515076637,1781659070.525010586,1781659070.525068521,1781659070.670725584,1781659070.670735121,1781659070.672179461,1781659070.672196865,1781659070.677436113,0.009934,0.000058,0.145657,0.000010,0.001444,0.000017,0.005239,0.162359,1,1,
50,1.000000,1.000000,1781659070.677436113,1781659070.691926241,1781659070.692000628,1781659070.837954044,1781659070.837964535,1781659070.838731050,1781659070.838748455,1781659070.846807003,0.014490,0.000074,0.145953,0.000010,0.000767,0.000017,0.008059,0.169371,1,1,
51,1.020000,1.019999,1781659070.846807003,1781659070.858624458,1781659070.858698606,1781659071.004830360,1781659071.004840374,1781659071.007066727,1781659071.007077217,1781659071.011621475,0.011817,0.000074,0.146132,0.000010,0.002226,0.000010,0.004544,0.164814,1,1,
52,1.040000,1.039999,1781659071.011621475,1781659071.025597334,1781659071.025658369,1781659071.173525333,1781659071.173534393,1781659071.175651312,1781659071.175670862,1781659071.183137894,0.013976,0.000061,0.147867,0.000009,0.002117,0.000020,0.007467,0.171516,1,1,
53,1.060000,1.059999,1781659071.183137894,1781659071.192327261,1781659071.192394495,1781659071.338876247,1781659071.338885784,1781659071.340866089,1781659071.340876579,1781659071.345595837,0.009189,0.000067,0.146482,0.000010,0.001980,0.000010,0.004719,0.162458,1,1,
54,1.080000,1.079999,1781659071.345595837,1781659071.359127045,1781659071.359179735,1781659071.505151510,1781659071.505162239,1781659071.506823540,1781659071.506841660,1781659071.514453173,0.013531,0.000053,0.145972,0.000011,0.001661,0.000018,0.007612,0.168857,1,1,
55,1.100000,1.099999,1781659071.514453173,1781659071.525972128,1781659071.526027441,1781659071.672488213,1781659071.672498465,1781659071.673490524,1781659071.673508406,1781659071.679057360,0.011519,0.000055,0.146461,0.000010,0.000992,0.000018,0.005549,0.164604,1,1,
56,1.120000,1.119999,1781659071.679057360,1781659071.692718744,1781659071.692796946,1781659071.845532656,1781659071.845543146,1781659071.846605301,1781659071.846623182,1781659071.854388714,0.013661,0.000078,0.152736,0.000010,0.001062,0.000018,0.007766,0.175331,1,1,
57,1.140000,1.139999,1781659071.854388714,1781659071.859425306,1781659071.859489679,1781659072.015850067,1781659072.015860081,1781659072.017644882,1781659072.017664909,1781659072.025656462,0.005037,0.000064,0.156360,0.000010,0.001785,0.000020,0.007992,0.171268,1,1,
58,1.160000,1.159999,1781659072.025656462,1781659072.026207924,1781659072.026251316,1781659072.172235727,1781659072.172246456,1781659072.172746181,1781659072.172757864,1781659072.177695274,0.000551,0.000043,0.145984,0.000011,0.000500,0.000012,0.004937,0.152039,1,1,
59,1.180000,1.179999,1781659072.177695274,1781659072.193206787,1781659072.193258047,1781659072.339283466,1781659072.339293480,1781659072.340477467,1781659072.340495348,1781659072.346781969,0.015512,0.000051,0.146025,0.000010,0.001184,0.000018,0.006287,0.169087,1,1,
60,1.200000,1.199999,1781659072.346781969,1781659072.360054016,1781659072.360107660,1781659072.506207943,1781659072.506218195,1781659072.508074284,1781659072.508093834,1781659072.513962269,0.013272,0.000054,0.146100,0.000010,0.001856,0.000020,0.005868,0.167180,1,1,
61,1.220000,1.219999,1781659072.513962269,1781659072.526675701,1781659072.526730299,1781659072.672398090,1781659072.672408104,1781659072.672891378,1781659072.672902822,1781659072.677674055,0.012713,0.000055,0.145668,0.000010,0.000483,0.000011,0.004771,0.163712,1,1,
62,1.240000,1.239999,1781659072.677674055,1781659072.693570375,1781659072.693621397,1781659072.847457170,1781659072.847467661,1781659072.848056793,1781659072.848075628,1781659072.854000092,0.015896,0.000051,0.153836,0.000010,0.000589,0.000019,0.005924,0.176326,1,1,
63,1.260000,1.259999,1781659072.854000092,1781659072.860224485,1781659072.860271931,1781659073.006350517,1781659073.006360531,1781659073.007506609,1781659073.007523298,1781659073.013940573,0.006224,0.000047,0.146079,0.000010,0.001146,0.000017,0.006417,0.159940,1,1,
64,1.280000,1.279999,1781659073.013940573,1781659073.027088404,1781659073.027142048,1781659073.173714638,1781659073.173725128,1781659073.175492764,1781659073.175503254,1781659073.180526495,0.013148,0.000054,0.146573,0.000010,0.001768,0.000010,0.005023,0.166586,1,1,
65,1.300000,1.299999,1781659073.180526495,1781659073.193887949,1781659073.193938971,1781659073.340536594,1781659073.340546846,1781659073.341216803,1781659073.341234446,1781659073.347837687,0.013361,0.000051,0.146598,0.000010,0.000670,0.000018,0.006603,0.167311,1,1,
66,1.320000,1.319999,1781659073.347837687,1781659073.360992193,1781659073.361078501,1781659073.528214216,1781659073.528224945,1781659073.530584335,1781659073.530602217,1781659073.538590431,0.013155,0.000086,0.167136,0.000011,0.002359,0.000018,0.007988,0.190753,1,1,
67,1.340000,1.339999,1781659073.538590431,1781659073.544307470,1781659073.544354916,1781659073.690625906,1781659073.690635443,1781659073.691213608,1781659073.691231012,1781659073.699364901,0.005717,0.000047,0.146271,0.000010,0.000578,0.000017,0.008134,0.160774,1,1,
68,1.360000,1.359999,1781659073.699364901,1781659073.711016178,1781659073.711065054,1781659073.858198166,1781659073.858208179,1781659073.860210180,1781659073.860227823,1781659073.865545273,0.011651,0.000049,0.147133,0.000010,0.002002,0.000018,0.005317,0.166180,1,1,
69,1.380000,1.379999,1781659073.865545273,1781659073.877902508,1781659073.877976179,1781659074.027588367,1781659074.027598143,1781659074.028548717,1781659074.028559685,1781659074.033683300,0.012357,0.000074,0.149612,0.000010,0.000951,0.000011,0.005124,0.168138,1,1,
70,1.400000,1.399999,1781659074.033683300,1781659074.044738770,1781659074.044787645,1781659074.192050695,1781659074.192060947,1781659074.193043470,1781659074.193060875,1781659074.201093674,0.011055,0.000049,0.147263,0.000010,0.000983,0.000017,0.008033,0.167410,1,1,
71,1.420000,1.419999,1781659074.201093674,1781659074.211444378,1781659074.211517096,1781659074.366742134,1781659074.366751671,1781659074.367416620,1781659074.367434502,1781659074.375526667,0.010351,0.000073,0.155225,0.000010,0.000665,0.000018,0.008092,0.174433,1,1,
72,1.440000,1.439999,1781659074.375526667,1781659074.378171444,1781659074.378220558,1781659074.526949883,1781659074.526959896,1781659074.528321028,1781659074.528330564,1781659074.533246756,0.002645,0.000049,0.148729,0.000010,0.001361,0.000010,0.004916,0.157720,1,1,
73,1.460000,1.459999,1781659074.533246756,1781659074.545034647,1781659074.545084238,1781659074.694469452,1781659074.694479465,1781659074.696193695,1781659074.696211100,1781659074.701216459,0.011788,0.000050,0.149385,0.000010,0.001714,0.000017,0.005005,0.167970,1,1,
74,1.480000,1.479999,1781659074.701216459,1781659074.711793184,1781659074.711845160,1781659074.860932112,1781659074.860942841,1781659074.861276388,1781659074.861294985,1781659074.866193295,0.010577,0.000052,0.149087,0.000011,0.000334,0.000019,0.004898,0.164977,1,1,
75,1.500000,1.499999,1781659074.866193295,1781659074.878807545,1781659074.878865242,1781659075.029412508,1781659075.029422045,1781659075.030397892,1781659075.030409575,1781659075.035214186,0.012614,0.000058,0.150547,0.000010,0.000976,0.000012,0.004805,0.169021,1,1,
76,1.520000,1.519999,1781659075.035214186,1781659075.045703888,1781659075.045775414,1781659075.197346926,1781659075.197354794,1781659075.198075533,1781659075.198085785,1781659075.202919245,0.010490,0.000072,0.151572,0.000008,0.000721,0.000010,0.004833,0.167705,1,1,
77,1.540000,1.539999,1781659075.202919245,1781659075.212417364,1781659075.212471008,1781659075.363986969,1781659075.363997459,1781659075.364595175,1781659075.364614487,1781659075.369916677,0.009498,0.000054,0.151516,0.000010,0.000598,0.000019,0.005302,0.166997,1,1,
78,1.560000,1.559999,1781659075.369916677,1781659075.379011631,1781659075.379060268,1781659075.531876564,1781659075.531885386,1781659075.534130096,1781659075.534141541,1781659075.538742065,0.009095,0.000049,0.152816,0.000009,0.002245,0.000011,0.004601,0.168825,1,1,
79,1.580000,1.579999,1781659075.538742065,1781659075.545928717,1781659075.545973778,1781659075.698815823,1781659075.698825836,1781659075.699540138,1781659075.699558258,1781659075.705312967,0.007187,0.000045,0.152842,0.000010,0.000714,0.000018,0.005755,0.166571,1,1,
80,1.600000,1.599999,1781659075.705312967,1781659075.712755919,1781659075.712805033,1781659075.866581678,1781659075.866590023,1781659075.868735075,1781659075.868753433,1781659075.873791695,0.007443,0.000049,0.153777,0.000008,0.002145,0.000018,0.005038,0.168479,1,1,
81,1.620000,1.619999,1781659075.873791695,1781659075.879543304,1781659075.879590511,1781659076.033140659,1781659076.033151150,1781659076.035064936,1781659076.035081625,1781659076.041280508,0.005752,0.000047,0.153550,0.000010,0.001914,0.000017,0.006199,0.167489,1,1,
82,1.640000,1.639999,1781659076.041280508,1781659076.046187878,1781659076.046233654,1781659076.200206041,1781659076.200214386,1781659076.201600313,1781659076.201617241,1781659076.206793308,0.004907,0.000046,0.153972,0.000008,0.001386,0.000017,0.005176,0.165513,1,1,
83,1.660000,1.659999,1781659076.206793308,1781659076.213080406,1781659076.213126898,1781659076.367242336,1781659076.367253065,1781659076.368214607,1781659076.368232012,1781659076.373219013,0.006287,0.000046,0.154115,0.000011,0.000962,0.000017,0.004987,0.166426,1,1,
84,1.680000,1.679999,1781659076.373219013,1781659076.379962921,1781659076.380033493,1781659076.540724039,1781659076.540731907,1781659076.542924643,1781659076.542934895,1781659076.547795057,0.006744,0.000071,0.160691,0.000008,0.002193,0.000010,0.004860,0.174576,1,1,
85,1.700000,1.699999,1781659076.547795057,1781659076.563561916,1781659076.563615561,1781659076.717977524,1781659076.717986822,1781659076.720119238,1781659076.720131874,1781659076.724853754,0.015767,0.000054,0.154362,0.000009,0.002132,0.000013,0.004722,0.177059,1,1,
86,1.720000,1.719999,1781659076.724853754,1781659076.730082750,1781659076.730128527,1781659076.884548903,1781659076.884558678,1781659076.885470629,1781659076.885480881,1781659076.890338421,0.005229,0.000046,0.154420,0.000010,0.000912,0.000010,0.004858,0.165485,1,1,
87,1.740000,1.739999,1781659076.890338421,1781659076.897015095,1781659076.897083044,1781659077.052351475,1781659077.052361012,1781659077.053287029,1781659077.053303957,1781659077.058555603,0.006677,0.000068,0.155268,0.000010,0.000926,0.000017,0.005252,0.168217,1,1,
88,1.760000,1.759999,1781659077.058555603,1781659077.063742399,1781659077.063791513,1781659077.219042301,1781659077.219050407,1781659077.219674826,1781659077.219686747,1781659077.226636648,0.005187,0.000049,0.155251,0.000008,0.000624,0.000012,0.006950,0.168081,1,1,
89,1.780000,1.779999,1781659077.226636648,1781659077.230559826,1781659077.230627775,1781659077.385841846,1781659077.385850906,1781659077.387922764,1781659077.387932062,1781659077.392559767,0.003923,0.000068,0.155214,0.000009,0.002072,0.000009,0.004628,0.165923,1,1,
90,1.800000,1.799999,1781659077.392559767,1781659077.397448540,1781659077.397494316,1781659077.552799702,1781659077.552808046,1781659077.554671049,1781659077.554689884,1781659077.559859514,0.004889,0.000046,0.155305,0.000008,0.001863,0.000019,0.005170,0.167300,1,1,
91,1.820000,1.819999,1781659077.559859514,1781659077.564134598,1781659077.564184666,1781659077.718592167,1781659077.718602419,1781659077.719071388,1781659077.719082832,1781659077.723891973,0.004275,0.000050,0.154408,0.000010,0.000469,0.000011,0.004809,0.164032,1,1,
92,1.840000,1.839999,1781659077.723891973,1781659077.730912447,1781659077.730956793,1781659077.884522915,1781659077.884531021,1781659077.886780977,1781659077.886799335,1781659077.894259453,0.007020,0.000044,0.153566,0.000008,0.002250,0.000018,0.007460,0.170367,1,1,
93,1.860000,1.859999,1781659077.894259453,1781659077.897696495,1781659077.897742510,1781659078.049758911,1781659078.049768448,1781659078.050549507,1781659078.050563335,1781659078.055354118,0.003437,0.000046,0.152016,0.000010,0.000781,0.000014,0.004791,0.161095,1,1,
94,1.880000,1.879999,1781659078.055354118,1781659078.064536810,1781659078.064583778,1781659078.214781523,1781659078.214790821,1781659078.216282129,1781659078.216300488,1781659078.221566677,0.009183,0.000047,0.150198,0.000009,0.001491,0.000018,0.005266,0.166213,1,1,
95,1.900000,1.899999,1781659078.221566677,1781659078.231436968,1781659078.231491089,1781659078.380493879,1781659078.380503893,1781659078.380923986,1781659078.380934000,1781659078.385696411,0.009870,0.000054,0.149003,0.000010,0.000420,0.000010,0.004762,0.164130,1,1,
96,1.920000,1.919999,1781659078.385696411,1781659078.398300886,1781659078.398353100,1781659078.547757149,1781659078.547765732,1781659078.548857450,1781659078.548874378,1781659078.555675507,0.012604,0.000052,0.149404,0.000009,0.001092,0.000017,0.006801,0.169979,1,1,
97,1.940000,1.939999,1781659078.555675507,1781659078.565215349,1781659078.565269470,1781659078.713555574,1781659078.713564634,1781659078.714595318,1781659078.714605093,1781659078.719562054,0.009540,0.000054,0.148286,0.000009,0.001031,0.000010,0.004957,0.163887,1,1,
98,1.960000,1.959999,1781659078.719562054,1781659078.732086182,1781659078.732141018,1781659078.881977558,1781659078.881985903,1781659078.882671833,1781659078.882689714,1781659078.890554905,0.012524,0.000055,0.149837,0.000008,0.000686,0.000018,0.007865,0.170993,1,1,
99,1.980000,1.979999,1781659078.890554905,1781659078.898736238,1781659078.898812056,1781659079.047695160,1781659079.047704220,1781659079.049347162,1781659079.049356699,1781659079.054090738,0.008181,0.000076,0.148883,0.000009,0.001643,0.000010,0.004734,0.163536,1,1,
100,2.000000,1.999999,1781659079.054090738,1781659079.065529823,1781659079.065582514,1781659079.213229656,1781659079.213238478,1781659079.215341806,1781659079.215361834,1781659079.223507166,0.011439,0.000053,0.147647,0.000009,0.002103,0.000020,0.008145,0.169416,1,1,
101,2.020000,2.019999,1781659079.223507166,1781659079.232303858,1781659079.232355356,1781659079.379271269,1781659079.379281044,1781659079.380075693,1781659079.380092859,1781659079.385070562,0.008797,0.000051,0.146916,0.000010,0.000795,0.000017,0.004978,0.161563,1,1,
102,2.040000,2.039999,1781659079.385070562,1781659079.399154902,1781659079.399209738,1781659079.547107697,1781659079.547116280,1781659079.548976898,1781659079.548996210,1781659079.554162025,0.014084,0.000055,0.147898,0.000009,0.001861,0.000019,0.005166,0.169091,1,1,
103,2.060000,2.059999,1781659079.554162025,1781659079.565996885,1781659079.566072226,1781659079.717669725,1781659079.717680454,1781659079.718810558,1781659079.718828440,1781659079.726447344,0.011835,0.000075,0.151597,0.000011,0.001130,0.000018,0.007619,0.172285,1,1,
104,2.080000,2.079999,1781659079.726447344,1781659079.732897758,1781659079.732968807,1781659079.881309032,1781659079.881317377,1781659079.883063555,1781659079.883082151,1781659079.888847828,0.006450,0.000071,0.148340,0.000008,0.001746,0.000019,0.005766,0.162400,1,1,
