macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
61,1.219999,1781247798.749404430,1781247798.752418280,1781247798.890618801,1781247798.890626669,1
62,1.239999,1781247798.899372578,1781247798.901801109,1781247799.016928673,1781247799.016935110,1
63,1.259999,1781247799.032863140,1781247799.034864426,1781247799.152493477,1781247799.152501822,1
64,1.279999,1781247799.166205406,1781247799.168189764,1781247799.282784462,1781247799.282791138,1
65,1.299999,1781247799.299666643,1781247799.301681995,1781247799.415027857,1781247799.415035963,1
66,1.319999,1781247799.433213711,1781247799.435529709,1781247799.551426411,1781247799.551432848,1
67,1.339999,1781247799.566560030,1781247799.568636656,1781247799.682732105,1781247799.682739496,1
68,1.359999,1781247799.700105667,1781247799.702194691,1781247799.817225933,1781247799.817231894,1
69,1.379999,1781247799.833523273,1781247799.835679054,1781247799.950230598,1781247799.950238705,1
70,1.399999,1781247799.966922998,1781247799.969096184,1781247800.083998680,1781247800.084004641,1
71,1.419999,1781247800.100352049,1781247800.102508783,1781247800.215896130,1781247800.215903521,1
72,1.439999,1781247800.233756781,1781247800.235985518,1781247800.349328279,1781247800.349334478,1
73,1.459999,1781247800.367229462,1781247800.369425774,1781247800.482952595,1781247800.482960224,1
74,1.479999,1781247800.500874758,1781247800.503266096,1781247800.618244171,1781247800.618250132,1
75,1.499999,1781247800.634376049,1781247800.636636972,1781247800.750714302,1781247800.750721693,1
76,1.519999,1781247800.767641306,1781247800.769952297,1781247800.884022951,1781247800.884028912,1
77,1.539999,1781247800.901077032,1781247800.903445482,1781247801.017045736,1781247801.017053843,1
78,1.559999,1781247801.034424067,1781247801.036796331,1781247801.151058197,1781247801.151064157,1
79,1.579999,1781247801.167963743,1781247801.170352459,1781247801.283284903,1781247801.283292055,1
80,1.599999,1781247801.301470995,1781247801.303979635,1781247801.418338537,1781247801.418345451,1
81,1.619999,1781247801.434828520,1781247801.437276125,1781247801.551953554,1781247801.551961184,1
82,1.639999,1781247801.568214178,1781247801.570663452,1781247801.684339285,1781247801.684345484,1
83,1.659999,1781247801.701872587,1781247801.704406261,1781247801.818156242,1781247801.818164110,1
84,1.679999,1781247801.835319757,1781247801.837979078,1781247801.952589273,1781247801.952595234,1
85,1.699999,1781247801.968509197,1781247801.971016169,1781247802.084444523,1781247802.084452152,1
86,1.719999,1781247802.102022886,1781247802.104588985,1781247802.218910933,1781247802.218917370,1
87,1.739999,1781247802.235685349,1781247802.238447428,1781247802.352297306,1781247802.352304459,1
88,1.759999,1781247802.368843079,1781247802.371429205,1781247802.485442400,1781247802.485450983,1
89,1.779999,1781247802.502596140,1781247802.505246639,1781247802.618764400,1781247802.618773937,1
90,1.799999,1781247802.635792017,1781247802.638450146,1781247802.752645016,1781247802.752652645,1
91,1.819999,1781247802.769536734,1781247802.772238016,1781247802.886545897,1781247802.886553764,1
92,1.839999,1781247802.902702808,1781247802.906765223,1781247803.021534920,1781247803.021542072,1
93,1.859999,1781247803.036100864,1781247803.038936615,1781247803.153123856,1781247803.153131723,1
94,1.879999,1781247803.169589043,1781247803.173702717,1781247803.297100782,1781247803.297106504,1
95,1.899999,1781247803.303161860,1781247803.306011200,1781247803.420262814,1781247803.420269966,1
96,1.919999,1781247803.436473608,1781247803.439310789,1781247803.554298878,1781247803.554305553,1
97,1.939999,1781247803.569878340,1781247803.572766066,1781247803.686487198,1781247803.686495066,1
98,1.959999,1781247803.703361988,1781247803.706238270,1781247803.820344925,1781247803.820351124,1
99,1.979999,1781247803.836721420,1781247803.839610815,1781247803.958538294,1781247803.958547115,1
100,1.999999,1781247803.970155001,1781247803.973364115,1781247804.087520838,1781247804.087526083,1
101,2.019999,1781247804.103823662,1781247804.106807232,1781247804.222323418,1781247804.222331285,1
102,2.039999,1781247804.237067699,1781247804.240056038,1781247804.355443239,1781247804.355449200,1
103,2.059999,1781247804.370502710,1781247804.373545647,1781247804.487706661,1781247804.487714529,1
104,2.079999,1781247804.503982544,1781247804.507017612,1781247804.621233940,1781247804.621239185,1
105,2.099999,1781247804.637480259,1781247804.640500069,1781247804.754864216,1781247804.754872084,1
106,2.119999,1781247804.770866871,1781247804.773951292,1781247804.889235973,1781247804.889241695,1
107,2.139999,1781247804.904298544,1781247804.907417059,1781247805.022402525,1781247805.022409916,1
108,2.159999,1781247805.037778616,1781247805.040877104,1781247805.155308723,1781247805.155315161,1
109,2.179999,1781247805.171201468,1781247805.174399137,1781247805.288320541,1781247805.288328648,1
110,2.199999,1781247805.304681063,1781247805.309568167,1781247805.424280643,1781247805.424286127,1
111,2.219999,1781247805.438000441,1781247805.441209793,1781247805.556103230,1781247805.556110859,1
112,2.239999,1781247805.571645260,1781247805.574975252,1781247805.690122128,1781247805.690128088,1
113,2.259999,1781247805.705165625,1781247805.708402634,1781247805.824117422,1781247805.824124813,1
114,2.279999,1781247805.838319302,1781247805.841609240,1781247805.958387613,1781247805.958394051,1
115,2.299999,1781247805.971804857,1781247805.975137472,1781247806.091073751,1781247806.091082096,1
116,2.319999,1781247806.105347633,1781247806.108713150,1781247806.227678776,1781247806.227684498,1
117,2.339999,1781247806.238813400,1781247806.242161751,1781247806.355347395,1781247806.355355740,1
118,2.359999,1781247806.372355700,1781247806.375711918,1781247806.489347219,1781247806.489353657,1
119,2.379999,1781247806.505628347,1781247806.509021044,1781247806.622213125,1781247806.622220278,1
120,2.399999,1781247806.639292717,1781247806.644478559,1781247806.759708405,1781247806.759715080,1
121,2.419999,1781247806.772601604,1781247806.776085138,1781247806.889747858,1781247806.889755726,1
122,2.439999,1781247806.906186581,1781247806.909651279,1781247807.023736715,1781247807.023744822,1
123,2.459999,1781247807.039364338,1781247807.042915583,1781247807.157904863,1781247807.157912970,1
124,2.479999,1781247807.172986507,1781247807.176705837,1781247807.293431759,1781247807.293439388,1
125,2.499999,1781247807.306236506,1781247807.311603785,1781247807.426919460,1781247807.426927090,1
126,2.519999,1781247807.439619303,1781247807.443305492,1781247807.559047699,1781247807.559053659,1
127,2.539999,1781247807.573114157,1781247807.578624010,1781247807.693740606,1781247807.693748236,1
128,2.559999,1781247807.706510782,1781247807.710256577,1781247807.825070620,1781247807.825077295,1
129,2.579999,1781247807.840048075,1781247807.843782663,1781247807.961975813,1781247807.961983919,1
130,2.599999,1781247807.973679304,1781247807.978945971,1781247808.093976259,1781247808.093982458,1
131,2.619999,1781247808.107126236,1781247808.110892773,1781247808.227308989,1781247808.227316141,1
132,2.639999,1781247808.240364552,1781247808.244086266,1781247808.358957291,1781247808.358963490,1
133,2.659999,1781247808.373852253,1781247808.377686977,1781247808.492421150,1781247808.492428780,1
134,2.679999,1781247808.507228374,1781247808.511099100,1781247808.626552582,1781247808.626558781,1
135,2.699999,1781247808.640725613,1781247808.646727562,1781247808.766192436,1781247808.766199350,1
136,2.719999,1781247808.774195910,1781247808.780008793,1781247808.896813869,1781247808.896819830,1
137,2.739999,1781247808.907603502,1781247808.911483049,1781247809.026804924,1781247809.026812553,1
138,2.759999,1781247809.041229010,1781247809.046081543,1781247809.161551714,1781247809.161557674,1
139,2.779999,1781247809.174665213,1781247809.178708553,1781247809.295331955,1781247809.295339108,1
140,2.799999,1781247809.307988405,1781247809.311993122,1781247809.427145004,1781247809.427150965,1
141,2.819999,1781247809.441648245,1781247809.446266413,1781247809.560838938,1781247809.560846806,1
142,2.839999,1781247809.574825525,1781247809.581128597,1781247809.697041988,1781247809.697047710,1
143,2.859999,1781247809.708190918,1781247809.712292910,1781247809.826797009,1781247809.826804876,1
144,2.879999,1781247809.841721773,1781247809.845899582,1781247809.961789608,1781247809.961796045,1
145,2.899999,1781247809.975105524,1781247809.979196310,1781247810.094559193,1781247810.094566822,1
146,2.919999,1781247810.108512402,1781247810.112645149,1781247810.228687525,1781247810.228693962,1
147,2.939999,1781247810.242217541,1781247810.246943474,1781247810.363354445,1781247810.363362074,1
148,2.959999,1781247810.375432014,1781247810.379593611,1781247810.495297909,1781247810.495304823,1
149,2.979999,1781247810.508925200,1781247810.513143778,1781247810.628919840,1781247810.628927231,1
150,2.999999,1781247810.642367125,1781247810.646627903,1781247810.761007071,1781247810.761013508,1
151,3.019999,1781247810.775833368,1781247810.780133486,1781247810.894896030,1781247810.894904613,1
152,3.039999,1781247810.909310579,1781247810.913523436,1781247811.028214931,1781247811.028220892,1
153,3.059999,1781247811.042697906,1781247811.047095537,1781247811.161575794,1781247811.161583662,1
154,3.079999,1781247811.176293373,1781247811.180750847,1781247811.296696663,1781247811.296702147,1
155,3.099999,1781247811.309591532,1781247811.316188097,1781247811.434572220,1781247811.434580564,1
156,3.119999,1781247811.443074703,1781247811.449552298,1781247811.565607309,1781247811.565613985,1
157,3.139999,1781247811.576410055,1781247811.580945492,1781247811.695691347,1781247811.695699692,1
158,3.159999,1781247811.709877253,1781247811.714256287,1781247811.829584599,1781247811.829590559,1
159,3.179999,1781247811.843290567,1781247811.847707510,1781247811.962726593,1781247811.962734699,1
160,3.199999,1781247811.976718426,1781247811.981250525,1781247812.097238779,1781247812.097245216,1
161,3.219999,1781247812.110373020,1781247812.115092278,1781247812.230188608,1781247812.230196238,1
162,3.239999,1781247812.243740559,1781247812.248744726,1781247812.364668846,1781247812.364675045,1
163,3.259999,1781247812.377178431,1781247812.382053614,1781247812.499788046,1781247812.499795675,1
164,3.279999,1781247812.510437489,1781247812.515065432,1781247812.630078793,1781247812.630084753,1
165,3.299999,1781247812.644018173,1781247812.648722887,1781247812.763573170,1781247812.763581038,1
166,3.319999,1781247812.777514935,1781247812.782146215,1781247812.897109747,1781247812.897116899,1
167,3.339999,1781247812.911057711,1781247812.915880203,1781247813.030103922,1781247813.030111313,1
168,3.359999,1781247813.044420242,1781247813.049237967,1781247813.164956331,1781247813.164965153,1
169,3.379999,1781247813.177813053,1781247813.183036566,1781247813.298175335,1781247813.298183441,1
170,3.399999,1781247813.311323643,1781247813.316269398,1781247813.432124615,1781247813.432131052,1
171,3.419999,1781247813.444687605,1781247813.449549913,1781247813.564910173,1781247813.564918756,1
172,3.439999,1781247813.577994585,1781247813.582768917,1781247813.697716713,1781247813.697723150,1
173,3.459999,1781247813.711518526,1781247813.716453075,1781247813.830191135,1781247813.830199003,1
174,3.479999,1781247813.845140934,1781247813.850026131,1781247813.964524508,1781247813.964530468,1
175,3.499999,1781247813.978387356,1781247813.983329296,1781247814.099063158,1781247814.099071026,1
176,3.519999,1781247814.112090349,1781247814.117055893,1781247814.235612392,1781247814.235618591,1
177,3.539999,1781247814.245447397,1781247814.251479149,1781247814.374362707,1781247814.374370337,1
178,3.559999,1781247814.395441294,1781247814.400590181,1781247814.516905308,1781247814.516911268,1
179,3.579999,1781247814.528822184,1781247814.533862352,1781247814.648297310,1781247814.648304462,1
180,3.599999,1781247814.662430525,1781247814.667576075,1781247814.783168793,1781247814.783176184,1
181,3.619999,1781247814.795797110,1781247814.802619219,1781247814.917424440,1781247814.917431831,1
182,3.639999,1781247814.929163933,1781247814.934253454,1781247815.049067020,1781247815.049073935,1
183,3.659999,1781247815.062726974,1781247815.068066597,1781247815.182971478,1781247815.182978868,1
184,3.679999,1781247815.196039200,1781247815.201205015,1781247815.316741467,1781247815.316749334,1
185,3.699999,1781247815.329689026,1781247815.334849834,1781247815.449704409,1781247815.449712276,1
186,3.719999,1781247815.462920666,1781247815.468073845,1781247815.583348513,1781247815.583355188,1
187,3.739999,1781247815.596449614,1781247815.601723909,1781247815.716729879,1781247815.716737986,1
188,3.759999,1781247815.729820967,1781247815.735130072,1781247815.850559235,1781247815.850565672,1
189,3.779999,1781247815.863300562,1781247815.868609905,1781247815.983577013,1781247815.983584404,1
190,3.799999,1781247815.996716976,1781247816.002052069,1781247816.117683887,1781247816.117690086,1
191,3.819999,1781247816.130280495,1781247816.135767460,1781247816.251275301,1781247816.251283407,1
192,3.839999,1781247816.263757467,1781247816.269407272,1781247816.385190725,1781247816.385196447,1
193,3.859999,1781247816.397112131,1781247816.402568102,1781247816.518339872,1781247816.518347263,1
194,3.879999,1781247816.530547380,1781247816.535930395,1781247816.651813984,1781247816.651820898,1
195,3.899999,1781247816.663939476,1781247816.670076370,1781247816.787938595,1781247816.787947416,1
196,3.919999,1781247816.797372103,1781247816.803042412,1781247816.918636560,1781247816.918643475,1
197,3.939999,1781247816.930733919,1781247816.936795950,1781247817.052406788,1781247817.052416086,1
198,3.959999,1781247817.064222813,1781247817.072502851,1781247817.191260338,1781247817.191267014,1
199,3.979999,1781247817.197695971,1781247817.203224897,1781247817.318337440,1781247817.318346024,1
200,3.999999,1781247817.331093550,1781247817.336667299,1781247817.452036381,1781247817.452043295,1
201,4.019999,1781247817.464546919,1781247817.470123291,1781247817.585173130,1781247817.585181236,1
202,4.039999,1781247817.598171234,1781247817.603919029,1781247817.721243143,1781247817.721249580,1
203,4.059999,1781247817.731439590,1781247817.737104654,1781247817.851433516,1781247817.851440907,1
204,4.079999,1781247817.864889383,1781247817.870567799,1781247817.986292124,1781247817.986298323,1
205,4.099999,1781247817.998302937,1781247818.004163742,1781247818.119099379,1781247818.119108200,1
206,4.119999,1781247818.131952524,1781247818.137826204,1781247818.252885580,1781247818.252893209,1
207,4.139999,1781247818.265344858,1781247818.272251844,1781247818.386455297,1781247818.386463165,1
208,4.159999,1781247818.398861885,1781247818.406277657,1781247818.521373272,1781247818.521378994,1
209,4.179999,1781247818.532310963,1781247818.538329124,1781247818.654232264,1781247818.654239655,1
210,4.199999,1781247818.665563822,1781247818.671466827,1781247818.787233114,1781247818.787239313,1
211,4.219999,1781247818.799009562,1781247818.804889441,1781247818.919679403,1781247818.919687510,1
212,4.239999,1781247818.932449579,1781247818.939609051,1781247819.054684162,1781247819.054690361,1
213,4.259999,1781247819.066070318,1781247819.072316170,1781247819.187279940,1781247819.187288284,1
214,4.279999,1781247819.199474096,1781247819.206043959,1781247819.320643425,1781247819.320650101,1
215,4.299999,1781247819.332766294,1781247819.338739872,1781247819.453247309,1781247819.453256130,1
216,4.319999,1781247819.466256142,1781247819.473150730,1781247819.589025974,1781247819.589033365,1
217,4.339999,1781247819.599816561,1781247819.605945587,1781247819.722124815,1781247819.722132206,1
218,4.359999,1781247819.733206511,1781247819.739578485,1781247819.860847473,1781247819.860853195,1
219,4.379999,1781247819.866450548,1781247819.872700691,1781247819.988855600,1781247819.988863468,1
220,4.399999,1781247819.999972105,1781247820.006243467,1781247820.122002602,1781247820.122008801,1
221,4.419999,1781247820.133385181,1781247820.139642477,1781247820.255357027,1781247820.255364418,1
222,4.439999,1781247820.267156363,1781247820.273378134,1781247820.388989449,1781247820.388995647,1
223,4.459999,1781247820.400469780,1781247820.406693935,1781247820.521781683,1781247820.521790266,1
224,4.479999,1781247820.533729792,1781247820.539955139,1781247820.656593561,1781247820.656599998,1
225,4.499999,1781247820.667138577,1781247820.673416615,1781247820.788797617,1781247820.788806677,1
226,4.519999,1781247820.800706625,1781247820.806987047,1781247820.953762054,1781247820.953774691,1
227,4.539999,1781247820.967447042,1781247820.974792242,1781247821.089384079,1781247821.089393139,1
228,4.559999,1781247821.100950003,1781247821.107222557,1781247821.223227024,1781247821.223232985,1
229,4.579999,1781247821.234293461,1781247821.240734100,1781247821.356437445,1781247821.356445789,1
230,4.599999,1781247821.367930412,1781247821.375024557,1781247821.502391338,1781247821.502397299,1
231,4.619999,1781247821.517910719,1781247821.524365902,1781247821.638273001,1781247821.638281107,1
232,4.639999,1781247821.651394129,1781247821.657773018,1781247821.771834135,1781247821.771841049,1
233,4.659999,1781247821.784824133,1781247821.794557333,1781247821.910908222,1781247821.910915852,1
234,4.679999,1781247821.918235540,1781247821.924878120,1781247822.040445328,1781247822.040451527,1
235,4.699999,1781247822.051651955,1781247822.058056593,1781247822.172860861,1781247822.172868490,1
236,4.719999,1781247822.185276747,1781247822.191814661,1781247822.306940556,1781247822.306946278,1
237,4.739999,1781247822.318718910,1781247822.325522184,1781247822.440537453,1781247822.440544844,1
238,4.759999,1781247822.452088356,1781247822.458705902,1781247822.573945761,1781247822.573951244,1
239,4.779999,1781247822.585359812,1781247822.591912985,1781247822.706079721,1781247822.706087589,1
240,4.799999,1781247822.718886137,1781247822.725829601,1781247822.840283155,1781247822.840289593,1
241,4.819999,1781247822.852340460,1781247822.858982086,1781247822.974168301,1781247822.974175692,1
242,4.839999,1781247822.985760212,1781247822.995781422,1781247823.111652851,1781247823.111658812,1
243,4.859999,1781247823.119097233,1781247823.125852823,1781247823.240405083,1781247823.240412474,1
244,4.879999,1781247823.252812386,1781247823.259591818,1781247823.374791384,1781247823.374798059,1
245,4.899999,1781247823.386278152,1781247823.393038750,1781247823.507519960,1781247823.507527828,1
246,4.919999,1781247823.519579172,1781247823.526370764,1781247823.643599987,1781247823.643605471,1
247,4.939999,1781247823.652907848,1781247823.659764051,1781247823.774525881,1781247823.774534225,1
248,4.959999,1781247823.786487579,1781247823.793363094,1781247823.908401489,1781247823.908407450,1
249,4.979999,1781247823.919860840,1781247823.926712036,1781247824.042422771,1781247824.042430401,1
250,5.000000,1781247824.053374529,1781247824.060344219,1781247824.176047325,1781247824.176053762,1
251,5.020000,1781247824.186899662,1781247824.193890572,1781247824.309841156,1781247824.309848309,1
252,5.040000,1781247824.320100546,1781247824.327112913,1781247824.442603350,1781247824.442610264,1
253,5.060000,1781247824.453644753,1781247824.460601568,1781247824.575608730,1781247824.575617075,1
254,5.080000,1781247824.587244511,1781247824.594536304,1781247824.710292578,1781247824.710298300,1
255,5.100000,1781247824.720519543,1781247824.727711916,1781247824.842729568,1781247824.842736959,1
256,5.120000,1781247824.854123116,1781247824.861241102,1781247824.976647139,1781247824.976653337,1
257,5.140000,1781247824.987363577,1781247824.994488478,1781247825.110472441,1781247825.110479832,1
258,5.160000,1781247825.120824337,1781247825.127967834,1781247825.243706703,1781247825.243713140,1
259,5.180000,1781247825.254290104,1781247825.262209892,1781247825.378013611,1781247825.378021717,1
260,5.200000,1781247825.388010263,1781247825.395214796,1781247825.511069536,1781247825.511075735,1
261,5.220000,1781247825.521272898,1781247825.528502226,1781247825.643802643,1781247825.643810034,1
262,5.240000,1781247825.654523134,1781247825.661746740,1781247825.777575731,1781247825.777582169,1
263,5.260000,1781247825.788324833,1781247825.797306299,1781247825.915736914,1781247825.915745020,1
264,5.280000,1781247825.921482801,1781247825.928756237,1781247826.043633223,1781247826.043639660,1
265,5.300000,1781247826.054980755,1781247826.065886497,1781247826.182384968,1781247826.182392836,1
266,5.320000,1781247826.188382626,1781247826.195706844,1781247826.310045242,1781247826.310052395,1
267,5.340000,1781247826.321829557,1781247826.330218315,1781247826.444657564,1781247826.444665909,1
268,5.360000,1781247826.455394030,1781247826.462839603,1781247826.577944279,1781247826.577950478,1
269,5.380000,1781247826.588783979,1781247826.596190929,1781247826.711484194,1781247826.711492300,1
270,5.400000,1781247826.722215176,1781247826.730395555,1781247826.846746683,1781247826.846752405,1
271,5.420000,1781247826.856421232,1781247826.865542650,1781247826.980938673,1781247826.980946779,1
272,5.440000,1781247826.989192724,1781247826.996646643,1781247827.112642288,1781247827.112649679,1
273,5.460000,1781247827.122609854,1781247827.130333662,1781247827.246905088,1781247827.246912003,1
274,5.480000,1781247827.256098032,1781247827.263615847,1781247827.378800154,1781247827.378807068,1
275,5.500000,1781247827.456467390,1781247827.467874765,1781247827.589746714,1781247827.589754581,1
276,5.520000,1781247827.606992722,1781247827.614557505,1781247827.730021954,1781247827.730027914,1
277,5.540000,1781247827.739672899,1781247827.747324228,1781247827.861915350,1781247827.861922979,1
278,5.560000,1781247827.873260260,1781247827.880957127,1781247827.996865273,1781247827.996871471,1
279,5.580000,1781247828.073586226,1781247828.081489801,1781247828.197638988,1781247828.197646379,1
280,5.600000,1781247828.206985474,1781247828.214640617,1781247828.330262423,1781247828.330268860,1
281,5.620000,1781247828.340081930,1781247828.347973585,1781247828.463423252,1781247828.463430882,1
282,5.640000,1781247828.473600626,1781247828.481334686,1781247828.597267866,1781247828.597274065,1
283,5.660000,1781247828.607197523,1781247828.615314722,1781247828.730279922,1781247828.730287790,1
284,5.680000,1781247828.740647316,1781247828.748840809,1781247828.866748571,1781247828.866754532,1
285,5.700000,1781247828.874115229,1781247828.881942987,1781247828.997744799,1781247828.997752428,1
286,5.720000,1781247829.007386923,1781247829.015342236,1781247829.130825758,1781247829.130832195,1
287,5.740000,1781247829.140811205,1781247829.149452448,1781247829.266175270,1781247829.266182184,1
288,5.760000,1781247829.274299145,1781247829.282637596,1781247829.398328543,1781247829.398335218,1
289,5.780000,1781247829.407587290,1781247829.415625811,1781247829.530994415,1781247829.531003475,1
290,5.800000,1781247829.541208982,1781247829.549380064,1781247829.665212870,1781247829.665218830,1
291,5.820000,1781247829.674522638,1781247829.682526350,1781247829.799342632,1781247829.799350023,1
292,5.840000,1781247829.808189392,1781247829.816291094,1781247829.931374550,1781247829.931379795,1
293,5.860000,1781247829.941486359,1781247829.949522495,1781247830.063984871,1781247830.063992739,1
294,5.880000,1781247830.075098038,1781247830.083122730,1781247830.198060751,1781247830.198067665,1
295,5.900000,1781247830.208411217,1781247830.216801882,1781247830.334948301,1781247830.334954977,1
296,5.920000,1781247830.342015028,1781247830.350873232,1781247830.467625618,1781247830.467631817,1
297,5.940000,1781247830.475156069,1781247830.483462811,1781247830.602378607,1781247830.602385521,1
298,5.960000,1781247830.608608246,1781247830.617138863,1781247830.734309912,1781247830.734316111,1
299,5.980000,1781247830.742232084,1781247830.750623226,1781247830.867595196,1781247830.867602110,1
300,6.000000,1781247830.875603437,1781247830.884096622,1781247831.000818014,1781247831.000823259,1
301,6.020000,1781247831.009176016,1781247831.017641544,1781247831.133257151,1781247831.133264303,1
302,6.040000,1781247831.142445803,1781247831.150859594,1781247831.266364574,1781247831.266370773,1
303,6.060000,1781247831.276025772,1781247831.284593105,1781247831.400856733,1781247831.400865078,1
304,6.080000,1781247831.409526825,1781247831.418431282,1781247831.534043074,1781247831.534049273,1
305,6.100000,1781247831.559591770,1781247831.567909956,1781247831.682975292,1781247831.682982445,1
306,6.120000,1781247831.693052769,1781247831.701446295,1781247831.817379236,1781247831.817385197,1
307,6.140000,1781247831.826234818,1781247831.834587574,1781247831.949097157,1781247831.949104786,1
308,6.160000,1781247831.959735870,1781247831.968223095,1781247832.086497545,1781247832.086503029,1
