macro_frame,sim_time,body_index,logical_name,com_before_x,com_before_y,com_before_z,com_after_x,com_after_y,com_after_z,target_x,target_y,target_z,com_jump_m,com_to_target_before_m,max_vtx_jump_m,max_vtx_id
166,3.320000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
166,3.320000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
166,3.320000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
166,3.320000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
166,3.320000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
166,3.320000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
166,3.320000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
167,3.340000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
167,3.340000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
167,3.340000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
167,3.340000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
167,3.340000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
167,3.340000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
167,3.340000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
168,3.360000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
168,3.360000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
168,3.360000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
168,3.360000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
168,3.360000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
168,3.360000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
168,3.360000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
169,3.380000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
169,3.380000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
169,3.380000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
169,3.380000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
169,3.380000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
169,3.380000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
169,3.380000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
170,3.400000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
170,3.400000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
170,3.400000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
170,3.400000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
170,3.400000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
170,3.400000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
170,3.400000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
171,3.420000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
171,3.420000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
171,3.420000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
171,3.420000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
171,3.420000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
171,3.420000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
171,3.420000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
172,3.440000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
172,3.440000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
172,3.440000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
172,3.440000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
172,3.440000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
172,3.440000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
172,3.440000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
173,3.460000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
173,3.460000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
173,3.460000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
173,3.460000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
173,3.460000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
173,3.460000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
173,3.460000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
174,3.480000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
174,3.480000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
174,3.480000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
174,3.480000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
174,3.480000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
174,3.480000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
174,3.480000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
175,3.500000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
175,3.500000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
175,3.500000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
175,3.500000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
175,3.500000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
175,3.500000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
175,3.500000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
176,3.520000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
176,3.520000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
176,3.520000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
176,3.520000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
176,3.520000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
176,3.520000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
176,3.520000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
177,3.540000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
177,3.540000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
177,3.540000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
177,3.540000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
177,3.540000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
177,3.540000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
177,3.540000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
178,3.560000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
178,3.560000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
178,3.560000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
178,3.560000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
178,3.560000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
178,3.560000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
178,3.560000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
179,3.580000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
179,3.580000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
179,3.580000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
179,3.580000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
179,3.580000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
179,3.580000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
179,3.580000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
180,3.600000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
180,3.600000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
180,3.600000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
180,3.600000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
180,3.600000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
180,3.600000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
180,3.600000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
181,3.620000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
181,3.620000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
181,3.620000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
181,3.620000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
181,3.620000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
181,3.620000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
181,3.620000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
182,3.640000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
182,3.640000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
182,3.640000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
182,3.640000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
182,3.640000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
182,3.640000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
182,3.640000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
183,3.660000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
183,3.660000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
183,3.660000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
183,3.660000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
183,3.660000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
183,3.660000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
183,3.660000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
184,3.680000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
184,3.680000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
184,3.680000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
184,3.680000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
184,3.680000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
184,3.680000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
184,3.680000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
185,3.700000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
185,3.700000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
185,3.700000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
185,3.700000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
185,3.700000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
185,3.700000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
185,3.700000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
186,3.720000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
186,3.720000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
186,3.720000,2,gripper_l_finger1,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
186,3.720000,3,gripper_l_finger2,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
186,3.720000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
186,3.720000,5,gripper_r_finger1,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
186,3.720000,6,gripper_r_finger2,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
187,3.740000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
187,3.740000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
187,3.740000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
187,3.740000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
187,3.740000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
187,3.740000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
187,3.740000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
188,3.760000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
188,3.760000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
188,3.760000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
188,3.760000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
188,3.760000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
188,3.760000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
188,3.760000,6,gripper_r_finger2,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
189,3.780000,0,base,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0
189,3.780000,1,gripper_l_palm,-0.460000,0.363551,0.000000,-0.460000,0.363551,-0.000000,-0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
189,3.780000,2,gripper_l_finger1,-0.460000,0.343551,0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
189,3.780000,3,gripper_l_finger2,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,-0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,1
189,3.780000,4,gripper_r_palm,0.460000,0.363551,0.000000,0.460000,0.363551,-0.000000,0.460000,0.363551,-0.000000,0.000000,0.000000,0.000000,0
189,3.780000,5,gripper_r_finger1,0.460000,0.343551,0.000000,0.460000,0.343551,-0.000000,0.460000,0.343551,-0.000000,0.000000,0.000000,0.000000,0
