macro_frame,sim_time,t1_utc,t4_utc,t_step_utc,seq_ok
46,0.920000,1781247307.381748676,1781247307.514670134,1781247307.514683247,1
47,0.940000,1781247307.516576767,1781247307.648302794,1781247307.648322582,1
48,0.960000,1781247307.651940107,1781247307.783337116,1781247307.783356905,1
49,0.980000,1781247307.785949707,1781247307.916076660,1781247307.916098118,1
50,1.000000,1781247307.919611692,1781247308.047198534,1781247308.047211409,1
51,1.020000,1781247308.049207449,1781247308.183831692,1781247308.183851242,1
52,1.040000,1781247308.187367678,1781247308.315928221,1781247308.315940380,1
53,1.060000,1781247308.317848921,1781247308.533684731,1781247308.533704519,1
54,1.080000,1781247308.537211657,1781247308.664952040,1781247308.664969683,1
55,1.100000,1781247308.667875051,1781247308.798009396,1781247308.798023462,1
56,1.120000,1781247308.800201178,1781247308.932903528,1781247308.932921886,1
57,1.140000,1781247308.936323166,1781247309.061019659,1781247309.061030865,1
58,1.160000,1781247309.062978983,1781247309.176719904,1781247309.176738262,1
59,1.180000,1781247309.179778576,1781247309.292586565,1781247309.292603970,1
60,1.200000,1781247309.296051264,1781247309.410272360,1781247309.410290003,1
61,1.220000,1781247309.413508654,1781247309.527323484,1781247309.527341843,1
62,1.240000,1781247309.529588699,1781247309.652654409,1781247309.652666330,1
63,1.260000,1781247309.654685974,1781247309.782562494,1781247309.782574415,1
64,1.280000,1781247309.784452200,1781247309.916301012,1781247309.916320086,1
65,1.300000,1781247309.919798613,1781247310.054040909,1781247310.054061174,1
66,1.320000,1781247310.056967258,1781247310.181756020,1781247310.181792498,1
67,1.340000,1781247310.183760405,1781247310.315361023,1781247310.315372944,1
68,1.360000,1781247310.317527056,1781247310.448315620,1781247310.448327780,1
69,1.380000,1781247310.450253963,1781247310.582473755,1781247310.582485199,1
70,1.400000,1781247310.585014582,1781247310.715557098,1781247310.715575457,1
71,1.420000,1781247310.719082594,1781247310.850299597,1781247310.850319147,1
72,1.440000,1781247310.853832483,1781247310.984982014,1781247310.985000610,1
73,1.460000,1781247310.988462925,1781247311.116142988,1781247311.116162062,1
74,1.480000,1781247311.118528605,1781247311.250272989,1781247311.250292540,1
75,1.500000,1781247311.252502203,1781247311.384778261,1781247311.384791136,1
76,1.520000,1781247311.386719465,1781247311.520330667,1781247311.520349503,1
77,1.540000,1781247311.523851633,1781247311.651187181,1781247311.651205778,1
78,1.560000,1781247311.653466940,1781247311.784395933,1781247311.784414530,1
79,1.580000,1781247311.786568880,1781247312.001468182,1781247312.001479864,1
80,1.600000,1781247312.003367662,1781247312.136252403,1781247312.136271477,1
81,1.620000,1781247312.139686823,1781247312.268417120,1781247312.268435717,1
82,1.640000,1781247312.271901608,1781247312.403016090,1781247312.403034925,1
83,1.660000,1781247312.406438351,1781247312.534748316,1781247312.534760714,1
84,1.680000,1781247312.536674261,1781247312.668006897,1781247312.668024063,1
85,1.700000,1781247312.671439648,1781247312.802566290,1781247312.802578688,1
86,1.720000,1781247312.804587841,1781247312.935810804,1781247312.935824633,1
87,1.740000,1781247312.937888145,1781247313.069861889,1781247313.069875002,1
88,1.760000,1781247313.071759939,1781247313.203454018,1781247313.203466654,1
89,1.780000,1781247313.205276012,1781247313.335512400,1781247313.335524797,1
90,1.800000,1781247313.337605953,1781247313.469743729,1781247313.469754934,1
91,1.820000,1781247313.471707582,1781247313.602929592,1781247313.602941513,1
92,1.840000,1781247313.605118990,1781247313.736871719,1781247313.736890078,1
93,1.860000,1781247313.739277601,1781247313.871060371,1781247313.871079683,1
94,1.880000,1781247313.873380899,1781247314.005737066,1781247314.005749702,1
95,1.900000,1781247314.007695913,1781247314.143790007,1781247314.143802643,1
96,1.920000,1781247314.145966053,1781247314.272505522,1781247314.272522926,1
97,1.940000,1781247314.275047779,1781247314.407183647,1781247314.407194376,1
98,1.960000,1781247314.409058332,1781247314.537745714,1781247314.537765265,1
99,1.980000,1781247314.541292191,1781247314.671525478,1781247314.671545029,1
100,2.000000,1781247314.674782515,1781247314.805519819,1781247314.805531740,1
101,2.020000,1781247314.807550907,1781247314.939406395,1781247314.939425230,1
102,2.040000,1781247314.942863464,1781247315.071511030,1781247315.071523428,1
103,2.060000,1781247315.073449135,1781247315.206158161,1781247315.206169605,1
104,2.080000,1781247315.208115816,1781247315.338458538,1781247315.338477135,1
105,2.100000,1781247315.341087341,1781247315.471740246,1781247315.471760988,1
106,2.120000,1781247315.475275517,1781247315.606640816,1781247315.606652975,1
107,2.140000,1781247315.608649015,1781247315.741217852,1781247315.741229057,1
108,2.160000,1781247315.743177652,1781247315.872904301,1781247315.872918606,1
109,2.180000,1781247315.874898911,1781247316.008535624,1781247316.008553743,1
110,2.200000,1781247316.011113644,1781247316.145932436,1781247316.145952702,1
111,2.220000,1781247316.149578571,1781247316.290403128,1781247316.290421247,1
112,2.240000,1781247316.292604208,1781247316.427870989,1781247316.427889109,1
113,2.260000,1781247316.431287527,1781247316.557535648,1781247316.557553053,1
114,2.280000,1781247316.559579372,1781247316.691762686,1781247316.691785097,1
115,2.300000,1781247316.695208311,1781247316.824023247,1781247316.824041843,1
116,2.320000,1781247316.826302767,1781247316.958352566,1781247316.958371162,1
117,2.340000,1781247316.960623503,1781247317.092304468,1781247317.092317104,1
118,2.360000,1781247317.094317675,1781247317.224060297,1781247317.224079609,1
119,2.380000,1781247317.227543354,1781247317.361609459,1781247317.361620426,1
120,2.400000,1781247317.363508463,1781247317.491050482,1781247317.491061687,1
121,2.420000,1781247317.492990971,1781247317.624316931,1781247317.624328613,1
122,2.440000,1781247317.626173496,1781247317.764048338,1781247317.764069080,1
123,2.460000,1781247317.767523289,1781247317.892683506,1781247317.892702579,1
124,2.480000,1781247317.895164728,1781247318.024402618,1781247318.024414778,1
125,2.500000,1781247318.026335001,1781247318.169229746,1781247318.169248343,1
126,2.520000,1781247318.172133207,1781247318.297044992,1781247318.297063112,1
127,2.540000,1781247318.299358130,1781247318.427029610,1781247318.427048445,1
128,2.560000,1781247318.430480957,1781247318.557922840,1781247318.557941198,1
129,2.580000,1781247318.560418606,1781247318.693788767,1781247318.693807364,1
130,2.600000,1781247318.696051121,1781247318.826413870,1781247318.826425314,1
131,2.620000,1781247318.828325987,1781247318.960134745,1781247318.960146427,1
132,2.640000,1781247318.962022305,1781247319.105880737,1781247319.105900526,1
133,2.660000,1781247319.109714746,1781247319.247326612,1781247319.247344494,1
134,2.680000,1781247319.249528170,1781247319.377869368,1781247319.377888680,1
135,2.700000,1781247319.380276680,1781247319.510632515,1781247319.510644674,1
136,2.720000,1781247319.512470961,1781247319.646088362,1781247319.646100521,1
137,2.740000,1781247319.647996664,1781247319.779197693,1781247319.779216528,1
138,2.760000,1781247319.782627583,1781247319.912211895,1781247319.912225485,1
139,2.780000,1781247319.914313316,1781247320.043560743,1781247320.043578625,1
140,2.800000,1781247320.046133995,1781247320.178207397,1781247320.178226948,1
141,2.820000,1781247320.180522203,1781247320.311237574,1781247320.311250210,1
142,2.840000,1781247320.313277483,1781247320.446185112,1781247320.446203709,1
143,2.860000,1781247320.449036837,1781247320.578533411,1781247320.578552246,1
144,2.880000,1781247320.582023144,1781247320.712091208,1781247320.712103367,1
145,2.900000,1781247320.713969231,1781247320.846585751,1781247320.846604824,1
146,2.920000,1781247320.850091696,1781247320.979793549,1781247320.979813099,1
147,2.940000,1781247320.982185125,1781247321.118640661,1781247321.118659258,1
148,2.960000,1781247321.122252226,1781247321.246785164,1781247321.246804237,1
149,2.980000,1781247321.250205994,1781247321.381630898,1781247321.381643057,1
150,3.000000,1781247321.383577585,1781247321.512693405,1781247321.512711287,1
151,3.020000,1781247321.514845610,1781247321.646643400,1781247321.646663427,1
152,3.040000,1781247321.649225235,1781247321.782154799,1781247321.782165527,1
153,3.060000,1781247321.784054279,1781247321.915564775,1781247321.915575743,1
154,3.080000,1781247321.917497635,1781247322.046912670,1781247322.046923161,1
155,3.100000,1781247322.048776150,1781247322.179036617,1781247322.179047585,1
156,3.120000,1781247322.180938482,1781247322.313060760,1781247322.313072920,1
157,3.140000,1781247322.315404892,1781247322.446403265,1781247322.446421146,1
158,3.160000,1781247322.448630571,1781247322.580981016,1781247322.580995083,1
159,3.180000,1781247322.583464146,1781247322.716856480,1781247322.716880560,1
160,3.200000,1781247322.719899178,1781247322.850711107,1781247322.850729704,1
161,3.220000,1781247322.853211403,1781247322.981252193,1781247322.981267929,1
162,3.240000,1781247322.983175278,1781247323.116107225,1781247323.116120338,1
163,3.260000,1781247323.118087530,1781247323.249493361,1781247323.249511003,1
164,3.280000,1781247323.252041578,1781247323.381519318,1781247323.381539345,1
165,3.300000,1781247323.384019613,1781247323.514007568,1781247323.514025688,1
166,3.320000,1781247323.517441034,1781247323.649621487,1781247323.649640560,1
167,3.340000,1781247323.651759386,1781247323.780495882,1781247323.780507326,1
168,3.360000,1781247323.782439232,1781247323.917113543,1781247323.917132378,1
169,3.380000,1781247323.919893742,1781247324.051366091,1781247324.051384687,1
170,3.400000,1781247324.053473473,1781247324.183713436,1781247324.183732271,1
171,3.420000,1781247324.187204361,1781247324.317924976,1781247324.317943811,1
172,3.440000,1781247324.320871353,1781247324.462355852,1781247324.462375879,1
173,3.460000,1781247324.464382648,1781247324.600581169,1781247324.600592852,1
174,3.480000,1781247324.602657557,1781247324.734390736,1781247324.734401703,1
175,3.500000,1781247324.736216307,1781247324.868890762,1781247324.868903875,1
176,3.520000,1781247324.870790958,1781247325.002594709,1781247325.002614498,1
177,3.540000,1781247325.006163359,1781247325.138437033,1781247325.138454676,1
178,3.560000,1781247325.142017603,1781247325.276148796,1781247325.276166916,1
179,3.580000,1781247325.278924227,1781247325.421092749,1781247325.421104670,1
180,3.600000,1781247325.423080921,1781247325.551851273,1781247325.551871300,1
181,3.620000,1781247325.553737402,1781247325.683208942,1781247325.683220387,1
182,3.640000,1781247325.685046673,1781247325.819027662,1781247325.819045782,1
183,3.660000,1781247325.822609186,1781247325.954485416,1781247325.954503059,1
184,3.680000,1781247325.956563473,1781247326.084402323,1781247326.084422827,1
185,3.700000,1781247326.087949991,1781247326.220833302,1781247326.220851898,1
186,3.720000,1781247326.223256826,1781247326.351984501,1781247326.352002144,1
187,3.740000,1781247326.355410576,1781247326.485339642,1781247326.485351086,1
188,3.760000,1781247326.487239361,1781247326.616578102,1781247326.616590738,1
189,3.780000,1781247326.618532658,1781247326.754472494,1781247326.754489660,1
190,3.800000,1781247326.757984877,1781247326.885687590,1781247326.885705948,1
191,3.820000,1781247326.889249325,1781247327.019143820,1781247327.019379854,1
192,3.840000,1781247327.021565676,1781247327.151283741,1781247327.151302338,1
193,3.860000,1781247327.153978348,1781247327.285365105,1781247327.285377026,1
194,3.880000,1781247327.287236691,1781247327.420432806,1781247327.420467615,1
195,3.900000,1781247327.422366858,1781247327.553053856,1781247327.553072453,1
196,3.920000,1781247327.555445433,1781247327.687865019,1781247327.687883615,1
197,3.940000,1781247327.691290855,1781247327.817962646,1781247327.817982435,1
198,3.960000,1781247327.821418285,1781247327.953877926,1781247327.953888655,1
199,3.980000,1781247327.955857038,1781247328.086174488,1781247328.086185694,1
200,4.000000,1781247328.088191748,1781247328.226222992,1781247328.226243019,1
201,4.020000,1781247328.229716539,1781247328.353980780,1781247328.353995085,1
202,4.040000,1781247328.355998516,1781247328.487194300,1781247328.487204790,1
203,4.060000,1781247328.489040852,1781247328.621149778,1781247328.621160984,1
204,4.080000,1781247328.623016596,1781247328.840697527,1781247328.840718508,1
205,4.100000,1781247328.844374895,1781247328.971496820,1781247328.971508741,1
206,4.120000,1781247328.973567009,1781247329.106696367,1781247329.106713772,1
207,4.140000,1781247329.110101938,1781247329.237606049,1781247329.237625599,1
208,4.160000,1781247329.241077662,1781247329.370920181,1781247329.370934486,1
209,4.180000,1781247329.372960806,1781247329.504649401,1781247329.504667759,1
210,4.200000,1781247329.508069992,1781247329.636946917,1781247329.636966228,1
211,4.220000,1781247329.640416861,1781247329.771671772,1781247329.771690607,1
212,4.240000,1781247329.774108887,1781247329.905208349,1781247329.905219316,1
213,4.260000,1781247329.907131195,1781247330.039148092,1781247330.039167404,1
214,4.280000,1781247330.042614937,1781247330.170690775,1781247330.170709848,1
215,4.300000,1781247330.173151255,1781247330.305280924,1781247330.305300951,1
216,4.320000,1781247330.307681084,1781247330.439027548,1781247330.439045668,1
217,4.340000,1781247330.441344023,1781247330.570604563,1781247330.570617676,1
218,4.360000,1781247330.572597027,1781247330.705201149,1781247330.705212831,1
219,4.380000,1781247330.707113743,1781247330.839176416,1781247330.839195490,1
220,4.400000,1781247330.842652082,1781247330.973079920,1781247330.973098516,1
221,4.420000,1781247330.976475716,1781247331.105839252,1781247331.105862379,1
222,4.440000,1781247331.107706070,1781247331.244626284,1781247331.244637966,1
223,4.460000,1781247331.246513367,1781247331.373528004,1781247331.373546124,1
224,4.480000,1781247331.376711607,1781247331.507372379,1781247331.507390261,1
225,4.500000,1781247331.510785818,1781247331.638574600,1781247331.638586998,1
226,4.520000,1781247331.640513420,1781247331.773545980,1781247331.773564100,1
227,4.540000,1781247331.776936769,1781247331.907971621,1781247331.907989979,1
228,4.560000,1781247331.910315990,1781247332.044537544,1781247332.044554949,1
229,4.580000,1781247332.048125505,1781247332.173427105,1781247332.173446655,1
230,4.600000,1781247332.175318003,1781247332.307952881,1781247332.307972193,1
231,4.620000,1781247332.311378956,1781247332.440912724,1781247332.440931320,1
232,4.640000,1781247332.444322586,1781247332.574868441,1781247332.574887753,1
233,4.660000,1781247332.578285933,1781247332.708161592,1781247332.708179235,1
234,4.680000,1781247332.710470438,1781247332.840087414,1781247332.840109348,1
235,4.700000,1781247332.842532158,1781247332.975480795,1781247332.975498915,1
236,4.720000,1781247332.978083849,1781247333.108237982,1781247333.108250618,1
237,4.740000,1781247333.110158920,1781247333.241487980,1781247333.241507769,1
238,4.760000,1781247333.244971752,1781247333.375686169,1781247333.375696898,1
239,4.780000,1781247333.377538204,1781247333.509394884,1781247333.509413481,1
240,4.800000,1781247333.511605263,1781247333.640868425,1781247333.640886307,1
241,4.820000,1781247333.644302130,1781247333.774282217,1781247333.774294615,1
242,4.840000,1781247333.776105165,1781247333.908725739,1781247333.908736706,1
243,4.860000,1781247333.910593271,1781247334.044880152,1781247334.044898033,1
244,4.880000,1781247334.048343897,1781247334.177556276,1781247334.177574396,1
245,4.900000,1781247334.181034088,1781247334.310424089,1781247334.310443163,1
246,4.920000,1781247334.313889503,1781247334.441820383,1781247334.441837788,1
247,4.940000,1781247334.445252180,1781247334.576108694,1781247334.576120138,1
248,4.960000,1781247334.577968359,1781247334.710240841,1781247334.710253477,1
249,4.980000,1781247334.712224722,1781247334.843983412,1781247334.843995571,1
250,5.000000,1781247334.845992088,1781247334.978297710,1781247334.978315353,1
251,5.020000,1781247334.981755495,1781247335.110512495,1781247335.110531807,1
252,5.040000,1781247335.113070488,1781247335.242471457,1781247335.242484331,1
253,5.060000,1781247335.244331598,1781247335.377240181,1781247335.377251625,1
254,5.080000,1781247335.379221439,1781247335.512160540,1781247335.512172699,1
255,5.100000,1781247335.514028072,1781247335.644840717,1781247335.644864321,1
256,5.120000,1781247335.647463083,1781247335.779014587,1781247335.779031992,1
257,5.140000,1781247335.782417059,1781247335.913673401,1781247335.913693428,1
258,5.160000,1781247335.916285992,1781247336.044841766,1781247336.044859171,1
259,5.180000,1781247336.048233032,1781247336.178738356,1781247336.178760052,1
260,5.200000,1781247336.181725979,1781247336.311032057,1781247336.311049461,1
261,5.220000,1781247336.314476252,1781247336.444750547,1781247336.444768667,1
262,5.240000,1781247336.446712971,1781247336.583786249,1781247336.583808661,1
263,5.260000,1781247336.587357521,1781247336.729763508,1781247336.729779720,1
264,5.280000,1781247336.732002974,1781247336.863698959,1781247336.863712072,1
265,5.300000,1781247336.865694761,1781247336.997415066,1781247336.997426033,1
266,5.320000,1781247336.999400377,1781247337.130362034,1781247337.130381346,1
267,5.340000,1781247337.133836985,1781247337.263946295,1781247337.263964176,1
268,5.360000,1781247337.266424417,1781247337.396637201,1781247337.396656036,1
269,5.380000,1781247337.400174379,1781247337.529981852,1781247337.529994011,1
270,5.400000,1781247337.531964064,1781247337.663666725,1781247337.663686037,1
271,5.420000,1781247337.665714025,1781247337.797183275,1781247337.797194242,1
272,5.440000,1781247337.799163342,1781247337.930052280,1781247337.930064678,1
273,5.460000,1781247337.932036400,1781247338.064222097,1781247338.064233065,1
274,5.480000,1781247338.066130161,1781247338.197882175,1781247338.197893858,1
275,5.500000,1781247338.199750900,1781247338.331085682,1781247338.331103325,1
276,5.520000,1781247338.334514856,1781247338.464017391,1781247338.464035273,1
277,5.540000,1781247338.467434645,1781247338.596599817,1781247338.596611023,1
278,5.560000,1781247338.598444462,1781247338.731630802,1781247338.731649637,1
279,5.580000,1781247338.734174728,1781247338.862935305,1781247338.862954140,1
280,5.600000,1781247338.866403580,1781247338.997343063,1781247338.997354031,1
281,5.620000,1781247338.999224901,1781247339.130344152,1781247339.130356312,1
282,5.640000,1781247339.132182837,1781247339.263481379,1781247339.263499737,1
283,5.660000,1781247339.266909122,1781247339.397855282,1781247339.397866964,1
284,5.680000,1781247339.399860620,1781247339.531505108,1781247339.531515598,1
285,5.700000,1781247339.533416271,1781247339.663876295,1781247339.663887262,1
286,5.720000,1781247339.665812731,1781247339.797609806,1781247339.797621250,1
287,5.740000,1781247339.799556494,1781247339.932508469,1781247339.932519913,1
288,5.760000,1781247339.934424400,1781247340.064609051,1781247340.064626694,1
289,5.780000,1781247340.067080498,1781247340.199286699,1781247340.199299574,1
290,5.800000,1781247340.201306581,1781247340.331069469,1781247340.331087589,1
291,5.820000,1781247340.334503651,1781247340.465984106,1781247340.466001511,1
292,5.840000,1781247340.469392300,1781247340.600080967,1781247340.600098372,1
293,5.860000,1781247340.603507280,1781247340.736016750,1781247340.736036539,1
294,5.880000,1781247340.738590956,1781247340.867066622,1781247340.867078543,1
295,5.900000,1781247340.869030952,1781247341.001224518,1781247341.001243591,1
296,5.920000,1781247341.004735231,1781247341.135732412,1781247341.135749817,1
297,5.940000,1781247341.139216661,1781247341.266091585,1781247341.266109467,1
298,5.960000,1781247341.269103050,1781247341.400420427,1781247341.400431871,1
299,5.980000,1781247341.402241945,1781247341.533367634,1781247341.533387184,1
300,6.000000,1781247341.536739349,1781247341.666518927,1781247341.666530132,1
301,6.020000,1781247341.668424845,1781247341.801921844,1781247341.801936388,1
302,6.040000,1781247341.803950787,1781247341.935418367,1781247341.935436964,1
303,6.060000,1781247341.938557625,1781247342.068147659,1781247342.068158388,1
304,6.080000,1781247342.070178747,1781247342.201151848,1781247342.201169491,1
305,6.100000,1781247342.204014778,1781247342.333633184,1781247342.333650827,1
306,6.120000,1781247342.337223053,1781247342.466542006,1781247342.466559887,1
307,6.140000,1781247342.470070601,1781247342.601721287,1781247342.601739883,1
308,6.160000,1781247342.603922129,1781247342.734190941,1781247342.734208345,1
309,6.180000,1781247342.736468077,1781247342.869091511,1781247342.869104862,1
310,6.200000,1781247342.871092081,1781247343.002196550,1781247343.002207994,1
311,6.220000,1781247343.004218102,1781247343.135034800,1781247343.135053396,1
312,6.240000,1781247343.137542963,1781247343.270890713,1781247343.270908833,1
313,6.260000,1781247343.273925066,1781247343.405354500,1781247343.405373335,1
314,6.280000,1781247343.409059286,1781247343.536423922,1781247343.536442518,1
315,6.300000,1781247343.540033102,1781247343.668441534,1781247343.668453932,1
316,6.320000,1781247343.670373678,1781247343.802496195,1781247343.802514076,1
317,6.340000,1781247343.805792809,1781247343.935613155,1781247343.935631514,1
318,6.360000,1781247343.939271688,1781247344.072723389,1781247344.072741747,1
319,6.380000,1781247344.075305462,1781247344.204933405,1781247344.204951763,1
320,6.400000,1781247344.207534790,1781247344.340204477,1781247344.340223312,1
321,6.420000,1781247344.343086958,1781247344.470703363,1781247344.470716238,1
322,6.440000,1781247344.472629547,1781247344.604219198,1781247344.604236603,1
323,6.460000,1781247344.606637239,1781247344.735732555,1781247344.735744953,1
324,6.480000,1781247344.737628698,1781247344.868855238,1781247344.868873358,1
325,6.500000,1781247344.872459412,1781247345.003682375,1781247345.003700018,1
326,6.520000,1781247345.007235765,1781247345.136591911,1781247345.136610270,1
327,6.540000,1781247345.139796734,1781247345.270957708,1781247345.270976543,1
328,6.560000,1781247345.274606228,1781247345.403873682,1781247345.403901339,1
329,6.580000,1781247345.405990601,1781247345.535728693,1781247345.535739183,1
330,6.600000,1781247345.537678003,1781247345.671307564,1781247345.671325922,1
331,6.620000,1781247345.675091743,1781247345.804368734,1781247345.804385900,1
332,6.640000,1781247345.808032990,1781247345.939125299,1781247345.939142466,1
333,6.660000,1781247345.941915274,1781247346.072003603,1781247346.072016954,1
334,6.680000,1781247346.074041843,1781247346.206245661,1781247346.206264734,1
335,6.700000,1781247346.210061073,1781247346.339194298,1781247346.339212894,1
336,6.720000,1781247346.342758894,1781247346.474133253,1781247346.474152088,1
337,6.740000,1781247346.477624178,1781247346.604803085,1781247346.604828835,1
338,6.760000,1781247346.606916666,1781247346.740183830,1781247346.740205050,1
339,6.780000,1781247346.742637157,1781247346.872974634,1781247346.872985363,1
340,6.800000,1781247346.874937534,1781247347.006828070,1781247347.006846666,1
341,6.820000,1781247347.010533571,1781247347.139053583,1781247347.139065266,1
342,6.840000,1781247347.141074657,1781247347.271975994,1781247347.271994591,1
343,6.860000,1781247347.275695562,1781247347.406221151,1781247347.406239748,1
344,6.880000,1781247347.409077168,1781247347.538965225,1781247347.538982391,1
345,6.900000,1781247347.542542696,1781247347.675006151,1781247347.675025225,1
346,6.920000,1781247347.677532911,1781247347.806547165,1781247347.806559563,1
347,6.940000,1781247347.808526039,1781247347.938007593,1781247347.938025475,1
348,6.960000,1781247347.940404177,1781247348.071443796,1781247348.071461439,1
349,6.980000,1781247348.074107409,1781247348.210485458,1781247348.210504770,1
350,7.000000,1781247348.214241028,1781247348.342138529,1781247348.342157125,1
351,7.020000,1781247348.344537973,1781247348.473699331,1781247348.473717690,1
352,7.040000,1781247348.477350712,1781247348.605973005,1781247348.605991364,1
353,7.060000,1781247348.609577894,1781247348.740730047,1781247348.740741491,1
354,7.080000,1781247348.742888927,1781247348.874161482,1781247348.874180794,1
355,7.100000,1781247348.876527786,1781247349.005728245,1781247349.005747557,1
356,7.120000,1781247349.009435415,1781247349.140971184,1781247349.140981913,1
357,7.140000,1781247349.142982244,1781247349.273268461,1781247349.273279428,1
358,7.160000,1781247349.275329590,1781247349.414872646,1781247349.414891958,1
359,7.180000,1781247349.417479515,1781247349.556373835,1781247349.556393385,1
360,7.200000,1781247349.559063196,1781247349.692212820,1781247349.692224026,1
361,7.220000,1781247349.694175720,1781247349.825775862,1781247349.825787306,1
362,7.240000,1781247349.827719927,1781247349.957611084,1781247349.957630157,1
363,7.260000,1781247349.960334063,1781247350.092428207,1781247350.092446804,1
364,7.280000,1781247350.095179796,1781247350.225995302,1781247350.226008415,1
365,7.300000,1781247350.228078604,1781247350.358809233,1781247350.358829021,1
366,7.320000,1781247350.361384630,1781247350.492555857,1781247350.492568016,1
367,7.340000,1781247350.494518518,1781247350.624541044,1781247350.624559402,1
368,7.360000,1781247350.626689911,1781247350.758353233,1781247350.758364916,1
369,7.380000,1781247350.760350704,1781247350.892346382,1781247350.892364502,1
370,7.400000,1781247350.896125555,1781247351.026196957,1781247351.026217461,1
371,7.420000,1781247351.029912472,1781247351.159353018,1781247351.159370661,1
372,7.440000,1781247351.162992239,1781247351.292026043,1781247351.292036057,1
373,7.460000,1781247351.294063091,1781247351.427752495,1781247351.427792311,1
374,7.480000,1781247351.429858208,1781247351.560324669,1781247351.560343266,1
375,7.500000,1781247351.562668800,1781247351.694253206,1781247351.694271564,1
376,7.520000,1781247351.698069572,1781247351.826250792,1781247351.826268911,1
377,7.540000,1781247351.830018044,1781247351.959487200,1781247351.959504604,1
378,7.560000,1781247351.962245226,1781247352.093256474,1781247352.093268633,1
379,7.580000,1781247352.095306396,1781247352.227805138,1781247352.227823019,1
380,7.600000,1781247352.230931520,1781247352.361119270,1781247352.361137390,1
381,7.620000,1781247352.364794970,1781247352.494011641,1781247352.494029522,1
382,7.640000,1781247352.496486425,1781247352.626367092,1781247352.626385212,1
383,7.660000,1781247352.629070759,1781247352.760358572,1781247352.760377169,1
384,7.680000,1781247352.763119936,1781247352.895121813,1781247352.895140409,1
385,7.700000,1781247352.898848057,1781247353.027402163,1781247353.027419806,1
