macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
25,0.500000,1781247304.594145775,1781247304.595156908,1781247304.709884405,1781247304.709891796,1
26,0.520000,1781247304.727618456,1781247304.728631258,1781247304.843130112,1781247304.843136549,1
27,0.540000,1781247304.861022949,1781247304.862102032,1781247304.976500273,1781247304.976507902,1
28,0.560000,1781247304.994517326,1781247304.995763302,1781247305.110274315,1781247305.110280752,1
29,0.580000,1781247305.127958775,1781247305.129087210,1781247305.243986607,1781247305.243993759,1
30,0.600000,1781247305.261367798,1781247305.262529373,1781247305.376559019,1781247305.376565933,1
31,0.620000,1781247305.394837856,1781247305.396020889,1781247305.511136532,1781247305.511144400,1
32,0.640000,1781247305.528288841,1781247305.529501200,1781247305.645181417,1781247305.645187616,1
33,0.660000,1781247305.661677122,1781247305.662885904,1781247305.779195786,1781247305.779202700,1
34,0.680000,1781247305.795143366,1781247305.796422243,1781247305.910518885,1781247305.910525799,1
35,0.700000,1781247305.928583145,1781247305.929869652,1781247306.044942856,1781247306.044950724,1
36,0.720000,1781247306.062343836,1781247306.063904047,1781247306.178725958,1781247306.178731203,1
37,0.740000,1781247306.195432186,1781247306.196767092,1781247306.311194181,1781247306.311202288,1
38,0.760000,1781247306.328884840,1781247306.330257893,1781247306.444475174,1781247306.444481373,1
39,0.780000,1781247306.462368965,1781247306.463760376,1781247306.577339649,1781247306.577346563,1
40,0.800000,1781247306.597030878,1781247306.598554134,1781247306.712808371,1781247306.712814331,1
41,0.820000,1781247306.729190350,1781247306.730676651,1781247306.845125914,1781247306.845133066,1
42,0.840000,1781247306.862608910,1781247306.864100456,1781247306.978781223,1781247306.978787661,1
43,0.860000,1781247306.996423244,1781247306.998343706,1781247307.112848043,1781247307.112854958,1
44,0.880000,1781247307.129588366,1781247307.131727934,1781247307.248742580,1781247307.248748541,1
45,0.900000,1781247307.263039351,1781247307.264604092,1781247307.378773689,1781247307.378780365,1
46,0.920000,1781247307.396473646,1781247307.398113966,1781247307.513528824,1781247307.513534784,1
47,0.940000,1781247307.529937267,1781247307.531602621,1781247307.646363735,1781247307.646370649,1
48,0.960000,1781247307.663423300,1781247307.665734768,1781247307.783061743,1781247307.783067703,1
49,0.980000,1781247307.798130274,1781247307.799805641,1781247307.913706779,1781247307.913714170,1
50,1.000000,1781247307.930226088,1781247307.931950092,1781247308.046353579,1781247308.046359777,1
51,1.019999,1781247308.064979553,1781247308.067404985,1781247308.183368921,1781247308.183376551,1
52,1.039999,1781247308.197093010,1781247308.198874474,1781247308.314232111,1781247308.314237833,1
53,1.059999,1781247308.414516449,1781247308.416363001,1781247308.530986786,1781247308.530994892,1
54,1.079999,1781247308.547429800,1781247308.549245358,1781247308.664043427,1781247308.664048910,1
55,1.099999,1781247308.680798531,1781247308.682625771,1781247308.796588182,1781247308.796595812,1
56,1.119999,1781247308.814252853,1781247308.816127777,1781247308.930864811,1781247308.930870771,1
57,1.139999,1781247308.947773218,1781247308.949641705,1781247309.058853865,1781247309.058861256,1
58,1.159999,1781247309.064408064,1781247309.066324234,1781247309.175180197,1781247309.175186396,1
59,1.179999,1781247309.181144238,1781247309.183073521,1781247309.291481495,1781247309.291489363,1
60,1.199999,1781247309.298009157,1781247309.299960613,1781247309.409064531,1781247309.409070730,1
61,1.219999,1781247309.414940357,1781247309.417080164,1781247309.525490999,1781247309.525498629,1
62,1.239999,1781247309.532664537,1781247309.534823656,1781247309.651405096,1781247309.651412010,1
63,1.259999,1781247309.665131330,1781247309.667273283,1781247309.780745983,1781247309.780752897,1
64,1.279999,1781247309.798357248,1781247309.800451040,1781247309.914342403,1781247309.914348602,1
65,1.299999,1781247309.932138681,1781247309.935153723,1781247310.053347349,1781247310.053354979,1
66,1.319999,1781247310.065264702,1781247310.067399263,1781247310.181109667,1781247310.181115627,1
67,1.339999,1781247310.198816299,1781247310.201030254,1781247310.314160109,1781247310.314168215,1
68,1.359999,1781247310.332205296,1781247310.334406853,1781247310.448128223,1781247310.448134184,1
69,1.379999,1781247310.465570450,1781247310.467843771,1781247310.581536770,1781247310.581543684,1
70,1.399999,1781247310.599049568,1781247310.601346970,1781247310.715118408,1781247310.715123892,1
71,1.419999,1781247310.732633591,1781247310.734910011,1781247310.848559618,1781247310.848567247,1
72,1.439999,1781247310.866017818,1781247310.868645191,1781247310.984475851,1781247310.984481573,1
73,1.459999,1781247310.999355078,1781247311.001685858,1781247311.115289450,1781247311.115297794,1
74,1.479999,1781247311.133050203,1781247311.135425806,1781247311.249316692,1781247311.249322176,1
75,1.499999,1781247311.266261816,1781247311.268690348,1781247311.383192062,1781247311.383199215,1
76,1.519999,1781247311.399828672,1781247311.403251410,1781247311.518772364,1781247311.518778801,1
77,1.539999,1781247311.533235788,1781247311.535718203,1781247311.649371386,1781247311.649379015,1
78,1.559999,1781247311.666660309,1781247311.669181347,1781247311.783271074,1781247311.783277512,1
79,1.579999,1781247311.883868694,1781247311.886708021,1781247312.001203537,1781247312.001211166,1
80,1.599999,1781247312.016862392,1781247312.019448042,1781247312.133791685,1781247312.133799314,1
81,1.619999,1781247312.150367975,1781247312.152952433,1781247312.266326189,1781247312.266334057,1
82,1.639999,1781247312.283802032,1781247312.286422729,1781247312.400906563,1781247312.400914192,1
83,1.659999,1781247312.417298317,1781247312.419921875,1781247312.533472300,1781247312.533479691,1
84,1.679999,1781247312.550921202,1781247312.553544760,1781247312.667600632,1781247312.667607069,1
85,1.699999,1781247312.684127569,1781247312.686779499,1781247312.801278830,1781247312.801286459,1
86,1.719999,1781247312.817517757,1781247312.820245981,1781247312.935165882,1781247312.935171843,1
87,1.739999,1781247312.951037645,1781247312.953788757,1781247313.068804502,1781247313.068812132,1
88,1.759999,1781247313.084430218,1781247313.087220669,1781247313.202167749,1781247313.202173471,1
89,1.779999,1781247313.217930555,1781247313.220918417,1781247313.335096836,1781247313.335104704,1
90,1.799999,1781247313.351296425,1781247313.354211330,1781247313.468283653,1781247313.468289852,1
91,1.819999,1781247313.484863043,1781247313.487890482,1781247313.601859808,1781247313.601867676,1
92,1.839999,1781247313.618261576,1781247313.621164799,1781247313.735610723,1781247313.735616446,1
93,1.859999,1781247313.751684189,1781247313.754616022,1781247313.868814945,1781247313.868822813,1
94,1.879999,1781247313.885074854,1781247313.888039112,1781247314.004141092,1781247314.004147053,1
95,1.899999,1781247314.018621445,1781247314.021630526,1781247314.142445564,1781247314.142452240,1
96,1.919999,1781247314.151960850,1781247314.155078411,1781247314.270431042,1781247314.270437002,1
97,1.939999,1781247314.285614729,1781247314.288727283,1781247314.405749798,1781247314.405756712,1
98,1.959999,1781247314.418932676,1781247314.422006845,1781247314.535622358,1781247314.535627842,1
99,1.979999,1781247314.552330971,1781247314.555393219,1781247314.669834614,1781247314.669842005,1
100,1.999999,1781247314.685749769,1781247314.688899279,1781247314.805210352,1781247314.805216312,1
101,2.019999,1781247314.819133997,1781247314.822296858,1781247314.936984062,1781247314.936991215,1
102,2.039999,1781247314.952801704,1781247314.956558228,1781247315.071039677,1781247315.071045399,1
103,2.059999,1781247315.086129904,1781247315.089350224,1781247315.204302788,1781247315.204310894,1
104,2.079999,1781247315.219537497,1781247315.222840071,1781247315.338027239,1781247315.338033438,1
105,2.099999,1781247315.352964640,1781247315.356200457,1781247315.471159220,1781247315.471167803,1
106,2.119999,1781247315.486787081,1781247315.490743399,1781247315.605920792,1781247315.605926991,1
107,2.139999,1781247315.619828939,1781247315.623173714,1781247315.738980055,1781247315.738987684,1
108,2.159999,1781247315.753274679,1781247315.756630182,1781247315.871321201,1781247315.871328354,1
109,2.179999,1781247315.887024641,1781247315.890592575,1781247316.006139994,1781247316.006147385,1
110,2.199999,1781247316.020160437,1781247316.023583651,1781247316.144648552,1781247316.144655704,1
111,2.219999,1781247316.153933048,1781247316.158781528,1781247316.289299488,1781247316.289306879,1
112,2.239999,1781247316.305118799,1781247316.308672190,1781247316.426387310,1781247316.426392794,1
113,2.259999,1781247316.437202692,1781247316.440674067,1781247316.555612326,1781247316.555620193,1
114,2.279999,1781247316.570973158,1781247316.574495316,1781247316.689456701,1781247316.689463139,1
115,2.299999,1781247316.704118252,1781247316.707642078,1781247316.822470665,1781247316.822479010,1
116,2.319999,1781247316.837502718,1781247316.841075420,1781247316.955981731,1781247316.955987930,1
117,2.339999,1781247316.971113920,1781247316.974844456,1781247317.090055227,1781247317.090062141,1
118,2.359999,1781247317.104634285,1781247317.108335733,1781247317.223704815,1781247317.223710775,1
119,2.379999,1781247317.238039017,1781247317.241790771,1781247317.361323357,1781247317.361329556,1
120,2.399999,1781247317.371198177,1781247317.374964714,1781247317.489590645,1781247317.489597082,1
121,2.419999,1781247317.504818201,1781247317.508490086,1781247317.622794151,1781247317.622801781,1
122,2.439999,1781247317.638335228,1781247317.642065525,1781247317.761970520,1781247317.761975765,1
123,2.459999,1781247317.771608114,1781247317.775353909,1781247317.890197277,1781247317.890205860,1
124,2.479999,1781247317.905074835,1781247317.908891439,1781247318.024036646,1781247318.024042845,1
125,2.499999,1781247318.038812399,1781247318.043546915,1781247318.166949749,1781247318.166957140,1
126,2.519999,1781247318.172088385,1781247318.176175117,1781247318.296618223,1781247318.296624184,1
127,2.539999,1781247318.305396080,1781247318.309380770,1781247318.426292419,1781247318.426299334,1
128,2.559999,1781247318.438766956,1781247318.442737818,1781247318.557326078,1781247318.557332516,1
129,2.579999,1781247318.573583126,1781247318.577537537,1781247318.692925930,1781247318.692934752,1
130,2.599999,1781247318.705732107,1781247318.709719896,1781247318.825383902,1781247318.825390339,1
131,2.619999,1781247318.839136362,1781247318.843186378,1781247318.958394051,1781247318.958402634,1
132,2.639999,1781247318.972685575,1781247318.976692677,1781247319.104266405,1781247319.104274273,1
133,2.659999,1781247319.122975349,1781247319.128232241,1781247319.245857000,1781247319.245863914,1
134,2.679999,1781247319.256330967,1781247319.260457754,1781247319.377184868,1781247319.377190590,1
135,2.699999,1781247319.389621735,1781247319.393848181,1781247319.509472609,1781247319.509480000,1
136,2.719999,1781247319.524281263,1781247319.528403759,1781247319.644144535,1781247319.644150972,1
137,2.739999,1781247319.656456470,1781247319.660648108,1781247319.776743412,1781247319.776750565,1
138,2.759999,1781247319.789876699,1781247319.794063807,1781247319.910863638,1781247319.910869837,1
139,2.779999,1781247319.923393250,1781247319.927697659,1781247320.042913198,1781247320.042921543,1
140,2.799999,1781247320.056986809,1781247320.061254978,1781247320.177289009,1781247320.177295685,1
141,2.819999,1781247320.190244436,1781247320.194534302,1781247320.310028553,1781247320.310036421,1
142,2.839999,1781247320.323944092,1781247320.328293800,1781247320.444701672,1781247320.444707394,1
143,2.859999,1781247320.457232237,1781247320.461716413,1781247320.578061581,1781247320.578068733,1
144,2.879999,1781247320.590589762,1781247320.595010757,1781247320.711676598,1781247320.711682558,1
145,2.899999,1781247320.725260496,1781247320.729637146,1781247320.844717503,1781247320.844725132,1
146,2.919999,1781247320.857475042,1781247320.862193584,1781247320.978791237,1781247320.978797674,1
147,2.939999,1781247320.990987778,1781247320.995376825,1781247321.117696047,1781247321.117703199,1
148,2.959999,1781247321.125563145,1781247321.130066633,1781247321.245915890,1781247321.245921850,1
149,2.979999,1781247321.257859468,1781247321.262694359,1781247321.379195452,1781247321.379203320,1
150,2.999999,1781247321.391242743,1781247321.395887852,1781247321.512047052,1781247321.512053728,1
151,3.019999,1781247321.524756193,1781247321.529312849,1781247321.644635677,1781247321.644644260,1
152,3.039999,1781247321.659481525,1781247321.664175987,1781247321.780375719,1781247321.780383587,1
153,3.059999,1781247321.792835474,1781247321.797508240,1781247321.913384199,1781247321.913391829,1
154,3.079999,1781247321.924957275,1781247321.929669142,1781247322.045476437,1781247322.045482159,1
155,3.099999,1781247322.058410406,1781247322.063063383,1781247322.178487778,1781247322.178494930,1
156,3.119999,1781247322.191920996,1781247322.196664095,1781247322.312592983,1781247322.312599659,1
157,3.139999,1781247322.325279236,1781247322.329958677,1781247322.444908142,1781247322.444916487,1
158,3.159999,1781247322.458951712,1781247322.463721991,1781247322.579638004,1781247322.579644203,1
159,3.179999,1781247322.592184067,1781247322.597804308,1781247322.714882612,1781247322.714890242,1
160,3.199999,1781247322.725784063,1781247322.730543137,1781247322.849456072,1781247322.849462509,1
161,3.219999,1781247322.859166622,1781247322.864208460,1781247322.979958296,1781247322.979964972,1
162,3.239999,1781247322.992481232,1781247322.997476339,1781247323.113667250,1781247323.113673925,1
163,3.259999,1781247323.126034260,1781247323.132498503,1781247323.249164820,1781247323.249172449,1
164,3.279999,1781247323.259381294,1781247323.264279366,1781247323.381077766,1781247323.381083727,1
165,3.299999,1781247323.392840624,1781247323.397825718,1781247323.513333082,1781247323.513339996,1
166,3.319999,1781247323.526341438,1781247323.531473875,1781247323.647406101,1781247323.647413015,1
167,3.339999,1781247323.659814835,1781247323.664855242,1781247323.779921770,1781247323.779929399,1
168,3.359999,1781247323.793409586,1781247323.800433874,1781247323.915874004,1781247323.915879488,1
169,3.379999,1781247323.926865578,1781247323.932055712,1781247324.049714327,1781247324.049721956,1
170,3.399999,1781247324.060286283,1781247324.065388203,1781247324.182298899,1781247324.182305098,1
171,3.419999,1781247324.193539381,1781247324.198710680,1781247324.316407919,1781247324.316415071,1
172,3.439999,1781247324.327080727,1781247324.332276583,1781247324.459855795,1781247324.459861517,1
173,3.459999,1781247324.477144003,1781247324.482319832,1781247324.598309040,1781247324.598317146,1
174,3.479999,1781247324.610603333,1781247324.615869284,1781247324.732084274,1781247324.732090950,1
175,3.499999,1781247324.745432854,1781247324.750716925,1781247324.866748095,1781247324.866755724,1
176,3.519999,1781247324.878894567,1781247324.884293556,1781247325.001749754,1781247325.001755953,1
177,3.539999,1781247325.010942936,1781247325.018485308,1781247325.136893511,1781247325.136900425,1
178,3.559999,1781247325.144418001,1781247325.149787426,1781247325.275229216,1781247325.275235653,1
179,3.579999,1781247325.295912266,1781247325.302989721,1781247325.418920994,1781247325.418928623,1
180,3.599999,1781247325.428115129,1781247325.433553696,1781247325.549628019,1781247325.549633980,1
181,3.619999,1781247325.561382771,1781247325.566721678,1781247325.681364536,1781247325.681373119,1
182,3.639999,1781247325.694787741,1781247325.700316906,1781247325.817133665,1781247325.817141294,1
183,3.659999,1781247325.829645872,1781247325.837309837,1781247325.953334332,1781247325.953341484,1
184,3.679999,1781247325.961642981,1781247325.967151165,1781247326.083467245,1781247326.083475113,1
185,3.699999,1781247326.095170021,1781247326.102103472,1781247326.219375849,1781247326.219383478,1
186,3.719999,1781247326.228469849,1781247326.234234095,1781247326.350484848,1781247326.350492716,1
187,3.739999,1781247326.362026453,1781247326.367746592,1781247326.482807636,1781247326.482815504,1
188,3.759999,1781247326.495400190,1781247326.501029491,1781247326.616296768,1781247326.616302252,1
189,3.779999,1781247326.630380869,1781247326.636020422,1781247326.752292871,1781247326.752300024,1
190,3.799999,1781247326.762279272,1781247326.768059969,1781247326.884006262,1781247326.884011984,1
191,3.819999,1781247326.895822525,1781247326.902267218,1781247327.017277241,1781247327.017285824,1
192,3.839999,1781247327.029179096,1781247327.034947157,1781247327.150815010,1781247327.150821686,1
193,3.859999,1781247327.162660599,1781247327.168419838,1781247327.283765554,1781247327.283776522,1
194,3.879999,1781247327.296299934,1781247327.302053452,1781247327.418074846,1781247327.418080568,1
195,3.899999,1781247327.429525137,1781247327.435372829,1781247327.551694155,1781247327.551701784,1
196,3.919999,1781247327.563109875,1781247327.569189072,1781247327.686333656,1781247327.686339617,1
197,3.939999,1781247327.696354389,1781247327.702225208,1781247327.817148685,1781247327.817156315,1
198,3.959999,1781247327.829879761,1781247327.835828543,1781247327.951806784,1781247327.951812506,1
199,3.979999,1781247327.963251829,1781247327.969176531,1781247328.084396601,1781247328.084403992,1
200,3.999999,1781247328.097092628,1781247328.105366945,1781247328.224391460,1781247328.224398136,1
201,4.019999,1781247328.230096102,1781247328.236118078,1781247328.351498604,1781247328.351506472,1
202,4.039999,1781247328.363709688,1781247328.369775295,1781247328.485665083,1781247328.485671282,1
203,4.059999,1781247328.497015953,1781247328.503071785,1781247328.618739605,1781247328.618747711,1
204,4.079999,1781247328.714229822,1781247328.720597982,1781247328.838788509,1781247328.838794947,1
205,4.099999,1781247328.847467422,1781247328.853708267,1781247328.970725298,1781247328.970732689,1
206,4.119999,1781247328.982220650,1781247328.988886833,1781247329.106147289,1781247329.106153488,1
207,4.139999,1781247329.114247084,1781247329.120403767,1781247329.236507177,1781247329.236515284,1
208,4.159999,1781247329.247663021,1781247329.253907919,1781247329.369791985,1781247329.369798899,1
209,4.179999,1781247329.381254435,1781247329.387429714,1781247329.502550364,1781247329.502557278,1
210,4.199999,1781247329.514536142,1781247329.520868063,1781247329.636544943,1781247329.636550665,1
211,4.219999,1781247329.647971630,1781247329.654276371,1781247329.769228458,1781247329.769236565,1
212,4.239999,1781247329.781454086,1781247329.788565874,1781247329.904216051,1781247329.904222012,1
213,4.259999,1781247329.914884329,1781247329.921246767,1781247330.037888527,1781247330.037895203,1
214,4.279999,1781247330.048338175,1781247330.054671526,1781247330.170003653,1781247330.170009851,1
215,4.299999,1781247330.181840181,1781247330.188230038,1781247330.303890228,1781247330.303898335,1
216,4.319999,1781247330.315196753,1781247330.321704865,1781247330.437542200,1781247330.437549591,1
217,4.339999,1781247330.448724270,1781247330.455171108,1781247330.570334911,1781247330.570342302,1
218,4.359999,1781247330.582350254,1781247330.588994741,1781247330.705003262,1781247330.705009222,1
219,4.379999,1781247330.715523005,1781247330.722047806,1781247330.837294102,1781247330.837302923,1
220,4.399999,1781247330.849021435,1781247330.855617285,1781247330.971272945,1781247330.971279383,1
221,4.419999,1781247330.982403517,1781247330.988970041,1781247331.103963375,1781247331.103971243,1
222,4.439999,1781247331.117138863,1781247331.123893023,1781247331.243300676,1781247331.243306398,1
223,4.459999,1781247331.249510050,1781247331.256238699,1781247331.371648550,1781247331.371656418,1
224,4.479999,1781247331.382745028,1781247331.389478207,1781247331.505152702,1781247331.505159140,1
225,4.499999,1781247331.516422749,1781247331.523079395,1781247331.638077974,1781247331.638085842,1
226,4.519999,1781247331.649702072,1781247331.656438351,1781247331.772096395,1781247331.772102594,1
227,4.539999,1781247331.783440828,1781247331.791553736,1781247331.905804396,1781247331.905811310,1
228,4.559999,1781247331.916754484,1781247331.923897028,1781247332.042510509,1781247332.042516708,1
229,4.579999,1781247332.050183058,1781247332.056979179,1781247332.172486305,1781247332.172494888,1
230,4.599999,1781247332.183464289,1781247332.190308332,1781247332.306051016,1781247332.306059122,1
231,4.619999,1781247332.317087173,1781247332.323859692,1781247332.439444065,1781247332.439451456,1
232,4.639999,1781247332.450351477,1781247332.457219124,1781247332.572495461,1781247332.572501659,1
233,4.659999,1781247332.583972931,1781247332.590871096,1781247332.706097126,1781247332.706104517,1
234,4.679999,1781247332.717221022,1781247332.724138975,1781247332.839618444,1781247332.839625359,1
235,4.699999,1781247332.850673676,1781247332.857643366,1781247332.973114967,1781247332.973123312,1
236,4.719999,1781247332.984277010,1781247332.991249323,1781247333.106396914,1781247333.106403112,1
237,4.739999,1781247333.117477179,1781247333.124661207,1781247333.240089893,1781247333.240097523,1
238,4.759999,1781247333.251327753,1781247333.258305073,1781247333.373440742,1781247333.373447418,1
239,4.779999,1781247333.384441376,1781247333.391475677,1781247333.507666826,1781247333.507674456,1
240,4.799999,1781247333.517855167,1781247333.524928570,1781247333.640239477,1781247333.640244961,1
241,4.819999,1781247333.651427269,1781247333.658457994,1781247333.772980213,1781247333.772987604,1
242,4.839999,1781247333.784741640,1781247333.792018414,1781247333.908103943,1781247333.908109426,1
243,4.859999,1781247333.918160915,1781247333.925384521,1781247334.042623281,1781247334.042630434,1
244,4.879999,1781247334.053108454,1781247334.060263395,1781247334.175122023,1781247334.175127983,1
245,4.899999,1781247334.185294628,1781247334.192724705,1781247334.308444977,1781247334.308452606,1
246,4.919999,1781247334.318747044,1781247334.325966358,1781247334.441341639,1781247334.441347361,1
247,4.939999,1781247334.452062607,1781247334.459357977,1781247334.575268269,1781247334.575276613,1
248,4.959999,1781247334.585307360,1781247334.592580557,1781247334.707894325,1781247334.707900763,1
249,4.979999,1781247334.718880415,1781247334.726268768,1781247334.842003107,1781247334.842010736,1
250,5.000000,1781247334.853527784,1781247334.860917091,1781247334.976553440,1781247334.976559639,1
251,5.020000,1781247334.985732317,1781247334.993121624,1781247335.108457804,1781247335.108466148,1
252,5.040000,1781247335.119420052,1781247335.126883268,1781247335.242078781,1781247335.242085218,1
253,5.060000,1781247335.252695560,1781247335.260097742,1781247335.375293732,1781247335.375301123,1
254,5.080000,1781247335.386034489,1781247335.393523216,1781247335.510390759,1781247335.510396719,1
255,5.100000,1781247335.519537449,1781247335.527044773,1781247335.644435644,1781247335.644442558,1
256,5.120000,1781247335.653023243,1781247335.660903692,1781247335.776811838,1781247335.776817322,1
257,5.140000,1781247335.786400080,1781247335.797081947,1781247335.911937714,1781247335.911945820,1
258,5.160000,1781247335.919922352,1781247335.928162098,1781247336.043671370,1781247336.043678761,1
259,5.180000,1781247336.053456783,1781247336.062398434,1781247336.178278685,1781247336.178285837,1
260,5.200000,1781247336.186702967,1781247336.194429398,1781247336.310606241,1781247336.310612440,1
261,5.220000,1781247336.320245028,1781247336.328081131,1781247336.443148613,1781247336.443156481,1
262,5.240000,1781247336.453657150,1781247336.464440584,1781247336.582268715,1781247336.582274199,1
263,5.260000,1781247336.603776455,1781247336.611544847,1781247336.727687836,1781247336.727696180,1
264,5.280000,1781247336.737486839,1781247336.746267080,1781247336.862620115,1781247336.862626314,1
265,5.300000,1781247336.870780468,1781247336.878990173,1781247336.994987726,1781247336.994995117,1
266,5.320000,1781247337.005327940,1781247337.013161659,1781247337.128875732,1781247337.128881931,1
267,5.340000,1781247337.138675928,1781247337.146574736,1781247337.262355804,1781247337.262363672,1
268,5.360000,1781247337.270894766,1781247337.278823853,1781247337.394668818,1781247337.394675493,1
269,5.380000,1781247337.404576302,1781247337.412682772,1781247337.529438257,1781247337.529445410,1
270,5.400000,1781247337.537993193,1781247337.545976639,1781247337.662451267,1781247337.662456989,1
271,5.420000,1781247337.671345711,1781247337.679352760,1781247337.795177937,1781247337.795184851,1
272,5.440000,1781247337.804726124,1781247337.812742472,1781247337.928680420,1781247337.928686857,1
273,5.460000,1781247337.938244820,1781247337.946284771,1781247338.061941147,1781247338.061948299,1
274,5.480000,1781247338.071598530,1781247338.080178261,1781247338.196456909,1781247338.196463108,1
275,5.500000,1781247338.206373692,1781247338.214781523,1781247338.330105782,1781247338.330113888,1
276,5.520000,1781247338.338485956,1781247338.346598387,1781247338.461970806,1781247338.461976290,1
277,5.540000,1781247338.472042322,1781247338.480178118,1781247338.594998837,1781247338.595006943,1
278,5.560000,1781247338.606563091,1781247338.614744425,1781247338.730705738,1781247338.730711222,1
279,5.580000,1781247338.738919497,1781247338.747071981,1781247338.862572193,1781247338.862580538,1
280,5.600000,1781247338.872537851,1781247338.880779505,1781247338.996605635,1781247338.996612787,1
281,5.620000,1781247339.005841494,1781247339.014066219,1781247339.129706860,1781247339.129714966,1
282,5.640000,1781247339.139101744,1781247339.147441149,1781247339.263078928,1781247339.263084888,1
283,5.660000,1781247339.272601843,1781247339.280929804,1781247339.396313667,1781247339.396321297,1
284,5.680000,1781247339.406094313,1781247339.414414406,1781247339.529945850,1781247339.529951811,1
285,5.700000,1781247339.539458752,1781247339.547842264,1781247339.662696362,1781247339.662703991,1
286,5.720000,1781247339.672937870,1781247339.681454182,1781247339.796683311,1781247339.796689987,1
287,5.740000,1781247339.806332111,1781247339.814741135,1781247339.930422544,1781247339.930429697,1
288,5.760000,1781247339.939842224,1781247339.948517084,1781247340.064181566,1781247340.064187050,1
289,5.780000,1781247340.073282719,1781247340.082032919,1781247340.198621750,1781247340.198629141,1
290,5.800000,1781247340.206622839,1781247340.215167046,1781247340.330777168,1781247340.330783129,1
291,5.820000,1781247340.340125084,1781247340.348667145,1781247340.464030504,1781247340.464038610,1
292,5.840000,1781247340.473550081,1781247340.482085466,1781247340.597795010,1781247340.597801447,1
293,5.860000,1781247340.607042313,1781247340.617318630,1781247340.734091759,1781247340.734099150,1
294,5.880000,1781247340.741673946,1781247340.750497341,1781247340.866648436,1781247340.866655827,1
295,5.900000,1781247340.873952150,1781247340.882993221,1781247340.998839140,1781247340.998846292,1
296,5.920000,1781247341.007418871,1781247341.017966747,1781247341.133844137,1781247341.133849859,1
297,5.940000,1781247341.140915632,1781247341.149750233,1781247341.265111446,1781247341.265119314,1
298,5.960000,1781247341.274465799,1781247341.283262014,1781247341.399089098,1781247341.399096251,1
299,5.980000,1781247341.407644749,1781247341.416410923,1781247341.531891346,1781247341.531898737,1
300,6.000000,1781247341.541221619,1781247341.550082922,1781247341.666341305,1781247341.666347504,1
301,6.020000,1781247341.674755812,1781247341.683910370,1781247341.800095558,1781247341.800102472,1
302,6.040000,1781247341.809188128,1781247341.818261862,1781247341.935151339,1781247341.935157299,1
303,6.060000,1781247341.942589283,1781247341.951447248,1781247342.067208529,1781247342.067216635,1
304,6.080000,1781247342.075055838,1781247342.084359884,1781247342.200476170,1781247342.200481892,1
305,6.100000,1781247342.208328962,1781247342.217261553,1781247342.332803488,1781247342.332811117,1
306,6.120000,1781247342.341767073,1781247342.350672245,1781247342.466060400,1781247342.466066360,1
307,6.140000,1781247342.475356340,1781247342.484412909,1781247342.599740267,1781247342.599748135,1
308,6.160000,1781247342.608613729,1781247342.617586613,1781247342.732866287,1781247342.732872248,1
