macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
27,0.540000,1781661540.984416962,1781661540.984467030,1781661541.189000130,1781661541.189009428,1
28,0.560000,1781661541.268309593,1781661541.268374443,1781661541.476008415,1781661541.476016045,1
29,0.580000,1781661541.484786749,1781661541.484858036,1781661541.707563877,1781661541.707576990,1
30,0.600000,1781661541.718281269,1781661541.718330860,1781661541.926120520,1781661541.926129103,1
31,0.620000,1781661541.935276508,1781661541.935356855,1781661542.138932705,1781661542.138943195,1
32,0.640000,1781661542.202214956,1781661542.202265501,1781661542.412004471,1781661542.412012100,1
33,0.660000,1781661542.435748816,1781661542.435837030,1781661542.656530380,1781661542.656544685,1
34,0.680000,1781661542.669352531,1781661542.669420481,1781661542.899049759,1781661542.899058580,1
35,0.700000,1781661542.919414997,1781661542.919483423,1781661543.131707668,1781661543.131719112,1
36,0.720000,1781661543.152917862,1781661543.152971506,1781661543.371290922,1781661543.371301651,1
37,0.740000,1781661543.386348724,1781661543.386405945,1781661543.608332634,1781661543.608342886,1
38,0.760000,1781661543.620063305,1781661543.620114088,1781661543.860498190,1781661543.860506296,1
39,0.780000,1781661543.870260239,1781661543.870382786,1781661544.113232136,1781661544.113242149,1
40,0.800000,1781661544.120400429,1781661544.120448112,1781661544.346897364,1781661544.346904516,1
41,0.820000,1781661544.354182482,1781661544.354250193,1781661544.586178303,1781661544.586188316,1
42,0.840000,1781661544.603983402,1781661544.604032516,1781661544.830709457,1781661544.830717087,1
43,0.860000,1781661544.854330540,1781661544.854394674,1781661545.074622154,1781661545.074633837,1
44,0.880000,1781661545.087807178,1781661545.087867022,1781661545.329525709,1781661545.329533577,1
45,0.900000,1781661545.337972879,1781661545.338019609,1781661545.568419218,1781661545.568431854,1
46,0.920000,1781661545.621648788,1781661545.621705770,1781661545.842806339,1781661545.842820168,1
47,0.940000,1781661545.855080128,1781661545.855166435,1781661546.085681677,1781661546.085691452,1
48,0.960000,1781661546.105166435,1781661546.105216980,1781661546.322682619,1781661546.322690964,1
49,0.980000,1781661546.338740826,1781661546.338792801,1781661546.558826208,1781661546.558838367,1
50,1.000000,1781661546.572164774,1781661546.572226763,1781661546.787898302,1781661546.787907600,1
51,1.019999,1781661546.805927753,1781661546.805988789,1781661547.017751455,1781661547.017761230,1
52,1.039999,1781661547.039393425,1781661547.039477348,1781661547.264748335,1781661547.264756441,1
53,1.059999,1781661547.272893667,1781661547.272945642,1781661547.492892504,1781661547.492902517,1
54,1.079999,1781661547.506314039,1781661547.506362677,1781661547.729653597,1781661547.729661465,1
55,1.099999,1781661547.739933491,1781661547.739992619,1781661547.954468250,1781661547.954484224,1
56,1.119999,1781661547.973585367,1781661547.973644495,1781661548.186384678,1781661548.186392546,1
57,1.139999,1781661548.207345247,1781661548.207417488,1781661548.414728642,1781661548.414738417,1
58,1.159999,1781661548.423817873,1781661548.423864603,1781661548.628035069,1781661548.628043175,1
59,1.179999,1781661548.640736580,1781661548.640783310,1781661548.845631599,1781661548.845642090,1
60,1.199999,1781661548.857323408,1781661548.857375145,1781661549.078635693,1781661549.078643560,1
61,1.219999,1781661549.090850353,1781661549.090895176,1781661549.297343254,1781661549.297353029,1
62,1.239999,1781661549.307787180,1781661549.307838202,1781661549.516556978,1781661549.516565800,1
63,1.259999,1781661549.524634600,1781661549.524693251,1781661549.735087633,1781661549.735096931,1
64,1.279999,1781661549.759317875,1781661549.759400368,1781661549.968580008,1781661549.968588352,1
65,1.299999,1781661549.974993944,1781661549.975037336,1781661550.183255196,1781661550.183266401,1
66,1.319999,1781661550.191940784,1781661550.191985369,1781661550.400350094,1781661550.400358915,1
67,1.339999,1781661550.408789396,1781661550.408838749,1781661550.617125988,1781661550.617136478,1
68,1.359999,1781661550.625471115,1781661550.625515223,1781661550.833917856,1781661550.833926439,1
69,1.379999,1781661550.859293938,1781661550.859341621,1781661551.067754745,1781661551.067765236,1
70,1.399999,1781661551.075868130,1781661551.075913191,1781661551.284913301,1781661551.284921408,1
71,1.419999,1781661551.292809486,1781661551.292867661,1781661551.502623320,1781661551.502632856,1
72,1.439999,1781661551.509584188,1781661551.509643078,1781661551.718759537,1781661551.718767166,1
73,1.459999,1781661551.726484060,1781661551.726539850,1781661551.934315205,1781661551.934325695,1
74,1.479999,1781661551.943321228,1781661551.943369865,1781661552.151498318,1781661552.151504993,1
75,1.499999,1781661552.160045624,1781661552.160089016,1781661552.367679834,1781661552.367690563,1
76,1.519999,1781661552.377414465,1781661552.377467394,1781661552.586806297,1781661552.586813927,1
77,1.539999,1781661552.593866587,1781661552.593915462,1781661552.801170111,1781661552.801179886,1
78,1.559999,1781661552.810697079,1781661552.810747862,1781661553.018928528,1781661553.018937111,1
79,1.579999,1781661553.027564526,1781661553.027610779,1781661553.234331608,1781661553.234341860,1
80,1.599999,1781661553.260992527,1781661553.261045218,1781661553.467329741,1781661553.467338800,1
81,1.619999,1781661553.477955103,1781661553.478000164,1781661553.684124947,1781661553.684134007,1
82,1.639999,1781661553.694763660,1781661553.694820881,1781661553.902019739,1781661553.902028322,1
83,1.659999,1781661553.911556721,1781661553.911602974,1781661554.118242741,1781661554.118252039,1
84,1.679999,1781661554.128220320,1781661554.128261566,1781661554.335527420,1781661554.335535049,1
85,1.699999,1781661554.345085621,1781661554.345127821,1781661554.552895546,1781661554.552905560,1
86,1.719999,1781661554.562001705,1781661554.562046289,1781661554.770449162,1781661554.770456314,1
87,1.739999,1781661554.778927803,1781661554.778972149,1781661554.985538244,1781661554.985547781,1
88,1.759999,1781661554.995654821,1781661554.995699883,1781661555.202491999,1781661555.202500582,1
89,1.779999,1781661555.212586164,1781661555.212654352,1781661555.421156883,1781661555.421166420,1
90,1.799999,1781661555.429319143,1781661555.429364443,1781661555.635330677,1781661555.635338306,1
91,1.819999,1781661555.646289349,1781661555.646335602,1781661555.851831198,1781661555.851841211,1
92,1.839999,1781661555.863162994,1781661555.863207340,1781661556.069295883,1781661556.069303989,1
93,1.859999,1781661556.080028057,1781661556.080092907,1781661556.287148476,1781661556.287157536,1
94,1.879999,1781661556.296751022,1781661556.296795607,1781661556.505107641,1781661556.505116224,1
95,1.899999,1781661556.530324936,1781661556.530402422,1781661556.740268946,1781661556.740278721,1
96,1.919999,1781661556.763923407,1781661556.763975859,1781661556.972915173,1781661556.972922802,1
97,1.939999,1781661556.980568647,1781661556.980612278,1781661557.188693047,1781661557.188701868,1
98,1.959999,1781661557.197616339,1781661557.197667122,1781661557.407388926,1781661557.407396317,1
99,1.979999,1781661557.414383411,1781661557.414426804,1781661557.621924639,1781661557.621934891,1
100,1.999999,1781661557.631332636,1781661557.631381750,1781661557.839608908,1781661557.839616537,1
101,2.019999,1781661557.848049402,1781661557.848092556,1781661558.056463718,1781661558.056473494,1
102,2.039999,1781661558.081569433,1781661558.081619978,1781661558.290390730,1781661558.290399075,1
103,2.059999,1781661558.298372030,1781661558.298416853,1781661558.506847858,1781661558.506856441,1
104,2.079999,1781661558.515210867,1781661558.515255690,1781661558.724056721,1781661558.724065304,1
105,2.099999,1781661558.732044458,1781661558.732087612,1781661558.941009760,1781661558.941018581,1
106,2.119999,1781661558.948949814,1781661558.948994875,1781661559.158703566,1781661559.158711910,1
107,2.139999,1781661559.182551861,1781661559.182602406,1781661559.391522646,1781661559.391531944,1
108,2.159999,1781661559.399342299,1781661559.399392605,1781661559.610625267,1781661559.610632896,1
109,2.179999,1781661559.632812262,1781661559.632863760,1781661559.842702150,1781661559.842714310,1
110,2.199999,1781661559.866583586,1781661559.866647005,1781661560.076502562,1781661560.076509953,1
111,2.219999,1781661560.099815607,1781661560.099866629,1781661560.308471441,1781661560.308480263,1
112,2.239999,1781661560.316832542,1781661560.316877365,1781661560.525454760,1781661560.525463343,1
113,2.259999,1781661560.533498764,1781661560.533545971,1781661560.742460966,1781661560.742471218,1
114,2.279999,1781661560.750315666,1781661560.750361681,1781661560.958739042,1781661560.958746433,1
115,2.299999,1781661560.967407465,1781661560.967456818,1781661561.176681280,1781661561.176691532,1
116,2.319999,1781661561.201108456,1781661561.201180935,1781661561.419379473,1781661561.419387102,1
117,2.339999,1781661561.434287310,1781661561.434334278,1781661561.644944668,1781661561.644953966,1
118,2.359999,1781661561.667821407,1781661561.667892694,1781661561.884927034,1781661561.884934664,1
119,2.379999,1781661561.901484013,1781661561.901533365,1781661562.108546495,1781661562.108556032,1
120,2.399999,1781661562.118265152,1781661562.118308783,1781661562.324811697,1781661562.324819803,1
121,2.419999,1781661562.335003376,1781661562.335049629,1781661562.541114569,1781661562.541124344,1
122,2.439999,1781661562.551894426,1781661562.551940680,1781661562.755912781,1781661562.755920649,1
123,2.459999,1781661562.768688202,1781661562.768732786,1781661562.970604897,1781661562.970615149,1
124,2.479999,1781661562.985630274,1781661562.985677004,1781661563.187018156,1781661563.187025547,1
125,2.499999,1781661563.202425003,1781661563.202472925,1781661563.402833939,1781661563.402844191,1
126,2.519999,1781661563.419377089,1781661563.419427156,1781661563.619372129,1781661563.619379759,1
127,2.539999,1781661563.636214972,1781661563.636267424,1781661563.835893869,1781661563.835903645,1
128,2.559999,1781661563.853021622,1781661563.853073120,1781661564.052617311,1781661564.052625895,1
129,2.579999,1781661564.069954634,1781661564.070028305,1781661564.270515680,1781661564.270524979,1
130,2.599999,1781661564.286527157,1781661564.286581755,1781661564.486589909,1781661564.486598969,1
131,2.619999,1781661564.503362894,1781661564.503422737,1781661564.703073502,1781661564.703083515,1
132,2.639999,1781661564.720474482,1781661564.720525980,1781661564.920528412,1781661564.920536280,1
133,2.659999,1781661564.937124968,1781661564.937173843,1781661565.137022734,1781661565.137032509,1
134,2.679999,1781661565.154049635,1781661565.154101610,1781661565.353241205,1781661565.353248835,1
135,2.699999,1781661565.370867968,1781661565.370923758,1781661565.570913076,1781661565.570923090,1
136,2.719999,1781661565.587810993,1781661565.587860584,1781661565.787440062,1781661565.787448406,1
137,2.739999,1781661565.804526329,1781661565.804577589,1781661566.004349947,1781661566.004359961,1
138,2.759999,1781661566.021294594,1781661566.021342516,1781661566.221187115,1781661566.221195459,1
139,2.779999,1781661566.238188982,1781661566.238242149,1781661566.437501669,1781661566.437510729,1
140,2.799999,1781661566.455075502,1781661566.455150843,1781661566.658362627,1781661566.658376217,1
141,2.819999,1781661566.672112942,1781661566.672183752,1781661566.875215530,1781661566.875225782,1
142,2.839999,1781661566.888673544,1781661566.888720989,1781661567.089692831,1781661567.089700937,1
143,2.859999,1781661567.105497360,1781661567.105545521,1781661567.304971695,1781661567.304980993,1
144,2.879999,1781661567.322444201,1781661567.322494745,1781661567.522292376,1781661567.522300243,1
145,2.899999,1781661567.539401054,1781661567.539472818,1781661567.739866018,1781661567.739875555,1
146,2.919999,1781661567.756243229,1781661567.759292603,1781661567.959327459,1781661567.959335566,1
147,2.939999,1781661567.972896576,1781661567.972942352,1781661568.172002077,1781661568.172012091,1
148,2.959999,1781661568.189978600,1781661568.190030575,1781661568.389345646,1781661568.389353037,1
149,2.979999,1781661568.406813383,1781661568.406865358,1781661568.605773449,1781661568.605782270,1
150,2.999999,1781661568.623589993,1781661568.623641014,1781661568.822801828,1781661568.822809935,1
151,3.019999,1781661568.840415001,1781661568.840467453,1781661569.039837837,1781661569.039847851,1
152,3.039999,1781661569.057303905,1781661569.057358027,1781661569.256918669,1781661569.256927013,1
153,3.059999,1781661569.274131775,1781661569.274182320,1781661569.473372459,1781661569.473381996,1
154,3.079999,1781661569.490832567,1781661569.490881443,1781661569.690116882,1781661569.690124989,1
155,3.099999,1781661569.707623243,1781661569.707674026,1781661569.906767130,1781661569.906777859,1
156,3.119999,1781661569.924529076,1781661569.924578905,1781661570.125239611,1781661570.125246763,1
157,3.139999,1781661570.141383410,1781661570.141429663,1781661570.341345072,1781661570.341355085,1
158,3.159999,1781661570.358217239,1781661570.358263969,1781661570.558162212,1781661570.558170080,1
159,3.179999,1781661570.575121880,1781661570.575172186,1781661570.773689032,1781661570.773699284,1
160,3.199999,1781661570.791903257,1781661570.791952133,1781661570.993848085,1781661570.993856192,1
161,3.219999,1781661571.008846760,1781661571.008896112,1781661571.209964752,1781661571.209974289,1
162,3.239999,1781661571.225708961,1781661571.225779533,1781661571.427027702,1781661571.427035570,1
163,3.259999,1781661571.442598343,1781661571.442649126,1781661571.641568661,1781661571.641578436,1
164,3.279999,1781661571.659343719,1781661571.659401178,1781661571.858929634,1781661571.858938217,1
165,3.299999,1781661571.876116514,1781661571.876166821,1781661572.076179028,1781661572.076189756,1
166,3.319999,1781661572.093128920,1781661572.093181133,1781661572.292639732,1781661572.292648554,1
167,3.339999,1781661572.310004473,1781661572.310055256,1781661572.509238243,1781661572.509248972,1
168,3.359999,1781661572.526776791,1781661572.526829004,1781661572.726442814,1781661572.726450443,1
169,3.379999,1781661572.743457079,1781661572.743509531,1781661572.977921009,1781661572.977931261,1
170,3.399999,1781661572.993737221,1781661572.993785620,1781661573.197712183,1781661573.197720051,1
171,3.419999,1781661573.210598707,1781661573.210648060,1781661573.409571171,1781661573.409580946,1
172,3.439999,1781661573.427336931,1781661573.427400589,1781661573.627654552,1781661573.627662659,1
173,3.459999,1781661573.644206285,1781661573.644253969,1781661573.843261242,1781661573.843271255,1
174,3.479999,1781661573.861041546,1781661573.861092567,1781661574.062127113,1781661574.062135220,1
175,3.499999,1781661574.077935934,1781661574.077981949,1781661574.276768446,1781661574.276777744,1
176,3.519999,1781661574.294739962,1781661574.294812441,1781661574.497308731,1781661574.497316837,1
177,3.539999,1781661574.511637449,1781661574.511686802,1781661574.712106466,1781661574.712116003,1
