macro_frame,sim_time,gripper_state,grip_count,cloth_max_speed_mps,cloth_mean_speed_mps,cloth_com_x,cloth_com_y,cloth_com_z
38,0.760000,Open,0,0.029122,0.000725,-5.11866808,1.21258652,6.94910765
39,0.780000,Open,0,0.049869,0.000684,-5.11866570,1.21258628,6.94910669
40,0.800000,Open,0,0.059192,0.000764,-5.11866713,1.21258616,6.94910860
41,0.820000,Open,0,0.080942,0.000768,-5.11866570,1.21258605,6.94910955
42,0.840000,Open,0,0.074394,0.000726,-5.11866331,1.21258640,6.94910765
43,0.860000,Open,0,0.080157,0.000817,-5.11865997,1.21258676,6.94910669
44,0.880000,Open,0,0.041298,0.000733,-5.11865854,1.21258700,6.94910431
45,0.900000,Open,0,0.041149,0.000686,-5.11865759,1.21258712,6.94910383
46,0.920000,Open,0,0.041573,0.000679,-5.11865520,1.21258736,6.94910383
47,0.940000,Open,0,0.051132,0.000723,-5.11865520,1.21258724,6.94910288
48,0.960000,Open,0,0.058371,0.000782,-5.11865759,1.21258688,6.94910240
49,0.980000,Open,0,0.057612,0.000771,-5.11865950,1.21258628,6.94910145
50,1.000000,Open,0,0.045140,0.000643,-5.11866093,1.21258593,6.94910192
51,1.020000,Open,0,0.016131,0.000603,-5.11866045,1.21258593,6.94910049
52,1.040000,Open,0,0.047224,0.000742,-5.11865950,1.21258605,6.94910002
53,1.060000,Open,0,0.055677,0.000745,-5.11865520,1.21258652,6.94909906
54,1.080000,Open,0,0.052260,0.000702,-5.11865091,1.21258700,6.94909716
55,1.100000,Open,0,0.044160,0.000762,-5.11864805,1.21258724,6.94909668
56,1.120000,Open,0,0.028882,0.000629,-5.11864805,1.21258712,6.94909430
57,1.140000,Open,0,0.044507,0.000726,-5.11864758,1.21258700,6.94909477
58,1.160000,Open,0,0.082061,0.000790,-5.11864948,1.21258676,6.94909620
59,1.180000,Open,0,0.048397,0.000677,-5.11864996,1.21258652,6.94909668
60,1.200000,Open,0,0.061426,0.000696,-5.11865091,1.21258628,6.94909716
61,1.220000,Open,0,0.037849,0.000697,-5.11865234,1.21258605,6.94909620
62,1.240000,Open,0,0.016786,0.000671,-5.11865091,1.21258628,6.94909668
63,1.260000,Open,0,0.064237,0.000700,-5.11865044,1.21258628,6.94909620
64,1.280000,Open,0,0.056334,0.000735,-5.11864758,1.21258664,6.94909716
65,1.300000,Open,0,0.055228,0.000727,-5.11864424,1.21258688,6.94909716
66,1.320000,Open,0,0.048476,0.000741,-5.11864281,1.21258700,6.94909668
67,1.340000,Open,0,0.023270,0.000636,-5.11864471,1.21258688,6.94909477
68,1.360000,Open,0,0.046320,0.000682,-5.11864281,1.21258664,6.94909525
69,1.380000,Open,0,0.043199,0.000720,-5.11864233,1.21258664,6.94909477
70,1.400000,Open,0,0.040832,0.000671,-5.11864281,1.21258664,6.94909477
71,1.420000,Open,0,0.048929,0.000687,-5.11864281,1.21258652,6.94909239
72,1.440000,Open,0,0.007689,0.000634,-5.11864281,1.21258652,6.94909143
73,1.460000,Open,0,0.049869,0.000702,-5.11864185,1.21258664,6.94909191
74,1.480000,Open,0,0.026785,0.000653,-5.11864185,1.21258688,6.94909143
75,1.500000,Open,0,0.032904,0.000638,-5.11864090,1.21258688,6.94909048
76,1.520000,Open,0,0.044297,0.000682,-5.11864281,1.21258664,6.94908953
77,1.540000,Open,0,0.013227,0.000613,-5.11864233,1.21258664,6.94908905
78,1.560000,Open,0,0.045266,0.000691,-5.11864281,1.21258652,6.94908905
79,1.580000,Open,0,0.030852,0.000676,-5.11864185,1.21258664,6.94909048
80,1.600000,Open,0,0.031504,0.000673,-5.11864090,1.21258652,6.94909143
81,1.620000,Open,0,0.042762,0.000721,-5.11864281,1.21258640,6.94909239
82,1.640000,Open,0,0.014916,0.000635,-5.11864424,1.21258652,6.94909191
83,1.660000,Open,0,0.042949,0.000707,-5.11864281,1.21258652,6.94909191
84,1.680000,Open,0,0.025258,0.000714,-5.11864281,1.21258676,6.94909239
85,1.700000,Open,0,0.028231,0.000670,-5.11864281,1.21258664,6.94909286
86,1.720000,Open,0,0.039695,0.000699,-5.11864519,1.21258664,6.94909239
87,1.740000,Open,0,0.012420,0.000623,-5.11864567,1.21258652,6.94909191
88,1.760000,Open,0,0.027920,0.000677,-5.11864567,1.21258640,6.94909239
89,1.780000,Open,0,0.027477,0.000662,-5.11864710,1.21258640,6.94909239
90,1.800000,Open,0,0.019589,0.000667,-5.11864805,1.21258640,6.94909239
91,1.820000,Open,0,0.020999,0.000673,-5.11864853,1.21258640,6.94909191
92,1.840000,Open,0,0.016750,0.000651,-5.11864996,1.21258640,6.94909191
93,1.860000,Open,0,0.026457,0.000655,-5.11864853,1.21258652,6.94909143
94,1.880000,Open,0,0.024991,0.000680,-5.11864805,1.21258652,6.94909286
95,1.900000,Open,0,0.032329,0.000629,-5.11864758,1.21258676,6.94909286
96,1.920000,Open,0,0.032620,0.000688,-5.11864758,1.21258700,6.94909286
97,1.940000,Open,0,0.014253,0.000625,-5.11864758,1.21258700,6.94909286
98,1.960000,Open,0,0.024397,0.000613,-5.11864805,1.21258700,6.94909239
99,1.980000,Closing,0,0.043411,0.000666,-5.11864996,1.21258688,6.94909286
100,2.000000,Closing,0,0.018375,0.000644,-5.11865234,1.21258664,6.94909382
101,2.020000,Closing,0,0.008538,0.000635,-5.11865234,1.21258652,6.94909286
102,2.040000,Closing,0,0.030679,0.000641,-5.11865091,1.21258676,6.94909286
103,2.060000,Closing,0,0.032477,0.000623,-5.11865187,1.21258676,6.94909239
104,2.080000,Closing,0,0.011893,0.000603,-5.11865282,1.21258688,6.94909239
105,2.100000,Closing,0,0.019705,0.000663,-5.11865187,1.21258700,6.94909286
106,2.120000,Closing,0,0.023744,0.000670,-5.11865425,1.21258688,6.94909286
107,2.140000,Closing,0,0.032021,0.000668,-5.11865711,1.21258664,6.94909525
108,2.160000,Closing,0,0.021519,0.000643,-5.11865711,1.21258640,6.94909525
109,2.180000,Closing,0,0.029204,0.000627,-5.11866045,1.21258628,6.94909668
110,2.200000,Closing,0,0.026177,0.000640,-5.11866331,1.21258628,6.94909716
111,2.220000,Closing,0,0.010715,0.000634,-5.11866331,1.21258628,6.94909859
112,2.240000,Closing,0,0.022990,0.000650,-5.11866236,1.21258628,6.94909716
113,2.260000,Closing,0,0.026899,0.000646,-5.11866188,1.21258640,6.94909763
114,2.280000,Closing,0,0.026861,0.000651,-5.11866188,1.21258652,6.94909716
115,2.300000,Closing,0,0.019466,0.000621,-5.11866283,1.21258652,6.94909763
116,2.320000,Closing,0,0.018874,0.000637,-5.11866188,1.21258664,6.94910002
117,2.340000,Closing,0,0.015421,0.000639,-5.11866045,1.21258688,6.94910002
118,2.360000,Closing,0,0.020461,0.000611,-5.11866188,1.21258676,6.94910145
119,2.380000,Closing,0,0.025241,0.000670,-5.11866331,1.21258664,6.94910049
120,2.400000,Closing,0,0.018342,0.000656,-5.11866474,1.21258652,6.94910431
121,2.420000,Closing,0,0.014541,0.000640,-5.11866522,1.21258628,6.94910479
122,2.440000,Closing,0,0.034854,0.000666,-5.11866570,1.21258640,6.94910526
123,2.460000,Closing,0,0.020013,0.000676,-5.11866665,1.21258640,6.94910622
124,2.480000,Closing,0,0.029804,0.000695,-5.11866713,1.21258628,6.94910955
125,2.500000,Closing,0,0.007913,0.000625,-5.11866570,1.21258628,6.94911051
126,2.520000,Closing,0,0.026352,0.000665,-5.11866713,1.21258628,6.94911051
