wall_utc,node,side,seq,expect_seq,ok,detail
0,XPBD_RECV_POSITION,xpbd,213,213,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,213,213,1,ch21
0,XPBD_RECV_POSITION,xpbd,214,214,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,214,214,1,ch21
0,XPBD_RECV_POSITION,xpbd,215,215,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,215,215,1,ch21
0,XPBD_RECV_POSITION,xpbd,216,216,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,216,216,1,ch21
0,XPBD_RECV_POSITION,xpbd,217,217,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,217,217,1,ch21
0,XPBD_RECV_POSITION,xpbd,218,218,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,218,218,1,ch21
0,XPBD_RECV_POSITION,xpbd,219,219,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,219,219,1,ch21
0,XPBD_RECV_POSITION,xpbd,220,220,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,220,220,1,ch21
0,XPBD_RECV_POSITION,xpbd,221,221,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,221,221,1,ch21
0,XPBD_RECV_POSITION,xpbd,222,222,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,222,222,1,ch21
0,XPBD_RECV_POSITION,xpbd,223,223,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,223,223,1,ch21
0,XPBD_RECV_POSITION,xpbd,224,224,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,224,224,1,ch21
0,XPBD_RECV_POSITION,xpbd,225,225,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,225,225,1,ch21
0,XPBD_RECV_POSITION,xpbd,226,226,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,226,226,1,ch21
0,XPBD_RECV_POSITION,xpbd,227,227,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,227,227,1,ch21
0,XPBD_RECV_POSITION,xpbd,228,228,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,228,228,1,ch21
0,XPBD_RECV_POSITION,xpbd,229,229,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,229,229,1,ch21
0,XPBD_RECV_POSITION,xpbd,230,230,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,230,230,1,ch21
0,XPBD_RECV_POSITION,xpbd,231,231,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,231,231,1,ch21
0,XPBD_RECV_POSITION,xpbd,232,232,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,232,232,1,ch21
0,XPBD_RECV_POSITION,xpbd,233,233,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,233,233,1,ch21
0,XPBD_RECV_POSITION,xpbd,234,234,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,234,234,1,ch21
0,XPBD_RECV_POSITION,xpbd,235,235,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,235,235,1,ch21
0,XPBD_RECV_POSITION,xpbd,236,236,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,236,236,1,ch21
0,XPBD_RECV_POSITION,xpbd,237,237,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,237,237,1,ch21
0,XPBD_RECV_POSITION,xpbd,238,238,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,238,238,1,ch21
0,XPBD_RECV_POSITION,xpbd,239,239,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,239,239,1,ch21
0,XPBD_RECV_POSITION,xpbd,240,240,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,240,240,1,ch21
0,XPBD_RECV_POSITION,xpbd,241,241,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,241,241,1,ch21
0,XPBD_RECV_POSITION,xpbd,242,242,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,242,242,1,ch21
0,XPBD_RECV_POSITION,xpbd,243,243,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,243,243,1,ch21
0,XPBD_RECV_POSITION,xpbd,244,244,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,244,244,1,ch21
0,XPBD_RECV_POSITION,xpbd,245,245,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,245,245,1,ch21
0,XPBD_RECV_POSITION,xpbd,246,246,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,246,246,1,ch21
0,XPBD_RECV_POSITION,xpbd,247,247,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,247,247,1,ch21
0,XPBD_RECV_POSITION,xpbd,248,248,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,248,248,1,ch21
0,XPBD_RECV_POSITION,xpbd,249,249,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,249,249,1,ch21
0,XPBD_RECV_POSITION,xpbd,250,250,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,250,250,1,ch21
0,XPBD_RECV_POSITION,xpbd,251,251,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,251,251,1,ch21
0,XPBD_RECV_POSITION,xpbd,252,252,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,252,252,1,ch21
0,XPBD_RECV_POSITION,xpbd,253,253,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,253,253,1,ch21
0,XPBD_RECV_POSITION,xpbd,254,254,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,254,254,1,ch21
0,XPBD_RECV_POSITION,xpbd,255,255,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,255,255,1,ch21
0,XPBD_RECV_POSITION,xpbd,256,256,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,256,256,1,ch21
0,XPBD_RECV_POSITION,xpbd,257,257,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,257,257,1,ch21
0,XPBD_RECV_POSITION,xpbd,258,258,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,258,258,1,ch21
0,XPBD_RECV_POSITION,xpbd,259,259,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,259,259,1,ch21
0,XPBD_RECV_POSITION,xpbd,260,260,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,260,260,1,ch21
0,XPBD_RECV_POSITION,xpbd,261,261,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,261,261,1,ch21
0,XPBD_RECV_POSITION,xpbd,262,262,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,262,262,1,ch21
0,XPBD_RECV_POSITION,xpbd,263,263,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,263,263,1,ch21
0,XPBD_RECV_POSITION,xpbd,264,264,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,264,264,1,ch21
0,XPBD_RECV_POSITION,xpbd,265,265,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,265,265,1,ch21
0,XPBD_RECV_POSITION,xpbd,266,266,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,266,266,1,ch21
0,XPBD_RECV_POSITION,xpbd,267,267,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,267,267,1,ch21
0,XPBD_RECV_POSITION,xpbd,268,268,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,268,268,1,ch21
0,XPBD_RECV_POSITION,xpbd,269,269,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,269,269,1,ch21
0,XPBD_RECV_POSITION,xpbd,270,270,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,270,270,1,ch21
0,XPBD_RECV_POSITION,xpbd,271,271,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,271,271,1,ch21
0,XPBD_RECV_POSITION,xpbd,272,272,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,272,272,1,ch21
0,XPBD_RECV_POSITION,xpbd,273,273,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,273,273,1,ch21
0,XPBD_RECV_POSITION,xpbd,274,274,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,274,274,1,ch21
0,XPBD_RECV_POSITION,xpbd,275,275,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,275,275,1,ch21
0,XPBD_RECV_POSITION,xpbd,276,276,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,276,276,1,ch21
0,XPBD_RECV_POSITION,xpbd,277,277,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,277,277,1,ch21
0,XPBD_RECV_POSITION,xpbd,278,278,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,278,278,1,ch21
0,XPBD_RECV_POSITION,xpbd,279,279,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,279,279,1,ch21
0,XPBD_RECV_POSITION,xpbd,280,280,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,280,280,1,ch21
0,XPBD_RECV_POSITION,xpbd,281,281,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,281,281,1,ch21
0,XPBD_RECV_POSITION,xpbd,282,282,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,282,282,1,ch21
0,XPBD_RECV_POSITION,xpbd,283,283,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,283,283,1,ch21
0,XPBD_RECV_POSITION,xpbd,284,284,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,284,284,1,ch21
0,XPBD_RECV_POSITION,xpbd,285,285,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,285,285,1,ch21
0,XPBD_RECV_POSITION,xpbd,286,286,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,286,286,1,ch21
0,XPBD_RECV_POSITION,xpbd,287,287,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,287,287,1,ch21
0,XPBD_RECV_POSITION,xpbd,288,288,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,288,288,1,ch21
0,XPBD_RECV_POSITION,xpbd,289,289,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,289,289,1,ch21
0,XPBD_RECV_POSITION,xpbd,290,290,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,290,290,1,ch21
0,XPBD_RECV_POSITION,xpbd,291,291,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,291,291,1,ch21
0,XPBD_RECV_POSITION,xpbd,292,292,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,292,292,1,ch21
0,XPBD_RECV_POSITION,xpbd,293,293,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,293,293,1,ch21
0,XPBD_RECV_POSITION,xpbd,294,294,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,294,294,1,ch21
0,XPBD_RECV_POSITION,xpbd,295,295,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,295,295,1,ch21
0,XPBD_RECV_POSITION,xpbd,296,296,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,296,296,1,ch21
0,XPBD_RECV_POSITION,xpbd,297,297,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,297,297,1,ch21
0,XPBD_RECV_POSITION,xpbd,298,298,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,298,298,1,ch21
0,XPBD_RECV_POSITION,xpbd,299,299,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,299,299,1,ch21
0,XPBD_RECV_POSITION,xpbd,300,300,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,300,300,1,ch21
0,XPBD_RECV_POSITION,xpbd,301,301,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,301,301,1,ch21
0,XPBD_RECV_POSITION,xpbd,302,302,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,302,302,1,ch21
0,XPBD_RECV_POSITION,xpbd,303,303,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,303,303,1,ch21
0,XPBD_RECV_POSITION,xpbd,304,304,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,304,304,1,ch21
0,XPBD_RECV_POSITION,xpbd,305,305,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,305,305,1,ch21
0,XPBD_RECV_POSITION,xpbd,306,306,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,306,306,1,ch21
0,XPBD_RECV_POSITION,xpbd,307,307,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,307,307,1,ch21
0,XPBD_RECV_POSITION,xpbd,308,308,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,308,308,1,ch21
0,XPBD_RECV_POSITION,xpbd,309,309,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,309,309,1,ch21
0,XPBD_RECV_POSITION,xpbd,310,310,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,310,310,1,ch21
0,XPBD_RECV_POSITION,xpbd,311,311,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,311,311,1,ch21
0,XPBD_RECV_POSITION,xpbd,312,312,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,312,312,1,ch21
0,XPBD_RECV_POSITION,xpbd,313,313,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,313,313,1,ch21
0,XPBD_RECV_POSITION,xpbd,314,314,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,314,314,1,ch21
0,XPBD_RECV_POSITION,xpbd,315,315,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,315,315,1,ch21
0,XPBD_RECV_POSITION,xpbd,316,316,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,316,316,1,ch21
0,XPBD_RECV_POSITION,xpbd,317,317,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,317,317,1,ch21
0,XPBD_RECV_POSITION,xpbd,318,318,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,318,318,1,ch21
0,XPBD_RECV_POSITION,xpbd,319,319,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,319,319,1,ch21
0,XPBD_RECV_POSITION,xpbd,320,320,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,320,320,1,ch21
0,XPBD_RECV_POSITION,xpbd,321,321,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,321,321,1,ch21
0,XPBD_RECV_POSITION,xpbd,322,322,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,322,322,1,ch21
0,XPBD_RECV_POSITION,xpbd,323,323,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,323,323,1,ch21
0,XPBD_RECV_POSITION,xpbd,324,324,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,324,324,1,ch21
0,XPBD_RECV_POSITION,xpbd,325,325,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,325,325,1,ch21
0,XPBD_RECV_POSITION,xpbd,326,326,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,326,326,1,ch21
0,XPBD_RECV_POSITION,xpbd,327,327,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,327,327,1,ch21
0,XPBD_RECV_POSITION,xpbd,328,328,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,328,328,1,ch21
0,XPBD_RECV_POSITION,xpbd,329,329,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,329,329,1,ch21
0,XPBD_RECV_POSITION,xpbd,330,330,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,330,330,1,ch21
0,XPBD_RECV_POSITION,xpbd,331,331,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,331,331,1,ch21
0,XPBD_RECV_POSITION,xpbd,332,332,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,332,332,1,ch21
0,XPBD_RECV_POSITION,xpbd,333,333,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,333,333,1,ch21
0,XPBD_RECV_POSITION,xpbd,334,334,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,334,334,1,ch21
0,XPBD_RECV_POSITION,xpbd,335,335,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,335,335,1,ch21
0,XPBD_RECV_POSITION,xpbd,336,336,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,336,336,1,ch21
0,XPBD_RECV_POSITION,xpbd,337,337,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,337,337,1,ch21
0,XPBD_RECV_POSITION,xpbd,338,338,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,338,338,1,ch21
0,XPBD_RECV_POSITION,xpbd,339,339,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,339,339,1,ch21
0,XPBD_RECV_POSITION,xpbd,340,340,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,340,340,1,ch21
0,XPBD_RECV_POSITION,xpbd,341,341,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,341,341,1,ch21
0,XPBD_RECV_POSITION,xpbd,342,342,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,342,342,1,ch21
0,XPBD_RECV_POSITION,xpbd,343,343,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,343,343,1,ch21
0,XPBD_RECV_POSITION,xpbd,344,344,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,344,344,1,ch21
0,XPBD_RECV_POSITION,xpbd,345,345,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,345,345,1,ch21
0,XPBD_RECV_POSITION,xpbd,346,346,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,346,346,1,ch21
0,XPBD_RECV_POSITION,xpbd,347,347,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,347,347,1,ch21
0,XPBD_RECV_POSITION,xpbd,348,348,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,348,348,1,ch21
0,XPBD_RECV_POSITION,xpbd,349,349,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,349,349,1,ch21
0,XPBD_RECV_POSITION,xpbd,350,350,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,350,350,1,ch21
0,XPBD_RECV_POSITION,xpbd,351,351,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,351,351,1,ch21
0,XPBD_RECV_POSITION,xpbd,352,352,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,352,352,1,ch21
0,XPBD_RECV_POSITION,xpbd,353,353,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,353,353,1,ch21
0,XPBD_RECV_POSITION,xpbd,354,354,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,354,354,1,ch21
0,XPBD_RECV_POSITION,xpbd,355,355,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,355,355,1,ch21
0,XPBD_RECV_POSITION,xpbd,356,356,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,356,356,1,ch21
0,XPBD_RECV_POSITION,xpbd,357,357,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,357,357,1,ch21
0,XPBD_RECV_POSITION,xpbd,358,358,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,358,358,1,ch21
0,XPBD_RECV_POSITION,xpbd,359,359,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,359,359,1,ch21
0,XPBD_RECV_POSITION,xpbd,360,360,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,360,360,1,ch21
0,XPBD_RECV_POSITION,xpbd,361,361,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,361,361,1,ch21
0,XPBD_RECV_POSITION,xpbd,362,362,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,362,362,1,ch21
0,XPBD_RECV_POSITION,xpbd,363,363,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,363,363,1,ch21
0,XPBD_RECV_POSITION,xpbd,364,364,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,364,364,1,ch21
0,XPBD_RECV_POSITION,xpbd,365,365,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,365,365,1,ch21
0,XPBD_RECV_POSITION,xpbd,366,366,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,366,366,1,ch21
0,XPBD_RECV_POSITION,xpbd,367,367,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,367,367,1,ch21
0,XPBD_RECV_POSITION,xpbd,368,368,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,368,368,1,ch21
0,XPBD_RECV_POSITION,xpbd,369,369,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,369,369,1,ch21
0,XPBD_RECV_POSITION,xpbd,370,370,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,370,370,1,ch21
0,XPBD_RECV_POSITION,xpbd,371,371,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,371,371,1,ch21
0,XPBD_RECV_POSITION,xpbd,372,372,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,372,372,1,ch21
0,XPBD_RECV_POSITION,xpbd,373,373,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,373,373,1,ch21
0,XPBD_RECV_POSITION,xpbd,374,374,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,374,374,1,ch21
0,XPBD_RECV_POSITION,xpbd,375,375,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,375,375,1,ch21
0,XPBD_RECV_POSITION,xpbd,376,376,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,376,376,1,ch21
0,XPBD_RECV_POSITION,xpbd,377,377,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,377,377,1,ch21
0,XPBD_RECV_POSITION,xpbd,378,378,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,378,378,1,ch21
0,XPBD_RECV_POSITION,xpbd,379,379,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,379,379,1,ch21
0,XPBD_RECV_POSITION,xpbd,380,380,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,380,380,1,ch21
0,XPBD_RECV_POSITION,xpbd,381,381,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,381,381,1,ch21
0,XPBD_RECV_POSITION,xpbd,382,382,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,382,382,1,ch21
0,XPBD_RECV_POSITION,xpbd,383,383,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,383,383,1,ch21
0,XPBD_RECV_POSITION,xpbd,384,384,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,384,384,1,ch21
0,XPBD_RECV_POSITION,xpbd,385,385,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,385,385,1,ch21
0,XPBD_RECV_POSITION,xpbd,386,386,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,386,386,1,ch21
0,XPBD_RECV_POSITION,xpbd,387,387,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,387,387,1,ch21
0,XPBD_RECV_POSITION,xpbd,388,388,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,388,388,1,ch21
0,XPBD_RECV_POSITION,xpbd,389,389,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,389,389,1,ch21
0,XPBD_RECV_POSITION,xpbd,390,390,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,390,390,1,ch21
0,XPBD_RECV_POSITION,xpbd,391,391,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,391,391,1,ch21
0,XPBD_RECV_POSITION,xpbd,392,392,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,392,392,1,ch21
0,XPBD_RECV_POSITION,xpbd,393,393,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,393,393,1,ch21
0,XPBD_RECV_POSITION,xpbd,394,394,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,394,394,1,ch21
0,XPBD_RECV_POSITION,xpbd,395,395,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,395,395,1,ch21
0,XPBD_RECV_POSITION,xpbd,396,396,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,396,396,1,ch21
0,XPBD_RECV_POSITION,xpbd,397,397,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,397,397,1,ch21
0,XPBD_RECV_POSITION,xpbd,398,398,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,398,398,1,ch21
0,XPBD_RECV_POSITION,xpbd,399,399,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,399,399,1,ch21
0,XPBD_RECV_POSITION,xpbd,400,400,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,400,400,1,ch21
0,XPBD_RECV_POSITION,xpbd,401,401,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,401,401,1,ch21
0,XPBD_RECV_POSITION,xpbd,402,402,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,402,402,1,ch21
0,XPBD_RECV_POSITION,xpbd,403,403,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,403,403,1,ch21
0,XPBD_RECV_POSITION,xpbd,404,404,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,404,404,1,ch21
0,XPBD_RECV_POSITION,xpbd,405,405,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,405,405,1,ch21
0,XPBD_RECV_POSITION,xpbd,406,406,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,406,406,1,ch21
0,XPBD_RECV_POSITION,xpbd,407,407,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,407,407,1,ch21
0,XPBD_RECV_POSITION,xpbd,408,408,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,408,408,1,ch21
0,XPBD_RECV_POSITION,xpbd,409,409,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,409,409,1,ch21
0,XPBD_RECV_POSITION,xpbd,410,410,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,410,410,1,ch21
0,XPBD_RECV_POSITION,xpbd,411,411,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,411,411,1,ch21
0,XPBD_RECV_POSITION,xpbd,412,412,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,412,412,1,ch21
0,XPBD_RECV_POSITION,xpbd,413,413,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,413,413,1,ch21
0,XPBD_RECV_POSITION,xpbd,414,414,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,414,414,1,ch21
0,XPBD_RECV_POSITION,xpbd,415,415,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,415,415,1,ch21
0,XPBD_RECV_POSITION,xpbd,416,416,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,416,416,1,ch21
0,XPBD_RECV_POSITION,xpbd,417,417,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,417,417,1,ch21
0,XPBD_RECV_POSITION,xpbd,418,418,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,418,418,1,ch21
0,XPBD_RECV_POSITION,xpbd,419,419,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,419,419,1,ch21
0,XPBD_RECV_POSITION,xpbd,420,420,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,420,420,1,ch21
0,XPBD_RECV_POSITION,xpbd,421,421,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,421,421,1,ch21
0,XPBD_RECV_POSITION,xpbd,422,422,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,422,422,1,ch21
0,XPBD_RECV_POSITION,xpbd,423,423,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,423,423,1,ch21
0,XPBD_RECV_POSITION,xpbd,424,424,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,424,424,1,ch21
0,XPBD_RECV_POSITION,xpbd,425,425,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,425,425,1,ch21
0,XPBD_RECV_POSITION,xpbd,426,426,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,426,426,1,ch21
0,XPBD_RECV_POSITION,xpbd,427,427,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,427,427,1,ch21
