macro_frame,sim_time,t1w_utc,t2_utc,t3_utc,t_force_utc,seq_ok
28,0.560000,1781246830.139995575,1781246830.141108274,1781246830.255601406,1781246830.255609274,1
29,0.580000,1781246830.273296118,1781246830.274359465,1781246830.395117283,1781246830.395125389,1
30,0.600000,1781246830.406655550,1781246830.407715321,1781246830.521439075,1781246830.521446466,1
31,0.620000,1781246830.539830923,1781246830.541071177,1781246830.654834747,1781246830.654842138,1
32,0.640000,1781246830.673326731,1781246830.674499750,1781246830.790035009,1781246830.790041924,1
33,0.660000,1781246830.807359219,1781246830.808596849,1781246830.922345877,1781246830.922354698,1
34,0.680000,1781246830.940575600,1781246830.941907883,1781246831.060377121,1781246831.060385704,1
35,0.700000,1781246831.074107647,1781246831.075406551,1781246831.189029932,1781246831.189037323,1
36,0.720000,1781246831.207304478,1781246831.208568096,1781246831.321964979,1781246831.321972370,1
37,0.740000,1781246831.340432644,1781246831.341809988,1781246831.456391335,1781246831.456398487,1
38,0.760000,1781246831.474492788,1781246831.475780964,1781246831.589294910,1781246831.589302301,1
39,0.780000,1781246831.607685566,1781246831.609146833,1781246831.723721266,1781246831.723729134,1
40,0.800000,1781246831.741236925,1781246831.743148327,1781246831.856590986,1781246831.856599331,1
41,0.820000,1781246831.873173237,1781246831.874563932,1781246831.988576651,1781246831.988584042,1
42,0.840000,1781246832.007954359,1781246832.009360790,1781246832.127006292,1781246832.127013445,1
43,0.860000,1781246832.141410589,1781246832.142809629,1781246832.259974003,1781246832.259981394,1
44,0.880000,1781246832.273222446,1781246832.274719954,1781246832.388845205,1781246832.388853073,1
45,0.900000,1781246832.408176899,1781246832.409683704,1781246832.524737835,1781246832.524745226,1
46,0.920000,1781246832.541845560,1781246832.543369532,1781246832.656737804,1781246832.656745911,1
47,0.940000,1781246832.673574686,1781246832.675112247,1781246832.789437771,1781246832.789445162,1
48,0.960000,1781246832.809078693,1781246832.811408043,1781246832.926852465,1781246832.926860332,1
49,0.980000,1781246832.941954851,1781246832.943614960,1781246833.059731007,1781246833.059738159,1
50,1.000000,1781246833.073982000,1781246833.076261520,1781246833.190706491,1781246833.190713644,1
51,1.019999,1781246833.209009886,1781246833.210638046,1781246833.325012684,1781246833.325021029,1
52,1.039999,1781246833.340757132,1781246833.342401505,1781246833.456979752,1781246833.456987619,1
53,1.059999,1781246833.476099253,1781246833.477923632,1781246833.592555761,1781246833.592563391,1
54,1.079999,1781246833.609455347,1781246833.611389875,1781246833.725120068,1781246833.725127935,1
55,1.099999,1781246833.743084431,1781246833.744846344,1781246833.857975721,1781246833.857983351,1
56,1.119999,1781246833.876196623,1781246833.878706217,1781246833.993911028,1781246833.993918657,1
57,1.139999,1781246834.008079529,1781246834.009878159,1781246834.125209093,1781246834.125215769,1
58,1.159999,1781246834.142657280,1781246834.144786119,1781246834.260158777,1781246834.260166407,1
59,1.179999,1781246834.276594400,1781246834.279370308,1781246834.396247625,1781246834.396255016,1
60,1.199999,1781246834.410019636,1781246834.412075281,1781246834.527335644,1781246834.527343035,1
61,1.219999,1781246834.543343544,1781246834.545238018,1781246834.659302235,1781246834.659309387,1
62,1.239999,1781246834.675396919,1781246834.677379847,1781246834.790790796,1781246834.790798903,1
63,1.259999,1781246834.810307980,1781246834.813202858,1781246834.927221537,1781246834.927230358,1
64,1.279999,1781246834.943607330,1781246834.945738792,1781246835.059712887,1781246835.059720516,1
65,1.299999,1781246835.077221394,1781246835.079244614,1781246835.200268745,1781246835.200276136,1
66,1.319999,1781246835.210722446,1781246835.212807417,1781246835.329932690,1781246835.329940319,1
67,1.339999,1781246835.342464209,1781246835.345496893,1781246835.466516733,1781246835.466524601,1
68,1.359999,1781246835.477625132,1781246835.479806900,1781246835.602046728,1781246835.602054119,1
69,1.379999,1781246835.609219074,1781246835.611340761,1781246835.730100155,1781246835.730107307,1
70,1.399999,1781246835.742772818,1781246835.744864464,1781246835.858293772,1781246835.858300924,1
71,1.419999,1781246835.877592087,1781246835.879722834,1781246835.994029522,1781246835.994037151,1
72,1.439999,1781246836.011024237,1781246836.013209820,1781246836.127351761,1781246836.127359152,1
73,1.459999,1781246836.144442081,1781246836.146677017,1781246836.260522842,1781246836.260530472,1
74,1.479999,1781246836.277945280,1781246836.280172110,1781246836.393995285,1781246836.394002199,1
75,1.499999,1781246836.411629677,1781246836.413935661,1781246836.528069735,1781246836.528077126,1
76,1.519999,1781246836.545178413,1781246836.547528744,1781246836.661494255,1781246836.661501646,1
77,1.539999,1781246836.678296328,1781246836.680634022,1781246836.794399977,1781246836.794407845,1
78,1.559999,1781246836.810249329,1781246836.812603712,1781246836.926727772,1781246836.926735878,1
79,1.579999,1781246836.945292950,1781246836.947749138,1781246837.062120438,1781246837.062127590,1
80,1.599999,1781246837.078548431,1781246837.081064224,1781246837.194560528,1781246837.194567442,1
81,1.619999,1781246837.211974382,1781246837.214434385,1781246837.328171253,1781246837.328177929,1
82,1.639999,1781246837.344173670,1781246837.347838879,1781246837.465141058,1781246837.465149164,1
83,1.659999,1781246837.478798151,1781246837.482037306,1781246837.595964432,1781246837.595972300,1
84,1.679999,1781246837.612582922,1781246837.615201473,1781246837.731172085,1781246837.731179714,1
85,1.699999,1781246837.744560957,1781246837.747125864,1781246837.866210222,1781246837.866217375,1
86,1.719999,1781246837.879221916,1781246837.882311106,1781246837.996592045,1781246837.996600389,1
87,1.739999,1781246838.012481689,1781246838.015033245,1781246838.129058838,1781246838.129065990,1
88,1.759999,1781246838.146126986,1781246838.148715973,1781246838.263342619,1781246838.263349533,1
89,1.779999,1781246838.279630184,1781246838.282239676,1781246838.396887779,1781246838.396895170,1
90,1.799999,1781246838.413155317,1781246838.415831804,1781246838.530277014,1781246838.530285835,1
91,1.819999,1781246838.546457529,1781246838.549128294,1781246838.663230658,1781246838.663237810,1
92,1.839999,1781246838.678437948,1781246838.681140661,1781246838.795933723,1781246838.795941353,1
93,1.859999,1781246838.811903477,1781246838.814622879,1781246838.928417444,1781246838.928424597,1
94,1.879999,1781246838.946889162,1781246838.949636459,1781246839.063681126,1781246839.063688755,1
95,1.899999,1781246839.078868389,1781246839.081625938,1781246839.199663401,1781246839.199670553,1
96,1.919999,1781246839.213587761,1781246839.216367006,1781246839.331469297,1781246839.331476927,1
97,1.939999,1781246839.347320795,1781246839.350255013,1781246839.463581085,1781246839.463588953,1
98,1.959999,1781246839.480919361,1781246839.483776569,1781246839.597636938,1781246839.597645521,1
99,1.979999,1781246839.612784863,1781246839.615649939,1781246839.730293751,1781246839.730301142,1
100,1.999999,1781246839.747618675,1781246839.751984358,1781246839.869044304,1781246839.869052172,1
101,2.019999,1781246839.880899191,1781246839.883878946,1781246839.999150991,1781246839.999158859,1
102,2.039999,1781246840.014258385,1781246840.017258406,1781246840.132444620,1781246840.132452726,1
103,2.059999,1781246840.148038387,1781246840.151004553,1781246840.265711546,1781246840.265719414,1
104,2.079999,1781246840.281223536,1781246840.284249306,1781246840.400722027,1781246840.400729179,1
105,2.099999,1781246840.413450956,1781246840.416497231,1781246840.531664371,1781246840.531673193,1
106,2.119999,1781246840.546784401,1781246840.549897432,1781246840.676714659,1781246840.676722527,1
107,2.139999,1781246840.681327105,1781246840.685940742,1781246840.800490141,1781246840.800498247,1
108,2.159999,1781246840.813585043,1781246840.816722155,1781246840.940555811,1781246840.940563202,1
109,2.179999,1781246840.947160244,1781246840.950436354,1781246841.065803766,1781246841.065813303,1
110,2.199999,1781246841.080442905,1781246841.083706617,1781246841.198726892,1781246841.198734283,1
111,2.219999,1781246841.213942289,1781246841.217208624,1781246841.333080530,1781246841.333088160,1
112,2.239999,1781246841.347418308,1781246841.350644827,1781246841.465595245,1781246841.465603113,1
113,2.259999,1781246841.480914354,1781246841.485256433,1781246841.602679968,1781246841.602688313,1
114,2.279999,1781246841.614228725,1781246841.617730379,1781246841.732707500,1781246841.732715368,1
115,2.299999,1781246841.747718573,1781246841.751416683,1781246841.865327835,1781246841.865336418,1
116,2.319999,1781246841.882343531,1781246841.885804653,1781246842.000116825,1781246842.000124693,1
117,2.339999,1781246842.014733553,1781246842.018893480,1781246842.143377066,1781246842.143384218,1
118,2.359999,1781246842.149120092,1781246842.152524233,1781246842.271606207,1781246842.271613598,1
119,2.379999,1781246842.282635927,1781246842.286365747,1781246842.400872469,1781246842.400879383,1
120,2.399999,1781246842.416120529,1781246842.419553518,1781246842.532778263,1781246842.532785177,1
121,2.419999,1781246842.548357964,1781246842.551826000,1781246842.665312052,1781246842.665319681,1
122,2.439999,1781246842.681820154,1781246842.685849190,1781246842.799412966,1781246842.799420118,1
123,2.459999,1781246842.815204144,1781246842.818687677,1781246842.932336569,1781246842.932343960,1
124,2.479999,1781246842.949922800,1781246842.953524828,1781246843.070334435,1781246843.070342064,1
125,2.499999,1781246843.082029104,1781246843.085615635,1781246843.199245453,1781246843.199253559,1
126,2.519999,1781246843.215560198,1781246843.219175100,1781246843.333022356,1781246843.333029985,1
127,2.539999,1781246843.349261522,1781246843.352872372,1781246843.466814041,1781246843.466821909,1
128,2.559999,1781246843.482625961,1781246843.486294508,1781246843.599845171,1781246843.599852800,1
129,2.579999,1781246843.615895987,1781246843.619500875,1781246843.733143091,1781246843.733150721,1
130,2.599999,1781246843.749329329,1781246843.752997160,1781246843.866391897,1781246843.866400003,1
131,2.619999,1781246843.882946730,1781246843.886789560,1781246844.001448631,1781246844.001456022,1
132,2.639999,1781246844.016174555,1781246844.019954205,1781246844.135189533,1781246844.135197878,1
133,2.659999,1781246844.149600983,1781246844.153303146,1781246844.268995523,1781246844.269002438,1
134,2.679999,1781246844.283249140,1781246844.287795782,1781246844.403440475,1781246844.403447866,1
135,2.699999,1781246844.416547537,1781246844.420360565,1781246844.535264969,1781246844.535271645,1
136,2.719999,1781246844.549973965,1781246844.553812027,1781246844.668334961,1781246844.668341875,1
137,2.739999,1781246844.683681965,1781246844.687738180,1781246844.803627491,1781246844.803635597,1
138,2.759999,1781246844.816926241,1781246844.820856094,1781246844.936299562,1781246844.936306238,1
139,2.779999,1781246844.950269461,1781246844.954190731,1781246845.068743944,1781246845.068751335,1
140,2.799999,1781246845.083704233,1781246845.087736368,1781246845.202491283,1781246845.202499151,1
141,2.819999,1781246845.217161894,1781246845.221179247,1781246845.335714340,1781246845.335721731,1
142,2.839999,1781246845.350584030,1781246845.354591846,1781246845.469210863,1781246845.469218254,1
143,2.859999,1781246845.484294653,1781246845.488291502,1781246845.603174686,1781246845.603182793,1
144,2.879999,1781246845.617516994,1781246845.622370005,1781246845.737239599,1781246845.737246990,1
145,2.899999,1781246845.750917196,1781246845.755064249,1781246845.869831324,1781246845.869839907,1
146,2.919999,1781246845.884408474,1781246845.888453007,1781246846.002941847,1781246846.002949476,1
147,2.939999,1781246846.017827511,1781246846.022022247,1781246846.136378288,1781246846.136387348,1
148,2.959999,1781246846.151262760,1781246846.155437469,1781246846.270320177,1781246846.270327568,1
149,2.979999,1781246846.284920216,1781246846.289202690,1781246846.404072046,1781246846.404079199,1
150,2.999999,1781246846.418099165,1781246846.422320604,1781246846.537589550,1781246846.537596941,1
151,3.019999,1781246846.552000999,1781246846.556189775,1781246846.671835184,1781246846.671842575,1
152,3.039999,1781246846.685356855,1781246846.689645767,1781246846.805898905,1781246846.805906773,1
153,3.059999,1781246846.818658829,1781246846.823193550,1781246846.937533379,1781246846.937540293,1
154,3.079999,1781246846.951959848,1781246846.956210613,1781246847.070741177,1781246847.070748568,1
155,3.099999,1781246847.085389137,1781246847.089706421,1781246847.204077721,1781246847.204085588,1
156,3.119999,1781246847.218809128,1781246847.223135471,1781246847.338242054,1781246847.338249922,1
157,3.139999,1781246847.352447987,1781246847.356886387,1781246847.476579189,1781246847.476585865,1
158,3.159999,1781246847.485822201,1781246847.490206242,1781246847.604578018,1781246847.604585886,1
159,3.179999,1781246847.620409250,1781246847.625048399,1781246847.739690542,1781246847.739697695,1
160,3.199999,1781246847.752712250,1781246847.757245302,1781246847.873159885,1781246847.873167515,1
161,3.219999,1781246847.886251688,1781246847.890860081,1781246848.005007982,1781246848.005016088,1
162,3.239999,1781246848.019737482,1781246848.024271727,1781246848.138772011,1781246848.138780117,1
163,3.259999,1781246848.153022528,1781246848.157534361,1781246848.272465467,1781246848.272474289,1
164,3.279999,1781246848.286342382,1781246848.290993690,1781246848.405140162,1781246848.405147791,1
165,3.299999,1781246848.419957161,1781246848.424586058,1781246848.552806139,1781246848.552813292,1
166,3.319999,1781246848.571158409,1781246848.575900316,1781246848.697634220,1781246848.697641373,1
167,3.339999,1781246848.720176220,1781246848.726575375,1781246848.860616207,1781246848.860629082,1
168,3.359999,1781246848.870205641,1781246848.875177145,1781246848.991417408,1781246848.991425037,1
169,3.379999,1781246849.003666162,1781246849.010042191,1781246849.125008106,1781246849.125014782,1
170,3.399999,1781246849.138355732,1781246849.143224239,1781246849.257992029,1781246849.257999659,1
171,3.419999,1781246849.270835400,1781246849.276117325,1781246849.391421795,1781246849.391430378,1
172,3.439999,1781246849.404125690,1781246849.411456585,1781246849.526582241,1781246849.526590109,1
173,3.459999,1781246849.538591146,1781246849.543589830,1781246849.658315659,1781246849.658323526,1
174,3.479999,1781246849.670910120,1781246849.676014185,1781246849.792819500,1781246849.792826891,1
175,3.499999,1781246849.804233074,1781246849.809108257,1781246849.923518896,1781246849.923527002,1
176,3.519999,1781246849.937681675,1781246849.942585707,1781246850.057507992,1781246850.057515860,1
177,3.539999,1781246850.071159601,1781246850.076031208,1781246850.192232370,1781246850.192240238,1
178,3.559999,1781246850.204621315,1781246850.209542036,1781246850.323869944,1781246850.323877573,1
179,3.579999,1781246850.338198423,1781246850.344452620,1781246850.465903282,1781246850.465910673,1
180,3.599999,1781246850.471566677,1781246850.476760149,1781246850.591707945,1781246850.591715574,1
181,3.619999,1781246850.604973316,1781246850.610138178,1781246850.726448536,1781246850.726455927,1
182,3.639999,1781246850.738280773,1781246850.743309498,1781246850.857582569,1781246850.857589960,1
183,3.659999,1781246850.871814728,1781246850.878377676,1781246850.993408918,1781246850.993417025,1
184,3.679999,1781246851.005273342,1781246851.010367632,1781246851.125036955,1781246851.125044823,1
185,3.699999,1781246851.138924122,1781246851.144124985,1781246851.258552551,1781246851.258559465,1
186,3.719999,1781246851.272316933,1781246851.277420282,1781246851.391475201,1781246851.391482115,1
187,3.739999,1781246851.406868935,1781246851.412098408,1781246851.527311563,1781246851.527319908,1
188,3.759999,1781246851.539221287,1781246851.544496536,1781246851.660248041,1781246851.660255671,1
189,3.779999,1781246851.672478914,1781246851.677757263,1781246851.793164968,1781246851.793173790,1
190,3.799999,1781246851.805930138,1781246851.811326027,1781246851.929404497,1781246851.929412842,1
191,3.819999,1781246851.939288855,1781246851.944600582,1781246852.075085163,1781246852.075092554,1
192,3.839999,1781246852.089700699,1781246852.096602201,1781246852.212547064,1781246852.212554216,1
193,3.859999,1781246852.222825289,1781246852.228186131,1781246852.342655659,1781246852.342662811,1
194,3.879999,1781246852.356444597,1781246852.362652302,1781246852.478302479,1781246852.478310108,1
195,3.899999,1781246852.489849091,1781246852.495370388,1781246852.611173868,1781246852.611181498,1
196,3.919999,1781246852.623380184,1781246852.628824234,1781246852.746267319,1781246852.746275187,1
197,3.939999,1781246852.756700516,1781246852.762264252,1781246852.877053261,1781246852.877060413,1
198,3.959999,1781246852.891475439,1781246852.897171497,1781246853.013453007,1781246853.013461590,1
199,3.979999,1781246853.023722172,1781246853.029466629,1781246853.151842833,1781246853.151850462,1
200,3.999999,1781246853.158150196,1781246853.163673639,1781246853.278874397,1781246853.278882265,1
201,4.019999,1781246853.290387154,1781246853.296083212,1781246853.411522627,1781246853.411530495,1
202,4.039999,1781246853.423947811,1781246853.429676771,1781246853.545871019,1781246853.545879364,1
203,4.059999,1781246853.558652401,1781246853.564462185,1781246853.681119919,1781246853.681127071,1
204,4.079999,1781246853.691045523,1781246853.696775913,1781246853.811833858,1781246853.811841249,1
205,4.099999,1781246853.824285984,1781246853.830114841,1781246853.944814682,1781246853.944822073,1
206,4.119999,1781246853.957649708,1781246853.963566780,1781246854.078876734,1781246854.078884363,1
207,4.139999,1781246854.091078043,1781246854.096941233,1781246854.212027073,1781246854.212034464,1
208,4.159999,1781246854.225825071,1781246854.233728170,1781246854.349173307,1781246854.349180698,1
209,4.179999,1781246854.358194828,1781246854.364031792,1781246854.479597807,1781246854.479605436,1
210,4.199999,1781246854.491373777,1781246854.497185707,1781246854.612784147,1781246854.612791538,1
211,4.219999,1781246854.625130177,1781246854.631533861,1781246854.749519825,1781246854.749526978,1
212,4.239999,1781246854.758445024,1781246854.764944792,1781246854.880041122,1781246854.880048752,1
213,4.259999,1781246854.892514467,1781246854.898535013,1781246855.014174700,1781246855.014182329,1
214,4.279999,1781246855.025168657,1781246855.031177759,1781246855.146974325,1781246855.146981716,1
215,4.299999,1781246855.158680439,1781246855.164825439,1781246855.280987978,1781246855.280994892,1
216,4.319999,1781246855.292066336,1781246855.301192522,1781246855.423882723,1781246855.423890114,1
217,4.339999,1781246855.442279100,1781246855.448405504,1781246855.563911438,1781246855.563918829,1
218,4.359999,1781246855.575624943,1781246855.581815958,1781246855.697942019,1781246855.697949409,1
219,4.379999,1781246855.709034204,1781246855.715154886,1781246855.830498457,1781246855.830506325,1
220,4.399999,1781246855.842586994,1781246855.851716042,1781246855.995543957,1781246855.995555162,1
221,4.419999,1781246856.009424448,1781246856.015852451,1781246856.142440557,1781246856.142448187,1
222,4.439999,1781246856.159560919,1781246856.168828964,1781246856.286034584,1781246856.286042213,1
223,4.459999,1781246856.292913437,1781246856.299474955,1781246856.415241957,1781246856.415249586,1
224,4.479999,1781246856.426336288,1781246856.432608366,1781246856.548165321,1781246856.548172712,1
225,4.499999,1781246856.559762478,1781246856.566072226,1781246856.682635784,1781246856.682643175,1
226,4.519999,1781246856.693243980,1781246856.699646235,1781246856.816262007,1781246856.816270113,1
227,4.539999,1781246856.826629877,1781246856.832874298,1781246856.949723721,1781246856.949730873,1
228,4.559999,1781246856.960230589,1781246856.966567993,1781246857.082386017,1781246857.082393408,1
229,4.579999,1781246857.093732357,1781246857.100278616,1781246857.215795755,1781246857.215803623,1
230,4.599999,1781246857.228238344,1781246857.234638691,1781246857.350634098,1781246857.350641489,1
231,4.619999,1781246857.360385180,1781246857.366932631,1781246857.482977629,1781246857.482985258,1
232,4.639999,1781246857.493854284,1781246857.500396252,1781246857.616172552,1781246857.616179705,1
233,4.659999,1781246857.627343655,1781246857.633876324,1781246857.752861977,1781246857.752869368,1
234,4.679999,1781246857.760765076,1781246857.770512342,1781246857.893567324,1781246857.893574953,1
235,4.699999,1781246857.910919428,1781246857.917806625,1781246858.033436060,1781246858.033444643,1
236,4.719999,1781246858.044407845,1781246858.051013231,1781246858.166951895,1781246858.166959524,1
237,4.739999,1781246858.181405067,1781246858.188086510,1781246858.303958893,1781246858.303966522,1
238,4.759999,1781246858.312477350,1781246858.319093227,1781246858.435087681,1781246858.435096025,1
239,4.779999,1781246858.444878340,1781246858.451654911,1781246858.567450285,1781246858.567458391,1
240,4.799999,1781246858.580756903,1781246858.588412762,1781246858.707256794,1781246858.707263708,1
241,4.819999,1781246858.711657047,1781246858.718353033,1781246858.834184170,1781246858.834192276,1
242,4.839999,1781246858.845080853,1781246858.851816654,1781246858.967530489,1781246858.967538357,1
243,4.859999,1781246858.978972435,1781246858.985694647,1781246859.103699446,1781246859.103707075,1
244,4.879999,1781246859.112283707,1781246859.119363070,1781246859.234724283,1781246859.234731674,1
245,4.899999,1781246859.245483160,1781246859.252426147,1781246859.368943691,1781246859.368951321,1
246,4.919999,1781246859.380092621,1781246859.387173176,1781246859.516028881,1781246859.516036034,1
247,4.939999,1781246859.528946638,1781246859.539175987,1781246859.656758070,1781246859.656765461,1
248,4.959999,1781246859.662402391,1781246859.669404268,1781246859.791572809,1781246859.791579962,1
249,4.979999,1781246859.795801878,1781246859.804525375,1781246859.920736313,1781246859.920743942,1
250,5.000000,1781246859.929350853,1781246859.936921835,1781246860.056631327,1781246860.056638718,1
251,5.020000,1781246860.066486597,1781246860.074166059,1781246860.190221548,1781246860.190228701,1
252,5.040000,1781246860.196213722,1781246860.203127861,1781246860.318159580,1781246860.318167210,1
253,5.060000,1781246860.329867601,1781246860.339141607,1781246860.454227448,1781246860.454234362,1
254,5.080000,1781246860.463003874,1781246860.469995499,1781246860.587907076,1781246860.587914705,1
255,5.100000,1781246860.596741915,1781246860.607548475,1781246860.727945566,1781246860.727952719,1
256,5.120000,1781246860.746558428,1781246860.753690958,1781246860.870941639,1781246860.870949030,1
257,5.140000,1781246860.880068541,1781246860.887588978,1781246861.006332874,1781246861.006340027,1
258,5.160000,1781246861.013435125,1781246861.022529364,1781246861.138196945,1781246861.138204575,1
259,5.180000,1781246861.146962881,1781246861.154366016,1781246861.274197340,1781246861.274204493,1
260,5.200000,1781246861.280231476,1781246861.287826777,1781246861.410735846,1781246861.410743475,1
261,5.220000,1781246861.415100574,1781246861.422622681,1781246861.539761305,1781246861.539768934,1
262,5.240000,1781246861.550522804,1781246861.558472157,1781246861.677004576,1781246861.677011728,1
263,5.260000,1781246861.697406292,1781246861.705259800,1781246861.820814848,1781246861.820823193,1
264,5.280000,1781246861.830816269,1781246861.838294744,1781246861.953897715,1781246861.953905344,1
265,5.300000,1781246861.964397430,1781246861.972778320,1781246862.099279881,1781246862.099289656,1
266,5.320000,1781246862.114524364,1781246862.122264385,1781246862.242894173,1781246862.242901802,1
267,5.340000,1781246862.249150276,1781246862.256532669,1781246862.374733686,1781246862.374740362,1
268,5.360000,1781246862.381057262,1781246862.389504194,1781246862.506118774,1781246862.506125927,1
269,5.380000,1781246862.514659166,1781246862.522271633,1781246862.637752533,1781246862.637761354,1
270,5.400000,1781246862.648195028,1781246862.656396389,1781246862.776069641,1781246862.776077032,1
271,5.420000,1781246862.781523705,1781246862.789304733,1781246862.905597925,1781246862.905605316,1
272,5.440000,1781246862.915264368,1781246862.923114300,1781246863.039453983,1781246863.039461136,1
273,5.460000,1781246863.048403978,1781246863.056169033,1781246863.173290730,1781246863.173298359,1
274,5.480000,1781246863.181857586,1781246863.191322327,1781246863.306836843,1781246863.306844950,1
275,5.500000,1781246863.315424681,1781246863.323450089,1781246863.440883875,1781246863.440892696,1
276,5.520000,1781246863.448978662,1781246863.456495047,1781246863.572772980,1781246863.572781563,1
277,5.540000,1781246863.582401514,1781246863.590071201,1781246863.705875397,1781246863.705883980,1
278,5.560000,1781246863.715643644,1781246863.723343849,1781246863.839112282,1781246863.839120865,1
279,5.580000,1781246863.850080013,1781246863.858037710,1781246863.980806351,1781246863.980813265,1
280,5.600000,1781246863.999444723,1781246864.008776426,1781246864.125283241,1781246864.125291824,1
281,5.620000,1781246864.132711887,1781246864.141148329,1781246864.260135412,1781246864.260142803,1
282,5.640000,1781246864.267383099,1781246864.275203466,1781246864.396099806,1781246864.396106958,1
283,5.660000,1781246864.416245461,1781246864.424029112,1781246864.539244890,1781246864.539252758,1
284,5.680000,1781246864.549621820,1781246864.557794809,1781246864.673902988,1781246864.673912525,1
285,5.700000,1781246864.683299065,1781246864.695090294,1781246864.815989017,1781246864.815996170,1
286,5.720000,1781246864.833523989,1781246864.841641665,1781246864.959279537,1781246864.959286690,1
287,5.740000,1781246864.967851639,1781246864.975711584,1781246865.121845245,1781246865.121852636,1
288,5.760000,1781246865.133688211,1781246865.141718626,1781246865.260220528,1781246865.260227919,1
289,5.780000,1781246865.267395735,1781246865.275507689,1781246865.391727686,1781246865.391735554,1
290,5.800000,1781246865.400590897,1781246865.408729315,1781246865.525235653,1781246865.525242805,1
291,5.820000,1781246865.533844471,1781246865.542134047,1781246865.657931328,1781246865.657938957,1
292,5.840000,1781246865.667231798,1781246865.675274611,1781246865.821880817,1781246865.821904898,1
293,5.860000,1781246865.834086895,1781246865.842287540,1781246865.957568407,1781246865.957576275,1
294,5.880000,1781246865.967484236,1781246865.975584984,1781246866.089956760,1781246866.089964867,1
295,5.900000,1781246866.101057291,1781246866.109487057,1781246866.224996567,1781246866.225003958,1
296,5.920000,1781246866.234394550,1781246866.242677689,1781246866.358020306,1781246866.358027935,1
297,5.940000,1781246866.367992401,1781246866.376265526,1781246866.492064714,1781246866.492071629,1
298,5.960000,1781246866.503866434,1781246866.511945009,1781246866.626630545,1781246866.626637936,1
299,5.980000,1781246866.634711742,1781246866.642991304,1781246866.757953882,1781246866.757961512,1
300,6.000000,1781246866.768270016,1781246866.776541948,1781246866.891533375,1781246866.891540527,1
301,6.020000,1781246866.903100491,1781246866.911342859,1781246867.026921988,1781246867.026929855,1
302,6.040000,1781246867.035114050,1781246867.046864748,1781246867.162095070,1781246867.162102699,1
303,6.060000,1781246867.168510437,1781246867.178684950,1781246867.303496361,1781246867.303503990,1
304,6.080000,1781246867.318812370,1781246867.327181339,1781246867.443760157,1781246867.443768501,1
305,6.100000,1781246867.452186108,1781246867.460608244,1781246867.576304436,1781246867.576312065,1
306,6.120000,1781246867.585495949,1781246867.596669436,1781246867.711763859,1781246867.711775064,1
307,6.140000,1781246867.719069004,1781246867.728475571,1781246867.846053362,1781246867.846060991,1
308,6.160000,1781246867.852320910,1781246867.861529589,1781246867.980513811,1781246867.980520725,1
