macro_frame,sim_time_mjc,sim_time_xpbd,t1_utc,t1w_utc,t2_utc,t3_utc,t_force_utc,t4_utc,t_step_utc,t1_next_utc,dt_t1_t1w,dt_t1w_t2,dt_t2_t3,dt_t3_tforce,dt_tforce_t4,dt_t4_tstep,dt_tstep_t1next,dt_t1_t1next,cycle_order_ok,paired,note
11,0.220000,0.220000,1781246827.857896090,1781246827.869669914,1781246827.870309353,1781246827.984888077,1781246827.984894991,1781246827.986728907,1781246827.986748457,1781246827.989279032,0.011774,0.000639,0.114579,0.000007,0.001834,0.000020,0.002531,0.131383,1,1,
12,0.240000,0.240000,1781246827.989279032,1781246828.004471302,1781246828.005093098,1781246828.119991302,1781246828.119998932,1781246828.121681929,1781246828.121702433,1781246828.123743773,0.015192,0.000622,0.114898,0.000008,0.001683,0.000021,0.002041,0.134465,1,1,
13,0.260000,0.260000,1781246828.123743773,1781246828.138332605,1781246828.139292717,1781246828.257719755,1781246828.257726908,1781246828.258719206,1781246828.258737087,1781246828.261713743,0.014589,0.000960,0.118427,0.000007,0.000992,0.000018,0.002977,0.137970,1,1,
14,0.280000,0.280000,1781246828.261713743,1781246828.271643639,1781246828.272298813,1781246828.396561384,1781246828.396568775,1781246828.397058725,1781246828.397072315,1781246828.399015665,0.009930,0.000655,0.124263,0.000007,0.000490,0.000014,0.001943,0.137302,1,1,
15,0.300000,0.300000,1781246828.399015665,1781246828.403356314,1781246828.404035330,1781246828.517987728,1781246828.517995119,1781246828.519424915,1781246828.519444466,1781246828.523012877,0.004341,0.000679,0.113952,0.000007,0.001430,0.000020,0.003568,0.123997,1,1,
16,0.320000,0.320000,1781246828.523012877,1781246828.538605452,1781246828.539339066,1781246828.654203653,1781246828.654211044,1781246828.654826164,1781246828.654844522,1781246828.658342838,0.015593,0.000734,0.114865,0.000007,0.000615,0.000018,0.003498,0.135330,1,1,
17,0.340000,0.340000,1781246828.658342838,1781246828.671531916,1781246828.672271967,1781246828.785848856,1781246828.785856009,1781246828.788084984,1781246828.788103342,1781246828.790874720,0.013189,0.000740,0.113577,0.000007,0.002229,0.000018,0.002771,0.132532,1,1,
18,0.360000,0.360000,1781246828.790874720,1781246828.805157661,1781246828.805924654,1781246828.919802904,1781246828.919809818,1781246828.920133114,1781246828.920144796,1781246828.922218323,0.014283,0.000767,0.113878,0.000007,0.000323,0.000012,0.002074,0.131344,1,1,
19,0.380000,0.380000,1781246828.922218323,1781246828.939028502,1781246828.939852953,1781246829.054473639,1781246829.054480791,1781246829.055962086,1781246829.055984735,1781246829.059531689,0.016810,0.000824,0.114621,0.000007,0.001481,0.000023,0.003547,0.137313,1,1,
20,0.400000,0.400000,1781246829.059531689,1781246829.072601318,1781246829.073606730,1781246829.188756227,1781246829.188763857,1781246829.190215588,1781246829.190229416,1781246829.192147732,0.013070,0.001005,0.115149,0.000008,0.001452,0.000014,0.001918,0.132616,1,1,
21,0.420000,0.420000,1781246829.192147732,1781246829.204011679,1781246829.205009460,1781246829.319722652,1781246829.319729567,1781246829.322151184,1781246829.322170019,1781246829.324244261,0.011864,0.000998,0.114713,0.000007,0.002422,0.000019,0.002074,0.132097,1,1,
22,0.440000,0.440000,1781246829.324244261,1781246829.339258432,1781246829.340179920,1781246829.454662561,1781246829.454670906,1781246829.456567764,1781246829.456583261,1781246829.458607197,0.015014,0.000921,0.114483,0.000008,0.001897,0.000015,0.002024,0.134363,1,1,
23,0.460000,0.460000,1781246829.458607197,1781246829.473045111,1781246829.473971605,1781246829.588368416,1781246829.588375330,1781246829.590614796,1781246829.590632677,1781246829.592649698,0.014438,0.000926,0.114397,0.000007,0.002239,0.000018,0.002017,0.134043,1,1,
24,0.480000,0.480000,1781246829.592649698,1781246829.605948210,1781246829.606897831,1781246829.720003843,1781246829.720011711,1781246829.722409964,1781246829.722429037,1781246829.725954533,0.013299,0.000950,0.113106,0.000008,0.002398,0.000019,0.003525,0.133305,1,1,
25,0.500000,0.500000,1781246829.725954533,1781246829.739708900,1781246829.740647316,1781246829.853309870,1781246829.853317976,1781246829.855775833,1781246829.855793953,1781246829.858299971,0.013754,0.000938,0.112663,0.000008,0.002458,0.000018,0.002506,0.132345,1,1,
26,0.520000,0.520000,1781246829.858299971,1781246829.871461391,1781246829.872932673,1781246829.987599134,1781246829.987606287,1781246829.988032103,1781246829.988051414,1781246829.991600990,0.013161,0.001471,0.114666,0.000007,0.000426,0.000019,0.003550,0.133301,1,1,
27,0.540000,0.540000,1781246829.991600990,1781246830.006148100,1781246830.007635355,1781246830.125910044,1781246830.125917435,1781246830.126806736,1781246830.126826763,1781246830.129055262,0.014547,0.001487,0.118275,0.000007,0.000889,0.000020,0.002228,0.137454,1,1,
28,0.560000,0.560000,1781246830.129055262,1781246830.139995575,1781246830.141108274,1781246830.255601406,1781246830.255609274,1781246830.256747723,1781246830.256766558,1781246830.260285139,0.010940,0.001113,0.114493,0.000008,0.001138,0.000019,0.003519,0.131230,1,1,
29,0.580000,0.580000,1781246830.260285139,1781246830.273296118,1781246830.274359465,1781246830.395117283,1781246830.395125389,1781246830.396547556,1781246830.396559715,1781246830.398420572,0.013011,0.001063,0.120758,0.000008,0.001422,0.000012,0.001861,0.138135,1,1,
30,0.600000,0.600000,1781246830.398420572,1781246830.406655550,1781246830.407715321,1781246830.521439075,1781246830.521446466,1781246830.522392988,1781246830.522412539,1781246830.525125265,0.008235,0.001060,0.113724,0.000007,0.000947,0.000020,0.002713,0.126705,1,1,
31,0.620000,0.620000,1781246830.525125265,1781246830.539830923,1781246830.541071177,1781246830.654834747,1781246830.654842138,1781246830.656088114,1781246830.656099558,1781246830.658147097,0.014706,0.001240,0.113764,0.000007,0.001246,0.000011,0.002048,0.133022,1,1,
32,0.640000,0.640000,1781246830.658147097,1781246830.673326731,1781246830.674499750,1781246830.790035009,1781246830.790041924,1781246830.792223930,1781246830.792243958,1781246830.795732021,0.015180,0.001173,0.115535,0.000007,0.002182,0.000020,0.003488,0.137585,1,1,
33,0.660000,0.660000,1781246830.795732021,1781246830.807359219,1781246830.808596849,1781246830.922345877,1781246830.922354698,1781246830.923950672,1781246830.923969746,1781246830.926219702,0.011627,0.001238,0.113749,0.000009,0.001596,0.000019,0.002250,0.130488,1,1,
34,0.680000,0.680000,1781246830.926219702,1781246830.940575600,1781246830.941907883,1781246831.060377121,1781246831.060385704,1781246831.061927795,1781246831.061946869,1781246831.065588236,0.014356,0.001332,0.118469,0.000009,0.001542,0.000019,0.003641,0.139369,1,1,
35,0.700000,0.700000,1781246831.065588236,1781246831.074107647,1781246831.075406551,1781246831.189029932,1781246831.189037323,1781246831.189537764,1781246831.189555645,1781246831.193094969,0.008519,0.001299,0.113623,0.000007,0.000500,0.000018,0.003539,0.127507,1,1,
36,0.720000,0.720000,1781246831.193094969,1781246831.207304478,1781246831.208568096,1781246831.321964979,1781246831.321972370,1781246831.322970629,1781246831.322990656,1781246831.325392485,0.014210,0.001264,0.113397,0.000007,0.000998,0.000020,0.002402,0.132298,1,1,
37,0.740000,0.740000,1781246831.325392485,1781246831.340432644,1781246831.341809988,1781246831.456391335,1781246831.456398487,1781246831.457409382,1781246831.457427502,1781246831.460572958,0.015040,0.001377,0.114581,0.000007,0.001011,0.000018,0.003145,0.135180,1,1,
38,0.760000,0.760000,1781246831.460572958,1781246831.474492788,1781246831.475780964,1781246831.589294910,1781246831.589302301,1781246831.591674089,1781246831.591687202,1781246831.593666077,0.013920,0.001288,0.113514,0.000007,0.002372,0.000013,0.001979,0.133093,1,1,
39,0.780000,0.780000,1781246831.593666077,1781246831.607685566,1781246831.609146833,1781246831.723721266,1781246831.723729134,1781246831.726165056,1781246831.726182938,1781246831.729638815,0.014019,0.001461,0.114574,0.000008,0.002436,0.000018,0.003456,0.135973,1,1,
40,0.800000,0.800000,1781246831.729638815,1781246831.741236925,1781246831.743148327,1781246831.856590986,1781246831.856599331,1781246831.857534170,1781246831.857553482,1781246831.859827757,0.011598,0.001911,0.113443,0.000008,0.000935,0.000019,0.002274,0.130189,1,1,
41,0.820000,0.820000,1781246831.859827757,1781246831.873173237,1781246831.874563932,1781246831.988576651,1781246831.988584042,1781246831.990926743,1781246831.990945339,1781246831.994484901,0.013345,0.001391,0.114013,0.000007,0.002343,0.000019,0.003540,0.134657,1,1,
42,0.840000,0.840000,1781246831.994484901,1781246832.007954359,1781246832.009360790,1781246832.127006292,1781246832.127013445,1781246832.128301620,1781246832.128321648,1781246832.131933928,0.013469,0.001406,0.117646,0.000007,0.001288,0.000020,0.003612,0.137449,1,1,
43,0.860000,0.860000,1781246832.131933928,1781246832.141410589,1781246832.142809629,1781246832.259974003,1781246832.259981394,1781246832.262138128,1781246832.262150288,1781246832.264150620,0.009477,0.001399,0.117164,0.000007,0.002157,0.000012,0.002000,0.132217,1,1,
44,0.880000,0.880000,1781246832.264150620,1781246832.273222446,1781246832.274719954,1781246832.388845205,1781246832.388853073,1781246832.390863657,1781246832.390883923,1781246832.394377470,0.009072,0.001498,0.114125,0.000008,0.002011,0.000020,0.003494,0.130227,1,1,
45,0.900000,0.900000,1781246832.394377470,1781246832.408176899,1781246832.409683704,1781246832.524737835,1781246832.524745226,1781246832.525228977,1781246832.525248051,1781246832.528114796,0.013799,0.001507,0.115054,0.000007,0.000484,0.000019,0.002867,0.133737,1,1,
46,0.920000,0.920000,1781246832.528114796,1781246832.541845560,1781246832.543369532,1781246832.656737804,1781246832.656745911,1781246832.657578707,1781246832.657598734,1781246832.660073042,0.013731,0.001524,0.113368,0.000008,0.000833,0.000020,0.002474,0.131958,1,1,
47,0.940000,0.940000,1781246832.660073042,1781246832.673574686,1781246832.675112247,1781246832.789437771,1781246832.789445162,1781246832.791390419,1781246832.791408539,1781246832.793694735,0.013502,0.001538,0.114326,0.000007,0.001945,0.000018,0.002286,0.133622,1,1,
48,0.960000,0.960000,1781246832.793694735,1781246832.809078693,1781246832.811408043,1781246832.926852465,1781246832.926860332,1781246832.927883625,1781246832.927896023,1781246832.929855824,0.015384,0.002329,0.115444,0.000008,0.001023,0.000012,0.001960,0.136161,1,1,
49,0.980000,0.980000,1781246832.929855824,1781246832.941954851,1781246832.943614960,1781246833.059731007,1781246833.059738159,1781246833.060235739,1781246833.060255289,1781246833.064002037,0.012099,0.001660,0.116116,0.000007,0.000498,0.000020,0.003747,0.134146,1,1,
50,1.000000,1.000000,1781246833.064002037,1781246833.073982000,1781246833.076261520,1781246833.190706491,1781246833.190713644,1781246833.191213369,1781246833.191232681,1781246833.193879604,0.009980,0.002280,0.114445,0.000007,0.000500,0.000019,0.002647,0.129878,1,1,
51,1.020000,1.019999,1781246833.193879604,1781246833.209009886,1781246833.210638046,1781246833.325012684,1781246833.325021029,1781246833.325568199,1781246833.325586081,1781246833.329109907,0.015130,0.001628,0.114375,0.000008,0.000547,0.000018,0.003524,0.135230,1,1,
52,1.040000,1.039999,1781246833.329109907,1781246833.340757132,1781246833.342401505,1781246833.456979752,1781246833.456987619,1781246833.458387375,1781246833.458400726,1781246833.461518526,0.011647,0.001644,0.114578,0.000008,0.001400,0.000013,0.003118,0.132409,1,1,
53,1.060000,1.059999,1781246833.461518526,1781246833.476099253,1781246833.477923632,1781246833.592555761,1781246833.592563391,1781246833.594539165,1781246833.594558477,1781246833.598254919,0.014581,0.001824,0.114632,0.000008,0.001976,0.000019,0.003696,0.136736,1,1,
54,1.080000,1.079999,1781246833.598254919,1781246833.609455347,1781246833.611389875,1781246833.725120068,1781246833.725127935,1781246833.727206707,1781246833.727224588,1781246833.729595900,0.011200,0.001935,0.113730,0.000008,0.002079,0.000018,0.002371,0.131341,1,1,
55,1.100000,1.099999,1781246833.729595900,1781246833.743084431,1781246833.744846344,1781246833.857975721,1781246833.857983351,1781246833.859760046,1781246833.859786510,1781246833.862302542,0.013489,0.001762,0.113129,0.000008,0.001777,0.000026,0.002516,0.132707,1,1,
56,1.120000,1.119999,1781246833.862302542,1781246833.876196623,1781246833.878706217,1781246833.993911028,1781246833.993918657,1781246833.994289398,1781246833.994307041,1781246833.997757196,0.013894,0.002510,0.115205,0.000008,0.000371,0.000018,0.003450,0.135455,1,1,
57,1.140000,1.139999,1781246833.997757196,1781246834.008079529,1781246834.009878159,1781246834.125209093,1781246834.125215769,1781246834.126670122,1781246834.126691818,1781246834.130303860,0.010322,0.001799,0.115331,0.000007,0.001454,0.000022,0.003612,0.132547,1,1,
58,1.160000,1.159999,1781246834.130303860,1781246834.142657280,1781246834.144786119,1781246834.260158777,1781246834.260166407,1781246834.261867046,1781246834.261885405,1781246834.265376806,0.012353,0.002129,0.115373,0.000008,0.001701,0.000018,0.003491,0.135073,1,1,
59,1.180000,1.179999,1781246834.265376806,1781246834.276594400,1781246834.279370308,1781246834.396247625,1781246834.396255016,1781246834.397786856,1781246834.397809744,1781246834.401468277,0.011218,0.002776,0.116877,0.000007,0.001532,0.000023,0.003659,0.136091,1,1,
60,1.200000,1.199999,1781246834.401468277,1781246834.410019636,1781246834.412075281,1781246834.527335644,1781246834.527343035,1781246834.528743982,1781246834.528762341,1781246834.532268524,0.008551,0.002056,0.115260,0.000007,0.001401,0.000018,0.003506,0.130800,1,1,
61,1.220000,1.219999,1781246834.532268524,1781246834.543343544,1781246834.545238018,1781246834.659302235,1781246834.659309387,1781246834.659931898,1781246834.659955502,1781246834.662027836,0.011075,0.001894,0.114064,0.000007,0.000623,0.000024,0.002072,0.129759,1,1,
62,1.240000,1.239999,1781246834.662027836,1781246834.675396919,1781246834.677379847,1781246834.790790796,1781246834.790798903,1781246834.791676044,1781246834.791693926,1781246834.794181108,0.013369,0.001983,0.113411,0.000008,0.000877,0.000018,0.002487,0.132153,1,1,
63,1.260000,1.259999,1781246834.794181108,1781246834.810307980,1781246834.813202858,1781246834.927221537,1781246834.927230358,1781246834.929537773,1781246834.929548979,1781246834.931526184,0.016127,0.002895,0.114019,0.000009,0.002307,0.000011,0.001977,0.137345,1,1,
64,1.280000,1.279999,1781246834.931526184,1781246834.943607330,1781246834.945738792,1781246835.059712887,1781246835.059720516,1781246835.061927319,1781246835.061946154,1781246835.065490246,0.012081,0.002131,0.113974,0.000008,0.002207,0.000019,0.003544,0.133964,1,1,
65,1.300000,1.299999,1781246835.065490246,1781246835.077221394,1781246835.079244614,1781246835.200268745,1781246835.200276136,1781246835.201465607,1781246835.201486349,1781246835.204982758,0.011731,0.002023,0.121024,0.000007,0.001189,0.000021,0.003496,0.139493,1,1,
66,1.320000,1.319999,1781246835.204982758,1781246835.210722446,1781246835.212807417,1781246835.329932690,1781246835.329940319,1781246835.331637621,1781246835.331650496,1781246835.333563805,0.005740,0.002085,0.117125,0.000008,0.001697,0.000013,0.001913,0.128581,1,1,
67,1.340000,1.339999,1781246835.333563805,1781246835.342464209,1781246835.345496893,1781246835.466516733,1781246835.466524601,1781246835.467551470,1781246835.467571020,1781246835.471234560,0.008900,0.003033,0.121020,0.000008,0.001027,0.000020,0.003664,0.137671,1,1,
68,1.360000,1.359999,1781246835.471234560,1781246835.477625132,1781246835.479806900,1781246835.602046728,1781246835.602054119,1781246835.602552891,1781246835.602572203,1781246835.606148005,0.006391,0.002182,0.122240,0.000007,0.000499,0.000019,0.003576,0.134913,1,1,
69,1.380000,1.379999,1781246835.606148005,1781246835.609219074,1781246835.611340761,1781246835.730100155,1781246835.730107307,1781246835.732276678,1781246835.732296467,1781246835.735924959,0.003071,0.002122,0.118759,0.000007,0.002169,0.000020,0.003628,0.129777,1,1,
70,1.400000,1.399999,1781246835.735924959,1781246835.742772818,1781246835.744864464,1781246835.858293772,1781246835.858300924,1781246835.860426664,1781246835.860439062,1781246835.862447262,0.006848,0.002092,0.113429,0.000007,0.002126,0.000012,0.002008,0.126522,1,1,
71,1.420000,1.419999,1781246835.862447262,1781246835.877592087,1781246835.879722834,1781246835.994029522,1781246835.994037151,1781246835.995848417,1781246835.995872736,1781246835.997845173,0.015145,0.002131,0.114307,0.000008,0.001811,0.000024,0.001972,0.135398,1,1,
72,1.440000,1.439999,1781246835.997845173,1781246836.011024237,1781246836.013209820,1781246836.127351761,1781246836.127359152,1781246836.128395081,1781246836.128416061,1781246836.131055355,0.013179,0.002186,0.114142,0.000007,0.001036,0.000021,0.002639,0.133210,1,1,
73,1.460000,1.459999,1781246836.131055355,1781246836.144442081,1781246836.146677017,1781246836.260522842,1781246836.260530472,1781246836.262703657,1781246836.262724161,1781246836.264673471,0.013387,0.002235,0.113846,0.000008,0.002173,0.000021,0.001949,0.133618,1,1,
74,1.480000,1.479999,1781246836.264673471,1781246836.277945280,1781246836.280172110,1781246836.393995285,1781246836.394002199,1781246836.395967960,1781246836.395987988,1781246836.399501324,0.013272,0.002227,0.113823,0.000007,0.001966,0.000020,0.003513,0.134828,1,1,
75,1.500000,1.499999,1781246836.399501324,1781246836.411629677,1781246836.413935661,1781246836.528069735,1781246836.528077126,1781246836.528415918,1781246836.528437614,1781246836.531063080,0.012128,0.002306,0.114134,0.000007,0.000339,0.000022,0.002625,0.131562,1,1,
76,1.520000,1.519999,1781246836.531063080,1781246836.545178413,1781246836.547528744,1781246836.661494255,1781246836.661501646,1781246836.662718296,1781246836.662736654,1781246836.665148735,0.014115,0.002350,0.113966,0.000007,0.001217,0.000018,0.002412,0.134086,1,1,
77,1.540000,1.539999,1781246836.665148735,1781246836.678296328,1781246836.680634022,1781246836.794399977,1781246836.794407845,1781246836.795050383,1781246836.795069218,1781246836.797882557,0.013148,0.002338,0.113766,0.000008,0.000643,0.000019,0.002813,0.132734,1,1,
78,1.560000,1.559999,1781246836.797882557,1781246836.810249329,1781246836.812603712,1781246836.926727772,1781246836.926735878,1781246836.929302692,1781246836.929316044,1781246836.931184053,0.012367,0.002354,0.114124,0.000008,0.002567,0.000013,0.001868,0.133301,1,1,
79,1.580000,1.579999,1781246836.931184053,1781246836.945292950,1781246836.947749138,1781246837.062120438,1781246837.062127590,1781246837.062789440,1781246837.062808037,1781246837.065289974,0.014109,0.002456,0.114371,0.000007,0.000662,0.000019,0.002482,0.134106,1,1,
80,1.600000,1.599999,1781246837.065289974,1781246837.078548431,1781246837.081064224,1781246837.194560528,1781246837.194567442,1781246837.196947575,1781246837.196965694,1781246837.199391842,0.013258,0.002516,0.113496,0.000007,0.002380,0.000018,0.002426,0.134102,1,1,
81,1.620000,1.619999,1781246837.199391842,1781246837.211974382,1781246837.214434385,1781246837.328171253,1781246837.328177929,1781246837.328833818,1781246837.328852654,1781246837.331324816,0.012583,0.002460,0.113737,0.000007,0.000656,0.000019,0.002472,0.131933,1,1,
82,1.640000,1.639999,1781246837.331324816,1781246837.344173670,1781246837.347838879,1781246837.465141058,1781246837.465149164,1781246837.466145515,1781246837.466163874,1781246837.468452454,0.012849,0.003665,0.117302,0.000008,0.000996,0.000018,0.002289,0.137128,1,1,
83,1.660000,1.659999,1781246837.468452454,1781246837.478798151,1781246837.482037306,1781246837.595964432,1781246837.595972300,1781246837.598393202,1781246837.598412275,1781246837.601976395,0.010346,0.003239,0.113927,0.000008,0.002421,0.000019,0.003564,0.133524,1,1,
84,1.680000,1.679999,1781246837.601976395,1781246837.612582922,1781246837.615201473,1781246837.731172085,1781246837.731179714,1781246837.732085943,1781246837.732096672,1781246837.734041691,0.010607,0.002619,0.115971,0.000008,0.000906,0.000011,0.001945,0.132065,1,1,
85,1.700000,1.699999,1781246837.734041691,1781246837.744560957,1781246837.747125864,1781246837.866210222,1781246837.866217375,1781246837.868565798,1781246837.868584633,1781246837.870710611,0.010519,0.002565,0.119084,0.000007,0.002348,0.000019,0.002126,0.136669,1,1,
86,1.720000,1.719999,1781246837.870710611,1781246837.879221916,1781246837.882311106,1781246837.996592045,1781246837.996600389,1781246837.997739315,1781246837.997751713,1781246837.999758959,0.008511,0.003089,0.114281,0.000008,0.001139,0.000012,0.002007,0.129048,1,1,
87,1.740000,1.739999,1781246837.999758959,1781246838.012481689,1781246838.015033245,1781246838.129058838,1781246838.129065990,1781246838.130951881,1781246838.130970955,1781246838.134479523,0.012723,0.002552,0.114026,0.000007,0.001886,0.000019,0.003509,0.134721,1,1,
88,1.760000,1.759999,1781246838.134479523,1781246838.146126986,1781246838.148715973,1781246838.263342619,1781246838.263349533,1781246838.265571117,1781246838.265588760,1781246838.268141270,0.011647,0.002589,0.114627,0.000007,0.002222,0.000018,0.002553,0.133662,1,1,
89,1.780000,1.779999,1781246838.268141270,1781246838.279630184,1781246838.282239676,1781246838.396887779,1781246838.396895170,1781246838.399181604,1781246838.399199963,1781246838.402820587,0.011489,0.002609,0.114648,0.000007,0.002286,0.000018,0.003621,0.134679,1,1,
90,1.800000,1.799999,1781246838.402820587,1781246838.413155317,1781246838.415831804,1781246838.530277014,1781246838.530285835,1781246838.531624794,1781246838.531643629,1781246838.534408092,0.010335,0.002676,0.114445,0.000009,0.001339,0.000019,0.002764,0.131588,1,1,
91,1.820000,1.819999,1781246838.534408092,1781246838.546457529,1781246838.549128294,1781246838.663230658,1781246838.663237810,1781246838.664396524,1781246838.664420128,1781246838.667990685,0.012049,0.002671,0.114102,0.000007,0.001159,0.000024,0.003571,0.133583,1,1,
92,1.840000,1.839999,1781246838.667990685,1781246838.678437948,1781246838.681140661,1781246838.795933723,1781246838.795941353,1781246838.798397779,1781246838.798416138,1781246838.802044868,0.010447,0.002703,0.114793,0.000008,0.002456,0.000018,0.003629,0.134054,1,1,
93,1.860000,1.859999,1781246838.802044868,1781246838.811903477,1781246838.814622879,1781246838.928417444,1781246838.928424597,1781246838.930797815,1781246838.930816650,1781246838.934311867,0.009859,0.002719,0.113795,0.000007,0.002373,0.000019,0.003495,0.132267,1,1,
94,1.880000,1.879999,1781246838.934311867,1781246838.946889162,1781246838.949636459,1781246839.063681126,1781246839.063688755,1781246839.065995216,1781246839.066012859,1781246839.069590092,0.012577,0.002747,0.114045,0.000008,0.002306,0.000018,0.003577,0.135278,1,1,
95,1.900000,1.899999,1781246839.069590092,1781246839.078868389,1781246839.081625938,1781246839.199663401,1781246839.199670553,1781246839.201583147,1781246839.201601744,1781246839.203900814,0.009278,0.002758,0.118037,0.000007,0.001913,0.000019,0.002299,0.134311,1,1,
96,1.920000,1.919999,1781246839.203900814,1781246839.213587761,1781246839.216367006,1781246839.331469297,1781246839.331476927,1781246839.332516909,1781246839.332535267,1781246839.336054564,0.009687,0.002779,0.115102,0.000008,0.001040,0.000018,0.003519,0.132154,1,1,
97,1.940000,1.939999,1781246839.336054564,1781246839.347320795,1781246839.350255013,1781246839.463581085,1781246839.463588953,1781246839.465420485,1781246839.465431213,1781246839.467324018,0.011266,0.002934,0.113326,0.000008,0.001832,0.000011,0.001893,0.131269,1,1,
98,1.960000,1.959999,1781246839.467324018,1781246839.480919361,1781246839.483776569,1781246839.597636938,1781246839.597645521,1781246839.599592924,1781246839.599611044,1781246839.603117466,0.013595,0.002857,0.113860,0.000009,0.001947,0.000018,0.003506,0.135793,1,1,
99,1.980000,1.979999,1781246839.603117466,1781246839.612784863,1781246839.615649939,1781246839.730293751,1781246839.730301142,1781246839.731160641,1781246839.731178522,1781246839.734656334,0.009667,0.002865,0.114644,0.000007,0.000859,0.000018,0.003478,0.131539,1,1,
100,2.000000,1.999999,1781246839.734656334,1781246839.747618675,1781246839.751984358,1781246839.869044304,1781246839.869052172,1781246839.869892836,1781246839.869911909,1781246839.872349977,0.012962,0.004366,0.117060,0.000008,0.000841,0.000019,0.002438,0.137694,1,1,
101,2.020000,2.019999,1781246839.872349977,1781246839.880899191,1781246839.883878946,1781246839.999150991,1781246839.999158859,1781246840.000402451,1781246840.000422239,1781246840.004003048,0.008549,0.002980,0.115272,0.000008,0.001244,0.000020,0.003581,0.131653,1,1,
102,2.040000,2.039999,1781246840.004003048,1781246840.014258385,1781246840.017258406,1781246840.132444620,1781246840.132452726,1781246840.134480715,1781246840.134492636,1781246840.136383533,0.010255,0.003000,0.115186,0.000008,0.002028,0.000012,0.001891,0.132380,1,1,
103,2.060000,2.059999,1781246840.136383533,1781246840.148038387,1781246840.151004553,1781246840.265711546,1781246840.265719414,1781246840.267675877,1781246840.267697096,1781246840.271160364,0.011655,0.002966,0.114707,0.000008,0.001956,0.000021,0.003463,0.134777,1,1,
104,2.080000,2.079999,1781246840.271160364,1781246840.281223536,1781246840.284249306,1781246840.400722027,1781246840.400729179,1781246840.401105404,1781246840.401119471,1781246840.403107166,0.010063,0.003026,0.116473,0.000007,0.000376,0.000014,0.001988,0.131947,1,1,
