macro_frame,sim_time,t1_utc,t4_utc,t_step_utc,seq_ok
60,1.200000,1781246834.401468277,1781246834.528743982,1781246834.528762341,1
61,1.220000,1781246834.532268524,1781246834.659931898,1781246834.659955502,1
62,1.240000,1781246834.662027836,1781246834.791676044,1781246834.791693926,1
63,1.260000,1781246834.794181108,1781246834.929537773,1781246834.929548979,1
64,1.280000,1781246834.931526184,1781246835.061927319,1781246835.061946154,1
65,1.300000,1781246835.065490246,1781246835.201465607,1781246835.201486349,1
66,1.320000,1781246835.204982758,1781246835.331637621,1781246835.331650496,1
67,1.340000,1781246835.333563805,1781246835.467551470,1781246835.467571020,1
68,1.360000,1781246835.471234560,1781246835.602552891,1781246835.602572203,1
69,1.380000,1781246835.606148005,1781246835.732276678,1781246835.732296467,1
70,1.400000,1781246835.735924959,1781246835.860426664,1781246835.860439062,1
71,1.420000,1781246835.862447262,1781246835.995848417,1781246835.995872736,1
72,1.440000,1781246835.997845173,1781246836.128395081,1781246836.128416061,1
73,1.460000,1781246836.131055355,1781246836.262703657,1781246836.262724161,1
74,1.480000,1781246836.264673471,1781246836.395967960,1781246836.395987988,1
75,1.500000,1781246836.399501324,1781246836.528415918,1781246836.528437614,1
76,1.520000,1781246836.531063080,1781246836.662718296,1781246836.662736654,1
77,1.540000,1781246836.665148735,1781246836.795050383,1781246836.795069218,1
78,1.560000,1781246836.797882557,1781246836.929302692,1781246836.929316044,1
79,1.580000,1781246836.931184053,1781246837.062789440,1781246837.062808037,1
80,1.600000,1781246837.065289974,1781246837.196947575,1781246837.196965694,1
81,1.620000,1781246837.199391842,1781246837.328833818,1781246837.328852654,1
82,1.640000,1781246837.331324816,1781246837.466145515,1781246837.466163874,1
83,1.660000,1781246837.468452454,1781246837.598393202,1781246837.598412275,1
84,1.680000,1781246837.601976395,1781246837.732085943,1781246837.732096672,1
85,1.700000,1781246837.734041691,1781246837.868565798,1781246837.868584633,1
86,1.720000,1781246837.870710611,1781246837.997739315,1781246837.997751713,1
87,1.740000,1781246837.999758959,1781246838.130951881,1781246838.130970955,1
88,1.760000,1781246838.134479523,1781246838.265571117,1781246838.265588760,1
89,1.780000,1781246838.268141270,1781246838.399181604,1781246838.399199963,1
90,1.800000,1781246838.402820587,1781246838.531624794,1781246838.531643629,1
91,1.820000,1781246838.534408092,1781246838.664396524,1781246838.664420128,1
92,1.840000,1781246838.667990685,1781246838.798397779,1781246838.798416138,1
93,1.860000,1781246838.802044868,1781246838.930797815,1781246838.930816650,1
94,1.880000,1781246838.934311867,1781246839.065995216,1781246839.066012859,1
95,1.900000,1781246839.069590092,1781246839.201583147,1781246839.201601744,1
96,1.920000,1781246839.203900814,1781246839.332516909,1781246839.332535267,1
97,1.940000,1781246839.336054564,1781246839.465420485,1781246839.465431213,1
98,1.960000,1781246839.467324018,1781246839.599592924,1781246839.599611044,1
99,1.980000,1781246839.603117466,1781246839.731160641,1781246839.731178522,1
100,2.000000,1781246839.734656334,1781246839.869892836,1781246839.869911909,1
101,2.020000,1781246839.872349977,1781246840.000402451,1781246840.000422239,1
102,2.040000,1781246840.004003048,1781246840.134480715,1781246840.134492636,1
103,2.060000,1781246840.136383533,1781246840.267675877,1781246840.267697096,1
104,2.080000,1781246840.271160364,1781246840.401105404,1781246840.401119471,1
105,2.100000,1781246840.403107166,1781246840.533893824,1781246840.533909082,1
106,2.120000,1781246840.535903692,1781246840.678132772,1781246840.678150892,1
107,2.140000,1781246840.680468559,1781246840.801085949,1781246840.801104784,1
108,2.160000,1781246840.803432703,1781246840.942432165,1781246840.942450762,1
109,2.180000,1781246840.946010113,1781246841.067058325,1781246841.067077160,1
110,2.200000,1781246841.070647240,1781246841.200705528,1781246841.200723410,1
111,2.220000,1781246841.204233885,1781246841.333608627,1781246841.333628178,1
112,2.240000,1781246841.337261677,1781246841.467599869,1781246841.467622757,1
113,2.260000,1781246841.470340014,1781246841.604557991,1781246841.604570866,1
114,2.280000,1781246841.606635094,1781246841.733233452,1781246841.733253717,1
115,2.300000,1781246841.736549377,1781246841.865919590,1781246841.865938663,1
116,2.320000,1781246841.868495941,1781246842.002311945,1781246842.002330303,1
117,2.340000,1781246842.004679918,1781246842.145679712,1781246842.145697832,1
118,2.360000,1781246842.149145603,1781246842.274213314,1781246842.274232149,1
119,2.380000,1781246842.276541233,1781246842.403041363,1781246842.403060675,1
120,2.400000,1781246842.406659365,1781246842.533996582,1781246842.534008503,1
121,2.420000,1781246842.535987854,1781246842.666629314,1781246842.666648149,1
122,2.440000,1781246842.670160532,1781246842.801874161,1781246842.801893473,1
123,2.460000,1781246842.804036140,1781246842.934027433,1781246842.934040546,1
124,2.480000,1781246842.936016321,1781246843.072905540,1781246843.072926760,1
125,2.500000,1781246843.075856447,1781246843.200038195,1781246843.200056553,1
126,2.520000,1781246843.202925920,1781246843.333488941,1781246843.333501577,1
127,2.540000,1781246843.335457325,1781246843.467944145,1781246843.467957020,1
128,2.560000,1781246843.469903946,1781246843.601860046,1781246843.601883411,1
129,2.580000,1781246843.603827715,1781246843.735640526,1781246843.735659122,1
130,2.600000,1781246843.738973379,1781246843.866749763,1781246843.866767883,1
131,2.620000,1781246843.868872404,1781246844.003149986,1781246844.003170490,1
132,2.640000,1781246844.005482435,1781246844.137255669,1781246844.137275934,1
133,2.660000,1781246844.139564514,1781246844.271256924,1781246844.271275043,1
134,2.680000,1781246844.273940086,1781246844.404628515,1781246844.404647112,1
135,2.700000,1781246844.408183336,1781246844.535588503,1781246844.535600424,1
136,2.720000,1781246844.537493706,1781246844.669437647,1781246844.669450283,1
137,2.740000,1781246844.671646118,1781246844.804558039,1781246844.804576397,1
138,2.760000,1781246844.808099985,1781246844.937727928,1781246844.937748194,1
139,2.780000,1781246844.940287113,1781246845.069349527,1781246845.069364309,1
140,2.800000,1781246845.072020769,1781246845.202988148,1781246845.203003407,1
141,2.820000,1781246845.204977036,1781246845.338019609,1781246845.338031054,1
142,2.840000,1781246845.339898586,1781246845.469614506,1781246845.469633579,1
143,2.860000,1781246845.473172188,1781246845.604630232,1781246845.604648590,1
144,2.880000,1781246845.607358217,1781246845.738244295,1781246845.738264799,1
145,2.900000,1781246845.741364241,1781246845.872088909,1781246845.872102261,1
146,2.920000,1781246845.874070883,1781246846.004892588,1781246846.004904509,1
147,2.940000,1781246846.006870747,1781246846.138353586,1781246846.138366938,1
148,2.960000,1781246846.140325785,1781246846.272649050,1781246846.272668123,1
149,2.980000,1781246846.276294708,1781246846.405467510,1781246846.405486822,1
150,3.000000,1781246846.407628059,1781246846.539469242,1781246846.539489985,1
151,3.020000,1781246846.541745663,1781246846.674309492,1781246846.674328566,1
152,3.040000,1781246846.676609993,1781246846.807116032,1781246846.807128429,1
153,3.060000,1781246846.809253931,1781246846.939775705,1781246846.939791203,1
154,3.080000,1781246846.941730022,1781246847.072558403,1781246847.072570801,1
155,3.100000,1781246847.074569225,1781246847.204800606,1781246847.204820633,1
156,3.120000,1781246847.207287788,1781246847.339724541,1781246847.339740753,1
157,3.140000,1781246847.342307329,1781246847.478646755,1781246847.478659153,1
158,3.160000,1781246847.480593204,1781246847.604933023,1781246847.604945421,1
159,3.180000,1781246847.606901169,1781246847.741555452,1781246847.741574287,1
160,3.200000,1781246847.743748188,1781246847.874446869,1781246847.874465942,1
161,3.220000,1781246847.878256798,1781246848.006911993,1781246848.006923437,1
162,3.240000,1781246848.008780003,1781246848.139904261,1781246848.139924049,1
163,3.260000,1781246848.143460035,1781246848.273973942,1781246848.273994446,1
164,3.280000,1781246848.276430368,1781246848.406596422,1781246848.406615734,1
165,3.300000,1781246848.409932613,1781246848.553216934,1781246848.553228378,1
166,3.320000,1781246848.555182695,1781246848.700168371,1781246848.700186729,1
167,3.340000,1781246848.703778982,1781246848.861927509,1781246848.861949444,1
168,3.360000,1781246848.864253521,1781246848.993572950,1781246848.993585587,1
169,3.380000,1781246848.995505095,1781246849.126192808,1781246849.126213551,1
170,3.400000,1781246849.129229546,1781246849.259891987,1781246849.259910345,1
171,3.420000,1781246849.263436317,1781246849.392198563,1781246849.392217398,1
172,3.440000,1781246849.394987106,1781246849.527643681,1781246849.527662516,1
173,3.460000,1781246849.529750824,1781246849.660091877,1781246849.660113573,1
174,3.480000,1781246849.662447929,1781246849.794729710,1781246849.794749022,1
175,3.500000,1781246849.798301220,1781246849.924782038,1781246849.924800158,1
176,3.520000,1781246849.927730083,1781246850.057867527,1781246850.057888031,1
177,3.540000,1781246850.060815811,1781246850.192614317,1781246850.192632675,1
178,3.560000,1781246850.196186781,1781246850.324199677,1781246850.324218273,1
179,3.580000,1781246850.326872110,1781246850.467821121,1781246850.467847824,1
180,3.600000,1781246850.469840050,1781246850.592312098,1781246850.592328310,1
181,3.620000,1781246850.594901085,1781246850.728669643,1781246850.728682280,1
182,3.640000,1781246850.730583668,1781246850.860054493,1781246850.860072136,1
183,3.660000,1781246850.863705635,1781246850.995946169,1781246850.995959997,1
184,3.680000,1781246850.997974873,1781246851.126020908,1781246851.126038074,1
185,3.700000,1781246851.128618240,1781246851.259211779,1781246851.259223700,1
186,3.720000,1781246851.261077404,1781246851.393484592,1781246851.393502474,1
187,3.740000,1781246851.395610809,1781246851.528699875,1781246851.528720379,1
188,3.760000,1781246851.530738592,1781246851.661416054,1781246851.661434889,1
189,3.780000,1781246851.665038586,1781246851.794221878,1781246851.794243097,1
190,3.800000,1781246851.797540665,1781246851.929943323,1781246851.929962158,1
191,3.820000,1781246851.933493614,1781246852.077076197,1781246852.077095509,1
192,3.840000,1781246852.080741167,1781246852.213514566,1781246852.213534117,1
193,3.860000,1781246852.217127562,1781246852.343375206,1781246852.343393803,1
194,3.880000,1781246852.346954346,1781246852.478897095,1781246852.478916645,1
195,3.900000,1781246852.482575178,1781246852.613208294,1781246852.613231182,1
196,3.920000,1781246852.616193056,1781246852.746714830,1781246852.746734142,1
197,3.940000,1781246852.750268936,1781246852.879320383,1781246852.879338980,1
198,3.960000,1781246852.883010626,1781246853.014272451,1781246853.014292002,1
199,3.980000,1781246853.017082453,1781246853.154250383,1781246853.154269218,1
200,4.000000,1781246853.157891512,1781246853.279935122,1781246853.279954433,1
201,4.020000,1781246853.283507109,1781246853.413732529,1781246853.413754463,1
202,4.040000,1781246853.417521000,1781246853.548033476,1781246853.548048973,1
203,4.060000,1781246853.550098896,1781246853.681956291,1781246853.681975365,1
204,4.080000,1781246853.684345245,1781246853.814039230,1781246853.814058542,1
205,4.100000,1781246853.817647219,1781246853.945547581,1781246853.945559025,1
206,4.120000,1781246853.947578192,1781246854.079573154,1781246854.079591274,1
207,4.140000,1781246854.083196402,1781246854.212658882,1781246854.212677002,1
208,4.160000,1781246854.216303587,1781246854.349676132,1781246854.349695921,1
209,4.180000,1781246854.353188515,1781246854.480634689,1781246854.480647087,1
210,4.200000,1781246854.482665300,1781246854.614196062,1781246854.614210129,1
211,4.220000,1781246854.616223574,1781246854.750121832,1781246854.750141859,1
212,4.240000,1781246854.753628016,1781246854.881401539,1781246854.881412983,1
213,4.260000,1781246854.883480072,1781246855.016510010,1781246855.016523123,1
214,4.280000,1781246855.019882202,1781246855.147475719,1781246855.147495508,1
215,4.300000,1781246855.151030779,1781246855.283059359,1781246855.283079147,1
216,4.320000,1781246855.286049128,1781246855.424201012,1781246855.424219847,1
217,4.340000,1781246855.427481890,1781246855.564238310,1781246855.564256430,1
218,4.360000,1781246855.567468643,1781246855.698821306,1781246855.698843241,1
219,4.380000,1781246855.702542782,1781246855.832848072,1781246855.832867384,1
220,4.400000,1781246855.836497068,1781246855.996639252,1781246855.996659517,1
221,4.420000,1781246856.000525236,1781246856.143503904,1781246856.143522978,1
222,4.440000,1781246856.147153378,1781246856.287990808,1781246856.288009167,1
223,4.460000,1781246856.291453362,1781246856.417097569,1781246856.417117596,1
224,4.480000,1781246856.420600653,1781246856.550343513,1781246856.550360918,1
225,4.500000,1781246856.553869963,1781246856.684965849,1781246856.684985161,1
226,4.520000,1781246856.687493086,1781246856.816960335,1781246856.816980362,1
227,4.540000,1781246856.820491314,1781246856.950283051,1781246856.950303078,1
228,4.560000,1781246856.952620268,1781246857.083536863,1781246857.083556175,1
229,4.580000,1781246857.087052107,1781246857.216780186,1781246857.216802359,1
230,4.600000,1781246857.218963146,1781246857.351707458,1781246857.351729155,1
231,4.620000,1781246857.355048895,1781246857.484411716,1781246857.484431028,1
232,4.640000,1781246857.487776041,1781246857.618092537,1781246857.618106365,1
233,4.660000,1781246857.620233059,1781246857.754673481,1781246857.754692793,1
234,4.680000,1781246857.758188248,1781246857.896214247,1781246857.896228313,1
235,4.700000,1781246857.898233652,1781246858.034409046,1781246858.034420967,1
236,4.720000,1781246858.036431551,1781246858.168825626,1781246858.168849468,1
237,4.740000,1781246858.170832872,1781246858.304980993,1781246858.304999113,1
238,4.760000,1781246858.308439970,1781246858.437589645,1781246858.437608004,1
239,4.780000,1781246858.441061974,1781246858.568929434,1781246858.568949223,1
240,4.800000,1781246858.572006941,1781246858.708653212,1781246858.708671331,1
241,4.820000,1781246858.710698843,1781246858.835437059,1781246858.835458040,1
242,4.840000,1781246858.839003325,1781246858.969607115,1781246858.969626904,1
243,4.860000,1781246858.971684933,1781246859.105605841,1781246859.105624914,1
244,4.880000,1781246859.109175444,1781246859.235583067,1781246859.235602140,1
245,4.900000,1781246859.239330053,1781246859.370685339,1781246859.370703936,1
246,4.920000,1781246859.374175310,1781246859.518064022,1781246859.518082857,1
247,4.940000,1781246859.521655798,1781246859.657275677,1781246859.657293081,1
248,4.960000,1781246859.659701347,1781246859.793632984,1781246859.793646574,1
249,4.980000,1781246859.795606613,1781246859.921208382,1781246859.921221495,1
250,5.000000,1781246859.923147202,1781246860.058485985,1781246860.058505058,1
251,5.020000,1781246860.061248779,1781246860.191283226,1781246860.191301823,1
252,5.040000,1781246860.194087505,1781246860.318874836,1781246860.318895578,1
253,5.060000,1781246860.321418285,1781246860.455862522,1781246860.455885649,1
254,5.080000,1781246860.458034754,1781246860.588340282,1781246860.588359118,1
255,5.100000,1781246860.591859102,1781246860.729138613,1781246860.729156971,1
256,5.120000,1781246860.732674599,1781246860.873314381,1781246860.873332739,1
257,5.140000,1781246860.876864433,1781246861.008126259,1781246861.008147240,1
258,5.160000,1781246861.011668921,1781246861.139755487,1781246861.139780760,1
259,5.180000,1781246861.142370224,1781246861.274509907,1781246861.274528980,1
260,5.200000,1781246861.276723862,1781246861.412993431,1781246861.413007975,1
261,5.220000,1781246861.414943218,1781246861.540552378,1781246861.540570974,1
262,5.240000,1781246861.543224812,1781246861.679658651,1781246861.679676056,1
263,5.260000,1781246861.682081461,1781246861.821240425,1781246861.821261644,1
264,5.280000,1781246861.824797869,1781246861.956552267,1781246861.956572771,1
265,5.300000,1781246861.960206032,1781246862.101404428,1781246862.101425648,1
266,5.320000,1781246862.103417158,1781246862.243896246,1781246862.243913889,1
267,5.340000,1781246862.246323824,1781246862.376386404,1781246862.376398325,1
268,5.360000,1781246862.378328562,1781246862.508094311,1781246862.508108616,1
269,5.380000,1781246862.510088682,1781246862.639548063,1781246862.639559746,1
270,5.400000,1781246862.641589165,1781246862.776467562,1781246862.776485443,1
271,5.420000,1781246862.779947281,1781246862.908065319,1781246862.908084393,1
272,5.440000,1781246862.911005497,1781246863.041381598,1781246863.041401863,1
273,5.460000,1781246863.044867754,1781246863.175904989,1781246863.175925016,1
274,5.480000,1781246863.179378033,1781246863.308675289,1781246863.308693171,1
275,5.500000,1781246863.310693264,1781246863.442938566,1781246863.442956448,1
276,5.520000,1781246863.445348501,1781246863.573437452,1781246863.573458433,1
277,5.540000,1781246863.576838732,1781246863.707062244,1781246863.707082033,1
278,5.560000,1781246863.710610390,1781246863.839456797,1781246863.839475393,1
279,5.580000,1781246863.843110323,1781246863.983137131,1781246863.983156443,1
280,5.600000,1781246863.986742973,1781246864.126870155,1781246864.126889229,1
281,5.620000,1781246864.130475998,1781246864.262556553,1781246864.262576103,1
282,5.640000,1781246864.264676094,1781246864.397639275,1781246864.397658348,1
283,5.660000,1781246864.401191235,1781246864.541532278,1781246864.541551828,1
284,5.680000,1781246864.544694185,1781246864.674505949,1781246864.674526691,1
285,5.700000,1781246864.678051472,1781246864.817887783,1781246864.817901134,1
286,5.720000,1781246864.819818735,1781246864.961278915,1781246864.961290598,1
287,5.740000,1781246864.963207960,1781246865.124314308,1781246865.124327660,1
288,5.760000,1781246865.126267433,1781246865.261352301,1781246865.261370420,1
289,5.780000,1781246865.264105558,1781246865.392755508,1781246865.392781019,1
290,5.800000,1781246865.395324707,1781246865.526842833,1781246865.526862144,1
291,5.820000,1781246865.530329943,1781246865.658226728,1781246865.658238411,1
292,5.840000,1781246865.660161257,1781246865.823331594,1781246865.823350191,1
293,5.860000,1781246865.826971054,1781246865.958669901,1781246865.958688974,1
294,5.880000,1781246865.961962461,1781246866.091324329,1781246866.091343641,1
295,5.900000,1781246866.093463898,1781246866.225445271,1781246866.225466013,1
296,5.920000,1781246866.229009151,1781246866.359555006,1781246866.359573603,1
297,5.940000,1781246866.361655474,1781246866.494130135,1781246866.494142294,1
298,5.960000,1781246866.496246099,1781246866.628429651,1781246866.628448009,1
299,5.980000,1781246866.631931305,1781246866.759858131,1781246866.759877443,1
300,6.000000,1781246866.763396025,1781246866.891983271,1781246866.892001867,1
301,6.020000,1781246866.895533562,1781246867.028456450,1781246867.028474808,1
302,6.040000,1781246867.032087088,1781246867.162436962,1781246867.162454844,1
303,6.060000,1781246867.165138483,1781246867.304946899,1781246867.304966688,1
304,6.080000,1781246867.308071852,1781246867.444283247,1781246867.444301128,1
305,6.100000,1781246867.447880507,1781246867.576955557,1781246867.576975107,1
306,6.120000,1781246867.580602646,1781246867.712841511,1781246867.712859869,1
307,6.140000,1781246867.715406418,1781246867.846557379,1781246867.846570730,1
308,6.160000,1781246867.848563910,1781246867.981587648,1781246867.981606722,1
309,6.180000,1781246867.983721495,1781246868.111113071,1781246868.111132622,1
310,6.200000,1781246868.114703655,1781246868.244628906,1781246868.244648218,1
311,6.220000,1781246868.248248339,1781246868.378058672,1781246868.378078222,1
312,6.240000,1781246868.381616116,1781246868.519364357,1781246868.519382000,1
313,6.260000,1781246868.521606922,1781246868.662102938,1781246868.662121773,1
314,6.280000,1781246868.665827513,1781246868.795002460,1781246868.795014381,1
315,6.300000,1781246868.797032118,1781246868.931805372,1781246868.931823730,1
316,6.320000,1781246868.934779882,1781246869.061670542,1781246869.061684370,1
317,6.340000,1781246869.063697338,1781246869.197317600,1781246869.197329044,1
318,6.360000,1781246869.199395657,1781246869.327734232,1781246869.327750444,1
319,6.380000,1781246869.330622196,1781246869.471864223,1781246869.471882582,1
320,6.400000,1781246869.475556135,1781246869.613284349,1781246869.613304377,1
321,6.420000,1781246869.615764380,1781246869.748089314,1781246869.748107195,1
322,6.440000,1781246869.751750469,1781246869.880404711,1781246869.880421877,1
323,6.460000,1781246869.884042978,1781246870.013764620,1781246870.013787508,1
324,6.480000,1781246870.017519712,1781246870.148652077,1781246870.148671389,1
325,6.500000,1781246870.151346207,1781246870.280820370,1781246870.280838966,1
326,6.520000,1781246870.283295155,1781246870.417325974,1781246870.417344570,1
327,6.540000,1781246870.420909405,1781246870.548122168,1781246870.548139572,1
328,6.560000,1781246870.551717997,1781246870.680805683,1781246870.680824041,1
329,6.580000,1781246870.684011459,1781246870.814257860,1781246870.814276695,1
330,6.600000,1781246870.817909718,1781246870.947548866,1781246870.947567701,1
331,6.620000,1781246870.950793028,1781246871.082054853,1781246871.082066774,1
332,6.640000,1781246871.084062815,1781246871.213310242,1781246871.213328838,1
333,6.660000,1781246871.216959238,1781246871.349733114,1781246871.349744797,1
334,6.680000,1781246871.351959229,1781246871.483042479,1781246871.483062029,1
335,6.700000,1781246871.486762285,1781246871.622555971,1781246871.622574329,1
336,6.720000,1781246871.625396252,1781246871.765814781,1781246871.765833378,1
337,6.740000,1781246871.769476891,1781246871.900975704,1781246871.900994062,1
338,6.760000,1781246871.903076649,1781246872.030824184,1781246872.030841589,1
339,6.780000,1781246872.034462214,1781246872.164535761,1781246872.164548397,1
340,6.800000,1781246872.166577101,1781246872.301005125,1781246872.301023245,1
341,6.820000,1781246872.304152012,1781246872.433130264,1781246872.433143854,1
342,6.840000,1781246872.435208559,1781246872.566653013,1781246872.566672087,1
343,6.860000,1781246872.568852425,1781246872.701534271,1781246872.701551914,1
344,6.880000,1781246872.703923702,1781246872.834630966,1781246872.834648848,1
345,6.900000,1781246872.838289976,1781246872.972332954,1781246872.972352743,1
346,6.920000,1781246872.976115942,1781246873.120275259,1781246873.120292664,1
347,6.940000,1781246873.123986006,1781246873.352750540,1781246873.352769136,1
348,6.960000,1781246873.355915308,1781246873.486429691,1781246873.486448288,1
349,6.980000,1781246873.489289045,1781246873.617245197,1781246873.617264271,1
350,7.000000,1781246873.619567633,1781246873.750319719,1781246873.750337839,1
351,7.020000,1781246873.754012346,1781246873.883188963,1781246873.883209944,1
352,7.040000,1781246873.885698080,1781246874.016477346,1781246874.016495943,1
353,7.060000,1781246874.020432472,1781246874.153724194,1781246874.153742552,1
354,7.080000,1781246874.157370329,1781246874.287541866,1781246874.287560225,1
355,7.100000,1781246874.291203022,1781246874.440098524,1781246874.440117598,1
356,7.120000,1781246874.442599773,1781246874.583973408,1781246874.583991766,1
357,7.140000,1781246874.587529898,1781246874.717468262,1781246874.717487335,1
358,7.160000,1781246874.720739603,1781246874.851154089,1781246874.851172447,1
359,7.180000,1781246874.854819536,1781246874.985512257,1781246874.985523701,1
360,7.200000,1781246874.987482786,1781246875.116312742,1781246875.116325140,1
361,7.220000,1781246875.118287802,1781246875.250849247,1781246875.250868797,1
362,7.240000,1781246875.254531622,1781246875.389560223,1781246875.389578342,1
363,7.260000,1781246875.392096043,1781246875.536537886,1781246875.536548853,1
364,7.280000,1781246875.538509369,1781246875.671488285,1781246875.671507359,1
365,7.300000,1781246875.675330639,1781246875.805933714,1781246875.805952549,1
366,7.320000,1781246875.809695959,1781246875.955058336,1781246875.955077171,1
367,7.340000,1781246875.958034754,1781246876.086155891,1781246876.086174250,1
368,7.360000,1781246876.088590622,1781246876.219360113,1781246876.219377756,1
369,7.380000,1781246876.223017693,1781246876.352333307,1781246876.352351665,1
370,7.400000,1781246876.356135130,1781246876.495727301,1781246876.495745182,1
371,7.420000,1781246876.497977257,1781246876.635324240,1781246876.635342360,1
372,7.440000,1781246876.638944149,1781246876.771324635,1781246876.771345139,1
373,7.460000,1781246876.775258541,1781246876.904241562,1781246876.904253483,1
374,7.480000,1781246876.906252384,1781246877.034848452,1781246877.034871101,1
375,7.500000,1781246877.036879301,1781246877.169745922,1781246877.169763803,1
376,7.520000,1781246877.172535896,1781246877.303028822,1781246877.303047895,1
377,7.540000,1781246877.306661367,1781246877.436757088,1781246877.436781883,1
378,7.560000,1781246877.440415859,1781246877.583030701,1781246877.583050013,1
379,7.580000,1781246877.586710930,1781246877.722122192,1781246877.722133160,1
380,7.600000,1781246877.724280357,1781246877.855629683,1781246877.855649233,1
381,7.620000,1781246877.858414173,1781246877.988502026,1781246877.988514185,1
382,7.640000,1781246877.990532160,1781246878.122046232,1781246878.122065306,1
383,7.660000,1781246878.125660658,1781246878.256778479,1781246878.256790876,1
384,7.680000,1781246878.258839846,1781246878.391401291,1781246878.391420841,1
385,7.700000,1781246878.395037174,1781246878.538391113,1781246878.538408756,1
