macro_frame,sim_time,packet,coord_system,object_id,tag,v0,v1,v2,v3,v4,v5,v6,v7
0,0.000000,B,yup,base_body_p,pos,0.000000000,0.150000006,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,base_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,base_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,base_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger1_body_p,pos,-0.460000008,0.689999998,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger1_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger2_body_p,pos,-0.460000008,0.689999998,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger2_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_palm_body_p,pos,-0.460000008,0.709999979,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_palm_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger1_body_p,pos,0.460000008,0.689999998,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger1_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger2_body_p,pos,0.460000008,0.689999998,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger2_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_palm_body_p,pos,0.460000008,0.709999979,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_palm_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
0,0.000000,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,base_body_p,pos,0.000000000,0.150000006,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,base_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,base_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,base_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger1_body_p,pos,-0.460000008,0.685600996,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.687073778,-0.726587657,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger1_body_v,vel,0.000000000,-0.247355416,-0.128285736,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-98.367843628,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger2_body_p,pos,-0.460000008,0.685600996,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.687073778,0.726587657,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger2_body_v,vel,0.000000000,-0.247355416,0.128285736,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,98.367843628,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_palm_body_p,pos,-0.460000008,0.705600977,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_palm_body_v,vel,0.000000000,-0.247355416,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_l_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger1_body_p,pos,0.460000008,0.685600996,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,0.687073778,-0.726587657,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger1_body_v,vel,0.000000000,-0.247355416,-0.128285736,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-98.367843628,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger2_body_p,pos,0.460000008,0.685600996,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.687073778,0.726587657,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger2_body_v,vel,0.000000000,-0.247355416,0.128285736,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,98.367843628,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_palm_body_p,pos,0.460000008,0.705600977,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_palm_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_palm_body_v,vel,0.000000000,-0.247355416,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
1,0.020000,B,yup,gripper_r_palm_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,base_body_p,pos,0.000000000,0.150000006,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,base_body_q,pos,0.000000000,0.000000000,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,base_body_v,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,base_body_w,vel,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger1_body_p,pos,-0.460000008,0.686266482,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger1_body_q,pos,0.000000000,0.000000000,-0.000000000,-0.192503540,0.981296279,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger1_body_v,vel,0.000000000,0.135813475,-0.393805295,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger1_body_w,vel,0.000000000,0.000000000,-0.000000000,-21.249589920,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger2_body_p,pos,-0.460000008,0.686266482,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger2_body_q,pos,0.000000000,0.000000000,-0.000000000,0.192503540,0.981296279,0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger2_body_v,vel,0.000000000,0.135813475,0.393805295,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_finger2_body_w,vel,0.000000000,0.000000000,-0.000000000,21.249589920,0.000000000,-0.000000000,0.000000000,0.000000000
2,0.040000,B,yup,gripper_l_palm_body_p,pos,-0.460000008,0.706266463,-0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
